ID,LightParamID,Time,DirectColor,AmbientColor,SkyTopColor,SkyMiddleColor,SkyBand1Color,SkyBand2Color,SkySmogColor,SkyFogColor,SunColor,CloudSunColor,CloudEmissiveColor,CloudLayer1AmbientColor,CloudLayer2AmbientColor,OceanCloseColor,OceanFarColor,RiverCloseColor,RiverFarColor,ShadowOpacity,FogEnd,FogScaler,FogDensity,FogHeight,FogHeightScaler,FogHeightDensity,FogZScalar,MainFogStartDist,MainFogEndDist,SunFogAngle,CloudDensity,ColorGradingFileDataID,DarkerColorGradingFileDataID,HorizonAmbientColor,GroundAmbientColor,EndFogColor,EndFogColorDistance,FogStartOffset,SunFogColor,SunFogStrength,FogHeightColor,EndFogHeightColor,Field_10_0_0_44649_042,Field_12_0_0_63854_043,Field_1_60_1_69876_045,Field_1_60_1_69876_046,Field_1_60_1_69876_047,Field_1_60_1_69876_048,Field_1_60_1_69876_049,Field_1_60_1_69876_050,Field_1_60_1_69876_051,Field_1_60_1_69876_052,Field_1_60_1_69876_053,Field_1_60_1_69876_054,Field_1_60_1_69876_055,Field_1_60_1_69876_056,Field_1_60_1_69876_057,Field_1_60_1_69876_058,Field_1_60_1_69876_059,FogHeightCoefficients[0],FogHeightCoefficients[1],FogHeightCoefficients[2],FogHeightCoefficients[3],MainFogCoefficients[0],MainFogCoefficients[1],MainFogCoefficients[2],MainFogCoefficients[3],HeightDensityFogCoeff[0],HeightDensityFogCoeff[1],HeightDensityFogCoeff[2],HeightDensityFogCoeff[3]
70320,7243,840,14595444,4348277,794162,2909052,3436168,3436168,3436168,3436168,16777215,16760704,9876943,4286352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09090909,0,0,0,1,1,0,1.5,1.45,0.3,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70321,7243,960,14595444,7105644,2077,32493,7251406,12965590,7829896,3494250,16776180,16760704,9876943,4286352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0.09090909,0,0,0,1,1,0,1.5,1.45,0.3,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70322,7243,1440,14595444,7105644,2077,32493,7251406,12965590,16777215,5139348,16511449,16760704,9876943,4286352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0.09090909,0,0,0,1,1,0,1.5,1.45,0.3,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70323,7243,1800,14595444,7105644,2077,32493,7251406,12965590,13353675,5069695,16511449,16760704,9876943,4286352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0.09090909,0,0,0,1,1,0,1.5,1.45,0.3,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70324,7243,2040,15054701,5793654,533082,4940728,10123892,12754303,11049640,5001585,16511449,16760704,9876943,4286352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09090909,0,0,0,1,1,0,1.5,1.45,0.3,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70325,7243,2160,15054701,12108234,401753,5532860,10711394,12685934,9930391,5000298,16773064,16760704,9876943,4286352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09090909,0,0,0,1,1,0,1.5,1.45,0.3,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70326,7243,2340,16741376,11384538,204887,7561088,11560007,12681556,8218749,4998239,16511449,16760704,9876943,4286352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09090909,0,0,0,1,1,0,1.5,1.45,0.3,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70327,7243,2480,6699025,11384538,8278,8149881,12278322,12678207,6836328,4996695,16511449,16760704,9876943,4286352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09090909,0,0,0,1,1,0,1.5,1.45,0.3,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70328,7243,2580,2768977,11384538,4139,4142414,6437426,6573633,3554136,2895174,16777215,16760704,9876943,4286352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09090909,0,0,0,1,1,0,1.5,1.45,0.3,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70329,7244,0,4555447,4219007,0,5409,8765,19310,24194,15197,14147569,8753081,0,11355,0,0,0,0,0,0,16000,-0.1,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0
70330,7244,540,4555447,3626091,7203,2179411,6116438,10913642,11772289,2708844,16047807,6653856,0,4220560,0,0,0,0,0,0,0,-0.0625,0,0,0,0,0,0,0,1,0.65625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,2,0.7,0,0,0,0,0,0,0,0,0,0,0,0
70331,7244,660,12871492,3494247,9003,2705497,7495000,13342057,14397569,3365488,16506548,13278562,0,5206940,0,0,0,0,0,0,0,-0.054166667,0,0,0,0,0,0,0,1,0.6354167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1.5,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0
70332,7244,840,14121548,3560298,11575,3494499,8284771,14065782,15515280,4351608,16572601,13809269,0,6324133,0,0,0,0,0,0,0,-0.041666668,0,0,0,0,0,0,0,1,0.6458333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.7692307,1,0,0,0,0,0,0.86153847,0.7,0,0,0,0,0,0,0,0,0,0,0,0
70333,7244,960,14651744,3692143,13119,4020585,8352367,13542532,15254687,5140095,16442308,13943696,0,6981031,0,0,0,0,0,0,0,-0.03333333,0,0,0,0,0,0,0,1,0.6666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.6153846,1,0,0,0,0,0,0.7692308,0.7,0,0,0,0,0,0,0,0,0,0,0,0
70334,7244,1440,16771757,4285316,20063,6190723,8754332,11384251,14343646,8098204,15790320,14547711,0,9674417,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,1,0.75,8286666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0
70335,7244,1800,16764046,5398396,14662,5073014,8160143,11248558,14207162,7306120,16048854,15259840,0,8487061,0,0,0,0,0,0,0,-0.025000002,0,0,0,0,0,0,0,1,0.7291667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.55,0.7,0,0,0,0,0,0,0,0,0,0,0,0
70336,7244,2040,16758906,6184055,11062,4415342,7763847,11114661,14138019,6843771,16308678,15712919,0,7695747,0,0,0,0,0,0,0,-0.04166667,0,0,0,0,0,0,0,1,0.7152778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.65,0.7,0,0,0,0,0,0,0,0,0,0,0,0
70337,7244,2160,16756335,6577013,9261,4021098,7565955,11113121,14136214,6579572,16372925,15972226,0,7299961,0,0,0,0,0,0,0,-0.050000004,0,0,0,0,0,0,0,1,0.7083333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0
70338,7244,2340,16754541,7166321,6433,3495012,7301501,11045274,14068101,6183787,16567985,16361315,0,6772076,0,0,0,0,0,0,0,-0.0625,0,0,0,0,0,0,0,1,0.6979167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1.1687499,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0
70339,7244,2480,16753517,7624558,4375,3034975,7103096,10978197,14066039,5919331,16697510,16619850,0,6310241,0,0,0,0,0,0,0,-0.072222225,0,0,0,0,0,0,0,1,0.6898148,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1.3,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0
70340,7244,2580,10652035,5987190,1802,1456202,3491427,5531265,7044730,2901343,13626879,12751485,0,3094876,0,0,0,0,0,0,0,-0.0791665,0,0,0,0,0,0,0,1,0.6979165,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1.3,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0
70341,7245,0,5342882,3289650,657955,541760,4681575,9349031,2049085,4940386,13696984,13299670,0,1060135,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,1,0.55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
70342,7245,540,5342882,4473924,657955,1464404,5603962,10140089,3102801,4153696,14548954,13366496,0,3562053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.60625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0
70343,7245,660,15837551,4737096,657955,1662040,5801855,10337982,3365973,3957088,14745562,13367010,0,4154700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.61875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1.3,0,0,0,0,0,0.7,1.5,0,0,0,0,0,0,0,0,0,0,0,0
70344,7245,840,15642743,5197647,657955,1991519,6131077,10601668,3695452,3694943,15073243,13433061,0,4944983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1.3461539,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0
70345,7245,960,15512957,5460819,657955,2189155,6328970,10799304,3958624,3563871,15269851,13433319,0,5537374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1.3769231,0,0,0,0,0,0.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0
70346,7245,1440,15059348,6579300,657955,3046006,7251100,11590362,4946547,2908510,16121822,13565937,0,7841914,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,1,0.7,8286666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.8,1.3,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0
70347,7245,1800,15319944,5723991,657955,2387048,6592142,10997197,4222053,3367262,15466460,13499370,0,6130021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.6,1.4653846,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0
70348,7245,2040,15449985,5197647,657955,1991519,6131334,10601668,3695452,3694943,15073243,13433061,0,5010775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.6,1.4423077,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0
70349,7245,2160,15580541,4934475,657955,1793883,5933441,10469568,3497816,3891551,14876635,13432803,0,4418128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.6,1.4307692,0,0,0,0,0,1.2,1.5,0,0,0,0,0,0,0,0,0,0,0,0
70350,7245,2340,16758362,4473924,657955,1464404,5604219,10140346,3102801,4153696,14614490,13366752,0,3627846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.60625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.8,1.4134616,0,0,0,0,0,0.8,1.5,0,0,0,0,0,0,0,0,0,0,0,0
70351,7245,2480,16743212,4210752,657955,1200975,5340533,9942453,2839372,4350304,14352345,13366237,0,2903870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5916667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1.4,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0
70352,7245,2580,5342882,3947580,0,13360,5208690,9810353,2641736,4481377,14155737,13300443,0,2442808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.58125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.5,1,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0
70353,7246,0,5795710,3289650,0,0,4214623,8620687,10003616,10530217,5795710,3554366,0,2051652,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,1,0.55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.25,1,0,0,0,0,0,0.25,0.6,0,0,0,0,0,0,0,0,0,0,0,0
70354,7246,540,7895934,4473924,657955,5465978,5465978,9213083,10529963,11122357,5795710,3951197,0,4874347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.60625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0
70355,7246,660,10919814,4737096,657955,5795200,5795200,9344926,10661549,11253944,15269853,16376013,0,5534317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.61875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.5,1,1,1,0,0,0,0,0,0.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0
70356,7246,840,11837816,5197647,657955,6190474,6190474,9542306,10793393,11517116,15269853,16442579,0,6454392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.5,1,1,1,0,0,0,0,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0
70357,7246,960,11313023,5460819,657955,6519440,6519440,9674148,10924979,11648702,15269853,16508886,0,7111552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.5,1,1,1,0,0,0,0,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0
70358,7246,1440,8358032,6579300,657955,7705001,7705001,10266544,11451326,12240842,16121822,16773862,0,9674399,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.25,1,0,0,0,0,0,0.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0
70359,7246,1800,10195843,5723991,657955,6783126,6783126,9805735,11056566,11780289,14280392,16575194,0,7768712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.25,1,0,0,0,0,0,0.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0
70360,7246,2040,10719345,5197647,657955,6256010,6256010,9542306,10793393,11517116,13031098,16442579,0,6454393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.25,0.6,0,0,0,0,0,0,0,0,0,0,0,0
70361,7246,2160,12229484,4934475,657955,5927044,5927044,9410719,10727343,11385529,12373427,16376527,0,5863025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.5,1,1,1,0,0,0,0,0,0.25,0.6,0,0,0,0,0,0,0,0,0,0,0,0
70362,7246,2340,12229484,4473924,657955,5531771,5531771,9213083,10529963,11122357,16772023,16309962,0,4877414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.60625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.5,1,2,1,0,0,0,0,0,0.25,0.6,0,0,0,0,0,0,0,0,0,0,0,0
70363,7246,2480,13012823,4210752,657955,5136755,5136755,9081496,10398376,10990770,16772023,16243653,0,4154461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5916667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.5,1,2,1,0,0,0,0,0,0.25,0.6,0,0,0,0,0,0,0,0,0,0,0,0
70364,7246,2580,7500661,3947580,657955,4938862,4938862,8949909,10266790,10859183,10203290,3554366,0,3628631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.58125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.25,1,0,0,0,0,0,0.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0
70365,7247,0,5859187,3747128,4713638,3185252,3185252,3185252,1521706,2300965,12839619,921102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0.7752809,0,0,0,1,1,0,1.75,1.2,0.2,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70366,7247,540,7559534,6771045,5151360,2716752,2051643,1596489,1596489,2300965,12839619,1912871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0.47191012,0,0,0,1,1,0,1.75,1.2,0.2,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70369,7247,960,9861521,6771045,2708036,2381376,2052160,1669473,1669473,2300965,14090198,2706235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0.6181818,0,0,0,1,1,0,1.75,1.2,0.2,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70370,7247,1440,9861521,4207423,0,2044975,2052935,1874814,1874814,2300965,14221272,3697492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0.09090909,0,0,0,1,1,0,1.75,1.2,0.2,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70371,7247,1800,7559534,3747128,2575419,2380607,2052161,1735523,1735523,2300965,14221272,2772286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0.6363636,0,0,0,1,1,0,1.75,1.2,0.2,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70373,7247,2160,7559534,6771045,3645555,2716495,2051643,1596489,1596489,2300965,14221272,1912872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1.75,1.2,0.2,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70375,7247,2480,3968185,9269387,4713638,3051614,2051382,1523761,1523761,2300965,12839619,1119764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1.75,1.2,0.2,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70376,7247,2580,3968185,9269387,4713638,3185252,2051381,1521706,1521706,2300965,12839619,921102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0.94382024,0,0,0,1,1,0,1.75,1.2,0.2,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70377,7248,0,2109758,2838122,0,0,0,0,7229,7229,16777213,11437634,0,7491328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7752809,0,0,0,1.5,1.5,0,1,1.2,0.8,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70378,7248,540,7499101,3494760,10809,15441,343380,1457753,1457753,1457753,16773841,11437634,0,7491328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.47191012,0,0,0,1.5,1.5,0,1,1.2,0.8,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70379,7248,660,16741376,4348021,24460,35988,35988,35988,35988,35988,16777215,11437634,0,7491328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,0,0,0,1.5,1.5,0,1,1.2,0.8,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70380,7248,840,16741376,4348277,29562,35988,35988,35988,35988,35988,16777215,11437634,0,7491328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,0,0,0,1.5,1.5,0,1,1.2,0.8,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70381,7248,960,11097907,10061164,14633,3485720,3485720,3485720,3485720,3485720,16776180,11437634,0,7491328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0.6181818,0,0,0,1.5,1.5,0,1,1.2,0.8,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70382,7248,1440,11097907,10061164,14633,3485720,3485720,3485720,3485720,3485720,16511449,11437634,0,7491328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0.09090909,0,0,0,1.5,1.5,0,1,1.2,0.8,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70383,7248,1800,12219477,10061164,14633,3485720,3485720,3485720,3485720,3485720,16511449,11437634,0,7491328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0.6363636,0,0,0,1.5,1.5,0,1,1.2,0.8,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70384,7248,2040,15054701,5793654,16758,26799,1018331,3842535,3842535,3842535,16511449,11437634,0,7491328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.5,1.5,0,1,1.2,0.8,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70385,7248,2160,16741376,7427980,19852,29390,1018331,3842535,3842535,3842535,16773064,11437634,0,7491328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.5,1.5,0,1,1.2,0.8,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70386,7248,2340,16741376,7558019,20840,1343902,1343902,1343902,1343902,1343902,16511449,11437634,0,7491328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.5,1.5,0,1,1.2,0.8,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70387,7248,2480,6699025,4214412,20840,1212577,1343902,1343902,1343902,1343902,16511449,11437634,0,7491328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.5,1.5,0,1,1.2,0.8,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70388,7248,2580,2109758,3168119,0,8514,141129,10058,10575,14702,16777215,11437634,0,7491328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.94382024,0,0,0,1.5,1.5,0,1,1.2,0.8,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70389,7249,0,2109758,2838122,0,0,0,0,7229,7229,16777213,16728320,0,9588992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7752809,0,0,0,1.5,1.5,0,1,1.4,0.25,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70390,7249,540,7499101,3494760,10809,15441,343380,1457753,1457753,1457753,16773841,16728320,0,9588992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.47191012,0,0,0,1.5,1.5,0,1,1.4,0.25,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70391,7249,660,16741376,4348021,24460,35988,35988,35988,35988,35988,16777215,16728320,0,9588992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,0,0,0,1.5,1.5,0,1,1.4,0.25,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70392,7249,840,16741376,4348277,29562,35988,35988,35988,35988,35988,16777215,16728320,0,9588992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,0,0,0,1.5,1.5,0,1,1.4,0.25,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70393,7249,960,11097907,10061164,7486003,4531995,3485720,3485720,3485720,3485720,16776180,16728320,0,9588992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0.6181818,0,0,0,1.5,1.5,0,1,1.4,0.25,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70394,7249,1440,14647882,10062700,15614251,4531995,3485720,3485720,3485720,3485720,16766060,16728320,0,9588992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0.09090909,0,0,0,1.5,1.5,0,1,1.4,0.25,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70395,7249,1800,12343598,10061164,7486003,4531995,3485720,3485720,3485720,3485720,16511449,16728320,0,9588992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0,0,0,0,0,0,0,0,1,0,0,0,0.6363636,0,0,0,1.5,1.5,0,1,1.4,0.25,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70396,7249,2040,15054701,5793654,16758,26799,1018331,3842535,3842535,3842535,16511449,16728320,0,9588992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.5,1.5,0,1,1.4,0.25,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
70397,7249,2160,16741376,7427980,19852,29390,1018331,3842535,3842535,3842535,16773064,16728320,0,9588992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.5,1.5,0,1,1.4,0.25,0,0,0,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
