ID,SpellID,ModalNextSpell,SpellClassSet,SpellClassMask[0],SpellClassMask[1],SpellClassMask[2],SpellClassMask[3]
59388,38567,0,3,1,0,0,0
59389,38568,0,3,1,0,0,0
59390,38569,0,3,1,0,0,0
59392,38935,0,7,4,0,0,0
59393,38936,0,6,-2143289344,0,0,0
59394,39082,0,5,0,4096,0,0
59395,39083,0,5,0,0,0,0
59396,38276,0,3,1,0,0,0
59397,38350,0,10,0,0,0,0
59398,38420,0,7,0,0,0,0
59399,38421,0,10,0,0,0,0
59400,38422,0,10,0,0,0,0
59401,38570,0,3,1,0,0,0
59402,38642,0,3,0,0,0,0
59403,38643,0,3,0,0,0,0
59404,38644,0,3,1573376,0,0,0
59405,38723,0,9,1,0,0,0
59406,38940,0,9,1,0,0,0
59407,38941,0,3,0,0,0,0
59408,39017,0,6,8388608,0,0,0
59409,38424,0,10,0,0,0,0
59410,38425,0,10,0,0,0,0
59411,38426,0,10,0,0,0,0
59412,38580,0,6,268437504,0,0,0
59413,38647,0,3,0,0,0,0
59414,38648,0,3,0,0,0,0
59415,38807,75,9,2048,0,0,0
59416,38808,0,3,0,0,0,0
59417,38880,0,6,8388608,0,0,0
59418,38945,0,4,262144,0,0,0
59419,39021,0,6,8388608,0,0,0
59420,39022,0,5,4096,0,0,0
59421,39023,0,5,4096,0,0,0
59422,38059,0,4,1,0,0,0
59423,38427,0,10,0,0,0,0
59424,38429,0,11,0,0,0,0
59425,38499,0,11,0,128,0,0
59426,38501,0,11,0,0,0,0
59427,38581,0,11,16,0,0,0
59428,38584,0,11,1073741824,0,0,0
59429,38585,0,6,1048576,0,0,0
59430,38649,0,3,0,0,0,0
59431,38881,0,3,536870912,0,0,0
59432,38946,0,4,262144,0,0,0
59433,37985,0,9,0,1024,0,0
59434,37986,0,6,8388608,0,0,0
59435,37988,0,3,131074,0,0,0
59436,38064,0,3,131072,0,0,0
59437,38065,0,5,0,0,0,0
59438,38295,0,9,1,0,0,0
59439,38432,0,11,0,0,0,0
59440,38434,0,11,0,0,0,0
59441,38588,0,6,268437504,0,0,0
59442,38589,0,6,-2143289344,0,0,0
59443,38954,0,13,0,0,0,0
59444,37993,0,3,0,0,0,0
59445,38067,0,9,1024,0,0,0
59446,38147,0,3,0,0,0,0
59447,38148,0,3,0,0,0,0
59448,38296,0,11,0,0,0,0
59449,38297,0,9,0,0,0,0
59450,38299,0,10,0,0,0,0
59451,38370,75,9,131072,0,0,0
59452,38371,0,9,0,0,0,0
59453,38435,0,11,0,0,0,0
59454,38436,0,11,0,0,0,0
59455,38659,0,7,128,0,0,0
59456,38821,0,6,8388608,0,0,0
59457,38894,0,8,8388610,0,0,0
59458,39038,0,3,131072,0,0,0
59459,38151,0,3,0,0,0,0
59460,38306,0,11,0,0,0,0
59461,38372,0,9,1,0,0,0
59462,38373,0,9,0,0,0,0
59463,38374,0,9,1,0,0,0
59465,38822,0,6,8388608,0,0,0
59466,40279,0,4,1,0,0,0
59467,40282,0,7,0,0,0,0
59468,40363,0,7,512,0,0,0
59469,39197,0,4,1,0,0,0
59470,39273,0,5,32,0,0,0
59471,39435,0,4,1,0,0,0
59472,39436,0,5,0,0,0,0
59473,39586,0,11,536870912,0,0,0
59474,39588,0,11,16,0,0,0
59477,39437,0,5,0,0,0,0
59478,39589,0,11,16,0,0,0
59479,39591,0,11,16,0,0,0
59480,39592,0,11,1073741824,0,0,0
59481,39967,0,8,8388608,8,0,0
59482,40120,0,7,0,32768,0,0
59483,39208,0,3,0,0,0,0
59484,39593,0,11,1073741824,0,0,0
59485,39661,0,5,0,0,0,0
59487,39893,0,3,524416,0,0,0
59489,39977,0,5,0,0,0,0
59490,40124,0,9,1,0,0,0
59491,40128,0,7,128,0,0,0
59492,39212,0,5,2,0,0,0
59493,39367,0,5,0,0,0,0
59494,39665,0,8,0,0,0,0
59495,39666,0,8,1073741824,0,0,0
59496,39897,0,6,0,128,0,0
59497,39900,0,9,16,0,0,0
59498,39981,0,8,0,0,0,0
59499,40135,0,6,1073741824,0,0,0
59500,39219,0,6,131072,0,0,0
59501,39372,0,6,0,0,0,0
59502,39374,0,6,256,0,1024,0
59503,39449,0,7,2048,0,0,0
59504,39669,0,8,8389120,0,0,0
59505,39824,0,6,0,0,0,0
59506,39902,0,9,128,0,0,0
59507,39377,0,4,32768,0,0,0
59508,39538,0,6,8388608,0,0,0
59509,39758,0,1,0,0,0,0
59510,40225,0,6,8388608,0,0,0
59511,40226,0,8,0,0,0,0
59512,40389,0,7,0,0,0,0
59513,40392,0,4,0,0,0,0
59514,39610,0,11,67108864,0,0,0
59515,40230,0,8,0,0,0,0
59516,40317,0,9,0,0,0,0
59517,39231,0,6,8,0,0,0
59518,39387,0,4,1,0,0,0
59519,39233,0,7,262144,0,0,0
59520,39234,0,6,32,0,0,0
59521,39235,0,3,1024,0,0,0
59522,39236,0,6,256,0,0,0
59523,39922,0,8,0,0,0,0
59524,39924,0,8,0,0,0,0
59525,39925,0,8,0,0,0,0
59526,40081,0,6,-1073741824,0,0,0
59527,40083,0,9,0,0,0,0
59528,40084,0,9,1024,0,0,0
59529,40239,0,5,0,0,0,0
59530,40326,0,5,0,0,0,0
59531,39321,0,6,268439552,0,0,0
59532,39621,0,5,2,0,0,0
59533,39623,0,0,0,32,0,0
59534,39926,0,7,0,0,0,0
59535,39927,0,8,0,0,0,0
59536,39558,0,13,0,0,0,0
59537,39560,0,1,0,0,0,0
59538,39625,0,13,0,0,0,0
59539,39626,0,13,0,0,0,0
59540,39627,0,13,0,0,0,0
59541,39933,0,13,0,0,0,0
59542,40090,0,7,4194304,0,0,0
59543,40251,0,8,0,0,0,0
59544,39330,0,3,0,0,0,0
59545,39332,0,8,0,0,0,0
59546,39628,0,13,0,0,0,0
59549,39858,0,1,0,0,0,0
59550,39859,0,1,0,0,0,0
59551,39860,0,1,0,0,0,0
59552,40096,0,6,-2143289344,0,0,0
59553,39258,0,5,0,0,0,0
59554,39413,75,9,65536,0,0,0
59555,39414,0,3,0,0,0,0
59558,39861,0,1,0,0,0,0
59559,39865,0,4,0,0,0,0
59560,40258,0,8,0,0,0,0
59561,40344,0,7,4,0,0,0
59562,39182,75,9,16384,0,0,0
59563,39574,0,4,1,0,0,0
59564,39576,0,3,0,0,0,0
59566,39950,0,11,0,0,0,0
59567,39956,0,5,0,0,0,0
59568,40196,0,9,0,0,0,0
59569,39270,0,7,0,8,0,0
59570,39583,0,4,0,0,0,0
59571,39649,0,6,-1073741824,256,0,0
59572,39876,0,1,0,0,0,0
59573,39877,0,1,0,0,0,0
59574,41607,0,13,0,0,0,0
59575,41608,0,13,0,0,0,0
59576,40580,0,13,0,0,0,0
59577,40582,0,13,0,0,0,0
59578,40671,0,5,16777216,0,0,0
59579,40751,0,6,-1073741824,0,0,0
59580,41304,0,13,0,0,0,0
59581,41306,0,13,0,0,0,0
59582,41380,0,6,-2143289344,0,0,0
59583,41459,0,10,0,1024,0,0
59584,41609,0,13,0,0,0,0
59585,40438,0,6,0,0,0,0
59586,40585,0,3,0,0,0,0
59587,40586,0,13,0,0,0,0
59588,40587,0,13,0,0,0,0
59589,40588,0,13,0,0,0,0
59590,40842,0,6,8388608,0,0,0
59591,40843,0,9,0,0,0,0
59592,41159,0,6,-1073741824,256,0,0
59593,41230,0,5,8388608,0,0,0
59594,41389,0,8,0,0,0,0
59595,41390,0,8,8389120,0,0,0
59596,41461,0,10,0,8,0,0
59597,41541,0,10,32,0,0,0
59598,41610,0,13,0,0,0,0
59599,40442,0,7,0,0,0,0
59600,40444,0,10,0,0,0,0
59601,40590,0,3,0,0,0,0
59602,40679,0,8,0,0,0,0
59603,40680,0,8,0,0,0,0
59604,40763,0,13,0,0,0,0
59605,40845,0,5,-2147483648,0,0,0
59606,41084,75,9,262144,0,0,0
59607,41085,0,9,128,0,0,0
59608,41086,0,9,16,0,0,0
59609,41231,0,5,8388608,0,0,0
59610,41233,0,6,67108864,0,0,0
59611,41234,0,3,-2147483648,0,0,0
59612,41392,0,8,-2147483648,0,0,0
59613,41393,0,8,-2147483648,0,0,0
59614,41467,0,10,8388608,0,0,0
59615,41469,0,10,0,0,0,0
59616,41611,0,13,0,0,0,0
59617,40525,0,3,0,0,0,0
59618,40851,0,5,-2147483648,0,0,0
59619,41169,0,9,1,0,0,0
59620,41237,0,5,65536,0,0,0
59621,41397,0,8,-2130706432,0,0,0
59627,41617,0,13,0,0,0,0
59628,40602,0,4,1,0,0,0
59629,40769,0,6,-1073741824,0,0,0
59630,40934,0,8,0,0,0,0
59631,41093,0,9,1,0,0,0
59632,41172,0,9,1,0,0,0
59634,41618,0,13,0,0,0,0
59635,41619,0,13,0,0,0,0
59636,41620,0,13,0,0,0,0
59637,40458,0,4,0,0,0,0
59638,40460,0,8,0,0,0,0
59640,41099,0,4,8388608,0,0,0
59641,41100,0,4,8388608,0,0,0
59642,41101,0,4,8388608,0,0,0
59643,41176,0,3,0,0,0,0
59644,41177,0,8,8519680,0,0,0
59645,41478,0,3,8192,0,0,0
59646,41625,0,10,0,0,0,0
59647,41626,0,5,0,0,0,0
59648,40463,0,11,0,0,0,0
59650,41104,0,4,8192,0,0,0
59651,41182,0,4,69206016,0,0,0
59652,41253,0,3,0,0,0,0
59653,40621,0,13,0,0,0,0
59654,40789,0,6,67108864,0,0,0
59655,40791,0,6,67108864,0,0,0
59656,40873,0,9,1,0,0,0
59657,40949,0,3,0,0,0,0
59658,41106,0,10,8,0,0,0
59659,41489,0,5,0,0,0,0
59660,41490,0,5,0,0,0,0
59661,40470,0,10,0,0,0,0
59662,40471,0,10,0,0,0,0
59663,40472,0,10,0,0,0,0
59664,40555,0,8,0,0,0,0
59665,40623,0,13,0,0,0,0
59666,40624,0,13,0,0,0,0
59667,40625,0,13,0,0,0,0
59668,40626,0,13,0,0,0,0
59669,40627,0,13,0,0,0,0
59670,40717,0,5,64,0,0,0
59671,40792,0,6,67108864,0,0,0
59672,40793,0,6,67108864,0,0,0
59673,40875,0,3,0,0,0,0
59674,40954,0,6,8388608,0,0,0
59675,41037,0,7,0,0,0,0
59676,41186,0,9,0,0,0,0
59677,41188,0,9,1,0,0,0
59678,41264,0,6,8388608,0,0,0
59679,41346,0,3,1,0,0,0
59680,41425,0,3,0,0,0,0
59681,41491,0,5,0,0,0,0
59682,41492,0,5,0,0,0,0
59683,41635,0,6,0,32,1024,0
59684,40628,0,13,0,0,0,0
59685,40718,0,5,64,0,0,0
59686,41040,0,11,0,0,0,0
59687,41042,0,10,0,0,0,0
59688,41190,0,8,32768,0,0,0
59689,41349,0,7,4,0,0,0
59690,40411,75,9,0,128,0,0
59691,40478,0,5,0,0,0,0
59692,40567,0,13,0,0,0,0
59693,40803,0,7,-2147352576,0,0,0
59694,41196,0,4,8192,0,0,0
59695,41272,0,4,1,0,0,0
59696,41357,0,7,4,0,0,0
59697,41590,0,3,0,1,0,0
59698,40413,0,9,0,0,0,0
59699,40415,0,4,32768,0,0,0
59700,40482,0,5,0,0,0,0
59701,40485,0,9,0,0,0,0
59702,40568,0,13,0,0,0,0
59703,40971,0,10,0,0,0,0
59704,41358,0,4,0,0,0,0
59705,41360,0,7,4,0,0,0
59706,41440,0,9,1,0,0,0
59707,41442,0,5,0,0,0,0
59708,40572,0,13,0,0,0,0
59709,41597,0,5,0,1,0,0
59710,40573,0,13,0,0,0,0
59711,40652,0,9,64,0,0,0
59712,40893,0,4,32768,0,0,0
59713,41060,0,3,1,0,0,0
59714,41604,0,13,0,0,0,0
59715,40575,0,13,0,0,0,0
59716,40822,0,3,1,0,0,0
59717,41450,0,10,268435584,0,0,0
59718,41451,0,10,0,0,0,0
59719,41605,0,13,0,0,0,0
59720,41606,0,13,0,0,0,0
59721,40432,0,3,0,0,0,0
59722,40576,0,13,0,0,0,0
59723,40577,0,13,0,0,0,0
59724,40579,0,13,0,0,0,0
59725,41070,0,5,0,0,0,0
59726,41378,0,6,268437504,0,0,0
59727,43574,0,6,0,0,0,0
59728,43575,0,6,268437504,0,0,0
59730,42171,0,9,0,0,0,0
59731,42402,0,4,1,0,0,0
59732,43447,0,9,128,0,0,0
59733,43449,0,9,128,0,0,0
59734,43577,0,6,-1073741824,0,0,0
59735,42094,0,8,0,0,0,0
59736,42659,0,5,0,0,0,0
59737,42095,0,8,0,0,0,0
59738,42097,0,8,0,0,0,0
59739,42098,0,8,0,0,0,0
59740,42184,0,12,0,0,0,0
59741,42198,0,3,524416,0,0,0
59742,43456,0,4,4,0,0,0
59743,42016,0,7,0,0,0,0
59744,42420,0,6,268437504,0,0,0
59746,43313,0,9,0,0,0,0
59747,43465,0,5,64,0,0,0
59748,42208,0,3,524416,0,0,0
59749,42209,0,3,524416,0,0,0
59750,42210,0,3,524416,0,0,0
59751,42211,0,3,524416,0,0,0
59752,42212,0,3,524416,0,0,0
59753,42213,0,3,524416,0,0,0
59754,42332,0,3,1,0,0,0
59755,42567,0,5,0,0,0,0
59756,43339,0,11,0,0,0,0
59757,43343,0,7,0,32768,0,0
59758,42109,0,8,0,0,0,0
59759,42218,0,5,32,0,0,0
59760,42223,0,5,32,0,0,0
59761,42433,0,9,0,1024,0,0
59762,42579,0,9,1,0,0,0
59763,43623,0,1,0,0,0,0
59764,43625,0,1,0,0,0,0
59765,43626,0,1,0,0,0,0
59766,43627,0,1,0,0,0,0
59767,42113,0,8,0,0,0,0
59768,42224,0,5,32,0,0,0
59769,42225,0,5,32,0,0,0
59770,42226,0,5,32,0,0,0
59771,42227,0,5,32,0,0,0
59772,42580,0,9,1,0,0,0
59773,43628,0,1,0,0,0,0
59774,43629,0,1,0,0,0,0
59775,43630,0,1,0,0,0,0
59776,43631,0,1,0,0,0,0
59777,43632,0,1,0,0,0,0
59778,43633,0,1,0,0,0,0
59779,42230,0,7,0,0,4194304,0
59780,42231,0,7,0,0,4194304,0
59781,42232,0,7,0,0,4194304,0
59782,42233,0,7,0,0,4194304,0
59783,42234,0,9,8192,0,0,0
59785,43634,0,1,0,0,0,0
59786,43635,0,1,0,0,0,0
59787,43636,0,1,0,0,0,0
59788,43637,0,1,0,0,0,0
59789,43638,0,1,0,0,0,0
59796,42463,0,10,0,2048,0,0
59797,43515,0,3,1,0,0,0
59798,43639,0,1,0,0,0,0
59799,43640,0,1,0,0,0,0
59800,43641,0,1,0,0,0,0
59801,43642,0,1,0,0,0,0
59802,43643,0,1,0,0,0,0
59803,41876,0,11,0,0,0,0
59804,41960,0,5,512,0,0,0
59805,42129,0,6,67108864,0,0,0
59807,42131,0,9,1,0,0,0
59808,42243,0,9,8192,0,0,0
59809,42244,0,9,8192,0,0,0
59810,42245,0,9,8192,0,0,0
59811,42357,0,3,1,0,0,0
59812,42359,0,3,1,0,0,0
59813,42735,0,13,0,0,0,0
59814,43219,0,8,0,0,0,0
59815,43405,0,1,0,0,0,0
59816,43406,0,1,0,0,0,0
59817,43519,0,4,1,0,0,0
59818,43520,0,3,1,0,0,0
59819,43521,0,3,1073741824,0,0,0
59820,42058,0,10,33554432,0,0,0
59821,42061,0,8,0,0,0,0
59822,42367,0,7,0,0,0,0
59823,42368,0,10,0,0,0,0
59824,42370,0,11,0,0,0,0
59825,43245,0,3,131074,0,0,0
59826,43523,0,5,0,0,0,0
59827,43525,0,3,1,0,0,0
59828,43422,0,7,0,0,0,0
59829,41975,0,4,64,0,0,0
59831,43530,0,4,0,0,0,0
59832,41978,0,8,0,0,0,0
59833,42270,0,5,64,0,0,0
59834,43104,0,4,0,16,0,0
59835,43263,0,5,0,0,0,0
59836,43431,0,6,268437504,0,0,0
59837,41660,0,9,0,0,0,0
59838,42157,0,8,0,0,0,0
59839,42159,0,9,128,0,0,0
59840,42160,0,9,128,0,0,0
59841,42275,0,13,0,0,0,0
59842,43107,0,9,0,0,0,0
59843,43438,0,5,64,0,0,0
59844,41988,0,5,2,0,0,0
59845,42161,0,9,8,0,0,0
59846,42396,0,6,8388608,0,0,0
59847,43816,0,7,0,0,0,0
59848,44141,0,5,0,0,0,0
59849,44142,0,5,0,0,0,0
59850,44271,75,9,131072,0,0,0
59851,44955,0,7,0,0,0,0
59852,45290,0,11,1,0,0,0
59853,45291,0,11,1,0,0,0
59854,45292,0,11,1,0,0,0
59855,45293,0,11,1,0,0,0
59856,43926,0,8,0,0,0,0
59857,45294,0,11,1,0,0,0
59858,45295,0,11,1,0,0,0
59859,45296,0,11,1,0,0,0
59860,45297,0,11,2,0,0,0
59861,45438,0,3,0,128,8,0
59862,43823,0,8,0,0,0,0
59864,44164,0,5,4096,0,0,0
59865,44286,0,9,64,0,0,0
59867,44289,0,8,0,0,0,0
59868,44290,0,8,2048,0,0,0
59869,44452,0,4,0,0,0,0
59870,44756,0,8,0,0,0,0
59871,45214,0,3,16384,0,0,0
59872,45298,0,11,2,0,0,0
59873,45299,0,11,2,0,0,0
59874,45300,0,11,2,0,0,0
59875,43837,0,10,0,0,0,0
59876,43840,0,7,0,0,0,0
59877,44291,0,6,1,0,0,0
59878,44292,0,9,0,0,0,0
59879,44293,0,9,0,0,0,0
59880,44457,0,3,0,131072,8,0
59882,44461,0,3,0,65536,0,0
59883,44972,0,9,0,0,0,0
59884,45051,0,13,0,0,0,0
59885,45301,0,11,2,0,0,0
59886,45302,0,11,2,0,0,0
59887,45461,0,3,16777216,0,0,0
59888,45468,0,6,67108864,0,0,0
59889,45471,0,4,0,4096,0,0
59890,45723,0,9,0,0,0,0
59891,43725,0,7,0,0,0,0
59892,43841,0,7,0,0,0,0
59893,43842,0,7,0,0,0,0
59894,43843,0,7,0,0,0,0
59895,43844,0,7,0,0,0,0
59896,44174,0,6,64,0,0,0
59897,44175,0,6,1,0,0,0
59898,44295,0,11,0,0,0,0
59899,44296,0,11,0,0,0,0
59900,44297,0,6,0,0,0,0
59901,44467,0,13,0,0,0,0
59902,44474,0,8,0,0,0,0
59903,44977,0,5,0,32,0,0
59904,44980,0,8,0,0,0,0
59906,43726,0,10,0,0,0,0
59907,43728,0,11,0,0,0,0
59908,43845,0,7,0,0,0,0
59911,44080,0,3,-2147483648,0,0,0
59912,44082,0,3,-2147483648,0,0,0
59913,44178,0,3,524416,0,0,0
59914,44298,0,6,0,0,0,0
59915,44299,0,11,0,0,0,0
59916,44300,0,10,0,0,0,0
59917,44301,0,3,0,0,0,0
59918,44983,0,8,0,0,0,0
59919,45145,0,9,0,8192,0,0
59921,43850,0,10,0,0,0,0
59922,43851,0,10,0,0,0,0
59923,43852,0,10,0,0,0,0
59924,43854,0,10,0,0,0,0
59925,43987,0,3,0,0,0,0
59926,44094,0,1,0,0,0,0
59927,44096,0,1,0,0,0,0
59928,44183,0,10,0,0,0,0
59929,44302,0,3,0,0,0,0
59933,45237,0,6,0,4096,1024,0
59934,45334,0,7,0,0,0,0
59935,43736,0,7,0,0,0,0
59936,43737,0,7,0,0,0,0
59937,43739,0,7,0,0,0,0
59938,43855,0,10,0,0,0,0
59939,43856,0,10,0,0,0,0
59940,43857,0,11,0,0,0,0
59941,43858,0,11,0,0,0,0
59942,43988,0,3,0,0,0,0
59943,43991,0,5,0,32784,0,0
59944,43992,0,1,0,0,0,0
59945,43993,0,3,1,0,0,0
59946,44519,0,5,0,0,0,0
59949,45241,0,6,0,4096,1024,0
59950,45242,0,6,0,4096,1024,0
59953,43741,0,10,0,0,0,0
59954,43743,0,10,0,0,0,0
59955,43859,0,11,0,0,0,0
59956,43860,0,11,0,0,0,0
59957,43861,0,11,0,0,0,0
59958,43862,0,11,0,0,0,0
59959,44003,0,1,0,0,0,0
59960,44203,0,7,128,0,0,0
59961,44520,0,5,0,32,0,0
59962,44533,0,8,8388610,0,0,0
59963,44810,0,8,0,0,0,0
59966,43745,0,10,0,0,0,0
59967,43748,0,11,0,0,0,0
59968,44004,0,1,0,0,0,0
59969,44205,0,7,128,0,0,0
59970,44206,0,7,128,0,0,0
59971,44207,0,7,128,0,0,0
59972,44208,0,7,128,0,0,0
59973,44332,0,5,0,512,0,0
59974,44337,0,1,0,0,0,0
59975,45003,0,8,0,0,0,0
59976,43750,0,11,0,0,0,0
59977,43752,0,11,0,0,0,0
59978,44338,0,1,0,0,0,0
59979,44547,0,5,0,0,0,0
59980,44577,0,5,4096,0,0,0
59981,44835,0,7,0,0,0,0
59982,45172,0,9,1,0,0,0
59983,45373,0,13,0,0,0,0
59984,43901,0,8,0,0,0,0
59985,43902,0,8,0,0,0,0
59986,43907,0,1,0,0,0,0
59987,43908,0,1,0,0,0,0
59988,44130,0,11,671088640,0,0,0
59989,44372,0,1,0,0,0,0
59990,44373,0,8,0,0,0,0
59991,45024,0,5,64,0,0,0
59992,45026,0,4,64,0,0,0
59995,43909,0,1,0,0,0,0
59996,43910,0,1,0,0,0,0
59997,43911,0,1,0,0,0,0
59998,43912,0,1,0,0,0,0
59999,43913,0,1,0,0,0,0
60000,43914,0,1,0,0,0,0
60004,44136,0,9,128,0,0,0
60005,44256,0,11,128,0,0,0
60006,44257,0,11,671088640,0,0,0
60007,44659,0,5,0,0,0,0
60009,45281,0,7,0,2097152,0,0
60010,45282,0,7,0,2097152,0,0
60011,45283,0,7,0,2097152,0,0
60012,45284,0,11,1,0,0,0
60013,43915,0,1,0,0,0,0
60014,43916,0,1,0,0,0,0
60015,43917,0,1,0,0,0,0
60019,44137,0,3,131072,0,0,0
60020,44138,0,3,131072,0,0,0
60021,44267,0,5,4,0,0,0
60022,44268,0,4,33554432,0,0,0
60023,44949,0,4,0,4,0,0
60024,45286,0,11,1,0,0,0
60025,45287,0,11,1,0,0,0
60026,45288,0,11,1,0,0,0
60027,45289,0,11,1,0,0,0
60029,46745,0,3,1048576,0,0,0
60030,47718,0,4,1,0,0,0
60031,46149,0,3,-2147483648,0,0,0
60032,46604,0,3,0,129,0,0
60034,46901,0,9,0,0,0,0
60035,46043,0,5,0,0,0,0
60036,46044,0,5,4096,0,0,0
60037,46151,0,3,0,0,0,0
60039,51640,0,10,0,4,0,0
60045,46782,0,11,0,0,0,0
60046,49358,0,3,-2147483648,0,0,0
60047,49359,0,3,-2147483648,0,0,0
60053,47179,0,7,0,0,0,0
60054,49360,0,3,-2147483648,0,0,0
60055,49361,0,3,-2147483648,0,0,0
60056,51702,0,10,0,4,0,0
60057,51847,0,11,8192,0,0,0
60058,46794,0,1,0,0,0,0
60059,46795,0,1,0,0,0,0
60060,47180,0,7,0,0,0,0
60062,46088,0,7,0,0,0,0
60063,46090,0,7,0,0,0,0
60064,46181,0,11,128,0,0,0
60065,46276,0,4,32768,0,0,0
60066,46984,0,3,1573376,0,0,0
60067,46091,0,10,0,0,0,0
60068,46092,0,10,0,0,0,0
60069,46095,0,10,0,0,0,0
60070,46187,0,3,131072,0,0,0
60071,46682,0,13,0,0,0,0
60072,46832,0,7,0,0,0,0
60073,46833,0,7,0,0,0,0
60074,46989,0,3,0,134217728,8,0
60075,47000,0,3,0,134217728,8,0
60076,47001,0,9,1,0,0,0
60077,49512,0,3,1,0,0,0
60078,49672,0,1,0,0,0,0
60079,49673,0,1,0,0,0,0
60080,52970,0,6,-2147483648,0,0,0
60081,46096,0,11,0,0,0,0
60082,46097,0,11,0,0,0,0
60083,46098,0,11,0,0,0,0
60084,46188,0,3,131072,0,0,0
60085,46189,0,8,8519680,0,0,0
60086,46191,0,5,4,0,0,0
60087,46283,0,5,524288,0,0,0
60088,46564,0,6,-2143289344,0,0,0
60089,46834,0,7,0,0,0,0
60090,47017,0,11,0,0,0,0
60091,46100,0,7,0,0,0,0
60092,46192,0,6,64,0,0,0
60093,46193,0,6,1,0,0,0
60094,46706,0,3,0,0,0,0
60095,46707,0,5,0,0,0,0
60096,46837,0,13,0,0,0,0
60097,46838,0,13,0,0,0,0
60098,47041,0,8,0,0,0,0
60099,46195,0,3,524416,0,0,0
60100,46839,0,13,0,0,0,0
60101,46840,0,13,0,0,0,0
60102,46850,0,4,0,0,0,0
60103,46851,0,10,0,0,0,0
60104,47061,0,8,0,0,0,0
60110,46580,0,3,1572896,0,0,0
60111,45838,0,7,0,0,0,0
60115,46025,0,6,0,0,0,0
60116,46224,0,3,4,0,0,0
60117,46744,0,3,524288,0,0,0
60118,47081,0,4,8,0,0,0
60119,50874,0,4,1,0,0,0
60120,50876,0,4,1,0,0,0
60121,24816,0,4,33554432,0,0,0
60207,11,0,3,32,0,0,0
60208,67,0,10,0,16384,0,0
60209,131,0,11,0,268437504,0,0
60210,379,0,11,0,0,64,0
60211,469,0,4,0,128,0,0
60212,498,0,10,4194304,0,256,0
60213,546,0,11,0,536872960,0,0
60214,642,0,10,4194304,0,0,0
60215,706,0,5,0,32,0,0
60216,879,0,10,0,2,0,0
60217,974,0,11,0,1024,0,0
60219,1086,0,5,0,32,0,0
60220,1329,0,8,0,2097152,0,0
60221,1513,0,9,0,65536,0,0
60222,2048,0,4,65536,0,0,0
60223,2062,0,11,536870912,4194304,0,0
60224,2812,0,10,0,2097152,0,0
60225,2825,0,11,0,64,0,0
60227,2894,0,11,536870912,8388608,0,0
60228,2895,0,11,0,256,0,0
60229,3738,0,11,536870912,0,0,0
60231,5374,0,8,0,2,0,0
60232,5405,0,3,0,256,0,0
60233,5420,0,7,0,134217728,0,0
60235,5614,0,10,0,2,0,0
60236,5615,0,10,0,2,0,0
60238,5938,0,8,536870912,0,0,0
60240,5940,0,8,536870912,0,0,0
60241,6150,0,9,0,512,0,0
60243,7381,0,4,0,2048,0,0
60244,8017,0,11,4194304,0,0,0
60245,8018,0,11,4194304,0,0,0
60246,8019,0,11,4194304,0,0,0
60247,8024,0,11,0,2048,0,0
60248,8027,0,11,0,2048,0,0
60249,8030,0,11,0,2048,0,0
60250,8033,0,11,0,2048,0,0
60251,8038,0,11,0,2048,0,0
60254,10052,0,3,0,256,0,0
60255,10057,0,3,0,256,0,0
60256,10058,0,3,0,256,0,0
60257,10312,0,10,0,2,0,0
60258,10313,0,10,0,2,0,0
60259,10314,0,10,0,2,0,0
60260,10318,0,10,0,2097152,0,0
60261,10326,0,10,0,8404992,0,0
60262,10399,0,11,4194304,0,0,0
60263,10456,0,11,0,2048,0,0
60267,11733,0,5,0,32,0,0
60268,11734,0,5,0,32,0,0
60269,11735,0,5,0,32,0,0
60270,12303,0,4,0,0,0,0
60271,12721,0,4,0,16,0,0
60272,12788,0,4,0,0,0,0
60273,12789,0,4,0,0,0,0
60274,12966,0,4,0,0,0,0
60275,12967,0,4,0,0,0,0
60276,12968,0,4,0,0,0,0
60277,12969,0,4,0,0,0,0
60278,12970,0,4,0,0,0,0
60279,13750,0,8,0,128,0,0
60280,14326,0,9,0,65536,0,0
60281,14327,0,9,0,65536,0,0
60282,14893,0,6,0,4096,0,0
60284,15271,0,6,0,4096,1024,0
60285,15357,0,6,0,4096,0,0
60286,15359,0,6,0,4096,0,0
60287,16257,0,11,0,512,0,0
60288,16277,0,11,0,512,0,0
60289,16278,0,11,0,512,0,0
60290,16279,0,11,0,512,0,0
60291,16280,0,11,0,512,0,0
60295,16339,0,11,0,2048,0,0
60296,16341,0,11,0,2048,0,0
60297,16342,0,11,0,2048,0,0
60298,16355,0,11,0,2048,0,0
60299,16356,0,11,0,2048,0,0
60300,16864,0,7,0,2097152,0,0
60304,17106,0,7,0,0,0,0
60305,17107,0,7,0,0,0,0
60306,17108,0,7,0,0,0,0
60307,17364,0,11,0,16777232,0,0
60308,18848,0,11,0,0,0,0
60309,19130,0,4,0,0,0,0
60310,20050,0,10,0,-2147467264,0,0
60311,20052,0,10,0,-2147467264,0,0
60312,20053,0,10,0,-2147467264,0,0
60315,20230,0,4,0,8,0,0
60316,20233,0,10,0,-2147467264,0,0
60317,20236,0,10,0,-2147467264,0,0
60318,20243,0,4,0,64,0,0
60319,20424,0,10,33554432,0,0,0
60320,20467,0,10,8388608,520,0,0
60328,23575,0,11,0,32,0,0
