ID,DamageReplaceStatF,DamageSecondaryF,DamageReplaceStat,DamageSecondary,EpicF[0],EpicF[1],EpicF[2],EpicF[3],EpicF[4],SuperiorF[0],SuperiorF[1],SuperiorF[2],SuperiorF[3],SuperiorF[4],GoodF[0],GoodF[1],GoodF[2],GoodF[3],GoodF[4],Epic[0],Epic[1],Epic[2],Epic[3],Epic[4],Superior[0],Superior[1],Superior[2],Superior[3],Superior[4],Good[0],Good[1],Good[2],Good[3],Good[4]
707,11295.88,11295.88,11295,11295,11585.518,8689.139,6516.854,5792.759,5792.759,11585.518,8689.139,6516.854,5792.759,5792.759,11585.518,8689.139,6516.854,5792.759,5792.759,11585,8689,6516,5792,5792,11585,8689,6516,5792,5792,11585,8689,6516,5792,5792
708,11401.621,11401.621,11401,11401,11693.97,8770.478,6577.8584,5846.985,5846.985,11693.97,8770.478,6577.8584,5846.985,5846.985,11693.97,8770.478,6577.8584,5846.985,5846.985,11693,8770,6577,5846,5846,11693,8770,6577,5846,5846,11693,8770,6577,5846,5846
709,11508.352,11508.352,11508,11508,11803.438,8852.578,6639.4336,5901.7188,5901.7188,11803.438,8852.578,6639.4336,5901.7188,5901.7188,11803.438,8852.578,6639.4336,5901.7188,5901.7188,11803,8852,6639,5901,5901,11803,8852,6639,5901,5901,11803,8852,6639,5901,5901
710,11616.081,11616.081,11616,11616,11913.93,8935.447,6701.5854,5956.965,5956.965,11913.93,8935.447,6701.5854,5956.965,5956.965,11913.93,8935.447,6701.5854,5956.965,5956.965,11913,8935,6701,5956,5956,11913,8935,6701,5956,5956,11913,8935,6701,5956,5956
711,11724.819,11724.819,11724,11724,12025.456,9019.092,6764.319,6012.728,6012.728,12025.456,9019.092,6764.319,6012.728,6012.728,12025.456,9019.092,6764.319,6012.728,6012.728,12025,9019,6764,6012,6012,12025,9019,6764,6012,6012,12025,9019,6764,6012,6012
712,11834.575,11834.575,11834,11834,12138.026,9103.52,6827.6396,6069.013,6069.013,12138.026,9103.52,6827.6396,6069.013,6069.013,12138.026,9103.52,6827.6396,6069.013,6069.013,12138,9103,6827,6069,6069,12138,9103,6827,6069,6069,12138,9103,6827,6069,6069
713,11945.359,11945.359,11945,11945,12251.65,9188.737,6891.553,6125.825,6125.825,12251.65,9188.737,6891.553,6125.825,6125.825,12251.65,9188.737,6891.553,6125.825,6125.825,12251,9188,6891,6125,6125,12251,9188,6891,6125,6125,12251,9188,6891,6125,6125
714,12057.18,12057.18,12057,12057,12366.338,9274.754,6956.0654,6183.169,6183.169,12366.338,9274.754,6956.0654,6183.169,6183.169,12366.338,9274.754,6956.0654,6183.169,6183.169,12366,9274,6956,6183,6183,12366,9274,6956,6183,6183,12366,9274,6956,6183,6183
715,12170.047,12170.047,12170,12170,12482.1,9361.574,7021.181,6241.05,6241.05,12482.1,9361.574,7021.181,6241.05,6241.05,12482.1,9361.574,7021.181,6241.05,6241.05,12482,9361,7021,6241,6241,12482,9361,7021,6241,6241,12482,9361,7021,6241,6241
716,12283.971,12283.971,12283,12283,12598.944,9449.208,7086.9062,6299.472,6299.472,12598.944,9449.208,7086.9062,6299.472,6299.472,12598.944,9449.208,7086.9062,6299.472,6299.472,12598,9449,7086,6299,6299,12598,9449,7086,6299,6299,12598,9449,7086,6299,6299
717,12398.961,12398.961,12398,12398,12716.883,9537.662,7153.247,6358.4414,6358.4414,12716.883,9537.662,7153.247,6358.4414,6358.4414,12716.883,9537.662,7153.247,6358.4414,6358.4414,12716,9537,7153,6358,6358,12716,9537,7153,6358,6358,12716,9537,7153,6358,6358
718,12515.028,12515.028,12515,12515,12835.926,9626.944,7220.2085,6417.963,6417.963,12835.926,9626.944,7220.2085,6417.963,6417.963,12835.926,9626.944,7220.2085,6417.963,6417.963,12835,9626,7220,6417,6417,12835,9626,7220,6417,6417,12835,9626,7220,6417,6417
719,12632.182,12632.182,12632,12632,12956.083,9717.0625,7287.797,6478.0415,6478.0415,12956.083,9717.0625,7287.797,6478.0415,6478.0415,12956.083,9717.0625,7287.797,6478.0415,6478.0415,12956,9717,7287,6478,6478,12956,9717,7287,6478,6478,12956,9717,7287,6478,6478
720,12750.431,12750.431,12750,12750,13077.365,9808.023,7356.018,6538.6826,6538.6826,13077.365,9808.023,7356.018,6538.6826,6538.6826,13077.365,9808.023,7356.018,6538.6826,6538.6826,13077,9808,7356,6538,6538,13077,9808,7356,6538,6538,13077,9808,7356,6538,6538
721,12869.788,12869.788,12869,12869,13199.782,9899.837,7424.8774,6599.891,6599.891,13199.782,9899.837,7424.8774,6599.891,6599.891,13199.782,9899.837,7424.8774,6599.891,6599.891,13199,9899,7424,6599,6599,13199,9899,7424,6599,6599,13199,9899,7424,6599,6599
722,12990.262,12990.262,12990,12990,13323.346,9992.51,7494.382,6661.673,6661.673,13323.346,9992.51,7494.382,6661.673,6661.673,13323.346,9992.51,7494.382,6661.673,6661.673,13323,9992,7494,6661,6661,13323,9992,7494,6661,6661,13323,9992,7494,6661,6661
723,13111.864,13111.864,13111,13111,13448.065,10086.049,7564.537,6724.0327,6724.0327,13448.065,10086.049,7564.537,6724.0327,6724.0327,13448.065,10086.049,7564.537,6724.0327,6724.0327,13448,10086,7564,6724,6724,13448,10086,7564,6724,6724,13448,10086,7564,6724,6724
724,13234.604,13234.604,13234,13234,13573.953,10180.465,7635.3486,6786.9766,6786.9766,13573.953,10180.465,7635.3486,6786.9766,6786.9766,13573.953,10180.465,7635.3486,6786.9766,6786.9766,13573,10180,7635,6786,6786,13573,10180,7635,6786,6786,13573,10180,7635,6786,6786
725,13358.493,13358.493,13358,13358,13701.019,10275.765,7706.823,6850.5093,6850.5093,13701.019,10275.765,7706.823,6850.5093,6850.5093,13701.019,10275.765,7706.823,6850.5093,6850.5093,13701,10275,7706,6850,6850,13701,10275,7706,6850,6850,13701,10275,7706,6850,6850
726,13483.542,13483.542,13483,13483,13829.274,10371.956,7778.967,6914.637,6914.637,13829.274,10371.956,7778.967,6914.637,6914.637,13829.274,10371.956,7778.967,6914.637,6914.637,13829,10371,7778,6914,6914,13829,10371,7778,6914,6914,13829,10371,7778,6914,6914
727,13609.762,13609.762,13609,13609,13958.73,10469.048,7851.7856,6979.365,6979.365,13958.73,10469.048,7851.7856,6979.365,6979.365,13958.73,10469.048,7851.7856,6979.365,6979.365,13958,10469,7851,6979,6979,13958,10469,7851,6979,6979,13958,10469,7851,6979,6979
728,13737.163,13737.163,13737,13737,14089.397,10567.049,7925.286,7044.6987,7044.6987,14089.397,10567.049,7925.286,7044.6987,7044.6987,14089.397,10567.049,7925.286,7044.6987,7044.6987,14089,10567,7925,7044,7044,14089,10567,7925,7044,7044,14089,10567,7925,7044,7044
729,13865.757,13865.757,13865,13865,14221.289,10665.967,7999.475,7110.6445,7110.6445,14221.289,10665.967,7999.475,7110.6445,7110.6445,14221.289,10665.967,7999.475,7110.6445,7110.6445,14221,10665,7999,7110,7110,14221,10665,7999,7110,7110,14221,10665,7999,7110,7110
730,13995.554,13995.554,13995,13995,14354.414,10765.811,8074.358,7177.207,7177.207,14354.414,10765.811,8074.358,7177.207,7177.207,14354.414,10765.811,8074.358,7177.207,7177.207,14354,10765,8074,7177,7177,14354,10765,8074,7177,7177,14354,10765,8074,7177,7177
731,14126.566,14126.566,14126,14126,14488.786,10866.59,8149.9424,7244.393,7244.393,14488.786,10866.59,8149.9424,7244.393,7244.393,14488.786,10866.59,8149.9424,7244.393,7244.393,14488,10866,8149,7244,7244,14488,10866,8149,7244,7244,14488,10866,8149,7244,7244
732,14258.806,14258.806,14258,14258,14624.416,10968.312,8226.233,7312.208,7312.208,14624.416,10968.312,8226.233,7312.208,7312.208,14624.416,10968.312,8226.233,7312.208,7312.208,14624,10968,8226,7312,7312,14624,10968,8226,7312,7312,14624,10968,8226,7312,7312
733,14392.282,14392.282,14392,14392,14761.315,11070.986,8303.239,7380.6577,7380.6577,14761.315,11070.986,8303.239,7380.6577,7380.6577,14761.315,11070.986,8303.239,7380.6577,7380.6577,14761,11070,8303,7380,7380,14761,11070,8303,7380,7380,14761,11070,8303,7380,7380
734,14527.009,14527.009,14527,14527,14899.496,11174.622,8380.967,7449.748,7449.748,14899.496,11174.622,8380.967,7449.748,7449.748,14899.496,11174.622,8380.967,7449.748,7449.748,14899,11174,8380,7449,7449,14899,11174,8380,7449,7449,14899,11174,8380,7449,7449
735,14662.996,14662.996,14662,14662,15038.97,11279.228,8459.421,7519.485,7519.485,15038.97,11279.228,8459.421,7519.485,7519.485,15038.97,11279.228,8459.421,7519.485,7519.485,15038,11279,8459,7519,7519,15038,11279,8459,7519,7519,15038,11279,8459,7519,7519
736,14800.256,14800.256,14800,14800,15179.75,11384.813,8538.609,7589.875,7589.875,15179.75,11384.813,8538.609,7589.875,7589.875,15179.75,11384.813,8538.609,7589.875,7589.875,15179,11384,8538,7589,7589,15179,11384,8538,7589,7589,15179,11384,8538,7589,7589
737,14938.802,14938.802,14938,14938,15321.848,11491.386,8618.539,7660.924,7660.924,15321.848,11491.386,8618.539,7660.924,7660.924,15321.848,11491.386,8618.539,7660.924,7660.924,15321,11491,8618,7660,7660,15321,11491,8618,7660,7660,15321,11491,8618,7660,7660
738,15078.644,15078.644,15078,15078,15465.275,11598.957,8699.218,7732.6377,7732.6377,15465.275,11598.957,8699.218,7732.6377,7732.6377,15465.275,11598.957,8699.218,7732.6377,7732.6377,15465,11598,8699,7732,7732,15465,11598,8699,7732,7732,15465,11598,8699,7732,7732
739,15219.795,15219.795,15219,15219,15610.046,11707.534,8780.651,7805.023,7805.023,15610.046,11707.534,8780.651,7805.023,7805.023,15610.046,11707.534,8780.651,7805.023,7805.023,15610,11707,8780,7805,7805,15610,11707,8780,7805,7805,15610,11707,8780,7805,7805
740,15362.268,15362.268,15362,15362,15756.172,11817.129,8862.847,7878.086,7878.086,15756.172,11817.129,8862.847,7878.086,7878.086,15756.172,11817.129,8862.847,7878.086,7878.086,15756,11817,8862,7878,7878,15756,11817,8862,7878,7878,15756,11817,8862,7878,7878
741,15506.074,15506.074,15506,15506,15903.665,11927.749,8945.812,7951.8325,7951.8325,15903.665,11927.749,8945.812,7951.8325,7951.8325,15903.665,11927.749,8945.812,7951.8325,7951.8325,15903,11927,8945,7951,7951,15903,11927,8945,7951,7951,15903,11927,8945,7951,7951
742,15651.227,15651.227,15651,15651,16052.54,12039.404,9029.554,8026.27,8026.27,16052.54,12039.404,9029.554,8026.27,8026.27,16052.54,12039.404,9029.554,8026.27,8026.27,16052,12039,9029,8026,8026,16052,12039,9029,8026,8026,16052,12039,9029,8026,8026
743,15797.737,15797.737,15797,15797,16202.808,12152.105,9114.079,8101.404,8101.404,16202.808,12152.105,9114.079,8101.404,8101.404,16202.808,12152.105,9114.079,8101.404,8101.404,16202,12152,9114,8101,8101,16202,12152,9114,8101,8101,16202,12152,9114,8101,8101
744,15945.62,15945.62,15945,15945,16354.482,12265.861,9199.396,8177.241,8177.241,16354.482,12265.861,9199.396,8177.241,8177.241,16354.482,12265.861,9199.396,8177.241,8177.241,16354,12265,9199,8177,8177,16354,12265,9199,8177,8177,16354,12265,9199,8177,8177
745,16094.887,16094.887,16094,16094,16507.576,12380.683,9285.512,8253.788,8253.788,16507.576,12380.683,9285.512,8253.788,8253.788,16507.576,12380.683,9285.512,8253.788,8253.788,16507,12380,9285,8253,8253,16507,12380,9285,8253,8253,16507,12380,9285,8253,8253
746,16245.552,16245.552,16245,16245,16662.104,12496.578,9372.434,8331.052,8331.052,16662.104,12496.578,9372.434,8331.052,8331.052,16662.104,12496.578,9372.434,8331.052,8331.052,16662,12496,9372,8331,8331,16662,12496,9372,8331,8331,16662,12496,9372,8331,8331
747,16397.627,16397.627,16397,16397,16818.078,12613.559,9460.169,8409.039,8409.039,16818.078,12613.559,9460.169,8409.039,8409.039,16818.078,12613.559,9460.169,8409.039,8409.039,16818,12613,9460,8409,8409,16818,12613,9460,8409,8409,16818,12613,9460,8409,8409
748,16551.125,16551.125,16551,16551,16975.512,12731.634,9548.726,8487.756,8487.756,16975.512,12731.634,9548.726,8487.756,8487.756,16975.512,12731.634,9548.726,8487.756,8487.756,16975,12731,9548,8487,8487,16975,12731,9548,8487,8487,16975,12731,9548,8487,8487
749,16706.06,16706.06,16706,16706,17134.42,12850.815,9638.111,8567.21,8567.21,17134.42,12850.815,9638.111,8567.21,8567.21,17134.42,12850.815,9638.111,8567.21,8567.21,17134,12850,9638,8567,8567,17134,12850,9638,8567,8567,17134,12850,9638,8567,8567
750,16862.445,16862.445,16862,16862,17294.816,12971.111,9728.334,8647.408,8647.408,17294.816,12971.111,9728.334,8647.408,8647.408,17294.816,12971.111,9728.334,8647.408,8647.408,17294,12971,9728,8647,8647,17294,12971,9728,8647,8647,17294,12971,9728,8647,8647
751,17020.295,17020.295,17020,17020,17456.713,13092.534,9819.4,8728.356,8728.356,17456.713,13092.534,9819.4,8728.356,8728.356,17456.713,13092.534,9819.4,8728.356,8728.356,17456,13092,9819,8728,8728,17456,13092,9819,8728,8728,17456,13092,9819,8728,8728
752,17179.621,17179.621,17179,17179,17620.125,13215.094,9911.32,8810.0625,8810.0625,17620.125,13215.094,9911.32,8810.0625,8810.0625,17620.125,13215.094,9911.32,8810.0625,8810.0625,17620,13215,9911,8810,8810,17620,13215,9911,8810,8810,17620,13215,9911,8810,8810
753,17340.44,17340.44,17340,17340,17785.066,13338.8,10004.101,8892.533,8892.533,17785.066,13338.8,10004.101,8892.533,8892.533,17785.066,13338.8,10004.101,8892.533,8892.533,17785,13338,10004,8892,8892,17785,13338,10004,8892,8892,17785,13338,10004,8892,8892
754,17502.764,17502.764,17502,17502,17951.553,13463.665,10097.748,8975.776,8975.776,17951.553,13463.665,10097.748,8975.776,8975.776,17951.553,13463.665,10097.748,8975.776,8975.776,17951,13463,10097,8975,8975,17951,13463,10097,8975,8975,17951,13463,10097,8975,8975
755,17666.607,17666.607,17666,17666,18119.598,13589.698,10192.273,9059.799,9059.799,18119.598,13589.698,10192.273,9059.799,9059.799,18119.598,13589.698,10192.273,9059.799,9059.799,18119,13589,10192,9059,9059,18119,13589,10192,9059,9059,18119,13589,10192,9059,9059
756,17831.984,17831.984,17831,17831,18289.215,13716.911,10287.684,9144.607,9144.607,18289.215,13716.911,10287.684,9144.607,9144.607,18289.215,13716.911,10287.684,9144.607,9144.607,18289,13716,10287,9144,9144,18289,13716,10287,9144,9144,18289,13716,10287,9144,9144
757,17998.91,17998.91,17998,17998,18460.42,13845.315,10383.986,9230.21,9230.21,18460.42,13845.315,10383.986,9230.21,9230.21,18460.42,13845.315,10383.986,9230.21,9230.21,18460,13845,10383,9230,9230,18460,13845,10383,9230,9230,18460,13845,10383,9230,9230
758,18167.398,18167.398,18167,18167,18633.229,13974.922,10481.191,9316.614,9316.614,18633.229,13974.922,10481.191,9316.614,9316.614,18633.229,13974.922,10481.191,9316.614,9316.614,18633,13974,10481,9316,9316,18633,13974,10481,9316,9316,18633,13974,10481,9316,9316
759,18337.463,18337.463,18337,18337,18807.654,14105.741,10579.306,9403.827,9403.827,18807.654,14105.741,10579.306,9403.827,9403.827,18807.654,14105.741,10579.306,9403.827,9403.827,18807,14105,10579,9403,9403,18807,14105,10579,9403,9403,18807,14105,10579,9403,9403
760,18509.121,18509.121,18509,18509,18983.713,14237.785,10678.339,9491.856,9491.856,18983.713,14237.785,10678.339,9491.856,9491.856,18983.713,14237.785,10678.339,9491.856,9491.856,18983,14237,10678,9491,9491,18983,14237,10678,9491,9491,18983,14237,10678,9491,9491
761,18682.385,18682.385,18682,18682,19161.42,14371.064,10778.299,9580.71,9580.71,19161.42,14371.064,10778.299,9580.71,9580.71,19161.42,14371.064,10778.299,9580.71,9580.71,19161,14371,10778,9580,9580,19161,14371,10778,9580,9580,19161,14371,10778,9580,9580
762,18857.27,18857.27,18857,18857,19340.79,14505.593,10879.194,9670.395,9670.395,19340.79,14505.593,10879.194,9670.395,9670.395,19340.79,14505.593,10879.194,9670.395,9670.395,19340,14505,10879,9670,9670,19340,14505,10879,9670,9670,19340,14505,10879,9670,9670
763,19033.793,19033.793,19033,19033,19521.84,14641.379,10981.034,9760.92,9760.92,19521.84,14641.379,10981.034,9760.92,9760.92,19521.84,14641.379,10981.034,9760.92,9760.92,19521,14641,10981,9760,9760,19521,14641,10981,9760,9760,19521,14641,10981,9760,9760
764,19211.969,19211.969,19211,19211,19704.584,14778.438,11083.828,9852.292,9852.292,19704.584,14778.438,11083.828,9852.292,9852.292,19704.584,14778.438,11083.828,9852.292,9852.292,19704,14778,11083,9852,9852,19704,14778,11083,9852,9852,19704,14778,11083,9852,9852
765,19391.812,19391.812,19391,19391,19889.037,14916.778,11187.584,9944.519,9944.519,19889.037,14916.778,11187.584,9944.519,9944.519,19889.037,14916.778,11187.584,9944.519,9944.519,19889,14916,11187,9944,9944,19889,14916,11187,9944,9944,19889,14916,11187,9944,9944
766,19573.338,19573.338,19573,19573,20075.219,15056.414,11292.311,10037.609,10037.609,20075.219,15056.414,11292.311,10037.609,10037.609,20075.219,15056.414,11292.311,10037.609,10037.609,20075,15056,11292,10037,10037,20075,15056,11292,10037,10037,20075,15056,11292,10037,10037
767,19756.564,19756.564,19756,19756,20263.143,15197.357,11398.019,10131.571,10131.571,20263.143,15197.357,11398.019,10131.571,10131.571,20263.143,15197.357,11398.019,10131.571,10131.571,20263,15197,11398,10131,10131,20263,15197,11398,10131,10131,20263,15197,11398,10131,10131
768,19941.506,19941.506,19941,19941,20452.826,15339.62,11504.715,10226.413,10226.413,20452.826,15339.62,11504.715,10226.413,10226.413,20452.826,15339.62,11504.715,10226.413,10226.413,20452,15339,11504,10226,10226,20452,15339,11504,10226,10226,20452,15339,11504,10226,10226
769,20128.18,20128.18,20128,20128,20644.285,15483.215,11612.411,10322.143,10322.143,20644.285,15483.215,11612.411,10322.143,10322.143,20644.285,15483.215,11612.411,10322.143,10322.143,20644,15483,11612,10322,10322,20644,15483,11612,10322,10322,20644,15483,11612,10322,10322
770,20316.6,20316.6,20316,20316,20837.537,15628.153,11721.114,10418.769,10418.769,20837.537,15628.153,11721.114,10418.769,10418.769,20837.537,15628.153,11721.114,10418.769,10418.769,20837,15628,11721,10418,10418,20837,15628,11721,10418,10418,20837,15628,11721,10418,10418
771,20506.783,20506.783,20506,20506,21032.598,15774.448,11830.836,10516.299,10516.299,21032.598,15774.448,11830.836,10516.299,10516.299,21032.598,15774.448,11830.836,10516.299,10516.299,21032,15774,11830,10516,10516,21032,15774,11830,10516,10516,21032,15774,11830,10516,10516
772,20698.746,20698.746,20698,20698,21229.484,15922.112,11941.585,10614.742,10614.742,21229.484,15922.112,11941.585,10614.742,10614.742,21229.484,15922.112,11941.585,10614.742,10614.742,21229,15922,11941,10614,10614,21229,15922,11941,10614,10614,21229,15922,11941,10614,10614
773,20892.508,20892.508,20892,20892,21428.213,16071.16,12053.37,10714.106,10714.106,21428.213,16071.16,12053.37,10714.106,10714.106,21428.213,16071.16,12053.37,10714.106,10714.106,21428,16071,12053,10714,10714,21428,16071,12053,10714,10714,21428,16071,12053,10714,10714
774,21088.082,21088.082,21088,21088,21628.803,16221.602,12166.201,10814.401,10814.401,21628.803,16221.602,12166.201,10814.401,10814.401,21628.803,16221.602,12166.201,10814.401,10814.401,21628,16221,12166,10814,10814,21628,16221,12166,10814,10814,21628,16221,12166,10814,10814
775,21285.488,21285.488,21285,21285,21831.27,16373.452,12280.09,10915.635,10915.635,21831.27,16373.452,12280.09,10915.635,10915.635,21831.27,16373.452,12280.09,10915.635,10915.635,21831,16373,12280,10915,10915,21831,16373,12280,10915,10915,21831,16373,12280,10915,10915
776,21484.742,21484.742,21484,21484,22035.633,16526.725,12395.043,11017.816,11017.816,22035.633,16526.725,12395.043,11017.816,11017.816,22035.633,16526.725,12395.043,11017.816,11017.816,22035,16526,12395,11017,11017,22035,16526,12395,11017,11017,22035,16526,12395,11017,11017
777,21685.861,21685.861,21685,21685,22241.908,16681.432,12511.073,11120.954,11120.954,22241.908,16681.432,12511.073,11120.954,11120.954,22241.908,16681.432,12511.073,11120.954,11120.954,22241,16681,12511,11120,11120,22241,16681,12511,11120,11120,22241,16681,12511,11120,11120
778,21888.861,21888.861,21888,21888,22450.115,16837.586,12628.189,11225.058,11225.058,22450.115,16837.586,12628.189,11225.058,11225.058,22450.115,16837.586,12628.189,11225.058,11225.058,22450,16837,12628,11225,11225,22450,16837,12628,11225,11225,22450,16837,12628,11225,11225
779,22093.764,22093.764,22093,22093,22660.271,16995.203,12746.402,11330.136,11330.136,22660.271,16995.203,12746.402,11330.136,11330.136,22660.271,16995.203,12746.402,11330.136,11330.136,22660,16995,12746,11330,11330,22660,16995,12746,11330,11330,22660,16995,12746,11330,11330
780,22300.584,22300.584,22300,22300,22872.393,17154.295,12865.722,11436.196,11436.196,22872.393,17154.295,12865.722,11436.196,11436.196,22872.393,17154.295,12865.722,11436.196,11436.196,22872,17154,12865,11436,11436,22872,17154,12865,11436,11436,22872,17154,12865,11436,11436
781,22509.34,22509.34,22509,22509,23086.502,17314.877,12986.157,11543.251,11543.251,23086.502,17314.877,12986.157,11543.251,11543.251,23086.502,17314.877,12986.157,11543.251,11543.251,23086,17314,12986,11543,11543,23086,17314,12986,11543,11543,23086,17314,12986,11543,11543
782,22720.049,22720.049,22720,22720,23302.615,17476.96,13107.721,11651.308,11651.308,23302.615,17476.96,13107.721,11651.308,11651.308,23302.615,17476.96,13107.721,11651.308,11651.308,23302,17476,13107,11651,11651,23302,17476,13107,11651,11651,23302,17476,13107,11651,11651
783,22932.732,22932.732,22932,22932,23520.75,17640.562,13230.423,11760.375,11760.375,23520.75,17640.562,13230.423,11760.375,11760.375,23520.75,17640.562,13230.423,11760.375,11760.375,23520,17640,13230,11760,11760,23520,17640,13230,11760,11760,23520,17640,13230,11760,11760
784,23147.406,23147.406,23147,23147,23740.93,17805.697,13354.272,11870.465,11870.465,23740.93,17805.697,13354.272,11870.465,11870.465,23740.93,17805.697,13354.272,11870.465,11870.465,23740,17805,13354,11870,11870,23740,17805,13354,11870,11870,23740,17805,13354,11870,11870
785,23364.088,23364.088,23364,23364,23963.168,17972.375,13479.282,11981.584,11981.584,23963.168,17972.375,13479.282,11981.584,11981.584,23963.168,17972.375,13479.282,11981.584,11981.584,23963,17972,13479,11981,11981,23963,17972,13479,11981,11981,23963,17972,13479,11981,11981
786,23582.8,23582.8,23582,23582,24187.486,18140.615,13605.462,12093.743,12093.743,24187.486,18140.615,13605.462,12093.743,12093.743,24187.486,18140.615,13605.462,12093.743,12093.743,24187,18140,13605,12093,12093,24187,18140,13605,12093,12093,24187,18140,13605,12093,12093
787,23803.559,23803.559,23803,23803,24413.906,18310.43,13732.822,12206.953,12206.953,24413.906,18310.43,13732.822,12206.953,12206.953,24413.906,18310.43,13732.822,12206.953,12206.953,24413,18310,13732,12206,12206,24413,18310,13732,12206,12206,24413,18310,13732,12206,12206
788,24026.385,24026.385,24026,24026,24642.445,18481.834,13861.375,12321.223,12321.223,24642.445,18481.834,13861.375,12321.223,12321.223,24642.445,18481.834,13861.375,12321.223,12321.223,24642,18481,13861,12321,12321,24642,18481,13861,12321,12321,24642,18481,13861,12321,12321
789,24251.295,24251.295,24251,24251,24873.123,18654.842,13991.132,12436.562,12436.562,24873.123,18654.842,13991.132,12436.562,12436.562,24873.123,18654.842,13991.132,12436.562,12436.562,24873,18654,13991,12436,12436,24873,18654,13991,12436,12436,24873,18654,13991,12436,12436
