ID,Name_lang,NameAlt_lang,Title_lang,TitleAlt_lang,Classification,CreatureType,CreatureFamily,StartAnimState,DisplayID[0],DisplayID[1],DisplayID[2],DisplayID[3],DisplayProbability[0],DisplayProbability[1],DisplayProbability[2],DisplayProbability[3],AlwaysItem[0],AlwaysItem[1],AlwaysItem[2]
72115,Spirus,,,,0,12,0,0,45073,0,0,0,1,1,1,1,0,0,0
72116,Dah'da,,,,0,12,0,0,35338,0,0,0,1,1,1,1,0,0,0
72117,Alex,,,,0,12,0,0,6290,0,0,0,1,1,1,1,0,0,0
72118,Cindy,,,,0,12,0,0,28456,0,0,0,1,1,1,1,0,0,0
72160,Moon Moon,,,,0,12,0,0,855,0,0,0,1,0,0,0,0,0,0
72285,"Chi-Chi, Hatchling of Chi-Ji",,,,1,14,0,0,50743,0,0,0,1,0,0,0,0,0,0
72290,"Zao, Calfling of Niuzao",,,,1,14,0,0,49430,0,0,0,1,0,0,0,0,0,0
72291,"Yu'la, Broodling of Yu'lon",,,,1,14,0,0,49263,0,0,0,1,0,0,0,0,0,0
72316,Scout Igor Corti,,The Lion's Eye,,1,7,0,0,49609,0,0,0,1,0,0,0,0,0,0
72392,Vol'jin,,,,1,7,0,0,31232,0,0,0,1,0,0,0,0,0,0
72394,Baine Bloodhoof,,High Chieftain,,1,7,0,0,30272,0,0,0,1,1,1,1,58367,0,0
72462,"Chi-Chi, Hatchling of Chi-Ji",,,,0,12,0,0,49835,0,0,0,1,1,1,1,0,0,0
72463,"Yu'la, Broodling of Yu'lon",,,,0,12,0,0,49836,0,0,0,1,1,1,1,0,0,0
72464,"Zao, Calfling of Niuzao",,,,0,12,0,0,49845,0,0,0,1,1,1,1,0,0,0
72546,Kor'kron Grunt,,,,1,7,0,0,49049,49050,48636,0,1,1,0,0,61969,0,97695
72661,Zeal,,,,1,4,0,0,50901,0,0,0,1,0,0,0,0,0,0
72694,Siegecrafter Blackfuse,,,,0,7,0,0,50723,0,0,0,1,0,0,0,0,0,0
72695,Wrathion,,The Black Prince,,1,2,0,0,48189,0,0,0,1,0,0,0,0,0,0
72723,Wrathion,,The Black Prince,,1,2,0,0,48189,0,0,0,1,0,0,0,0,0,0
72724,Wrathion,,The Black Prince,,1,2,0,0,48189,0,0,0,1,0,0,0,0,0,0
72774,Crafty the Vendor,,,,0,7,0,0,15093,0,0,0,1,0,0,0,0,0,0
72870,Kairoz,,,,1,2,0,0,51342,0,0,0,0,0,0,0,0,0,0
72886,Trillium-Bladed Rock Cutter,,,,1,9,0,0,34307,0,0,0,1,1,1,1,0,0,0
72887,VO Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
72927,Kovok,,,,1,1,0,0,42706,0,0,0,1,0,0,0,0,0,0
72929,Sra'thik Amber-Master,,,,1,7,0,0,51009,0,0,0,1,0,0,0,85937,0,0
72954,Kor'thik Honor Guard,,,,1,7,0,0,50995,0,0,0,1,0,0,0,82849,82849,0
72964,Goro'dan,,Blackfuse Company,,1,7,0,0,51010,0,0,0,1,0,0,0,0,0,0
72981,Aggron,,Blackfuse Company,,1,7,0,0,51016,0,0,0,1,0,0,0,102046,0,0
72986,Shanna Sparkfizz,,Blackfuse Company,,1,7,0,3,51028,0,0,0,1,0,0,0,0,0,0
73011,Lil' Bling,,,,0,12,0,0,49289,0,0,0,1,1,1,1,0,0,0
73012,Klaxxi Skirmisher,,,,1,7,0,3,51029,0,0,0,1,0,0,0,84677,84677,0
73059,Ko'kron Iron Star,,,,0,9,0,0,51045,0,0,0,1,0,0,0,0,0,0
73061,Anduin Wrynn,,Prince of Stormwind,,0,7,0,0,46095,0,0,0,1,0,0,0,12748,0,0
73066,Lorewalker Cho,,,,0,7,0,0,41918,0,0,0,1,1,1,1,0,0,0
73082,Master Li,,Celestial Tournament Host,,0,7,0,0,51062,0,0,0,1,0,0,0,0,0,0
73084,VO Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
73091,Blackfuse Sellsword,,Blackfuse Company,,1,7,0,0,51074,51075,0,0,1,1,0,0,57006,56141,0
73095,Blackfuse Engineer,,Blackfuse Company,,1,7,0,0,51076,51077,0,0,1,1,0,0,0,0,0
73098,Kor'kron Overseer,,,,1,7,0,0,51078,51079,0,0,1,0,0,0,94649,0,0
73126,Xuen,,,,1,1,0,0,41271,0,0,0,1,0,0,0,0,0,0
73127,Chi-Ji,,The Red Crane,,1,1,0,0,40924,0,0,0,1,0,0,0,0,0,0
73128,Yu'lon,,The Jade Serpent,,1,1,35,3,40799,0,0,0,0,0,0,0,0,0,0
73130,Niuzao,,The Black Ox,,1,1,0,0,41305,0,0,0,1,0,0,0,0,0,0
73133,The Monkey King,,,,1,7,0,0,46707,0,0,0,1,0,0,0,92961,0,0
73134,Emperor Shaohao,,,,0,7,0,2,51095,0,0,0,1,0,0,0,0,0,0
73136,Lorewalker Cho,,,,0,7,0,0,41918,0,0,0,1,1,1,1,0,0,0
73138,Wrathion,,The Black Prince,,1,2,0,0,48888,0,0,0,1,0,0,0,0,0,0
73149,Quest - Legendary 5.4 - Tavern Flour Bunny - JSB,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
73275,Bottle Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
73318,Lorewalker Cho,,,,0,7,0,0,41918,0,0,0,1,1,1,1,0,0,0
73319,Wrathion,,The Black Prince,,1,2,0,0,48888,0,0,0,1,0,0,0,0,0,0
73346,Tong the Fixer,,Innkeeper,,0,7,0,0,42784,0,0,0,1,0,0,0,0,0,0
73350,Droplet of Y'Shaarj,,,,0,12,0,0,51417,0,0,0,1,1,1,1,0,0,0
73351,Gooey Sha-ling,,,,0,12,0,0,51267,0,0,0,1,1,1,1,0,0,0
73352,Blackfuse Bombling,,,,0,12,0,0,51268,0,0,0,1,1,1,1,0,0,0
73354,Kovok,,,,0,12,0,0,51269,0,0,0,1,1,1,1,0,0,0
73355,Jademist Dancer,,,,0,12,0,0,51270,0,0,0,1,1,1,1,0,0,0
73356,Ruby Droplet,,,,0,12,0,0,51271,0,0,0,1,1,1,1,0,0,0
73357,Ominous Flame,,,,0,12,0,0,51272,0,0,0,1,1,1,1,0,0,0
73359,Gulp Froglet,,,,0,12,0,0,47991,0,0,0,1,0,0,0,0,0,0
73364,Death Adder Hatchling,,,,0,12,0,0,51277,0,0,0,1,1,0,0,0,0,0
73366,Spineclaw Crab,,,,0,12,0,0,51278,0,0,0,1,1,0,0,0,0,0
73367,Skunky Alemental,,,,0,12,0,0,51279,0,0,0,1,1,1,1,0,0,0
73368,Skywisp Moth,,,,0,14,0,3,51740,51741,0,0,1,1,0,0,0,0,0
73436,VO Bunny,,,,0,10,0,0,16480,21342,0,0,0,1,0,0,0,0,0
73462,Garrosh Hellscream,,Warchief,,1,7,0,0,51350,0,0,0,1,0,0,0,101441,0,0
73503,"Chi-Chi, Hatchling of Chi-Ji",,,,1,10,0,0,50743,0,0,0,1,0,0,0,0,0,0
73505,"Xu-Fu, Cub of Xuen",,,,1,10,0,0,49262,0,0,0,1,0,0,0,0,0,0
73506,"Zao, Calfling of Niuzao",,,,1,10,0,0,49430,0,0,0,1,0,0,0,0,0,0
73507,"Yu'la, Broodling of Yu'lon",,,,1,10,0,0,49263,0,0,0,1,0,0,0,0,0,0
73532,Dandelion Frolicker,,,,0,12,0,0,51408,0,0,0,1,1,0,0,0,0,0
73533,Ashleaf Spriteling,,,,0,12,0,0,40908,0,0,0,1,0,0,0,0,0,0
73534,Azure Crane Chick,,,,0,12,0,0,51413,0,0,0,1,1,1,1,0,0,0
73542,Ashwing Moth,,,,0,14,0,3,51742,0,0,0,1,0,0,0,0,0,0
73543,Flamering Moth,,,,0,14,0,3,51301,0,0,0,1,0,0,0,0,0,0
73564,Grizzle Gearslip,,,,0,7,0,0,46316,0,0,0,0,0,0,0,1911,0,0
73569,Moira's Mole Machine,,,,0,10,0,0,51430,0,0,0,1,0,0,0,0,0,0
73573,Ashwing Moth,,,,0,8,0,3,51742,0,0,0,1,0,0,0,0,0,0
73592,King Varian Wrynn,,King of Stormwind,,1,7,0,0,28127,0,0,0,1,0,0,0,45899,0,0
73593,Taran Zhu,,Lord of the Shado-Pan,,1,7,0,0,51787,0,0,0,0,0,0,0,0,0,0
73598,Lady Jaina Proudmoore,,,,1,7,0,0,51443,0,0,0,1,0,0,0,0,0,0
73603,Baine Bloodhoof,,High Chieftain,,1,7,0,0,30272,0,0,0,1,1,1,1,0,0,0
73604,Trade Prince Gallywix,,Leader of the Bilgewater Cartel,,1,7,0,0,29680,0,0,0,1,0,0,0,0,0,0
73605,Lor'themar Theron,,Regent Lord of Quel'Thalas,,1,7,0,0,17122,0,0,0,0,0,0,0,0,0,0
73606,Lady Sylvanas Windrunner,,Banshee Queen,,1,7,0,0,28213,0,0,0,1,0,0,0,0,0,42775
73607,Anduin Wrynn,,Prince of Stormwind,,0,7,0,0,51445,0,0,0,1,0,0,0,0,0,0
73626,Little Tommy Newcomer,,,,0,7,0,0,38420,0,0,0,1,1,1,1,0,0,0
73627,Lil' Oondasta,,,,0,12,0,0,51451,0,0,0,1,1,1,1,0,0,0
73668,Bonkers,,,,0,12,0,0,51475,51476,51477,0,1,0,0,1,94255,94254,0
73688,Vengeful Porcupette,,,,0,12,0,0,47858,0,0,0,1,1,1,1,0,0,0
73716,High Overlord Saurfang,,,,1,7,0,0,51577,0,0,0,100,0,0,0,21580,0,0
73730,Gu'chi Swarmling,,,,0,14,0,0,51502,0,0,0,1,1,0,0,0,0,0
73732,Harmonious Porcupette,,,,0,12,0,0,47856,0,0,0,1,1,1,1,0,0,0
73738,Jadefire Spirit,,,,0,12,0,0,51504,0,0,0,1,1,1,1,0,0,0
73741,Rotten Little Helper,,,,0,12,0,0,51505,0,0,0,1,1,1,1,2695,0,0
73809,Sky Lantern,,,,0,12,0,3,51530,0,0,0,1,0,0,0,0,0,0
73811,Big Blossom Digger,,,,0,7,0,0,49043,49042,48228,48229,1,1,1,1,1910,0,0
73818,Trillium-Bladed Rock Cutter,,,,1,9,0,0,34307,0,0,0,1,1,1,1,0,0,0
73828,Flamering Moth,,,,0,8,0,3,51301,0,0,0,1,0,0,0,0,0,0
73829,Skywisp Moth,,,,0,8,0,3,51740,51741,0,0,1,1,0,0,0,0,0
73837,Pierre,,Emily Cole's Companion,,0,12,0,0,47711,0,0,0,1,1,1,1,0,0,0
73927,High Tinker Mekkatorque,,King of Gnomes,,1,7,0,0,31658,0,0,0,1,0,0,0,53096,11587,0
73942,Vol'jin,,,,1,7,0,0,51442,0,0,0,1,0,0,0,14085,0,0
73962,Tyrande Whisperwind,,High Priestess of Elune,,1,7,0,0,39620,0,0,0,1,1,1,1,0,0,77364
73965,Felsteed,,,,0,3,0,0,51651,0,0,0,1,1,1,1,0,0,0
73966,Dreadsteed,,,,0,3,0,0,51652,0,0,0,1,1,1,1,0,0,0
73977,C92 Annihilator,,,,0,14,0,0,51661,0,0,0,0,0,0,0,0,0,0
74077,Pammy,,,,0,8,0,0,46720,0,0,0,1,0,0,0,0,0,0
74130,Garrosh,,Son of Hellscream,,3,7,0,0,51790,0,0,0,0,0,0,0,0,0,0
74217,High Tinker Mekkatorque,,King of Gnomes,,1,7,0,0,31658,0,0,0,1,0,0,0,53096,11587,0
74402,Alterac Brew-Pup,,,,0,12,0,0,51988,0,0,0,1,0,0,0,0,0,0
74405,Murkalot,,,,0,12,0,0,51990,0,0,0,1,0,0,0,0,0,0
74413,Treasure Goblin,,,,0,12,0,0,51994,0,0,0,1,0,0,0,0,0,0
77137,Dread Hatchling,,,,0,12,0,0,53719,0,0,0,1,0,0,0,0,0,0
181485,Flurky,,,,0,12,0,0,106231,0,0,0,1,1,1,1,0,0,0
194870,Pebble,,,,0,12,0,0,108702,0,0,0,1,1,1,1,0,0,0
196534,Hoplet,,,,0,12,0,0,109224,0,0,0,1,1,1,1,0,0,0
200900,Glub,,,,0,12,0,2,112805,0,0,0,1,1,1,1,0,0,0
211012,Cypress,,,,0,12,0,0,114283,0,0,0,1,1,1,1,0,0,0
211025,Lil' Wrathion,,,,0,12,0,0,114285,0,0,0,1,1,1,1,0,0,0
213605,Arfus,,,,0,12,0,0,115636,0,0,0,1,1,1,1,0,0,0
222858,Pinchy the Plunderer,,,,0,12,0,0,119244,0,0,0,1,1,1,1,0,0,0
224065,Swoopy,,,,0,12,0,2,119833,0,0,0,1,1,1,1,0,0,0
232527,Reven,,,,0,12,0,0,123442,0,0,0,1,1,1,1,0,0,0
232536,Timbered Air Snakelet,,,,0,12,0,0,123452,0,0,0,1,1,1,1,0,0,0
237248,Joyous,,,,0,12,0,0,126072,0,0,0,1,1,1,1,0,0,0
245603,Sa'bak's Favored,,,,0,12,0,0,129727,0,0,0,1,1,1,1,0,0,0
247440,Chi-Ji,,The Red Crane,,1,1,0,0,131252,0,0,0,1,1,1,1,0,0,0
247447,Chi-Ji,,The Red Crane,,1,1,0,0,40924,0,0,0,1,1,1,1,0,0,0
247730,Xuen,,The White Tiger,,1,1,0,0,131253,0,0,0,1,1,1,1,0,0,0
247731,Niuzao,,The Black Ox,,1,1,0,0,131254,0,0,0,1,1,1,1,0,0,0
247732,Yu'lon,,The Jade Serpent,,1,1,35,0,131255,0,0,0,1,1,1,1,0,0,0
