ID,Description_lang,Type,Amount,ObjectID,OrderIndex,Flags,StorageIndex,QuestID
341835,Guide Loh to the Goal,0,1,138037,1,3,2,51632
341836,Guide Loh to the Goal,0,1,138037,1,2,2,51634
341838,Guide Loh to the Goal,0,1,138037,1,2,2,51635
341840,Guide Loh to the Goal,0,1,138037,1,2,2,51636
341866,,0,100000,136614,5,92,2,51608
341870,,0,100000,136615,6,92,5,51608
341871,,0,100000,136613,7,92,6,51608
341872,,0,100000,136616,8,92,7,51608
341877,,0,100000,136614,5,92,2,51584
341878,,0,100000,136615,6,92,5,51584
341879,,0,100000,136613,7,92,6,51584
341880,,0,100000,136616,8,92,7,51584
341885,,0,100000,136614,5,92,2,51618
341886,,0,100000,136615,6,92,5,51618
341887,,0,100000,136613,7,92,6,51618
341888,,0,100000,136616,8,92,7,51618
341893,,0,100000,136614,5,92,2,51422
341894,,0,100000,136615,6,92,5,51422
341895,,0,100000,136613,7,92,6,51422
341896,,0,100000,136616,8,92,7,51422
341901,,0,100000,136614,5,92,3,51415
341902,,0,100000,136615,6,124,5,51415
341903,,0,100000,136613,7,92,6,51415
341904,,0,100000,136616,8,92,7,51415
341909,,0,100000,136614,5,92,3,51179
341910,,0,100000,136615,6,92,5,51179
341911,,0,100000,136613,7,92,6,51179
341912,,0,100000,136616,8,92,7,51179
341914,Southern Anchor empowered,0,1,142584,0,0,0,53042
341918,Western Anchor empowered,0,1,142585,1,0,1,53042
341919,Eastern Anchor empowered,0,1,142583,2,0,2,53042
341920,Fulminous Squall contained,0,1,142575,3,24,3,53042
342020,Grizzek's Rocket Hop obtained,1,1,165943,0,0,8,52475
342022,Siege Cannon hidden,0,8,144662,1,28,1,52475
342037,Siege Cannons destroyed,0,8,144659,2,2,0,52475
342039,West Zeppelin destroyed,0,1,144672,3,1,2,52475
342041,South Zeppelin destroyed,0,1,144674,4,0,6,52475
342043,West Zeppelin,0,1,144673,5,28,3,52475
342079,South Zeppelin,0,1,144660,6,28,4,52475
342081,,0,8,144677,7,28,5,52475
342083,,0,8,144728,0,0,0,53699
342089,,2,25,297480,6,92,4,53320
342092,Alliance Supplies recovered,0,8,144801,0,0,0,53706
342093,Alliance Supplies burned,0,8,144801,0,0,0,53707
342117,Alliance Prisoners freed,0,6,146024,1,2,0,53712
342119,Speak with a Shadow Hunter Scout,3,1,147381,0,0,0,53713
342125,,0,1,144855,0,1,0,53714
342127,,0,6,144890,1,0,1,53707
342129,,0,6,144897,1,0,1,53706
342130,,0,1,144915,0,1,0,53715
342142,Wounded Grunts bandaged,0,6,144911,0,0,0,53716
342144,Honorbound soldiers slain,0,10,144958,0,0,1,53717
342147,,0,1,144987,0,1,0,53724
342159,Bot Scrambler obtained,1,1,165841,0,0,2,53726
342160,Siege Shredders scrambled,0,4,144705,1,2,7,53726
342172,Alliance soldiers slain,0,8,144959,1,0,1,53716
342185,Crawler Mines scrambled,0,8,144994,2,0,8,53726
342191,,0,1,131053,0,1,1,53753
342193,Blight Barrels destroyed,2,5,307029,0,0,0,53755
342195,Use the Siege Cannon,3,1,144930,0,0,8,53759
342198,Boralus Defenders slain,0,40,145241,1,2,0,53759
342199,Buildings destroyed,0,8,145253,2,0,1,53759
342211,Horde soldiers slain,0,10,149437,1,0,3,53753
342227,Stacks of Blight Barrels destroyed,0,3,145177,1,0,3,53755
342233,Horde Soldiers slain,0,12,144958,0,0,2,53768
342239,Alliance Soldiers slain,0,12,144959,0,0,2,53769
342249,Travel through the Horde Incursion Portal,0,1,145097,0,0,0,53770
342250,Horde invaders slain,0,8,145069,1,2,1,53770
342252,Rusty Seafinch recruited,0,1,145099,0,0,1,53704
342256,Darkspear ballistae destroyed,2,1,307069,2,0,3,53770
342258,,0,1,144997,0,1,0,53771
342259,,0,1,145020,1,1,1,53771
342260,,0,1,145112,0,1,0,53772
342274,Zandalari ballistae destroyed,2,1,307067,3,0,2,53770
342278,Stack 1,2,1,307032,2,24,2,53755
342280,Repel the naga invaders,15,1,0,0,0,0,53773
352691,,0,1,145161,0,1,0,53784
352707,Captives freed,0,34,145207,1,92,0,53773
352711,War supplies destroyed,0,34,145262,2,92,1,53773
352715,Banners removed,0,34,145265,3,92,2,53773
352726,,0,1,145139,0,0,4,53803
352730,,0,1,145278,0,1,0,53804
352741,Acquire transport from Paratrooper Jacobs,3,1,139776,0,4,2,53808
352743,Crawler parts collected,1,8,164742,1,0,1,53808
352749,Use remote mine controls,2,1,307424,2,2,0,53808
352750,Alliance bunker destroyed,0,1,145314,3,2,3,53808
352753,,0,1,145286,0,1,0,53812
352754,,0,1,145287,1,0,1,53812
352755,,0,1,145292,2,0,2,53812
352758,,0,1,145308,0,1,0,53814
352761,Stack 2,2,1,278495,3,24,1,53755
352762,Stack 3,2,1,307429,4,24,4,53755
352782,Pick up Hide-No-More 2000,0,1,145355,0,0,4,53832
352806,,0,50,145401,4,92,3,53773
352807,,0,20,145398,5,92,4,53773
352808,,0,7,145400,6,92,5,53773
352810,Alliance saboteurs slain,0,6,145410,1,2,0,53832
352813,North Teleporter scrambled,0,1,144718,3,0,0,53726
352845,Russel the Bard recruited,0,1,145101,1,12,2,53704
352847,Flynn Fairwind recruited,0,1,146295,2,12,7,53704
352849,Leeroy Jenkins recruited,0,1,145107,3,12,0,53704
352854,,0,1,145415,0,1,0,53857
352857,Azerite shipment secured,2,1,307511,0,0,4,53860
352862,,0,1,145465,0,0,0,53867
352868,Erma Milforth recruited,0,1,145103,4,0,3,53704
352904,,0,15,130695,0,0,5,53874
352912,,2,5,307674,1,0,0,53874
352915,Talk to Boatswain Mace,0,1,146293,0,0,1,53875
352916,Alliance supply chain disrupted,15,1,0,1,2,0,53875
352918,Hades Prescott recruited,0,1,145115,5,0,4,53704
352922,Banner - Pick Up,0,20,145534,2,92,4,53875
352927,Horde soldiers slain,0,12,144958,0,0,1,53877
352931,Wounded Grunts bandaged,0,6,144911,0,0,0,53878
352932,Alliance soldiers slain,0,8,144959,1,0,1,53878
352955,Use the cargo rope to board the airship,2,1,307749,0,0,0,53886
385185,,0,1,145818,0,1,0,53950
385186,Alliance soldiers slain,0,10,144959,1,0,1,53950
385187,,0,1,145817,0,1,1,53951
385188,Horde soldiers slain,0,10,144958,1,0,3,53951
385190,,2,99,307028,2,28,2,53950
385192,,2,99,307028,2,28,0,53951
385239,Repel the naga invaders,15,1,0,0,0,0,53945
385240,Rescue prisoners,0,34,145214,1,92,0,53945
385241,Banners removed,0,34,145856,2,92,1,53945
385242,Supplies Destroyed,0,34,145855,3,92,2,53945
385243,,0,50,145401,4,92,3,53945
385244,,0,20,145398,5,92,4,53945
385245,,0,7,145400,6,92,5,53945
385297,Repel the naga invaders,15,1,0,0,0,0,53963
385298,Prisoners freed,0,34,145891,1,92,0,53963
385299,War supplies destroyed,0,34,145875,2,92,1,53963
385300,,0,34,145873,3,92,2,53963
385301,,0,50,145401,4,92,3,53963
385302,,0,20,145398,5,92,4,53963
385303,,0,7,145400,6,92,5,53963
385337,Repel the naga invaders,15,1,0,0,0,0,53979
385338,Captives freed,0,34,145950,1,92,1,53979
385346,Banners removed,0,34,145974,2,92,2,53979
385348,,0,50,145401,4,92,3,53979
385349,,0,20,145398,5,92,4,53979
385354,Speak with a Shadow Hunter Scout,3,1,147381,0,0,0,53983
385376,,0,25,146022,7,92,1,51411
385377,,0,10,146023,8,92,7,51411
385380,,0,25,146022,7,92,6,50975
385381,,0,10,146023,8,92,7,50975
385388,,0,25,146022,7,92,3,51581
385389,,0,10,146023,8,92,6,51581
385392,,0,25,146022,7,92,1,51615
385393,,0,10,146023,8,92,7,51615
385396,,0,25,146022,7,92,1,51644
385397,,0,10,146023,8,92,7,51644
385400,,0,15,146022,7,92,1,52872
385401,,0,7,146023,8,92,7,52872
385404,,0,25,146022,7,92,1,52873
385405,,0,10,146023,8,92,7,52873
385408,,0,25,146022,7,92,1,52874
385409,,0,10,146023,8,92,7,52874
385412,,0,20,146022,7,92,1,52875
385413,,0,10,146023,8,92,7,52875
385416,,0,15,146022,7,92,1,52877
385417,,0,7,146023,8,92,7,52877
385419,,0,25,146022,7,92,3,51450
385421,,0,10,146023,8,92,6,51450
385423,,0,7,145400,6,92,5,53979
385425,Guardian Rescued,0,1,146035,2,28,1,53712
385437,Engines destroyed,2,4,309886,3,2,2,53712
385451,Repel the naga invaders,15,1,0,0,0,0,53994
385452,Prisoners freed,0,34,146055,1,92,0,53994
385453,Banners removed,0,34,146056,2,92,1,53994
385454,War supplies destroyed,0,34,146057,3,92,2,53994
385455,,0,50,145401,4,92,3,53994
385456,,0,20,145398,5,92,4,53994
385457,,0,7,145400,6,92,5,53994
385534,Speak with a Shadow Hunter Scout,3,1,147381,0,0,0,54011
385540,Speak with an SI:7 Infiltrator,3,1,147369,0,0,4,54014
385544,,0,1,145391,0,0,0,54016
385546,Speak with an SI:7 Infiltrator,3,1,147369,0,0,0,54017
385552,Speak with an SI:7 Infiltrator,3,1,147369,0,0,0,54020
385580,,0,1,131037,0,0,0,53752
385582,Alliance soldiers slain,0,10,149446,1,0,1,53752
385689,,0,5,125437,5,92,4,48093
385721,,0,1,146286,1,3,2,53886
385734,,0,1,146289,2,1,4,53886
385748,Nazmir Battleplans stolen,1,6,165011,3,0,3,53886
385758,Banner - Use,0,34,146393,3,92,5,53875
385759,Banner - Buff Pirate,0,50,146395,4,92,6,53875
385760,Destroy Supplies,0,10,147482,5,92,8,53875
385814,Repel the naga invaders,15,1,0,0,0,0,54051
385815,Captives freed,0,34,146376,1,92,0,54051
385834,War supplies destroyed,0,34,146392,2,92,5,54051
385835,Banners removed,0,34,146397,3,92,2,54051
385841,,0,50,145401,4,92,1,54051
385842,,0,20,145398,5,92,3,54051
385843,,0,7,145400,6,92,4,54051
385845,,0,20,141559,5,92,3,49739
385847,,0,9,132086,6,92,5,52167
385958,Repel the naga invaders,15,1,0,0,0,0,54060
385959,,0,34,146517,1,92,0,54060
385960,,0,34,146518,2,92,1,54060
385961,,0,34,146519,3,92,2,54060
385962,,0,50,145401,4,92,3,54060
385963,,0,20,145398,5,92,4,54060
385964,,0,7,145400,6,92,5,54060
386025,,0,1,146607,0,0,0,54089
386029,,0,1,146611,0,1,0,54091
386055,,0,1,146651,0,1,0,54112
386087,,0,1,146675,0,1,0,54119
386161,,0,1,146773,0,1,1,54129
386264,,0,8,146819,1,2,0,54143
386266,Augustus Hawks recruited,0,1,145105,6,0,6,53704
386268,,0,1,146826,7,3,5,53704
386297,Gallywix's Getaway Pack obtained,1,1,165942,0,0,2,54154
386315,BOOM-O-MATIC 9000 obtained,1,1,165877,0,0,0,54162
386317,Spy Gear collected,1,8,165656,2,0,1,54143
386321,SI:7 Scouts slain,0,8,146946,1,2,0,54154
386322,Win 1 Island Expedition,0,1,147590,0,0,0,54166
386323,Win 1 Island Expedition,0,1,147590,0,0,0,54167
386340,,0,1,146979,0,1,0,54170
386380,Grizzek's Rocket Hop obtained,1,1,165943,0,0,8,54127
386386,West Zeppelin destroyed,0,1,147043,1,2,1,54127
386388,East Zeppelin destroyed,0,1,147042,2,0,2,54127
386391,,0,1,147046,3,28,3,54127
386392,,0,1,147047,4,28,4,54127
386394,Siege Cannon destroyed,0,4,147050,5,0,5,54127
386396,,0,4,147052,6,28,6,54127
386406,,0,1,147061,0,1,1,54182
386407,,0,1,147062,1,1,0,54182
386409,,0,6,147028,7,0,0,54127
386427,,0,1,122673,0,0,0,54187
386437,Bot Scrambler obtained,1,1,165841,0,0,1,54188
386438,Siege Shredders destroyed,0,4,144705,1,2,7,54188
386439,Crawler Mines destroyed,0,8,144994,2,0,8,54188
386448,Crawler parts collected,1,8,164742,0,0,1,54189
386449,Use remote mine controls,2,1,311183,1,2,0,54189
386450,Ace Steam Tank destroyed,0,1,147115,2,3,3,54189
386453,,0,1,122673,0,0,0,54190
386566,,0,1,144722,0,1,0,54237
386584,,0,200,134457,0,0,1,54243
386592,Acquire Azerite,15,1,0,0,0,0,54245
386593,,0,14,145432,1,92,0,54245
386594,,1,40,164767,2,92,1,54245
386598,Acquire Azerite,15,1,0,0,0,0,54246
386599,,0,14,145432,1,92,0,54246
386600,,1,40,164767,2,92,1,54246
386610,Repel the naga invaders,15,1,0,0,0,0,54236
386611,,0,34,147326,1,92,0,54236
386612,,0,34,147328,2,92,1,54236
386613,,0,34,147331,3,92,2,54236
386614,,0,50,145401,4,92,3,54236
386615,,0,20,145398,5,92,4,54236
386616,,0,7,145400,6,92,5,54236
386627,Target slain,0,1,144892,1,2,4,54011
386629,Target slain,0,1,144892,1,2,4,54020
386631,Target slain,0,1,147001,1,2,1,53983
386633,Target slain,0,1,144892,1,2,1,53713
386646,,0,1,145392,0,1,1,54251
386647,,0,1,145395,1,1,0,54251
386663,Target slain,0,1,144892,1,2,4,54017
386676,,0,1,147449,0,1,0,54253
386677,Alliance soldiers slain,0,10,144959,1,0,1,54253
386678,,0,1,147451,0,1,1,54254
386679,Horde soldiers slain,0,10,144958,1,0,0,54254
386696,,0,1,147489,0,1,1,54257
386722,Target slain,0,1,144892,1,2,0,54014
386726,Free Prisoner,0,20,147525,6,92,0,53875
386732,South Teleporter scrambled,0,1,145413,4,0,1,53726
386744,Power Control disabled,0,1,147147,3,1,0,54188
386751,,0,1,147562,0,1,0,54266
386761,Repel the naga invaders,15,1,0,0,0,0,54267
386762,,0,34,147615,1,92,0,54267
386763,,0,34,147616,2,92,1,54267
386764,,0,34,147617,3,92,2,54267
386765,,0,50,145401,4,92,3,54267
386766,,0,20,145398,5,92,4,54267
386767,,0,7,145400,6,92,5,54267
386769,Gallywix's Getaway Pack obtained,1,1,165942,0,0,6,54268
386776,,0,5,147079,1,2,5,54268
386783,Alkalescent Salt collected,1,10,165852,0,0,0,54272
386784,Give Salts to Binny,0,1,147649,1,2,1,54272
386785,Alkalescent Salt collected,1,10,165852,0,0,0,54273
386786,Give Salts to Blixthraz,0,1,147638,1,2,1,54273
386790,Alliance Mortar destroyed,0,5,147624,2,28,0,54268
386796,,0,34,147538,7,92,2,53875
386797,,0,20,147540,8,92,3,53875
386798,,0,10,147655,9,92,7,53875
386804,Alliance Mortar destroyed,0,5,147622,3,0,1,54268
386805,Periodic Fire,0,3,147660,4,28,2,54268
386807,Gyro Fuel supplies destroyed,0,1,147699,5,0,3,54268
386831,Horde invaders slain,0,8,147720,0,0,0,54281
386832,Ballistae destroyed,0,6,147706,1,0,1,54281
386864,Repel the naga invaders,15,1,0,0,0,0,54287
386865,,0,34,147752,1,92,0,54287
386866,,0,1,147750,0,1,1,54295
386868,Alliance Gyrocopters repelled,0,10,147778,1,2,1,54162
386871,,0,34,147769,2,92,1,54287
386872,,0,34,147763,3,92,2,54287
386876,,0,50,145401,4,92,3,54287
386877,,0,20,145398,5,92,4,54287
386878,,0,7,145400,6,92,5,54287
386881,X-52 Delevitator obtained,1,1,165878,0,0,0,54298
386882,Pterrordax repelled,0,10,147839,1,2,1,54298
386926,Blackpowder Ore collected,1,16,165889,0,0,0,54308
386928,,0,16,137967,1,0,1,54308
386941,,0,1,147923,0,1,1,54328
387089,,0,1,147941,0,1,0,54403
387090,,0,1,147951,1,1,1,54403
387114,Alliance Invocation interrupted,0,1,148022,0,0,1,54414
387117,Talk to Nisha,0,1,148458,0,0,2,54415
387118,Voldunai protected,15,1,0,1,2,0,54415
387120,Alliance Gyrocopter shot,0,1,147697,6,28,4,54268
387125,,2,2,304011,8,28,7,52475
387138,,0,1,147931,1,3,0,54414
387151,,0,1,147998,0,1,1,54434
387160,,0,1,148044,0,1,1,54437
387196,,0,1,148075,0,1,1,54442
387211,Acquire Azerite,15,1,0,0,0,0,54448
387212,,0,17,145432,1,93,0,54448
387213,,1,50,164767,2,92,1,54448
387217,Acquire Azerite,15,1,0,0,0,0,54449
387218,,0,17,145432,1,92,0,54449
387219,,1,50,164767,2,92,1,54449
387245,Highborne spirit slain,0,12,147658,0,0,3,54467
387246,Highborne relic destroyed,0,8,148138,1,0,4,54467
387247,,0,1,148092,0,1,1,54468
387249,Wounded Infantrymen bandaged,0,6,148129,0,0,0,54471
387250,Horde soldiers slain,0,8,144958,1,0,1,54471
387251,Alliance soldiers slain,0,12,144959,0,0,1,54472
387260,,0,1,148146,0,1,0,54488
387278,Gilnean invaders slain,0,10,148084,0,0,0,54496
387279,Worgen Explosives defused,2,10,312218,1,0,1,54496
387280,Gilnean boats scuttled,2,4,312291,2,0,2,54496
387284,Greymist murlocs slain,0,12,147987,0,0,3,54497
387285,,1,6,166252,1,0,4,54497
387292,Escort the Iron Hauler,15,1,0,0,0,0,54498
387293,,0,100,148174,1,93,0,54498
387294,,0,13,148179,2,92,1,54498
387299,Stop the Twilight's Hammer,15,1,0,0,0,0,54499
387300,,0,25,147949,1,92,0,54499
387301,,0,13,147954,2,92,1,54499
387302,,2,10,312124,3,92,2,54499
387308,Loose Mana absorbed,15,1,0,0,0,0,54500
387309,,0,29,148184,1,92,0,54500
387310,,0,17,148178,2,92,1,54500
387311,,0,9,148182,3,92,2,54500
387312,,0,20,148176,4,92,3,54500
387314,,0,50,148186,4,92,3,54499
387342,Loose Mana absorbed,15,1,0,0,0,0,54502
387343,,0,29,148184,1,92,0,54502
387344,,0,17,148178,2,92,1,54502
387345,,0,9,148182,3,92,2,54502
387346,,0,20,148176,4,92,3,54502
387351,Cranky repaired,0,1,148206,0,24,2,54503
387352,Winona repaired,0,1,148217,1,24,5,54503
387353,Roscoe repaired,0,1,148213,2,24,4,54503
387355,,0,1,148198,0,1,0,54504
387359,Escort the Caravan Kodo,15,1,0,0,0,0,54505
387360,,0,100,148215,1,93,0,54505
387361,,0,13,148216,2,92,1,54505
387363,Killzit repaired,0,1,148255,3,24,1,54503
387366,Boomer repaired,0,1,148256,4,24,6,54503
387369,Despoil Teller Farm,15,1,0,0,0,0,54506
387371,Cleanse Teller Farm,15,1,0,0,0,0,54507
387372,Horde Soldiers slain,0,10,144958,1,92,1,54507
387375,,0,1,148231,0,1,0,54508
387383,Repel the Darkscale Naga,15,1,0,0,0,0,54509
387384,,0,34,148010,1,92,4,54509
387385,,0,34,147262,2,92,5,54509
387386,,0,13,148020,3,92,6,54509
387387,,2,10,312188,4,92,7,54509
387388,,2,20,312189,5,92,8,54509
387389,,2,20,312190,6,92,9,54509
387390,Detheca slain,0,1,148253,0,1,0,54511
387392,Crawler Mines repaired,0,5,148277,5,0,7,54503
387394,Use the Remote Mine Controls,2,1,312313,6,3,0,54503
387396,Danielle slain,0,1,148257,1,0,1,54511
387398,Delilah slain,0,1,148259,2,0,2,54511
387407,,0,1,148264,0,1,0,54513
387410,Forsaken Harvester rescued,0,6,148271,0,0,0,54514
387413,Coursing Tidesurger summoned,0,1,148284,0,0,1,54512
387417,Azerite War Machine destroyed,0,1,148251,7,2,3,54503
387421,Obstacle 1,0,1,148278,8,28,8,54503
387423,,0,4,148197,2,92,0,54507
387425,Alliance Soldiers burned,0,13,148252,3,92,2,54507
387427,Horde Soldiers burned,0,13,148210,4,92,3,54507
387428,,0,1,148276,0,1,0,54515
387433,Command a Peon,0,1,148229,0,1,0,54516
387434,Supply Crates returned to Old Stompoco,0,5,148281,1,2,1,54516
387438,,0,10,148252,1,92,0,54506
387439,,0,9,144959,2,92,1,54506
387440,Slain Grunt corpses,0,10,148210,3,92,2,54506
387451,Kaldorei intruders slain,0,12,147764,0,0,1,54520
387452,Treant Sapling burned,2,10,312045,1,0,2,54520
387459,,0,8,147723,0,0,0,54521
387460,,1,15,166281,1,0,3,54521
387462,,0,999,148309,2,28,1,54521
387463,,0,1,148308,0,1,0,54522
387464,,0,1,148322,0,1,0,54523
387467,Command a Burly Deckhand,0,1,148328,0,1,0,54524
387468,Supply Crates returned to the Hardiron,0,5,148281,1,2,1,54524
387475,,0,1,148343,0,1,0,54527
387483,Exterminate the Greymist,15,1,0,0,0,0,54528
387484,,0,34,147735,1,92,2,54528
387485,,0,34,147736,2,92,4,54528
387486,,0,50,147738,3,92,5,54528
387487,,2,25,313443,4,92,6,54528
387488,,2,25,313445,5,92,7,54528
387489,,2,13,313444,6,92,8,54528
387505,Sin'dorei forces slain,15,1,0,1,2,0,54512
387507,,1,15,166287,0,0,0,54531
387525,,0,1,148390,0,1,0,54532
387526,,0,1,148393,1,0,1,54532
387529,Blightcaller's Solitude blighted,0,5,148405,0,0,0,54533
387530,Forsaken forces slain,0,12,148437,1,0,1,54533
387531,Ancient of War blighted,0,5,148405,0,0,0,54534
387532,Alliance invaders slain,0,12,148515,1,0,1,54534
387533,,0,1,148403,0,1,0,54535
387550,Speak to Bolk Loosefeet,0,1,148453,0,0,1,54536
387551,Fuel tank filled,0,1,148430,1,2,0,54536
387555,,0,1,148428,0,1,0,54537
387559,Alliance Soldiers slain,0,12,144959,0,0,2,54538
387565,Horde Soldiers slain,0,12,144958,0,0,2,54539
387569,Spy Gear collected,1,8,165656,2,0,1,54154
387571,,0,2,147060,8,28,7,54127
387573,,0,1,142741,0,1,0,54540
387575,,0,1,142739,0,1,0,54541
387577,,0,1,142725,0,1,0,54542
387579,,0,1,142716,0,1,0,54543
387581,,0,1,142709,0,1,0,54544
387583,,0,1,142692,0,1,0,54545
387585,,0,1,142690,0,1,0,54546
387587,,0,1,142688,0,1,0,54547
387589,,0,1,142686,0,1,0,54548
387591,,0,1,142684,0,1,0,54549
387593,,0,1,142683,0,1,0,54550
387595,,0,1,142682,0,1,0,54551
387597,,0,1,142662,0,1,0,54552
387599,,0,1,142112,0,1,0,54553
387600,,0,1,148446,0,1,0,54554
387602,,0,20,133304,6,92,2,50080
387604,Everburning Fuel,0,100,148388,2,12,2,54536
387605,,0,1,148451,0,1,0,54555
387617,,0,1,142682,0,1,0,54561
387619,,0,1,142690,0,1,0,54562
387621,,0,1,142683,0,1,0,54563
387623,,0,1,142692,0,1,0,54564
387625,,0,1,142716,0,1,0,54565
387627,,0,1,142684,0,1,0,54566
387629,,0,1,142112,0,1,0,54567
387631,,0,1,142508,0,1,0,54568
387633,,0,1,142725,0,1,0,54569
387635,,0,1,142662,0,1,0,54570
387637,,0,1,142686,0,1,0,54571
387639,,0,1,142688,0,1,0,54572
387641,,0,1,142709,0,1,0,54573
387648,,0,1,148456,0,1,0,54574
387659,Pick Up Banner,0,20,148447,2,92,3,54415
387660,Use Banner,0,50,148448,3,92,4,54415
387661,Inspire Voldunai,0,100,148449,4,92,5,54415
387662,Extinguish Fires,0,13,148503,5,92,6,54415
387663,Free Prisoners,0,20,148461,6,92,7,54415
387664,Kill Alliance Small,0,34,148462,7,92,8,54415
387665,Kill Medium Alliance,0,20,148463,8,92,9,54415
387666,Kill Large Alliance,0,13,148464,9,92,10,54415
387691,,0,1,142508,0,1,0,54578
387699,,0,1,141615,0,1,0,54583
387701,,0,1,141618,0,1,0,54584
387703,,0,1,141668,0,1,0,54585
387705,,0,1,142433,0,1,0,54586
387707,,0,1,141942,0,1,0,54587
387709,,0,1,142423,0,1,0,54588
387711,,0,1,142435,0,1,0,54589
387713,,0,1,142436,0,1,0,54590
387715,,0,1,141620,0,1,0,54591
387717,,0,1,142437,0,1,0,54592
387719,,0,1,141616,0,1,0,54593
387721,,0,1,142438,0,1,0,54594
387723,,0,1,142440,0,1,0,54595
387725,,0,1,142440,0,1,0,54596
387727,,0,1,142438,0,1,0,54597
387729,,0,1,141616,0,1,0,54598
387731,,0,1,142437,0,1,0,54599
387733,,0,1,141620,0,1,0,54600
387735,,0,1,142436,0,1,0,54601
387737,,0,1,142435,0,1,0,54602
387739,,0,1,142423,0,1,0,54603
387741,,0,1,141942,0,1,0,54604
387743,,0,1,142433,0,1,0,54605
387745,,0,1,141668,0,1,0,54606
387747,,0,1,141618,0,1,0,54607
387749,,0,1,141615,0,1,0,54608
387750,,0,1,148477,0,1,0,54609
387761,Enter the Burninator Mark V,0,1,148497,0,0,0,54612
387762,Kaldorei defender slain,0,15,147764,1,2,3,54612
387764,Elementals slain,0,12,143269,0,0,2,54613
387766,Vengeful Ghosts slain,0,12,142723,0,0,2,54614
387768,League of Arathor slain,0,12,143239,0,0,2,54615
387770,Boulderfist clan ogres slain,0,12,143230,0,0,2,54616
387772,Syndicate members slain,0,12,143247,0,0,2,54617
387774,Witherbark tribe trolls slain,0,12,143237,0,0,2,54619
387776,Defilers slain,0,12,143238,0,0,2,54620
387778,Elementals slain,0,12,143269,0,0,2,54621
387780,Vengeful Ghosts slain,0,12,142723,0,0,2,54622
387782,Boulderfist clan ogres,0,12,143230,0,0,2,54623
387784,Syndicate members slain,0,12,143247,0,0,2,54624
387786,Witherbark tribe trolls slain,0,12,143237,0,0,2,54625
387788,Darkshore Pine burned,0,10,147788,2,0,4,54612
387797,,0,1,148494,0,1,0,54636
387800,,0,1,148510,0,1,0,54638
387825,,0,1,148534,0,1,0,54643
387827,,0,1,148550,0,0,0,54644
387829,Azerite shipment secured,2,1,316399,1,2,4,54644
387832,,0,1,148558,0,1,0,54645
387845,,0,1,146942,0,0,0,54646
387853,Pilot the Goblin Hellion,0,1,148546,0,0,1,54648
387854,Drive back the Kaldorei Reinforcements,15,1,0,1,2,0,54648
387855,,0,134,148573,2,92,2,54648
387856,,0,67,148574,3,92,5,54648
387857,,0,20,148576,4,92,6,54648
387858,,0,134,148577,5,92,7,54648
387859,,0,10,148580,6,92,8,54648
387866,Enter the Mole Machine,0,1,148598,0,4,0,54647
387867,Aleforged Warbringer activated,0,1,148608,1,0,1,54647
387868,,0,1,148597,0,1,0,54649
387869,,0,1,148155,0,0,0,54650
387871,Mag'har forces slain,15,1,0,2,2,0,54647
387876,,0,1,148604,1,0,1,54649
387910,Azerite shipment secured,2,1,313780,1,2,4,54016
