ID,Name_lang,CreatureID,PortraitFileDataID,UiTextureKitID,UiAnimScale,UiAnimHeight,Flags,AutoCombatantID
2731,Larion Sire,175925,3921222,0,1,1,0,274
2732,Highwind Larion,175926,3921223,0,1,1,0,275
2733,"Andromede, Herald of the Forsworn",175927,3921259,0,1.2,0.5,2,276
2734,Briarbane Cavalier,175939,3921271,0,1,1,0,277
2735,Briarbane Footman,175941,3921269,0,1.2,0.5,0,278
2736,Bladewing Guard,175942,3921231,0,1.2,0.5,0,279
2737,Briarbane Arbalest,175944,3921270,0,1.2,0.5,0,280
2738,Ash Crawler,175948,3921251,0,1.2,0.5,0,281
2739,Greater Ash Crawler,175948,3921251,0,1.2,0.5,0,282
2740,Duelmaster Rowyn,175957,3921232,0,1.2,0.5,2,283
2741,Sinstone Rampager,175952,3921248,0,1.2,0.5,0,279
2742,Sinstone Shardling,175953,3921255,0,1.2,0.5,0,285
2743,Sinstone Hoarder,175955,3921248,0,1.2,0.5,2,286
2744,Lady Ouix'Ara,175956,3921282,0,1.2,0.5,2,287
2745,Maldraxxi Defector,175381,3852899,0,1,1,0,288
2746,Parched Gorger,175959,3921233,0,1.2,0.5,0,289
2747,Thirsting Mite,175960,3921242,0,1.2,0.5,0,290
2748,Threatening Necromancer,175962,3921253,0,1.2,0.5,0,291
2749,Nimble Scavenger,179995,4183223,0,1.2,0.5,0,332
2750,Nimble Scavenger,179995,4183223,0,1.2,0.5,0,333
2751,Melded Gorger,179996,4183259,0,1.2,0.5,0,334
2752,Shardhide Alpha,179997,4183227,0,1.2,0.5,0,335
2753,Razorwing Gnasher,179998,4183222,0,1.2,0.5,0,336
2754,Frenzied Razorwing,179999,4183219,0,1.2,0.5,0,337
2755,Ravenous Scavenger,180001,4183223,0,1.2,0.5,0,338
2756,Stygian Bombardier,180002,4183235,0,1.2,0.5,0,339
2757,Customs Shiftdodger,180271,4183229,0,1.2,0.5,0,318
2758,Security Specialist,180272,4183228,0,1.2,0.5,0,319
2759,Security Trainee,180273,4183230,0,1.2,0.5,0,320
2760,Bazaar Strongarm,180274,4183258,0,1.2,0.5,0,321
2761,Armored Overseer,180275,4183231,0,1.2,0.5,0,322
2762,Support Officer,180276,4183232,0,1.2,0.5,0,323
2763,Unruly Patron,180277,4183243,0,1.2,0.5,0,324
2764,Unruly Patron,180278,4183244,0,1.2,0.5,0,324
2765,Overloaded Mailmental,180279,4183257,0,1.2,0.5,0,325
2766,Defective Sorter,180280,4183225,0,1.2,0.5,0,326
2767,P.O.S.T Worker,180281,4183224,0,1.2,0.5,0,327
2768,Interrogation Specialist,180282,4183233,0,1.2,0.5,0,328
2769,Corsair Wavebender,180285,4183241,0,1.2,0.5,0,329
2770,Corsair Scallywag,180287,4183239,0,1.2,0.5,0,330
2771,Corsair Cannoneer,180288,4183238,0,1.2,0.5,0,331
2772,Animaswell,180663,1416213,0,1.2,0.5,0,340
2773,Confused Automa,181540,4183229,0,1.2,0.5,0,341
2774,Automa Servitor,181550,4183229,0,1.2,0.5,0,342
2775,Automa Bulwark,181569,4183229,0,1.2,0.5,0,343
2776,Automa Sentry,181570,4183229,0,1.2,0.5,0,344
2777,Automa Deconstructor,181585,4183229,0,1.2,0.5,2,345
2778,Locating the Cache,181745,1416235,0,1.2,0.5,0,346
2779,Dematerializing Worldeater,181842,4183229,0,1.2,0.5,2,347
2780,Warped Mastermind,181843,4183229,0,1.2,0.5,0,348
2781,Engorged Mite,181844,3852857,0,1,1,0,349
2782,Unstable Geomental,181845,4183229,0,1.2,0.5,0,350
2783,Vespoid Drone,181846,3852857,0,1,1,0,351
2784,Warped Pack Hunter,181847,4183227,0,1.2,0.5,0,352
2785,Warped Orb Smasher,181848,4183231,0,1.2,0.5,0,353
2786,Mawsworn Striker,175507,3921218,0,1,1,0,354
2787,Mawsworn Ruiner,181886,3921218,0,1,1,0,355
2788,Mawsworn Herald,181889,3856502,0,1,1,0,356
2789,Mawsworn Siphoner,181890,3856502,0,1,1,0,357
2790,Mawsworn Hulk,181891,3921218,0,1,1,0,358
2791,Mawsworn Hulk,181891,3921218,0,1,1,0,359
2792,Accelerated Gastropod,181893,3921223,0,1,1,0,360
2793,Overgrown Protector,181894,4183229,0,1.2,0.5,0,361
2794,Outmoded Servitor,181896,4183229,0,1.2,0.5,0,342
2795,Overgrown Constructor,181897,4183229,0,1.2,0.5,0,362
2796,Carnivorous Overgrowth,181898,3921233,0,1.2,0.5,0,363
2797,Sentient Overgrowth,181898,3921233,0,1.2,0.5,0,364
