ID,Title_lang,BodyText_lang,JournalEncounterID,OrderIndex,ParentSectionID,FirstChildSectionID,NextSiblingSectionID,Type,IconCreatureDisplayInfoID,UiModelSceneID,SpellID,IconFileDataID,Flags,IconFlags,DifficultyMask
18297,Section 17,,2145,15,18296,0,0,2,0,0,269686,0,0,1024,-1
18298,,,2145,12,18295,0,18877,2,0,0,268008,0,2,128,2
18300,Section 50,,2147,29,18104,0,0,2,0,0,267579,0,0,0,-1
18301,Section 48,,2147,12,18124,18517,18518,2,0,0,274262,0,2,0,0
18302,Stage Three: Your Destruction is Assured!,"When G'huun reaches $274174s3% health he destroys the focusing crystal, rendering the machine inoperable.",2147,76,0,18820,0,0,0,0,0,0,1,0,-1
18303,Section 50,,2147,59,18161,18519,18520,2,0,0,274262,0,2,0,0
18304,Arena Floor,,2147,78,18302,18581,0,0,0,0,0,0,1,0,-1
18305,Section 52,,2147,88,18304,18521,18522,2,0,0,272508,0,2,0,0
18306,Section 53,,2147,87,18304,0,18305,2,0,0,267700,0,0,0,-1
18307,Section 54,,2147,84,18332,0,0,2,0,0,263227,0,0,0,-1
18312,Blood Visage,,2158,6,17976,18313,0,1,84871,0,0,0,0,0,-1
18313,Section 7,,2158,7,18312,0,0,2,0,0,269692,0,1,0,-1
18314,Section 8,,2158,8,0,0,18315,2,0,0,269301,0,0,128,-1
18315,Section 9,,2158,9,0,18913,18316,2,0,0,269843,0,0,0,-1
18316,Titan Keeper Hezrel,Titan keeper Hezrel fights to stop the Unbound Abomination.,2158,11,0,18317,0,1,76851,0,0,0,1,0,-1
18317,Section 11,,2158,12,18316,0,18318,2,0,0,269312,0,0,0,-1
18318,Section 12,,2158,13,18316,0,18319,2,0,0,269310,0,0,0,-1
18319,Section 13,,2158,14,18316,0,0,2,0,0,269406,0,0,0,-1
18320,Section 10,,2109,15,31432,0,17107,2,0,0,262347,0,0,0,-1
18321,Section 16,,2143,18,0,0,0,2,0,0,263958,0,2,10,2
18323,Section 9,,2116,12,17498,0,17501,2,0,0,260202,0,0,0,-1
18324,Section 10,,2116,8,18916,0,18891,2,0,0,260811,0,0,0,-1
18325,Section 6,,2168,18,18500,0,0,2,0,0,270290,0,0,0,-1
18326,Section 7,,2168,6,18434,18657,18429,2,0,0,271222,0,0,32,-1
18327,Section 55,,2147,45,18161,18328,18918,2,0,0,270443,0,0,1,-1
18328,Section 56,,2147,46,18327,0,0,2,0,0,270447,0,0,1,-1
18329,Section 57,,2147,49,18161,18114,18117,2,0,0,273480,0,2,0,0
18330,Section 55,,2147,81,18304,18331,18332,2,0,0,270443,0,0,1,-1
18331,Section 56,,2147,82,18330,0,0,2,0,0,270447,0,0,1,-1
18332,Section 57,,2147,83,18304,18307,18494,2,0,0,270428,0,2,0,0
18334,Gripping Terror,Destroying these tentacles allows the Kul Tiran Engineer to repair the broken artillery that is scattered throughout the wreckage.,2140,10,0,0,18340,1,85055,0,0,0,2,2,2
18336,Section 10,,2140,13,18340,0,0,2,0,0,269266,0,2,0,2
18337,Section 13,,2140,6,0,18338,17816,2,0,0,279897,0,2,32,2
18338,Constricting Terror,Erupt from the water to crush enemies who have been away from land too long.,2140,7,18337,18339,0,1,0,0,0,0,2,0,2
18339,Section 15,,2140,8,18338,0,0,2,0,0,270624,0,2,0,2
18340,Demolishing Terror,Guard the wreckage surrounding Viq'Goth.,2140,11,0,18341,18924,1,85055,0,0,0,2,1,2
18341,Section 12,,2140,12,18340,0,18336,2,0,0,270590,0,2,0,2
18342,Section 26,,2169,47,18081,0,0,2,0,0,265662,0,0,0,-1
18344,Section 28,,2169,50,18234,0,0,2,0,0,270620,0,0,64,-1
18345,Section 28,,2169,49,18234,0,18344,2,0,0,270589,0,0,32,-1
18346,Section 29,,2169,40,18078,0,18079,2,0,0,270954,0,1,0,-1
18388,Stage One: Chaos,"Protocol: Chaos begins, summoning projections of C'Thun and replicating minions from the Qiraji empire.",2169,10,0,18389,18063,0,0,0,0,0,2,0,0
18389,Eye Beam,"$[!17 

In Raid Finder difficulty, Eye Beam does not deal increased damage when leaping.$]",2169,11,18388,0,18390,2,0,0,264382,236407,0,16,-1
18390,Silithid Warrior,,2169,12,18388,18391,0,1,75705,0,0,0,2,0,0
18391,Section 16,,2169,13,18390,0,18392,2,0,0,275772,0,1,0,-1
18392,Section 17,"$[!15

In Heroic difficulty, Jagged Mandible also reduces movement speed by $264210s3%.$]",2169,14,18390,0,0,2,0,0,264210,0,1,0,-1
18393,Section 18,,2169,16,18063,18394,18397,2,0,0,265360,0,0,32,-1
18394,Ominous Cloud,"Ominous Clouds slowly drift through the area and will boil ominously if an enemy strays too close, summoning a Guardian of Yogg-Saron.",2169,17,18393,18395,0,0,0,0,0,0,0,0,-1
18395,Guardian of Yogg-Saron,Casts Shadow Nova upon reaching 100 energy or when defeated.,2169,18,18394,18396,0,1,84348,0,0,0,0,0,-1
18396,Section 28,,2169,19,18395,0,0,2,0,0,265374,0,1,16,-1
18397,Nerubian Voidweaver,,2169,20,18063,18398,0,2,24130,0,0,0,2,0,0
18398,Section 29,,2169,21,18397,0,18399,2,0,0,270954,0,3,0,0
18399,Section 23,,2169,22,18397,0,0,2,0,0,267180,0,1,64,-1
18400,Stage Three: Corruption,At $267599s2% health remaining Protocol: Corruption begins. The magic released from the damaged Titan Discs appears to be unchecked and more than a mere demonstration of power...,2169,23,0,18401,18062,0,0,0,0,0,2,0,0
18401,Overload,"The damaged disc activates, increasing the frequency of |cFF2959D3|Hspell:264954|h[Titan Spark]|h|r.",2169,24,18400,0,18402,2,0,0,0,1519263,0,0,-1
18402,,,2169,25,18400,18403,18404,2,0,0,267334,0,0,48,-1
18403,Section 26,,2169,26,18402,0,0,2,0,0,265662,0,0,0,-1
18404,Section 25,"$[!15

In Heroic difficulty, Will of the Corruptor lasts until the victim is slain and causes the victim to release a |cFF2959D3|Hspell:270589|h[Void Wail]|h|r.$]",2169,27,18400,18405,0,2,0,0,265646,0,0,0,-1
18405,Section 28,,2169,28,18404,0,18406,2,0,0,270589,0,2,32,0
18406,Section 28,,2169,29,18404,0,0,2,0,0,270620,0,0,64,-1
18429,Section 7,,2168,8,18434,18430,18438,2,0,0,271296,0,0,1,-1
18430,Section 8,,2168,9,18429,0,0,2,0,0,271728,0,0,0,-1
18434,Stage One: The Corrupted Construct,,2168,5,0,18326,18874,0,85386,0,0,0,1,0,-1
18435,Section 13,,2109,18,31433,0,0,2,0,0,271785,0,0,0,-1
18436,Section 11,,2109,13,31432,18437,18320,2,0,0,271898,0,0,33,-1
18437,Section 12,,2109,14,18436,0,0,2,0,0,271867,0,0,0,-1
18438,Section 10,,2168,10,18434,0,18645,2,0,0,272582,0,0,0,-1
18451,Section 12,,2102,10,17146,0,17148,2,0,0,272046,0,2,8,2
18452,Venture Co. Skyscorcher,,2116,14,17498,18928,0,1,82922,0,0,0,1,0,-1
18455,Section 13,,2116,16,18452,0,0,2,0,0,262436,0,0,0,-1
18456,Overview,"Mythrax's abilities will trigger |cFF2959D3|Hspell:272336|h[Annihilation]|h|r, reducing players' maximum health. When |cFF2959D3|Hspell:272336|h[Annihilation]|h|r triggers, there is a chance that an |cFF2959D3|Hspell:272480|h[Existence Fragment]|h|r will spawn, allowing the player or her allies to regain that previously lost maximum health.

$[!16

On Mythic difficulty, |cFF2959D3|Hspell:273554|h[Obliteration Blast]|h|r and |cFF2959D3|Hspell:274113|h[Obliteration Beam]|h|r consume any |cFF2959D3|Hspell:272480|h[Existence Fragment]|h|r that they pass over. Also, when Xalzaix is thrown via |cFF2959D3|Hspell:276922|h[Living Weapon]|h|r, he gains the ability to cast |cFF2959D3|Hspell:273554|h[Obliteration Blast]|h|r. $]",2194,1,0,18457,18460,3,0,0,0,0,1,0,-1
18457,Tanks,"$bullet; Avoid taking damage from |cFF2959D3|Hspell:273282|h[Essence Shear]|h|r when you are already affected by |cFF2959D3|Hspell:273282|h[Essence Shear]|h|r.
$bullet; Be mindful of your survivability as you gain stacks of |cFF2959D3|Hspell:272146|h[Annihilation]|h|r.",2194,2,18456,0,18458,3,0,0,0,0,0,1,-1
18458,Healers,"$bullet; Move away from your allies when affected by |cFF2959D3|Hspell:272536|h[Imminent Ruin]|h|r.
$bullet; Breaking multiple targets out of |cFF2959D3|Hspell:272407|h[Oblivion Sphere]|h|r will trigger heavy damage to all players.
$bullet; Avoid having multiple players charmed by the same |cFF2959D3|Hspell:272407|h[Oblivion Sphere]|h|r.",2194,3,18456,0,18459,3,0,0,0,0,0,4,-1
18459,Damage Dealers,"$bullet; Move away from your allies when affected by |cFF2959D3|Hspell:272536|h[Imminent Ruin]|h|r.
$bullet; Avoid having multiple players charmed by the same |cFF2959D3|Hspell:272407|h[Oblivion Sphere]|h|r.",2194,4,18456,0,0,3,0,0,0,0,0,2,-1
18460,Section 5,,2194,5,0,18461,18462,2,0,0,272336,0,1,16,-1
18461,Section 6,,2194,6,18460,0,0,2,0,0,272480,0,0,32,-1
18462,Stage One: Oblivion's Call,,2194,7,0,18851,18464,3,0,0,0,0,1,0,-1
18464,Stage Two: Ancient Awakening,,2194,18,0,18849,0,3,0,0,0,0,1,0,-1
18465,Section 11,,2168,14,18874,0,18656,2,0,0,271965,0,0,0,-1
18466,Volatile Droplet,,2168,19,18874,18467,0,1,33006,0,0,0,1,0,-1
18467,Section 13,,2168,20,18466,0,0,2,0,0,272584,0,0,0,-1
18468,Section 11,,2083,6,16834,0,0,2,0,0,257483,0,0,0,-1
18469,Section 10,,2094,10,0,0,0,2,0,0,272534,0,2,8,2
18471,Section 11,,2126,12,18171,0,0,2,0,0,272668,0,2,8,2
18472,Section 57,"$[!16

In Mythic difficulty, touching Virulent Corruption immediately causes $274174s2 additonal Virulent Corruption to radiate out from the target.$]",2147,92,18305,0,18564,2,0,0,272513,0,2,0,0
18473,Section 56,,2147,64,18520,0,18562,2,0,0,272513,0,2,0,0
18475,Section 13,,2093,12,17023,0,0,2,0,0,272884,0,2,0,3
18476,Rummy Mancomb,"Freehold's bartender doesn't engage in combat, but continues to serve drinks even in the most chaotic brawls.",2093,17,0,18477,0,1,82786,0,0,0,3,8,2
18477,Section 15,,2093,18,18476,0,18478,2,0,0,265168,0,2,0,2
18478,Section 16,,2093,19,18476,0,18479,2,0,0,265088,0,2,0,2
18479,Section 17,,2093,20,18476,0,0,2,0,0,264608,0,2,0,2
18480,Section 18,,2093,8,17024,0,0,2,0,0,272902,0,2,0,3
18482,Section 10,,2130,8,0,0,17479,2,0,0,273271,0,2,8,2
18483,Section 10,,2194,28,18508,0,0,2,0,0,273282,0,2,1,0
18484,Aspix,Aspix gains the Lightning Shield at the beginning of the fight.,2142,9,0,17928,18485,0,0,0,0,0,0,0,-1
18485,Adderis,,2142,15,0,18492,0,0,0,0,0,0,0,0,-1
18486,Section 58,,2147,24,18101,0,18487,2,0,0,273406,0,2,32,0
18487,Section 58,,2147,25,18101,0,18488,2,0,0,273405,0,2,32,0
18488,Section 59,,2147,26,18101,0,0,2,0,0,267409,0,2,32,0
18489,Section 60,,2147,14,18301,0,18559,2,0,0,273540,0,2,0,0
18490,Section 61,,2147,61,18303,0,18561,2,0,0,273540,0,2,0,0
18491,Section 62,,2147,90,18305,0,18563,2,0,0,273540,0,2,0,0
18492,Section 16,,2142,16,18485,0,17922,2,0,0,263234,0,2,40,2
18493,Section 14,,2173,11,0,0,18227,2,0,0,269029,0,2,0,2
18494,Section 63,,2147,85,18304,18495,18306,2,0,0,273480,0,2,0,0
18495,Section 64,,2147,86,18494,0,0,2,0,0,263227,0,0,0,-1
18496,Damage Dealers,"$bullet;You cannot hit Sand-crusted Strikers while they are |cFF2959D3|Hspell:267050|h[Obscured]|h|r.
$bullet;Quickly defeat Venomous Ophidians to prevent heavy damage from |cFF2959D3|Hspell:267027|h[Cytotoxin]|h|r.
$bullet;Free allies enveloped by |cFF2959D3|Hspell:263958|h[A Knot of Snakes]|h|r quickly, a stunning ability immediately frees the victim.
$bullet;Face away from Merektha's |cFF2959D3|Hspell:263914|h[Blinding Sand]|h|r to avoid becoming blinded.",2143,3,17845,0,18497,3,0,0,0,0,2,2,2
18497,Healers,"$bullet;|cFF2959D3|Hspell:267027|h[Cytotoxin]|h|r is a poison that can be removed.
$bullet;Face away from Merektha's |cFF2959D3|Hspell:263914|h[Blinding Sand]|h|r to avoid becoming blinded.",2143,4,17845,0,17847,3,0,0,0,0,2,4,1
18498,Tanks,"$bullet;Quickly defeat Venomous Ophidians to prevent heavy damage from |cFF2959D3|Hspell:267027|h[Cytotoxin]|h|r.
$bullet;Pull Sand-crusted Strikers out of their |cFF2959D3|Hspell:268706|h[Dust Clouds]|h|r to allow your damage dealers to kill them.
$bullet;Face away from Merektha's |cFF2959D3|Hspell:263914|h[Blinding Sand]|h|r to avoid becoming blinded.",2143,6,17845,0,17848,3,0,0,0,0,2,1,1
18499,Coalesced Blood,,2168,16,18874,18500,18466,1,84871,0,0,0,1,1,-1
18500,Section 15,,2168,17,18499,18325,0,2,0,0,273179,0,0,1,-1
18502,Damage Dealers,"$bullet;|cFF2959D3|Hspell:263246|h[Lightning Shield]|h|r reflects damage to attackers.
$bullet;Side step Adderis' |cFF2959D3|Hspell:263309|h[Cyclone Strike]|h|r.
$bullet;Avoid damaging allies when afflicted with |cFF2959D3|Hspell:263371|h[Conduction]|h|r.
$bullet;Spread out for |cFF2959D3|Hspell:263425|h[Arc Dash]|h|r.",2142,2,17841,0,17842,3,0,0,0,0,2,2,1
18503,Healers,"$bullet;Avoid damage allies when afflicted with |cFF2959D3|Hspell:263371|h[Conduction]|h|r.
$bullet;At 100 energy Aspix will cast |cFF2959D3|Hspell:263257|h[Static Shock]|h|r inflicting heavy damage to the party.
$bullet;Spread out when Adderis reaches 100 energy to avoid damage from |cFF2959D3|Hspell:263425|h[Arc Dash]|h|r.",2142,4,17841,0,17843,3,0,0,0,0,2,4,1
18504,Tanks,"$bullet;|cFF2959D3|Hspell:263246|h[Lightning Shield]|h|r reflects damage to attackers.
$bullet;Side step Adderis' |cFF2959D3|Hspell:263309|h[Cyclone Strike]|h|r.
$bullet;Spread out when Adderis reaches 100 energy to avoid damage from |cFF2959D3|Hspell:263425|h[Arc Dash]|h|r.",2142,6,17841,0,17844,3,0,0,0,0,2,1,1
18508,N'raqi Destroyer,,2194,25,18464,18511,0,1,84370,0,0,0,0,0,-1
18511,Section 18,,2194,26,18508,0,18821,2,0,0,273945,0,0,64,-1
18512,Section 13,,2194,20,18464,0,18854,2,0,0,274230,0,0,0,-1
18513,Hoodoo Hexer,,2145,5,0,18514,18205,1,84676,0,0,0,0,2,-1
18514,,,2145,6,18513,0,0,2,0,0,273677,0,0,32,-1
18515,Section 14,,2145,9,18205,18931,0,2,0,0,274153,0,0,32,-1
18517,Section 57,,2147,13,18301,0,18489,2,0,0,272513,0,2,0,0
18518,Section 65,,2147,16,18124,18923,18098,2,0,0,274262,0,2,0,0
18519,Section 56,,2147,60,18303,0,18490,2,0,0,272513,0,2,0,0
18520,Section 67,,2147,63,18161,18473,0,2,0,0,274262,0,2,0,1
18521,Section 55,,2147,89,18305,0,18491,2,0,0,272513,0,2,0,0
18522,Section 69,,2147,94,18304,0,0,2,0,0,274262,0,2,0,0
18523,Overview,"Zul begins the encounter assisted by the Forces of Blood. He will continue to summon additional Forces of Blood that the party must contend with while his energy fills.

At 40% health, Zul no longer summons the Forces of Blood and becomes fully empowered with the Blood of G'huun, unleashing |cFF2959D3|Hspell:274168|h[Locus of Corruption]|h|r, spending his Elder Blood to afflict the raid with |cFF2959D3|Hspell:274195|h[Corrupted Blood]|h|r for the remainder of the encounter. Players must defeat him before the damage from |cFF2959D3|Hspell:274195|h[Corrupted Blood]|h|r overwhelms them.",2195,1,0,18524,18527,3,0,0,0,0,0,0,-1
18524,Tanks,"$bullet;Nazmani Crushers use |cFF2959D3|Hspell:273288|h[Thrumming Pulse]|h|r when their energy is full. Make sure they are not within range of their allies!

$bullet;Avoid melee attacks from Bloodthirsty Crawgs or use defensive abilities to reduce their healing from |cFF2959D3|Hspell:273254|h[Hungering Maw]|h|r.

$bullet;|cFF2959D3|Hspell:274358|h[Rupturing Blood]|h|r will create a large area of |cFF2959D3|Hspell:274363|h[Ruptured Blood]|h|r when it wears off - make sure you are far away from other players!",2195,2,18523,0,18525,3,0,0,0,0,0,1,-1
18525,Healers,"$bullet;|cFF2959D3|Hspell:273365|h[Dark Revelation]|h|r and |cFF2959D3|Hspell:274271|h[Deathwish]|h|r deal high group damage.

$bullet;Dispel |cFF2959D3|Hspell:274271|h[Deathwish]|h|r before players leap to their deaths!

$bullet;Once Zul casts |cFF2959D3|Hspell:274168|h[Locus of Corruption]|h|r, the group will begin taking constant damage for the remainder of the encounter.",2195,3,18523,0,18526,3,0,0,0,0,0,4,-1
18526,Damage Dealers,"$bullet;Move away from the party when afflicted by |cFF2959D3|Hspell:273365|h[Dark Revelation]|h|r.

$bullet;Dispelling |cFF2959D3|Hspell:273432|h[Bound by Shadow]|h|r from Minions of Zul will instantly kill them.

$bullet;Quickly kill the Animated Ichors summoned from |cFF2959D3|Hspell:273451|h[Congeal Blood]|h|r before they reach Zul.",2195,4,18523,0,0,3,0,0,0,0,0,2,-1
18527,Stage One: The Forces of Blood,Zul summons the Forces of Blood to defend him as he gradually builds energy over the course of Stage One.,2195,5,0,18533,18550,0,0,0,0,0,1,0,-1
18529,Section 7,"$[!15,16

On Heroic difficulty and above Dark Revelation affects 2 targets each time it is cast.$]",2195,9,18527,18554,18537,2,0,0,273365,0,0,0,-1
18530,Minion of Zul,Minions of Zul fixate on players and cannot be tanked.,2195,38,18553,18814,0,1,76055,0,0,0,0,0,-1
18532,Section 10,"$[14,17

On Normal and Raid Finder difficulties, Minions of Zul die after casting Pit of Despair.$]",2195,40,18530,0,0,2,0,0,273434,0,0,256,-1
18533,Section 11,,2195,6,18527,18534,18529,2,0,0,273361,0,2,24,0
18534,Section 13,"$[!16

On Mythic difficulty, each time a player takes damage from Absorbed in Darkness they also receive a stack of Corrupted Blood.$]",2195,7,18533,0,18535,2,0,0,274387,0,0,0,-1
18535,Section 12,"$[!16

On Mythic difficulty, players who take damage from Erupting Darkness also receive a stack of Corrupted Blood.$]",2195,8,18533,0,0,2,0,0,273363,0,0,16,-1
18536,Section 14,,2195,14,18527,0,18538,2,0,0,273889,0,0,0,-1
18537,Section 15,,2195,13,18527,0,18536,2,0,0,273359,0,0,0,-1
18538,Forces of Blood,,2195,15,18527,18811,0,0,0,0,0,0,0,0,-1
18539,Nazmani Crusher,,2195,18,18538,18542,18540,1,86102,0,0,0,0,1,-1
18540,Nazmani Bloodhexer,,2195,21,18538,18544,18541,1,86108,0,0,0,0,0,-1
18541,Bloodthirsty Crawg,,2195,28,18538,18549,0,1,78853,0,0,0,0,0,-1
18542,Section 20,,2195,19,18539,0,18543,2,0,0,273316,0,0,1,-1
18543,Section 21,"$[17

On Raid Finder difficulty, Thrumming Pulse only affects the caster, not nearby allies.$]$[! 14,15,16,17

Cast at full Energy.$]",2195,20,18539,0,0,2,0,0,273288,0,0,32,-1
18544,Section 22,,2195,22,18540,18545,18548,2,0,0,273451,0,0,0,-1
18545,Animated Ichor,"Animated Ichors attempt to move to Zul. Upon reaching Zul, they will cast Ichor Transfusion.",2195,23,18544,18546,0,1,81388,0,0,0,0,0,-1
18546,Section 24,,2195,24,18545,0,18547,2,0,0,274396,0,0,0,-1
18547,Section 25,,2195,25,18545,0,0,2,0,0,273556,0,0,32,-1
18548,Section 26,,2195,26,18540,0,18716,2,0,0,273350,0,0,64,-1
18549,Section 27,,2195,29,18541,0,18718,2,0,0,273254,0,0,0,-1
18550,"Stage Two: Zul, Awakened","At $274401s1% health, Zul unleashes the energy built over Stage One by casting |cFF2959D3|Hspell:274168|h[Locus of Corruption]|h|r.",2195,31,0,18551,0,0,0,0,0,0,1,0,-1
18551,Section 29,,2195,32,18550,18876,18557,2,0,0,274168,0,0,0,-1
18552,Section 30,,2195,36,18558,0,0,2,0,0,274195,0,0,0,-1
18553,Section 31,"$[17

On Raid Finder difficulty, Deathwish does not cause damage when it is removed or when the player jumps.$]",2195,37,18550,18530,18817,2,0,0,274271,0,0,144,-1
18554,Minion of Zul,Minions of Zul fixate on players and cannot be tanked.,2195,10,18529,18813,0,1,76055,0,0,0,0,0,-1
18556,Section 10,"$[14,17

On Normal and Raid Finder difficulties, Minions of Zul die after casting Pit of Despair.$]",2195,12,18554,0,0,2,0,0,273434,0,0,256,-1
18557,Section 35,,2195,34,18550,18558,18553,2,0,0,274358,0,0,1,-1
18558,Section 36,,2195,35,18557,18552,0,2,0,0,274363,0,0,0,-1
18559,Section 73,,2147,15,18301,0,0,2,0,0,270287,0,2,0,0
18560,Section 74,,2147,18,18518,0,0,2,0,0,270287,0,2,0,0
18561,Section 71,,2147,62,18303,0,0,2,0,0,270287,0,2,0,0
18562,Section 72,,2147,65,18520,0,0,2,0,0,270287,0,2,0,0
18563,Section 76,,2147,91,18305,0,18472,2,0,0,270287,0,2,0,0
18564,Section 75,,2147,93,18305,0,0,2,0,0,270287,0,2,0,0
18565,Mutated Mass,,2146,16,18875,18566,0,1,86494,0,0,0,2,4096,0
18566,Section 12,"$[!16 

Mutated Mass also heals for $262364s2% every $262364t2 sec. while affected by Enticing Essence.$]",2146,17,18565,0,0,2,0,0,262364,0,0,0,-1
18581,Section 77,,2147,79,18304,0,18827,2,0,0,274577,0,2,8,0
18582,Section 79,,2147,34,18125,0,18240,2,0,0,274536,0,2,4096,0
18583,Section 78,,2147,70,18162,0,18120,2,0,0,274536,0,2,4096,0
18584,Section 1,,2197,5,0,0,18585,2,0,0,274888,0,0,0,-1
18585,Section 2,,2197,6,0,0,18586,2,0,0,274896,0,0,0,-1
18586,Section 3,,2197,7,0,0,18587,2,0,0,274891,0,0,0,-1
18587,Section 4,,2197,8,0,0,0,2,0,0,274895,0,0,32,-1
18588,Overview,"The Hailstone Construct uses a variety of attacks to chill its enemies, from inflicting Frost damage in its melee swings to massive AOE attacks that both slow and freeze anyone hit.",2197,1,0,18589,18584,3,0,0,0,0,0,0,-1
18589,Tanks,"$bullet;|cFF2959D3|Hspell:274888|h[Ice-rimed Fists]|h|r causes all of Hailstone Construct's attacks to cause Frost damage instead of Physical, so magical defenses will be handy.
$bullet;Use cover created by |cFF2959D3|Hspell:274896|h[Permafrost Spike]|h|r to avoid being frozen by |cFF2959D3|Hspell:274895|h[Freezing Tempest]|h|r.
$bullet;Move to avoid |cFF2959D3|Hspell:274891|h[Glacial Breath]|h|r.",2197,2,18588,0,18590,3,0,0,0,0,0,1,-1
18590,Damage Dealers,"$bullet;Use cover created by |cFF2959D3|Hspell:274896|h[Permafrost Spike]|h|r to avoid being frozen by |cFF2959D3|Hspell:274895|h[Freezing Tempest]|h|r.
$bullet;Move to avoid |cFF2959D3|Hspell:274891|h[Glacial Breath]|h|r.",2197,3,18588,0,18591,3,0,0,0,0,0,2,-1
18591,Healers,"$bullet;Use cover created by |cFF2959D3|Hspell:274896|h[Permafrost Spike]|h|r to avoid being frozen by |cFF2959D3|Hspell:274895|h[Freezing Tempest]|h|r.
$bullet;Move to avoid |cFF2959D3|Hspell:274891|h[Glacial Breath]|h|r.
$bullet;Tanks may required additional healing since |cFF2959D3|Hspell:274888|h[Ice-rimed Fists]|h|r causes all of Hailstone Construct's attacks to cause Frost damage instead of Physical.",2197,4,18588,0,0,3,0,0,0,0,0,4,-1
