CommittedName,ID,UiTextureAtlasID,Width,Height,CommittedLeft,CommittedRight,CommittedTop,CommittedBottom,UiTextureAtlasElementID,OverrideWidth,OverrideHeight,CommittedFlags,UiCanvasID
ClassHall-Circle-Paladin,6117,849,90,88,185,275,61,149,10233,0,0,0,0
!StoneFrameTile-Left,6118,850,28,512,1,29,0,512,10234,0,0,2,0
ClassHall_ParchmentHeaderSelect-End,6119,851,40,41,1,41,441,482,10235,0,0,0,0
_ClassHall_ParchmentHeaderSelect-Mid,6120,851,128,41,0,128,181,222,10236,0,0,4,0
_ClassHall_ParchmentHeader-Mid,6121,851,128,41,0,128,138,179,10237,0,0,4,0
ClassHall_ParchmentHeader-End,6122,851,40,41,138,178,304,345,10238,0,0,0,0
Mobile-CombatIcon-Desaturated,6123,846,128,128,1,129,131,259,10257,0,0,0,0
Mobile-BonusIcon-Desaturated,6124,846,128,128,521,649,1,129,10258,0,0,0,0
Mobile-TreasureIcon-Desaturated,6125,846,128,128,261,389,521,649,10259,0,0,0,0
Mobile-QuestIcon-Desaturated,6126,846,128,128,521,649,261,389,10260,0,0,0,0
Mobile-LegendaryQuestIcon-Desaturated,6127,846,128,128,781,909,131,259,10261,0,0,0,0
ClassHall-TreasureIcon-Desaturated,6128,852,64,64,1,65,1,65,10262,0,0,0,0
ClassHall-LegendaryIcon-Desaturated,6129,852,64,64,67,131,1,65,10263,0,0,0,0
ClassHall-QuestIcon-Desaturated,6130,852,64,64,133,197,1,65,10264,0,0,0,0
ClassHall-BonusIcon-Desaturated,6131,852,64,64,1,65,67,131,10265,0,0,0,0
ClassHall-CombatIcon-Desaturated,6132,852,64,64,1,65,133,197,10266,0,0,0,0
worldquest-icon-dungeon,6133,743,16,17,416,432,23,40,10243,0,0,0,0
honorsystem-bar-lock,6134,696,36,47,902,938,118,165,10293,0,0,0,0
Mobile-Alchemy,6135,846,128,128,1,129,1,129,10267,0,0,0,0
Mobile-Archeology,6136,846,128,128,131,259,1,129,10268,0,0,0,0
Mobile-Blacksmithing,6137,846,128,128,261,389,1,129,10269,0,0,0,0
Mobile-Cooking,6138,846,128,128,1,129,261,389,10270,0,0,0,0
Mobile-Enchanting,6139,846,128,128,1,129,391,519,10271,0,0,0,0
Mobile-Enginnering,6140,846,128,128,1,129,521,649,10272,0,0,0,0
Mobile-FirstAid,6141,846,128,128,1,129,651,779,10273,0,0,0,0
Mobile-Fishing,6142,846,128,128,1,129,781,909,10274,0,0,0,0
Mobile-Herbalism,6143,846,128,128,131,259,131,259,10275,0,0,0,0
Mobile-Inscription,6144,846,128,128,261,389,131,259,10276,0,0,0,0
Mobile-Jewelcrafting,6145,846,128,128,391,519,131,259,10280,0,0,0,0
Mobile-Leatherworking,6146,846,128,128,521,649,131,259,10281,0,0,0,0
Mobile-MechanicIcon-Curse,6147,846,128,128,131,259,261,389,10282,0,0,0,0
Mobile-MechanicIcon-Disorienting,6148,846,128,128,131,259,391,519,10283,0,0,0,0
Mobile-MechanicIcon-Lethal,6149,846,128,128,131,259,521,649,10284,0,0,0,0
Mobile-MechanicIcon-Slowing,6150,846,128,128,131,259,651,779,10285,0,0,0,0
Mobile-Mining,6151,846,128,128,131,259,781,909,10286,0,0,0,0
Mobile-Pets,6152,846,128,128,261,389,261,389,10287,0,0,0,0
Mobile-Skinning,6153,846,128,128,651,779,261,389,10288,0,0,0,0
Mobile-Tailoring,6154,846,128,128,781,909,261,389,10289,0,0,0,0
Taxi_Frame_Gray,6155,853,74,74,1,75,35,109,10194,0,0,0,0
Taxi_Frame_Green,6156,853,74,74,1,75,111,185,10195,0,0,0,0
UI-Taxi-Icon-Nub,6157,853,16,16,77,93,35,51,10196,0,0,0,0
!UI-Taxi-Line,6159,854,32,32,1,33,0,32,10198,0,0,2,0
_UI-Taxi-Line-horizontal,6161,853,32,32,0,32,1,33,10197,0,0,4,0
Mobile-MechanicIcon-Powerful,6162,846,128,128,261,389,651,779,10290,0,0,0,0
GarrMission_ClassIcon-DemonHunter-Outcast,6163,823,55,49,1,56,1,50,10244,0,0,0,0
splash-703-botleft,6165,855,137,371,374,511,587,958,10199,0,0,0,0
splash-703-right,6166,855,510,584,1,511,1,585,10200,0,0,0,0
splash-703-topleft,6167,855,371,434,1,372,587,1021,10201,0,0,0,0
splash-704-botleft,6168,856,137,371,374,511,587,958,10202,0,0,0,0
splash-704-right,6169,856,510,584,1,511,1,585,10203,0,0,0,0
splash-704-topleft,6170,856,371,434,1,372,587,1021,10204,0,0,0,0
splash-705-botleft,6171,857,137,371,374,511,587,958,10205,0,0,0,0
splash-705-right,6172,857,510,584,1,511,1,585,10206,0,0,0,0
splash-705-topleft,6173,857,371,434,1,372,587,1021,10207,0,0,0,0
inspect-talent-selected,6174,858,38,38,1,39,1,39,10294,0,0,0,0
loottab-background,6175,859,786,381,1,787,1,382,10253,0,0,0,0
loottab-set-background,6176,859,744,41,1,745,384,425,10247,0,0,0,0
AutoQuest-badgeborder,6177,860,44,45,1,45,1,46,10208,0,0,0,0
ClassHall_Follower-EquipmentBG,6178,851,78,78,138,216,224,302,10295,0,0,0,0
ClassHall_Follower-EquipmentFrame,6179,851,78,78,1,79,361,439,10296,0,0,0,0
ClassHall_InfoBoxMission-Corner,6180,851,135,135,1,136,224,359,10297,0,0,0,0
_ClassHall_InfoBoxMission-Top,6181,851,256,135,0,256,1,136,10298,0,0,4,0
!ClassHall_InfoBoxMission-Left,6182,861,135,256,1,136,0,256,10299,0,0,2,0
ClassHall_ParchmentHeader-End-2,6183,851,40,41,180,220,304,345,10300,0,0,0,0
ClassHall_ParchmentHeaderSelect-End-2,6184,851,40,41,81,121,361,402,10301,0,0,0,0
ClassHall-CombatAlly,6197,864,890,115,1,891,1,116,10209,0,0,0,0
nameplates-icon-elite-gold,6198,731,37,35,1,38,45,80,9861,0,0,0,0
nameplates-icon-elite-silver,6199,731,37,35,1,38,82,117,9880,0,0,0,0
StreamCinematic-Legion-Down,6200,557,176,78,615,791,161,239,10302,0,0,0,0
StreamCinematic-Legion-Up,6201,557,176,78,793,969,81,159,10303,0,0,0,0
GarrMission_ClassIcon-Karazhan,6219,823,55,49,1,56,103,152,10313,0,0,0,0
WhiteCircle-RaidBlips,6220,867,19,18,1,20,1,19,10304,0,0,0,0
WhiteDotCircle-RaidBlips,6221,867,19,18,22,41,1,19,10305,0,0,0,0
friendslist-categorybutton-arrow-down,6222,869,16,11,296,312,1,12,5845,0,0,0,0
friendslist-categorybutton-arrow-right,6223,869,11,16,314,325,1,17,5846,0,0,0,0
friendslist-categorybutton,6224,869,293,26,1,294,1,27,5847,0,0,0,0
Taxi_Frame_Yellow,6225,853,74,74,1,75,187,261,10306,0,0,0,0
pvprated-loottoast-bg-alliance,6226,870,277,113,1,278,118,231,10310,0,0,0,0
pvprated-loottoast-bg-horde,6227,870,281,115,1,282,1,116,10311,0,0,0,0
128-RedButton-Highlight,6228,871,441,128,1,442,391,519,10314,0,0,0,0
128-RedButton-LeftCorner-Disabled,6229,871,292,128,1,293,521,649,10315,0,0,0,0
128-RedButton-LeftCorner-Pressed,6230,871,292,128,1,293,651,779,10316,0,0,0,0
128-RedButton-LeftCorner,6231,871,292,128,1,293,781,909,10317,0,0,0,0
128-RedButton-RightCorner-Disabled,6232,871,114,128,295,409,521,649,10318,0,0,0,0
128-RedButton-RightCorner-Pressed,6233,871,114,128,295,409,651,779,10319,0,0,0,0
128-RedButton-RightCorner,6234,871,114,128,295,409,781,909,10320,0,0,0,0
_128-RedButton-Tile-Disabled,6235,871,64,128,0,64,1,129,10321,0,0,4,0
_128-RedButton-Tile-Pressed,6236,871,64,128,0,64,131,259,10322,0,0,4,0
_128-RedButton-Tile,6237,871,64,128,0,64,261,389,10323,0,0,4,0
bags-greenarrow,6238,202,20,22,80,100,138,160,10312,0,0,0,0
socialqueuing-icon-clock,6239,845,13,11,304,317,35,46,10277,0,0,0,0
socialqueuing-icon-eye,6240,845,24,25,382,406,29,54,10278,0,0,0,0
socialqueuing-icon-group,6241,845,29,26,382,411,1,27,10279,0,0,0,0
quickjoin-button-friendslist-down,6242,872,32,32,304,336,1,33,10248,0,0,0,0
quickjoin-button-friendslist-up,6243,872,32,32,338,370,1,33,10249,0,0,0,0
quickjoin-button-quickjoin-down,6244,872,32,32,440,472,1,33,10250,0,0,0,0
quickjoin-button-quickjoin-up,6245,872,32,32,474,506,1,33,10254,0,0,0,0
quickjoin-toast-background,6248,872,301,32,1,302,1,33,10394,0,0,0,0
quickjoin-toast-lines,6249,872,287,23,1,288,35,58,10395,0,0,0,0
macropopup-bottomleft,6253,873,18,39,81,99,172,211,5879,0,0,0,0
macropopup-bottomright,6254,873,174,39,1,175,131,170,5880,0,0,0,0
macropopup-topleft,6255,873,18,71,1,19,172,243,5881,0,0,0,0
macropopup-topright,6256,873,18,71,21,39,172,243,5882,0,0,0,0
_macropopup-bottom,6257,873,256,39,0,256,71,110,5883,0,0,4,0
_macropopup-top,6258,873,256,68,0,256,1,69,5884,0,0,4,0
!macropopup-left,6259,874,17,256,33,50,0,256,5885,0,0,2,0
!macropopup-right,6260,874,17,256,52,69,0,256,5886,0,0,2,0
macropopup-scrollbar-bottom,6261,873,30,24,209,239,131,155,5877,0,0,0,0
macropopup-scrollbar-top,6262,873,30,25,177,207,131,156,5878,0,0,0,0
!macropopup-scrollbar-middle,6263,874,30,256,1,31,0,256,5887,0,0,2,0
socialqueuing-row-highlight,6264,845,301,55,1,302,1,56,10324,0,0,0,0
socialqueuing-row-select,6265,845,301,55,1,302,58,113,10325,0,0,0,0
splash-710-botleft,6266,875,137,371,374,511,587,958,10364,0,0,0,0
splash-710-right,6267,875,510,584,1,511,1,585,10365,0,0,0,0
splash-710-topleft,6268,875,371,434,1,372,587,1021,10366,0,0,0,0
groupfinder-icon-class-demonhunter,6269,236,29,29,659,688,77,106,10326,0,0,0,0
AncientMana,6270,647,32,32,32,64,134,166,10367,0,0,0,0
quickjoin-button-group-down,6271,872,32,32,372,404,1,33,10327,0,0,0,0
quickjoin-button-group-up,6272,872,32,32,406,438,1,33,10328,0,0,0,0
socialqueuing-friendlist-summonbutton-disabled,6276,845,24,32,304,328,1,33,10368,0,0,0,0
socialqueuing-friendlist-summonbutton-down,6277,845,24,32,330,354,1,33,10369,0,0,0,0
socialqueuing-friendlist-summonbutton-up,6278,845,24,32,356,380,1,33,10370,0,0,0,0
worldquest-icon-burninglegion,6291,743,16,15,246,262,111,126,10393,0,0,0,0
worldquest-icon-raid,6292,743,16,17,434,450,23,40,10408,0,0,0,0
GarrMission-AbilityHighlight-Error,6293,156,58,58,444,502,859,917,9082,0,0,0,0
transmog-set-border-collected,6295,877,152,208,1,153,1,209,10409,0,0,0,0
transmog-set-border-current-transmogged,6296,877,132,188,301,433,1,189,10396,0,0,0,0
transmog-set-border-current,6297,877,132,188,155,287,203,391,10410,0,0,0,0
transmog-set-border-highlighted,6298,877,132,188,289,421,203,391,10411,0,0,0,0
transmog-set-border-selected,6299,877,150,206,1,151,211,417,10412,0,0,0,0
transmog-set-border-unusable,6300,877,144,200,155,299,1,201,10413,0,0,0,0
transmog-set-iconrow-background,6301,876,418,64,1,419,181,245,10414,0,0,0,0
ParagonReputation_Bag,6302,878,15,18,38,53,1,19,8595,0,0,0,0
ParagonReputation_Checkmark,6303,878,16,14,38,54,21,35,9083,0,0,0,0
ParagonReputation_Glow,6304,878,35,35,1,36,1,36,9084,0,0,0,0
Legionfall_Background,6305,879,871,576,1,872,1,577,10415,0,0,0,0
Legionfall_Banner,6306,879,252,39,586,838,745,784,10416,0,0,0,0
Legionfall_BarBackground,6307,879,230,18,606,836,861,879,10417,0,0,0,0
Legionfall_BarFrame,6308,879,240,31,397,637,828,859,10418,0,0,0,0
Legionfall_BarSpark,6309,879,16,64,874,890,48,112,10419,0,0,0,0
Legionfall_BuildingInfoBackground,6310,879,207,30,397,604,861,891,10420,0,0,0,0
Legionfall_GrayFrame,6311,879,205,97,1,206,579,676,10421,0,0,0,0
Legionfall_Padlock,6312,879,38,45,874,912,1,46,10422,0,0,0,0
_Legionfall_BarFill_Active,6313,880,256,17,0,256,1,18,10423,0,0,4,0
_Legionfall_BarFill_UnderAttack,6314,880,256,17,0,256,20,37,10424,0,0,4,0
_Legionfall_BarFill_UnderConstruction,6315,880,256,17,0,256,39,56,10425,0,0,4,0
legionmission-portraitring-epicplus,6316,783,68,61,64,132,158,219,10426,0,0,0,0
legionmission-portraitring_levelborder_epicplus,6317,783,58,24,1,59,221,245,10427,0,0,0,0
Legionfall_CommandCenter_Completed,6318,879,187,81,208,395,579,660,10428,0,0,0,0
Legionfall_CommandCenter_Destroyed,6319,879,187,81,397,584,579,660,10429,0,0,0,0
Legionfall_CommandCenter_UnderAttack,6320,879,187,81,586,773,579,660,10430,0,0,0,0
Legionfall_CommandCenter_UnderConstruction,6321,879,187,81,775,962,579,660,10431,0,0,0,0
Legionfall_MageTower_Completed,6322,879,187,81,208,395,662,743,10432,0,0,0,0
Legionfall_MageTower_Destroyed,6323,879,187,81,397,584,662,743,10433,0,0,0,0
Legionfall_MageTower_UnderAttack,6324,879,187,81,586,773,662,743,10329,0,0,0,0
Legionfall_MageTower_UnderConstruction,6325,879,187,81,775,962,662,743,10330,0,0,0,0
Legionfall_NetherDisruptor_Completed,6326,879,187,81,208,395,745,826,10331,0,0,0,0
Legionfall_NetherDisruptor_Destroyed,6327,879,187,81,208,395,828,909,10332,0,0,0,0
Legionfall_NetherDisruptor_UnderAttack,6328,879,187,81,208,395,911,992,10333,0,0,0,0
Legionfall_NetherDisruptor_UnderConstruction,6329,879,187,81,397,584,745,826,10334,0,0,0,0
Artifacts-DeathKnightFrost-BG-Rune,6330,677,204,204,1,205,745,949,10371,0,0,0,0
Artifacts-ItemIconBorder,6331,607,86,86,258,344,932,1018,10372,0,0,0,0
Artifacts-PerkRing-Final,6332,607,111,111,612,723,566,677,10335,0,0,0,0
Artifacts-DeathKnightFrost-FinalIcon,6333,677,86,86,899,985,1,87,10336,0,0,0,0
Legionfall_GrayBanner,6334,879,252,39,586,838,786,825,10373,0,0,0,0
Legionfall_GreenFrame,6335,879,205,97,1,206,678,775,10374,0,0,0,0
Legionfall_RedFrame,6336,879,205,97,1,206,777,874,10375,0,0,0,0
Legionfall_YellowFrame,6337,879,205,97,1,206,876,973,10376,0,0,0,0
Legionfall_ExitFrame,6338,879,33,32,955,988,1,33,10377,0,0,0,0
equipmentmanager-spec-border,6339,881,28,28,1,29,1,29,10378,0,0,0,0
Artifacts-DemonHunter-BG-rune,6340,649,270,270,1,271,746,1016,10337,0,0,0,0
Artifacts-Druid-BG-rune,6341,680,220,220,1,221,800,1020,10338,0,0,0,0
Artifacts-Hunter-BG-rune,6342,710,210,210,1,211,685,895,10339,0,0,0,0
Artifacts-MageArcane-BG-rune,6343,662,204,204,1,205,758,962,10340,0,0,0,0
Artifacts-Monk-BG-rune,6344,712,226,226,1,227,765,991,10341,0,0,0,0
Artifacts-Paladin-BG-rune,6345,650,204,204,1,205,703,907,10342,0,0,0,0
Artifacts-Priest-BG-rune,6346,711,246,246,1,247,730,976,10343,0,0,0,0
Artifacts-PriestShadow-BG-rune,6347,724,246,246,1,247,734,980,10344,0,0,0,0
Artifacts-Rogue-BG-rune,6348,679,204,204,1,205,699,903,10345,0,0,0,0
Artifacts-Shaman-BG-rune,6349,709,204,204,1,205,719,923,10346,0,0,0,0
Artifacts-Warlock-BG-rune,6350,713,204,204,1,205,712,916,10347,0,0,0,0
Artifacts-Warrior-BG-rune,6351,678,280,280,1,281,618,898,10348,0,0,0,0
Artifacts-PerkRing-Final-Shine,6352,607,111,111,725,836,566,677,10349,0,0,0,0
Talent-Selection-Legendary,6353,110,190,45,1,191,328,373,10350,0,0,0,0
Artifacts-DemonHunter-FinalIcon,6354,649,86,86,899,985,1,87,10351,0,0,0,0
Artifacts-Druid-FinalIcon,6355,680,86,86,899,985,1,87,10352,0,0,0,0
Artifacts-Hunter-FinalIcon,6356,710,86,86,899,985,1,87,10353,0,0,0,0
Artifacts-MageArcane-FinalIcon,6357,662,86,86,899,985,1,87,10354,0,0,0,0
Artifacts-Monk-FinalIcon,6358,712,86,86,899,985,1,87,10355,0,0,0,0
Artifacts-Paladin-FinalIcon,6359,650,86,86,899,985,1,87,10356,0,0,0,0
Artifacts-Priest-FinalIcon,6360,711,86,86,899,985,1,87,10357,0,0,0,0
Artifacts-PriestShadow-FinalIcon,6361,724,86,86,899,985,1,87,10358,0,0,0,0
Artifacts-Rogue-FinalIcon,6362,679,86,86,899,985,1,87,10359,0,0,0,0
Artifacts-Shaman-FinalIcon,6363,709,86,86,899,985,1,87,10360,0,0,0,0
Artifacts-Warlock-FinalIcon,6364,713,86,86,899,985,1,87,10361,0,0,0,0
Artifacts-Warrior-FinalIcon,6365,678,86,86,899,985,1,87,10362,0,0,0,0
Artifacts-CrestRune-Gold,6366,688,203,204,1,204,19,223,10363,0,0,0,0
LegionfallMapBanner,6367,647,64,64,1,65,1,65,10379,0,0,0,0
QuestBG-Legionfall,6368,843,299,407,302,601,1,408,10380,0,0,0,0
Quest-Legionfall-WaxSeal,6369,843,96,90,100,196,819,909,10381,0,0,0,0
poi-transmogrifier,6370,647,29,36,1,30,100,136,10382,0,0,0,0
Artifacts-Anim-Sparks,6371,882,680,680,1,681,1,681,10383,0,0,0,0
worldquest-emissary-ring,6372,743,30,30,384,414,33,63,10384,0,0,0,0
worldquest-emissary-tracker-checkmark,6373,743,18,16,226,244,111,127,10385,0,0,0,0
splash-720-botleft,6375,883,137,371,374,511,587,958,9352,0,0,0,0
splash-720-right,6376,883,510,584,1,511,1,585,9353,0,0,0,0
splash-720-topleft,6377,883,371,434,1,372,587,1021,9354,0,0,0,0
DemonShip,6378,647,31,56,431,462,1,57,10387,0,0,0,0
Artifacts-Anim-Orb,6379,882,256,256,683,939,341,597,10386,0,0,0,0
Artifacts-Anim-Glowies,6380,882,338,338,683,1021,1,339,10388,0,0,0,0
Legionfall_BarFrame-Glow,6381,879,240,31,639,879,828,859,10389,0,0,0,0
transmog-set-model-cutoff-fade,6382,876,403,178,1,404,1,179,9355,0,0,0,0
MountToast-Background,6383,884,276,109,1,277,1,110,9356,0,0,0,0
PetToast-background,6384,885,276,98,1,277,1,99,9357,0,0,0,0
honorsystem-icon-enlistmentbonus,6385,696,29,29,902,931,167,196,9358,0,0,0,0
Artifacts-Anim-CrackedGround,6386,886,510,510,1,511,1,511,10390,0,0,0,0
Legionfall_GrayFrame_Buffs,6387,879,39,39,914,953,1,40,10391,0,0,0,0
DemonShip_East,6388,647,56,31,1,57,67,98,10392,0,0,0,0
DK-Blood-Rune-CDFill,6460,894,34,37,1,35,1,38,10607,0,0,0,0
DK-BloodUnholy-Rune-CDSpark,6461,894,34,37,1,35,40,77,10608,0,0,0,0
DK-Frost-Rune-CDFill,6462,894,34,37,1,35,79,116,10609,0,0,0,0
DK-Frost-Rune-CDSpark,6463,894,34,37,37,71,1,38,10610,0,0,0,0
DK-Unholy-Rune-CDFill,6464,894,34,37,73,107,1,38,10611,0,0,0,0
Warlock-Bar-EmptyShards,6465,895,133,29,42,175,6,35,10691,0,0,0,0
Warlock-EmptyShard,6466,895,17,22,1,18,38,60,10692,0,0,0,0
Warlock-FillShard,6467,895,17,22,23,40,1,23,10693,0,0,0,0
Warlock-ReadyShard-Glow,6468,895,20,35,1,21,1,36,10694,0,0,0,0
Warlock-ReadyShard,6469,895,17,22,23,40,25,47,10695,0,0,0,0
Warlock-Shard-Spark,6470,895,21,3,42,63,1,4,10696,0,0,0,0
CastBar,6472,695,256,64,1,257,165,229,10563,0,0,0,0
CurrentPlayer-Glow,6473,695,128,128,325,453,35,163,10564,0,0,0,0
DarkTutorialFrameBackground,6474,695,32,32,259,291,1,33,10565,0,0,0,0
DeathIcon,6475,695,64,128,779,843,35,163,10566,0,0,0,0
HealerBadge,6476,695,64,64,455,519,35,99,10567,0,0,0,0
HealingDampening,6477,695,256,128,521,777,35,163,10568,0,0,0,0
InterruptOverlay,6478,695,256,128,1,257,231,359,10569,0,0,0,0
RedCCIconGlow,6479,695,128,128,845,973,35,163,10570,0,0,0,0
ScoreDivider,6480,695,64,128,259,323,231,359,10571,0,0,0,0
ScoreTeam,6481,695,512,128,325,837,231,359,10572,0,0,0,0
TankBadge,6482,695,64,64,259,323,35,99,10573,0,0,0,0
TargetCrosshairs,6483,695,128,128,839,967,231,359,10574,0,0,0,0
tournamentarena-frame-bg-corner-blue,6484,695,32,32,327,359,1,33,10575,0,0,0,0
tournamentarena-frame-bg-corner-red,6485,695,32,32,293,325,1,33,10576,0,0,0,0
UI-Feedback-Border,6486,695,256,32,1,257,1,33,10577,0,0,0,0
UnitFrame-NoMana,6487,695,256,128,1,257,361,489,10578,0,0,0,0
UnitFrame-NoTrinket,6488,695,256,128,259,515,361,489,10579,0,0,0,0
UnitFrame,6489,695,256,128,1,257,491,619,10580,0,0,0,0
UnitFrame_CCOverlay-NoMana,6490,695,256,128,1,257,621,749,10581,0,0,0,0
UnitFrame_CCOverlay,6491,695,256,128,517,773,361,489,10582,0,0,0,0
UnitFrame_DeathOverlay-NoMana,6492,695,256,128,1,257,35,163,10583,0,0,0,0
UnitFrame_DeathOverlay,6493,695,256,128,259,515,491,619,10584,0,0,0,0
UnitFrame_FocusFireOverlay-NoMana,6494,695,256,128,259,515,621,749,10585,0,0,0,0
UnitFrame_FocusFireOverlay,6495,695,256,128,517,773,621,749,10586,0,0,0,0
UnitFrame_CurrentPlayer_CCOverlay,6497,896,512,256,1,513,1,257,10588,0,0,0,0
UnitFrame_CurrentPlayer_DeathOverlay,6498,896,512,256,1,513,259,515,10589,0,0,0,0
UnitFrame_CurrentPlayer-NoMana,6499,896,345,130,339,684,670,800,10590,0,0,0,0
UnitFrame_CurrentPlayer-NoTrinket,6500,896,345,151,1,346,517,668,10591,0,0,0,0
UnitFrame_CurrentPlayer,6501,896,345,151,515,860,259,410,10592,0,0,0,0
UnitFrame_CurrentPlayerGlow,6502,896,336,142,1,337,670,812,10593,0,0,0,0
UnitFrame_CurrentPlayer_FocusFireOverlay-NoMana,6503,896,371,130,348,719,517,647,10594,0,0,0,0
UnitFrame_CurrentPlayer_FocusFireOverlay,6504,896,372,151,515,887,1,152,10595,0,0,0,0
UnitFrame_CurrentPlayer_CCOverlay-NoMana,6505,896,330,115,1,331,814,929,10596,0,0,0,0
UnitFrame_CurrentPlayer_DeathOverlay-NoMana,6506,896,330,115,686,1016,670,785,10597,0,0,0,0
UnitFrame_CurrentPlayerGlow-NoMana,6507,695,336,121,517,853,491,612,10587,0,0,0,0
DK-Blood-Rune-Ready,6508,893,32,32,1,33,1,33,10598,0,0,0,0
DK-Rune-CD,6509,893,32,32,69,101,1,33,10599,0,0,0,0
DK-Rune-Glow,6510,893,32,32,1,33,35,67,10600,0,0,0,0
DK-Unholy-Rune-Ready,6511,893,32,32,1,33,69,101,10601,0,0,0,0
DK-Frost-Rune-Ready,6512,893,32,32,35,67,1,33,10602,0,0,0,0
raceicon-bloodelf-male,6537,897,64,64,131,195,391,455,10541,0,0,0,0
raceicon-draenei-female,6538,897,64,64,261,325,391,455,10542,0,0,0,0
raceicon-draenei-male,6539,897,64,64,391,455,131,195,10543,0,0,0,0
raceicon-dwarf-female,6540,897,64,64,391,455,197,261,10544,0,0,0,0
raceicon-dwarf-male,6541,897,64,64,391,455,263,327,10545,0,0,0,0
raceicon-gnome-female,6542,897,64,64,391,455,329,393,10546,0,0,0,0
raceicon-gnome-male,6543,897,64,64,391,455,395,459,10547,0,0,0,0
raceicon-goblin-male,6544,897,64,64,587,651,1,65,10548,0,0,0,0
raceicon-human-female,6545,897,64,64,785,849,1,65,10549,0,0,0,0
raceicon-human-male,6546,897,64,64,851,915,1,65,10550,0,0,0,0
raceicon-nightelf-female,6547,897,64,64,521,585,265,329,10551,0,0,0,0
raceicon-nightelf-male,6548,897,64,64,521,585,331,395,10552,0,0,0,0
raceicon-orc-female,6549,897,64,64,521,585,397,461,10553,0,0,0,0
raceicon-orc-male,6550,897,64,64,587,651,67,131,10554,0,0,0,0
raceicon-pandaren-female,6551,897,64,64,653,717,67,131,10555,0,0,0,0
raceicon-pandaren-male,6552,897,64,64,719,783,67,131,10556,0,0,0,0
raceicon-tauren-female,6553,897,64,64,785,849,67,131,10557,0,0,0,0
raceicon-tauren-male,6554,897,64,64,851,915,67,131,10558,0,0,0,0
raceicon-troll-female,6555,897,64,64,917,981,67,131,10559,0,0,0,0
raceicon-troll-male,6556,897,64,64,587,651,133,197,10560,0,0,0,0
raceicon-undead-female,6557,897,64,64,587,651,199,263,10561,0,0,0,0
raceicon-undead-male,6558,897,64,64,587,651,265,329,10562,0,0,0,0
raceicon-worgen-female,6559,897,64,64,653,717,133,197,10517,0,0,0,0
raceicon-worgen-male,6560,897,64,64,719,783,133,197,10518,0,0,0,0
poi-graveyard-neutral,6561,647,12,16,499,511,1,17,10649,0,0,0,0
poi-door-arrow-down,6562,647,13,14,331,344,51,65,10650,0,0,0,0
poi-door-arrow-up,6563,647,13,14,346,359,51,65,10651,0,0,0,0
poi-door,6564,647,25,24,59,84,67,91,10652,0,0,0,0
tournamentarena-winnerline,6565,695,418,1,381,799,1,2,9395,0,0,0,0
ui-moneyframe-large,6566,898,172,120,1,173,1,121,6058,0,0,0,0
talenttree-chromie-background,6568,900,322,438,1,323,1,439,9396,0,0,0,0
worldstate-capturebar-blue,6569,901,46,9,176,222,1,10,10519,0,0,0,0
worldstate-capturebar-gray,6570,901,46,9,176,222,12,21,10520,0,0,0,0
worldstate-capturebar-green,6571,901,46,9,176,222,29,38,10521,0,0,0,0
worldstate-capturebar-purple,6572,901,46,9,176,222,40,49,10522,0,0,0,0
worldstate-capturebar-red,6573,901,46,9,30,76,57,66,10523,0,0,0,0
worldstate-capturebar-yellow,6574,901,46,9,78,124,57,66,10524,0,0,0,0
splash-725-botleft,6575,902,137,371,374,511,587,958,10525,0,0,0,0
splash-725-right,6576,902,510,584,1,511,1,585,10526,0,0,0,0
splash-725-topleft,6577,902,371,434,1,372,587,1021,10527,0,0,0,0
TaxiNode_Alliance,6617,647,18,18,493,511,35,53,10615,0,0,0,0
