ID,NameSubtext_lang,Description_lang,AuraDescription_lang
101148,,,
101149,,,
101151,,,
101152,,"Shocks an enemy, then inflicts additional Nature damage every $t2 sec. for $d.",$s2 Nature damage inflicted every $t2 sec.
101153,,,
101154,,,
101155,,,
101156,,"Creates a veil of splashing water, increasing Dodge by $s.",Dodge increased by $s.
101160,,,
101161,,,
101162,,Increases parry chance by $s1% for $d after Dancing Rune Weapon expires.,Parry chance increased by $s1%.
101163,,,
101164,,,
101165,,,
101166,,Ignites the target causing it to burn for $s1 damage every $t1 secs.,Suffering $s1 damage every $t1 secs.
101168,,,Something is with you....
101180,,,
101183,,,
101184,,Release the memories contained within the locket.,
101185,,Release the memories contained within the locket.,Transformed into a Druid of the Flame.
101186,,Release the memories contained within the locket.,Transformed into a Druid of the Flame.
101187,,,
101188,,,
101190,,,
101194,,,
101195,,Summon a fire elemental behind a nearby player.,
101196,,,
101197,,,
101198,,,
101199,,,
101200,,,
101211,,,
101221,,Deals shadow damage to nearby targets.,
101222,,,
101223,,"Inflicts Fire damage to an enemy, then additional damage every $t2 sec. for $d.",Fire damage inflicted every $t2 sec.
101224,,,
101225,,,
101226,,"Deth'tilac strikes an enemy, instantly killing them.  This attack cannot be dodged, blocked, or parried.  Costs Deth'tilac $s2% of maximum health.",
101227,,"Deth'tilac's molten shell heats up quickly, increasing movement speed.  This effect is reset when Deth'tilac suffers damage.","Movement speed increases over time.
Damage taken will reset this effect."
101232,,,
101252,,,
101253,,,
101254,,,
101255,,Deth'tilac's willpower is strong enough to overcome any attempt to tame the beast.  Removed when Deth'tilac is low on health.,"Prevents taming.
Removed at low health."
101256,,,
101257,,Deals shadow damage to nearby targets.,
101258,,Immune to all forms of damage.,
101259,,,
101260,,,
101261,,"Deth'tilac's molten shell heats up quickly, increasing movement speed.  This effect is reset when Deth'tilac suffers damage.",Movement speed increased by $s1%.
101263,,,
101264,,,
101271,,,
101282,,Summons and dismisses a rideable Vicious Gladiator's Twilight Drake.  This is a flying mount.,$?j1g[Increases ground speed by $j1g%. ][]$?j1f[Increases flight speed by $j1f%. ][]$?j1s[Increases swim speed by $j1s%. ][]
101283,,,
101284,,,
101285,,"Right Click to summon the Black Brewmaiden, who will smite your foes with your empty tankards. Wave at her for Brewfest Brew!",
101286,,"Right Click to summon the Brewmaiden, whose very presence bolsters a party's vigor. Wave at her for Brewfest Brew!",
101287,,Increases attack power by $s1 for $d.,Increases attack power by $s1.
101288,,Chance on melee and ranged critical strike to increase your attack power by $101287s1 for $101287d.,
101289,,Increases haste by $s1 for $d.,Increases haste by $s1.
101290,,Your direct healing and heal over time spells have a chance to increase your haste by $101289s1 for 10 secs.,
101291,,Increases spell power by $s1 for $d.,Increases spell power by $s1.
101292,,Your harmful spells have a chance to increase your spell power by $101291s1 for $101291d.,
101293,,Increases dodge by $s1 for $d1.,Increases dodge by $s1.
101297,,,
101300,,,
101301,,,
101302,,Stuns and inflicts Nature damage every $t1 second.,Suffering Nature damage every $t1 second. Stunned.
101304,,Damage dealt increased by $s1%. Effect increases every 10 sec.,Damage dealt increased by $s1%.
101308,,,
101309,,Harbringer of fire.,Harbringer of fire.
101311,,,
101312,,Inflicts Fire damage to enemies within $a1 yards.,
101313,,"The laser blasts the nearby area, dealing Fire damage.",
101314,,,
101315,,Allows one-hand and off-hand weapons to be equipped in the off-hand.,
101316,,,
101318,,Immune to all forms of damage.,Immune to all forms of damage.
101319,,"Charges at an enemy, knocking it up and inflicting normal damage.",
101320,,,
101321,,Deals $92300s1 Nature damage to all enemies every $92301t1 sec. Lasts $92265d. This spell requires line of sight.,
101322,,Deals $92300s1 Nature damage to all enemies every $92301t1 sec. Lasts $92265d. This spell requires line of sight.,
101323,,Deals $92300s1 Nature damage to all enemies every $92301t1 sec. Lasts $92265d. This spell requires line of sight.,
101324,,Creates a focused laser that fixates on a target for a period of time.,
101325,,"Hurls a fireball at the enemy, dealing $s1 Fire damage and then jumping to additional nearby enemies.  Affects $x1 total targets.  Lasts $d.",
101327,,,
101328,,"Hurls a ball of corrupted life energy, inflicting Nature damage and creating chaotic growth beneath the target's feet.",
101329,,Deals Nature damage to all enemies within the area.  Lasts $d.,Deals Nature damage every $t1 sec.
101331,,"Inflicts Nature damage to nearby enemies.  Nature resistance gains additional effectiveness against the Sulphur Cloud, but it deals additional damage to pets.",
101333,,Consuming a lesser beast will heal this unit for $99316s2% of their maximum life.,Consuming a lesser beast will heal this unit for $99316s2% of their maximum life.
101334,,,
101335,,,
101336,,"Envelops a location in starlight for $d, increasing attack and casting speed of friendly units within it.",Attack and casting speeds increased by $s1%.
101337,,"Jaina conjures three blades of ice and sends them flying forward. Enemies that collide with the blades are encased in a block of ice, stunning them for $d.",Stunned.
101338,,,
101339,,"Jaina conjures three blades of ice and sends them flying forward. Enemies that collide with the blades are encased in a block of ice, stunning them for $101337d.",
101340,,Silences and reduces healing effects by $s1%.,"Silenced.
Healing effects reduced by $s1%."
101348,,Deals shadow damage to nearby targets.,
101349,,,
101357,,"Quickly cools down creature, greatly reducing its energy.",So cold!  Energy quickly draining.
101358,,,
101360,,"Creates a field of deadened magic. Units in this field take $97170s1% less magic damage, but have their casting speed reduced by $s1%.",Casting speed reduced by $s1%.
101361,,Inflicts $s1 Fire damage to enemies within $A2 yds.,Inflicts $s1 Fire damage to enemies within $A2 yds.
101363,,"Returns the spirit to the body, restoring a dead target to life with $s1% health and $s2% mana.",
101373,,,
101376,,Gather a fragment of Malorne's spirit from the woods.,"The spirit of Malorne is with you. Your next spell, ability, or attack that is capable of critically hitting will be a critical hit."
101377,,,Too hot to safely tame.
101378,,"Returns the spirit to the body, restoring a dead target to life with $101363s1% health and $101363s2% mana.",
101379,,,
101380,,,
101381,,Inflicts Fire damage to an enemy.,
101384,,Siphons the Smouldering Essence from the corpse of a powerful creature in the Firelands.,
101385,,,
101386,,Reduces the Physical and magical damage taken by the caster by $s1% for $d.,Physical and magical damage taken is reduced by $s1%.
101394,,,
101395,,"Charges at an enemy, knocking it back and inflicting Fire damage.",
101397,,,
101398,,,
101399,,Heals an ally every $t1 sec. for $d.,Damage healed every $t1 sec.
101400,,Turns the caster invisible for $d.,Invisible.
101401,,"Shoots at an enemy, inflicting Physical damage.",
101402,,,
101403,,,
101404,,"The caster fires an explosive black arrow, dealing $101404s1 Shadow damage to a random enemy and their surrounding allies within $101404A1 yards.",
101405,,,"Damage increased based on current energy. 
If energy reaches zero, creature dies."
101406,,"Saurfang explodes the heart of his target in a fit of rage, inflicting $s1 Physical damage.",
101407,,,
101410,,,
101411,,"Fires a volley of missiles at an enemy and its nearby allies, striking up to $x1 targets for $s1 Shadow damage.",Deals $s2 damage every $t2 seconds.
101412,,"Sylvanas shrieks with anguish, inflicting $101412s1 Shadow damage to a random enemy and decreasing their movement speed by $101412s2% for $101412d.",Movement speed slowed by $s2%.
101413,,"Searing webs envelop the target, dealing Fire damage over time and slowing movement speed.  Melts when submerged in lava.","Fire damage taken every $t1 sec.
Movement speed decreased by $s2%.
Melts when submerged in lava."
101414,,Clean up a stink bomb.,
101418,,Toss a stink bomb in the enemy capital! P-U!,
101419,,,
101422,,,
101423,,"Fills you with Holy Light, causing melee attacks to deal $101423s1% weapon damage to all targets within $101423A1 yards.",
101424,,Right Click to summon and dismiss your brilliant kaliri.,
101428,,,
101429,,,
101438,,,
101475,,Reduces master's resistances by 20.,Reduces all resistances by $s1.  ICK!
101476,,,"Attack speed increased by $s1%.
Movement speed increased by $s2%."
101477,,,
101480,,,
101481,,,
101482,,,
101483,,,Too fast to tame.
101484,,Calls upon a familiar flame to protect the caster from Alysrazor's Firestorm.,Protected from Firestorm.
101485,,,
101486,,,
101489,,,Never misses with Searing Web.
101490,,,
101491,,,"Deals Nature damage to all nearby enemies.
Deals additional damage to pets and minions."
101492,,A veil of splashing water increases your Dodge by $s1 for $d.,"Spills moon blessed water on the ground, creating a veil of splashing water.  Increases Dodge by $s1 for $d."
101493,,Right Click to summon and dismiss your Purple Puffer.,
101494,,,
101495,,Summons a Moonwell.,
101496,,,"An enchanted, flying water bubble for aquatic pets."
101497,,"An aura of deathly despair engulfs nearby enemies, reducing healing taken by $s1%.",Healing taken reduced by $s1%.
101498,,Hurl a harmless starfish at a friend's face.,Harmless starfish stuck to face.
101499,,,
101500,,Create $s1 Throwing Starfish.,
101502,,,
101503,,,
101504,,,
101507,,,
101508,,"Corrupts all of your Warlock fire spells, infusing them with fel magic.",
101511,,,
101512,,"Cools down the creature, slowly reducing its energy.",So cold!  Energy draining.
101513,,Your cool entrails make a fine host for spiderlings,
101515,,Increases your Critical Strike by $s1 for $d.,Increases Critical Strike by $s1.
101517,,,
101518,,Occasionally attracts passing celestial objects.,
101519,,Deals $s1 damage to a target.,
101520,,Deals $s1 damage to a target.,
101521,,Deals $s1 damage to all enemies within $A1 yards.,
101522,,Deals $s1 damage to all enemies within $A1 yards.,
101523,,Deals $s1 of all targets' life within $A1 yards.,
101524,,Deals $s1 of all targets' life within $A1 yards.,
101525,,,Bound by the power of the Light.
101526,,Transformation.,
101527,,,
101528,,,
101529,,Transformation.,
101540,,,
101542,,Summons and dismisses a rideable Flametalon of Alysrazor.,$?j1g[Increases ground speed by $j1g%. ][]$?j1f[Increases flight speed by $j1f%. ][]$?j1s[Increases swim speed by $j1s%. ][]
101544,,,
101545,,"Soar through the air forwards at an increased speed.
 
While traveling, use Flying Serpent Kick again to land yourself, dealing $123586s1 damage to all enemies within $123586A1 yards, and slowing them by $123586m2% for $123586d.",
101546,,"You spin while kicking in the air, dealing ${1.59*$<low>} to ${1.59*$<high>} damage to all nearby enemies $?s118672[and ${$117640m1+($sp*0.1152)} healing to nearby allies ][]every ${$101546t1}.2 sec, within $107270A1 yards. $?s120479[][Movement speed is reduced by $101546s2%. ]Generates $129881m1 Chi, if it hits at least $129881m2 targets. Lasts $101546d.

During Spinning Crane Kick, you can continue to dodge and parry.$?a121278[

Caster weapons deal increased damage.][]","Attacking all nearby enemies for physical damage every ${$101546t1}.2 sec.$?s120479[][

Movement speed is reduced by $101546s2%. ]"
101547,,,
101549,,,
101552,,,
101554,,Awards yourself ${$m1/100} Honor points,
101555,,Awards yourself ${$m1/100} Honor points,
101556,,Awards yourself ${$m1/100} Honor points,
101557,,Awards yourself ${$m1/100} Honor points,
101558,,Awards yourself ${$m1/100} Honor points,
101559,,Awards yourself ${$m1/100} Justice points,
101560,,Awards yourself ${$m1/100} Justice points,
101561,,Awards yourself ${$m1/100} Justice points,
101562,,Awards yourself ${$m1/100} Justice points,
101563,,Awards yourself ${$m1/100} Justice points,
101564,,Awards yourself ${$m1/100} Valor points,
101565,,Awards yourself ${$m1/100} Conquest points,
101567,,,
101568,,"When you kill an enemy that yields experience or honor, while in Frost or Unholy Presence, your next Death Strike within $101568d is free and will restore at least $101568s1% of your maximum health.",Your next Death Strike in Frost or Unholy Presence is free and will restore at least $s1% of your maximum health.
101569,,,
101570,,,
101571,,,
101573,,Summons and dismisses a rideable Swift Shorestrider.,$?j1g[Increases ground speed by $j1g%. ][]$?j1f[Increases flight speed by $j1f%. ][]$?j1s[Increases swim speed by $j1s%. ][]
