ID,Name_lang,Location_lang,Description_lang,MapPos[0],MapPos[1],WorldPos[0],WorldPos[1],GarrTypeID,GarrMissionTypeID,GarrFollowerTypeID,MaxFollowers,MissionCost,MissionCostCurrencyTypesID,OfferedGarrMissionTextureID,UiTextureKitID,EnvGarrMechanicID,EnvGarrMechanicTypeID,PlayerConditionID,GarrMissionSetID,TargetLevel,TargetItemLevel,MissionDuration,TravelDuration,OfferDuration,BaseCompletionChance,BaseFollowerXP,OvermaxRewardPackID,FollowerDeathChance,AreaID,Flags,AutoMissionScalar,AutoMissionScalarCurveID,AutoCombatantEnvCasterID
1343,Ironbranch,Val'sharah,"A corrupted Ancient of War, Ironbranch, resides deep in the overrun grove of Shala'nir. Other nightmarish creatures flock to him.",350,244,2659.12,6508.16,3,71,4,3,100,1220,0,252,0,0,42863,202,106,760,14400,0,129600,0,1400,87,0,7558,0,1,0,0
1344,A Thirst for Knowledge,Suramar,"Deep in the vaults of the Arcway, the eredar are stealing knowledge vital to our allies, and they may discover a weakness.",470,303,1550.9893,4263.49,3,71,4,3,100,1220,0,251,0,0,42860,202,105,760,10800,0,129600,0,1200,87,0,7637,0,1,0,0
1345,Soulstealing,Stormheim,"The Soultakers are an organized trio of Helarjar vrykul, intent on plundering the tombs of their own kings. Stop them!",566,220,3113.7393,2445.0205,3,71,4,3,100,1220,0,250,0,0,42859,202,104,760,10800,0,129600,0,1000,87,0,7541,0,1,0,0
1346,Encounter at Krasus' Landing,Dalaran,"A fel-crazed vrykul warrior has broken through the outer defenses of Dalaran, and made it all the way to Krasus' landing!",450,414,-523.1919,4632.8594,3,71,4,3,100,1220,0,247,0,0,45425,202,110,760,28800,0,129600,0,3000,87,0,7502,0,1,0,0
1347,Block the Rook,Val'sharah,"Black Rook Hold has been overrun by the spirits of the damned. The long-dead Theryssia rises from her grave, attacking anyone.",371,247,2602.3003,6110.3706,3,71,4,3,150,1220,0,252,0,0,44636,164,107,760,21600,0,129600,0,1600,669,0,7558,0,1,0,0
1348,Manasaber Matron,Suramar,"Over time, the natural ley energy and mana fields of Suramar have altered the wildlife. Myonix, the matron of the manasabers, is a terrifying beast.",414,284,1920.3696,5314.79,3,72,4,3,100,1220,0,251,0,0,0,168,110,760,14400,0,129600,0,3000,249,0,7637,0,1,0,0
1349,Enthralled Energy,Suramar,"The nightborne have been drawing on the energies of the Starweaver's Sanctum, summoning terrible creatures of pure energy.",424,321,1210.0293,5115.8906,3,71,4,3,150,1220,0,251,0,0,0,168,110,805,25200,0,129600,0,3000,670,0,7637,0,1,0,0
1350,Frozen in Stone,Suramar,"The manascale basilisks have been driven out of their caves, and their petrifying gaze is turning anyone - including other wildlife - completely to stone.",489,356,556.5205,3894.1104,3,71,4,3,250,1220,0,251,0,0,5793,168,110,810,14400,0,129600,0,3000,128,0,7637,0,1,0,0
1351,Moonfall Nests,Suramar,"The nightborne are slaughtering Moonfall hippogryphs by the flock, and their nests are under attack. We must put a stop to it.",457,249,2573.8794,4490.8,3,72,4,3,150,1220,0,251,0,0,0,168,110,810,32400,0,129600,0,3000,118,0,7637,0,1,0,0
1352,The Aspirant,Suramar,"In the heart of Suramar City, some nightborne have embraced the Legion's 'gifts' more readily than others. Miasu must be stopped.",447,356,556.50977,4689.6904,3,71,4,3,150,1220,0,251,0,0,0,168,110,810,28800,0,129600,0,3000,670,0,7637,0,1,0,0
1353,Singed Feathers,Azsuna,"Few beasts are as dangerous and terrifying as Charfeather, an alpha owlcat that does not fear any hunter. Dispose of Charfeather.",371,423,-693.6885,6110.3706,3,71,4,3,150,1220,0,246,0,0,0,169,110,810,25200,0,129600,0,3000,670,0,7334,0,1,0,0
1354,Never Sated,Azsuna,"A monstrous Withered named Valakar the Thirsty has been drawn to the latent ley-energies of Azsuna, and seeks to consume everything in his path.",294,417,-580.0332,7559.46,3,71,4,3,250,1220,0,246,0,0,5793,169,110,810,57600,0,129600,0,3000,128,0,7334,0,1,0,0
1355,Bait and Switch,Val'sharah,"The Thistleleaf sprites have been baiting unwary travelers into their groves, by placing what appears to be unguarded treasure right out in the open.",370,267,2232.92,6138.7793,3,72,4,3,150,1220,0,252,0,0,0,169,110,760,28800,0,129600,0,3000,112,0,7558,0,1,0,0
1356,Crush the Slavemasters,Azsuna,"The Hatecoil naga have been capturing sailors off the coast of Azsuna, and forcing them to work for the sea giants of the coves.",362,400,-267.4795,6280.8496,3,72,4,3,100,1220,0,246,0,0,0,169,110,810,18000,0,129600,0,3000,118,0,7334,0,1,0,0
1357,Mak'rana Menace,Azsuna,"The Mak'rana of Azsuna have been riled up by all our activity on the coast, and they're now chopping holes in any ships that come near.",323,340,869.0796,7019.599,3,71,4,3,200,1220,0,246,0,0,0,169,110,810,36000,0,129600,0,3000,105,0,7334,0,1,0,0
1358,Saber Matriarch,Val'sharah,"Deep in the walls of Black Rook Hold, even the war sabers have been raised from death. The matriarch Darkshade watches over her unnatural brood.",341,167,4108.2197,6678.64,3,71,4,3,250,1220,0,252,0,0,5793,169,110,810,46800,0,129600,0,3000,128,0,7558,0,1,0,0
1359,Murky Waters,Val'sharah,"The Murkwater naga have taken over the ruins of Kal'delar, far too close to our outposts in Val'sharah. We should target their most powerful warriors.",324,229,2943.2598,6991.189,3,71,4,3,100,1220,0,252,0,0,0,169,110,815,18000,0,129600,0,3000,670,0,7558,0,1,0,0
1360,Lord of the Jungle,Val'sharah,"Deep in the forests of Val'sharah, a lone saber has been ambushing any traveler that wanders too close to his den. Hunt down Bahagar.",297,191,3653.5999,7502.6294,3,71,4,3,200,1220,0,252,0,0,0,169,110,815,32400,0,129600,0,3000,106,0,7558,0,1,0,0
1361,Smolderhide Problem,Val'sharah,"With our resources stretched thin across the Broken Isles, even the furbolg tribes of Val'sharah are pushing into new territory.",386,217,3170.5696,5826.2305,3,72,4,3,150,1220,0,252,0,0,0,169,110,815,43200,0,129600,0,3000,118,0,7558,0,1,0,0
1362,Stinging Nightmare,Val'sharah,"The Nightmare has the wasps into a deadly frenzy. The greatest of the wasps, Mahajik, is large enough to kill with a single sting. Destroy Mahajik.",361,278,2034.0195,6309.26,3,72,4,3,100,1220,0,252,0,0,0,169,110,760,18000,0,129600,0,3000,249,0,7558,0,1,0,0
1363,Gornoth the Lost,Highmountain,"Perhaps driven out from the hills by his brethren, Gornoth the Lost only knows how to wander and how to kill. We should seek him out and kill him.",479,145,4534.419,4093.0098,3,71,4,3,250,1220,0,248,0,0,5793,169,110,820,14400,0,129600,0,3000,128,0,7503,0,1,0,0
1364,Prince of the Hill,Highmountain,"Of the same cut as his father, Hill Prince Urgo is destined to be lord of the dangerous hill ettin tribes in Highmountain. We should strike at him.",436,194,3596.7698,4888.58,3,71,4,3,200,1220,0,248,0,0,0,169,110,820,25200,0,129600,0,3000,107,0,7503,0,1,0,0
1365,Rocks For Brains,Highmountain,"With all the upheaval in Highmountain, the Ambershard elementals are pouring out of their caverns and threatening the Highmountain tribes.",492,226,3000.0898,3837.2803,3,72,4,3,150,1220,0,248,0,0,0,169,110,760,21600,0,129600,0,3000,249,0,7503,0,1,0,0
1366,Feltotem Hounds,Highmountain,The Feltotem tribe in Highmountain have bred demonic hounds to serve as guardians. We should cull their numbers.,518,157,4307.1094,3354.25,3,71,4,3,150,1220,0,248,0,0,0,169,110,820,50400,0,129600,0,3000,670,0,7503,0,1,0,0
1367,Lost and Blind,Highmountain,"The Blind Marshlands live up to their name, as thick fog and mist conceal the sad horrors within. We should put the long-dead back to rest.",424,96,5443.659,5115.8906,3,71,4,3,250,1220,0,248,0,0,5793,169,110,825,43200,0,129600,0,3000,128,0,7503,0,1,0,0
1368,Squids Patrol These Waters,Stormheim,"Deep in the waters of Helheim, a terrifying helsquid named Soulthirster preys on any unfortunate soul to step in the water. Dispatch the squid.",553,228,2971.6694,2700.7412,3,72,4,3,150,1220,0,250,0,0,0,169,110,825,28800,0,129600,0,3000,118,0,7541,0,1,0,0
1369,The Dread Captain,Stormheim,"Among Helya's fleet of ships, bearing damned souls on the sea for all eternity, Captain Dargun's crew is among the most feared. Destroy him.",689,132,4761.7295,143.52344,3,72,4,3,150,1220,0,250,0,0,0,169,110,760,21600,0,129600,0,3000,249,0,7541,0,1,0,0
1370,Dogs of Death,Stormheim,"Helya's helhounds are a fearsome pack of predators, but Fenri is a three-headed beast bred for terror and despair. Find him in the depths of Helheim.",652,278,2034.0195,825.44824,3,71,4,3,150,1220,0,250,0,0,0,169,110,825,36000,0,129600,0,3000,670,0,7541,0,1,0,0
1371,Cannibal Vrykul,Stormheim,"For meat, Hannval the Butcher has slaughtered beasts and men for his terrible table. Find him in the hills of Stormheim and put an end to the feast.",598,187,3738.8396,1848.3389,3,72,4,3,150,1220,0,250,0,0,0,169,110,760,25200,0,129600,0,3000,249,0,7541,0,1,0,0
1372,Dragonblood,Stormheim,"In the Field of Forgotten Kings, Oktel Dragonblood no longer rests peacefully in his grave. He was among the first to ride dragons. Defeat him.",557,259,2374.9888,2615.5,3,71,4,3,200,1220,0,250,0,0,0,169,110,830,21600,0,129600,0,3000,109,0,7541,0,1,0,0
1373,They're In the Walls,Dalaran,Our scouts report that Legion agents have been trying to infiltrate Dalaran through its own citizens. We should investigate and unmask any enemies.,457,435,-920.9946,4490.8,3,72,4,3,150,1220,0,247,0,0,0,169,110,760,64800,0,129600,0,3000,249,0,7502,0,1,0,0
1374,Glowing Foundations,Dalaran,"While the mages of Dalaran know to float a city, they sometimes forget about the cracks in the foundation. Latent energy has come to life there.",457,442,-1063.0605,4490.8,3,71,4,3,150,1220,0,247,0,0,0,169,110,830,28800,0,129600,0,3000,670,0,7502,0,1,0,0
1375,Waking the Dead,Dalaran,"Late at night, someone has been going to the cemetery in Dalaran and attempting to raise the dead. We should investigate and put a stop to it.",457,442,-1063.0605,4490.8,3,72,4,3,150,1220,0,247,0,0,0,169,110,830,39600,0,129600,0,3000,118,0,7502,0,1,0,0
1376,Walking on Broken Glass,Dalaran,"Someone has been shattering windows throughout Dalaran, leaving a trail of destruction and broken glass. Investigate and find the culprit.",456,444,-1091.4707,4519.21,3,71,4,3,250,1220,0,247,0,0,5793,169,110,830,21600,0,129600,0,3000,128,0,7502,0,1,0,0
1377,Another Rat Problem,Dalaran,"Dalaran is no stranger to rats, but they've become even more of a nuisance than usual in the Underbelly. See what's causing all the fuss.",456,439,-1006.2305,4519.21,3,71,4,3,150,1220,0,247,0,0,0,241,110,830,28800,0,129600,0,3000,59,0,7502,0,1,0,0
1378,Aiding the Valkyra,Stormheim,The Valkyra are under attack by Felskorn vrykul. Aid them and crush those who've betrayed Odyn.,533,214,3227.3997,3070.12,3,70,4,3,50,1220,0,250,0,0,43064,197,102,760,3600,0,0,0,600,53,0,7541,0,1,0,0
1379,Lost at Sea,Vashj'ir,Powerful armaments were lost when the great ship Vaesska sank at sea.  Send your armies to retrieve them and strengthen our forces!,460,441,-1034.6494,4433.9707,3,70,4,3,50,1220,0,249,0,0,43065,197,102,760,3600,0,0,0,600,56,0,5146,0,1,0,0
1380,Enslaved by Sea Giants,Azsuna,A group of mighty warriors loyal to Odyn has been captured by sea giants and are being forced to fight in their underground pit. Free them!,385,436,-949.4043,5854.651,3,70,4,3,50,1220,0,246,0,0,43076,197,102,760,3600,0,0,0,600,53,0,7334,0,1,0,0
1381,Glittering Treasure,Azsuna,Our scouts report that the Britterbrine came across a cache that may have come from Azshara's treasure room. We should see what we can bring back.,284,438,-977.8203,7758.349,3,73,4,3,250,1220,0,246,0,0,44298,203,110,760,43200,0,0,0,3000,54,0,7334,0,1,0,0
1382,Win the Crowd,Suramar,The nightborne pride themselves on the great heights they've achieved with their civilization. Send our champions to their tournament.,473,312,1380.5098,4206.66,3,73,4,3,250,1220,0,251,0,0,44299,203,110,760,43200,0,0,0,3000,54,0,7637,0,1,0,0
1383,Black Rook Rumble,Val'sharah,"At Raven's Glory Arena in Black Rook Hold, our champions can prove their worth and earn respect for our cause. Send them to the Rumble.",300,207,3369.46,7445.8003,3,73,4,3,250,1220,0,252,0,0,5703,203,110,760,43200,0,0,0,3000,54,0,7558,0,1,0,0
1384,Might of the Mountain,Highmountain,"The Highmountain tauren have requested our aid to protect their borders from the Feltotem. In return, their ritualists will grant us powerful potions.",479,163,4193.46,4093.0098,3,73,4,3,250,1220,0,248,0,0,5703,203,110,760,43200,0,0,0,3000,52,0,7503,0,1,0,0
1385,Blood of a Titan,The Broken Shore,"Our scouts report that the Legion is experimenting with the properties of Sargeras' own blood, in order to bolster their armies. We should send our champions to acquire the blood for ourselves.",542,445,-1119.8906,2899.6387,3,72,4,3,400,1220,0,249,0,0,5703,203,110,760,43200,0,0,0,3000,60,0,7543,0,1,0,0
1386,It's so FLUFFY!,Dalaran,"Amalia, famous battle-pet tamer, has a litter of corgi puppies she needs to find homes for! To determine a rightful owner, she's holding a tournament.",453,444,-1091.4707,4576.04,3,73,4,3,250,1220,0,247,0,0,43870,203,110,760,43200,0,0,0,3000,59,0,7502,0,1,0,0
1387,"Friends, Not Food",Stormheim,"Master Tamer Flummox isn't the most conventional pet tamer. Now, he's acquired a firebat pup and means to eat it! Rescue the pup from certain doom.",581,222,3085.329,2160.88,3,73,4,3,250,1220,0,248,0,0,43871,203,110,760,43200,0,0,0,3000,59,0,7541,0,1,0,0
1388,[PH] Pet 3,High Mountain,.,479,163,4193.46,4093.0098,3,73,4,3,150,1220,0,248,0,0,5703,203,110,760,43200,0,0,0,1000,26,0,7503,0,1,0,0
1389,Things Gaardoun Needs,Broken Shore,"To train new broken warriors how to deal with the new Burning Legion, Battlelord Gaardoun is requesting that you gather demonic implements.",525,474,-1659.7607,3212.1895,3,70,4,1,20,1220,0,249,0,0,40712,127,100,760,120,0,0,0,100,0,0,7796,128,1,0,0
1390,Preparing Our Arrival,Azsuna,"Felsoul Hold was not suitable for our plans, but there is one other option. Scout out the area around Felblaze Ingress, to see if we have any hope.",409,355,584.92773,5400.03,3,70,4,3,150,1220,0,246,0,0,45013,197,108,760,3600,0,0,0,1800,89,0,7334,0,1,0,0
1391,Last Chance,Azsuna,The Legion gateway in Felblaze Ingress is the only place powerful enough to take your armies to Niskara. Hymdall will need to wrest it from the Legion first.,368,361,471.27393,6167.1895,3,70,4,3,150,1220,0,246,0,0,45014,197,108,760,3600,0,0,0,1800,89,0,7334,0,1,0,0
1392,On the Hunt,Suramar,"Nightborne nobles are planning to hunt an elusive, rare fox, possibly the last of his kind. Send your champions to uncover more information.",510,323,1181.6201,3496.3203,3,74,4,3,250,1220,0,251,0,0,45471,204,110,760,43200,0,0,0,3000,53,0,7637,0,1,0,0
1393,Securing an Invitation,Suramar,"According to the Stablemaster, only certain nightborne nobles are invited to the hunt. Send your champions to question Lord Nimrod about the hunt.",429,306,1494.1694,5030.6504,3,74,4,3,250,1220,0,251,0,0,45473,204,110,760,43200,0,0,0,3000,53,0,7637,0,1,0,0
1394,All Dressed Up,Suramar,"After taking Lord Nimrod's hunt invitation, we must discover where the fox hunt will begin. Send your champions to question Lady Dyana on the location.",479,275,2090.8496,4093.0098,3,74,4,3,250,1220,0,251,0,0,45474,204,110,760,43200,0,0,0,3000,53,0,7637,0,1,0,0
1395,Just in Time,Suramar,One last piece of the map remains and you will be ready to stop the nightborne's fox hunt. Send your champions to confront Houndmaster Britomar.,436,341,840.6499,4888.58,3,74,4,3,250,1220,0,251,0,0,45475,204,110,760,43200,0,0,0,3000,53,0,7637,0,1,0,0
1396,"Swarm, Swarm!",Azsuna,"The Hatecoil naga have stirred up the Salteye murlocs, who are now threatening the Ruins of Nar'thalas. They need to be pushed back.",385,456,-1318.7998,5854.651,3,72,4,3,100,1220,0,246,0,0,0,170,110,760,18000,0,129600,0,3000,249,0,7334,0,1,0,0
1397,Out of Hibernation,Azsuna,"The Llothien grizzlies have voracious appetites, and the cliffwing nest right on the ground. It's too tempting a target for hungry bears.",370,332,1011.1396,6138.7793,3,71,4,3,250,1220,0,246,0,0,5703,170,110,830,39600,0,129600,0,3000,130,0,7334,0,1,0,0
1398,Ripe for the Picking,Val'sharah,"Though many parts of Val'sharah have been overrun, the corrupted flora may provide valuable insight into the properties of the Nightmare.",364,267,2232.92,6252.4395,3,71,4,3,150,1220,0,252,0,0,0,170,110,850,57600,0,129600,0,3000,670,0,7558,0,1,0,0
1399,"Oh, Deer",Val'sharah,"The Nightmare has corrupted once-peaceful creatures of the forest, including a herd of stags and does. Put them out of their misery.",398,220,3113.7393,5598.92,3,71,4,3,100,1220,0,252,0,0,0,170,110,830,14400,0,129600,0,3000,670,0,7558,0,1,0,0
1400,Spelunking,Highmountain,"There are many paths to the great caverns in Highmountain, but some are more dangerous than others. Explore to see if there's a better way inside.",501,117,5045.87,3666.7988,3,72,4,3,150,1220,0,248,0,0,0,170,110,760,21600,0,129600,0,3000,249,0,7503,0,1,0,0
1401,Hazardous Materials,Highmountain,"The Feltotem have poisoned the waterways of Highmountain with their dreadful rituals, sickening the wildlife. Put a stop to it.",451,49,6324.4795,4604.45,3,71,4,3,100,1220,0,248,0,0,0,170,110,830,14400,0,129600,0,3000,670,0,7503,0,1,0,0
1402,Shark Frenzy,Stormheim,"Many ships have run aground on the coast of Stormheim, and the sharks are a menace for survivors. Dispose of a few, so the sailors can rebuild.",578,296,1693.06,2217.71,3,72,4,3,150,1220,0,250,0,0,0,170,110,835,46800,0,129600,0,3000,118,0,7541,0,1,0,0
1403,The Undying,Stormheim,"Hidden in the cliffs of Stormheim, undying spirits keep a watch, despite having long passed on. Bring them some resolution to their vigil.",569,255,2460.2295,2388.1904,3,71,4,3,150,1220,0,250,0,0,0,170,110,835,43200,0,129600,0,3000,670,0,7541,0,1,0,0
1404,Too Many Legs,Suramar,"The Ruins of Falanaar are a dangerous place, especially for any that are wary of arachnids. Thin out the number of Lurkers there.",551,332,1011.1294,2729.1602,3,71,4,3,250,1220,0,251,0,0,5703,170,110,835,18000,0,129600,0,3000,130,0,7637,0,1,0,0
