ID,ItemEffectID,ItemID
147043,216079,252853
147044,216080,252854
147045,216081,252854
147046,216082,252855
147047,216083,252855
147048,216084,252856
147049,216085,252856
147050,216086,252857
147051,216087,252857
147052,216088,252858
147053,216089,252858
147054,216090,252859
147055,216091,252859
147056,216092,252860
147057,216093,252860
147058,216094,252861
147059,216095,252861
147060,216096,252862
147061,216097,252862
147062,216098,252863
147063,216099,252863
147064,216100,252864
147065,216101,252864
147066,216102,252865
147067,216103,252865
147068,216104,252866
147069,216105,252866
147070,216106,252867
147071,216107,252867
147072,216108,252868
147073,216109,252868
147074,216110,252869
147075,216111,252869
147076,216112,252870
147077,216113,252870
147078,216114,252871
147079,216115,252871
147080,216116,252872
147081,216117,252872
147082,216118,252873
147083,216119,252873
147084,216120,252874
147085,216121,252874
147086,216122,252875
147087,216123,252875
147088,216124,252876
147089,216125,252876
147090,216126,252877
147091,216127,252877
147092,216128,252878
147093,216129,252878
147094,216130,252879
147095,216131,252879
147096,216132,252880
147097,216133,252880
147098,216134,252881
147099,216135,252881
147100,216136,252882
147101,216137,252882
147102,216138,252883
147103,216139,252883
147104,216140,252884
147105,216141,252884
147106,216142,252885
147107,216143,252885
147108,216144,252886
147109,216145,252886
147110,216146,252887
147111,216147,252887
147112,216148,252888
147113,216149,252888
147114,216150,252889
147115,216151,252889
147116,216152,252890
147117,216153,252890
147118,216154,252891
147119,216155,252891
147120,216156,252892
147121,216157,252892
147122,216158,252893
147123,216159,252893
147124,216160,252894
147125,216161,252894
147126,216162,252895
147127,216163,252895
147128,216164,252896
147129,216165,252896
147130,216166,252897
147131,216167,252897
147132,216168,252898
147133,216169,252898
147134,216170,252899
147135,216171,252899
147136,216172,252900
147137,216173,252900
147138,216174,252901
147139,216175,252901
147140,216176,252902
147141,216177,252902
147142,216178,252903
147143,216179,252903
147144,216180,252904
147145,216181,252904
147146,216182,252905
147147,216183,252905
147148,216184,252906
147149,216185,252906
147150,216186,252907
147151,216187,252907
147152,216188,252908
147153,216189,252908
147154,216190,252909
147155,216191,252909
147156,216192,252910
147157,216193,252910
147158,216194,252911
147159,216195,252911
147160,216196,252912
147161,216197,252912
147162,216198,252913
147163,216199,252913
147164,216200,252914
147165,216201,252914
147166,216202,252915
147167,216203,252915
147168,216204,252916
147169,216205,252916
147170,216206,252917
147171,216207,252917
147172,216208,252918
147173,216209,252918
147174,216210,252919
147175,216211,252919
147176,216212,252920
147177,216213,252920
147178,216214,252921
147179,216215,252921
147180,216216,252922
147181,216217,252922
147182,216218,252923
147183,216219,252923
147184,216220,252924
147185,216221,252924
147186,216222,252925
147187,216223,252925
147188,216224,252926
147189,216225,252926
147190,216226,252927
147191,216227,252927
147192,216228,252928
147193,216229,252928
147194,216230,252929
147195,216231,252929
147196,216232,252930
147197,216233,252930
147198,216234,252931
147199,216235,252931
147200,216236,252932
147201,216237,252932
147202,216238,252933
147203,216239,252933
147204,216240,252934
147205,216241,252934
147206,216242,252935
147207,216243,252935
147208,216244,252936
147209,216245,252936
147210,216246,252937
147211,216247,252937
147212,216248,252938
147213,216249,252938
147214,216250,252939
147215,216251,252939
147216,216252,252940
147217,216253,252940
147218,216254,252941
147219,216255,252941
147220,216256,252942
147221,216257,252942
147222,216258,252943
147223,216259,252943
147224,216260,252949
147225,216261,252949
149486,218522,253258
149487,218523,253259
149488,218524,253260
150511,219547,253378
150894,219930,253400
152766,221802,3090
152767,221803,973
152768,221804,8803
152769,221805,974
152770,221806,975
152771,221807,8815
152772,221808,8829
152773,221809,8854
152774,221810,8866
152775,221811,8888
152776,221812,976
152777,221813,8806
152778,221814,3098
152779,221815,5704
152780,221816,9057
152781,221817,9058
152782,221818,9089
152783,221819,9090
152784,221820,9091
152785,221821,9092
152786,221822,985
152787,221823,986
152788,221824,8810
152789,221825,8844
152790,221826,8893
152791,221827,4146
152792,221828,1239
152793,221829,9211
152794,221830,989
152795,221831,992
152796,221832,5680
152797,221833,8918
152798,221834,994
152799,221835,1002
152800,221836,5647
152801,221837,1004
152802,221838,1037
152803,221839,9037
152804,221840,9053
152805,221841,5698
152806,221842,9044
152807,221843,4209
152808,221844,9220
152809,221845,1033
152810,221846,1038
152811,221847,1886
152812,221848,1089
152813,221849,1048
152814,221850,1049
152815,221851,9048
152816,221852,9050
152817,221853,5674
152818,221854,8929
152819,221855,8939
152820,221856,8947
152821,221857,5709
152822,221858,1057
152823,221859,1058
152824,221860,9054
152825,221861,9055
152826,221862,9056
152827,221863,9074
152828,221864,9075
152829,221865,9076
152830,221866,9077
152831,221867,9184
152832,221868,1061
152833,221869,5707
152834,221870,4287
152835,221871,1882
152836,221872,4170
152837,221873,4141
152838,221874,1086
152839,221875,1087
152840,221876,5678
152841,221877,1091
152842,221878,1092
152843,221879,1095
152844,221880,1096
152845,221881,4269
152846,221882,1099
152847,221883,4143
152848,221884,1100
152849,221885,1102
152850,221886,4266
152851,221887,8963
152852,221888,8964
152853,221889,8965
152854,221890,8966
152855,221891,4207
152856,221892,1109
152857,221893,4275
152858,221894,8958
152859,221895,8962
152860,221896,3119
152861,221897,4202
152862,221898,9207
152863,221899,9208
152864,221900,9209
152865,221901,1141
152866,221902,8909
152867,221903,8910
152868,221904,8911
152869,221905,8912
152870,221906,8913
152871,221907,8914
152872,221908,8915
152873,221909,8916
152874,221910,8917
152875,221911,8919
152876,221912,8920
152877,221913,8921
152878,221914,8922
152879,221915,8931
152880,221916,8934
152881,221917,8937
152882,221918,8940
152883,221919,8943
152884,221920,8944
152885,221921,1144
152886,221922,5729
152887,221923,1151
152888,221924,3141
152889,221925,9200
152890,221926,1229
152891,221927,9202
152892,221928,1231
152893,221929,9193
152894,221930,1232
152895,221931,5719
152896,221932,1111
152897,221933,8809
152898,221934,1681
152899,221935,3134
152900,221936,4198
152901,221937,9198
152902,221938,9199
152903,221939,1243
152904,221940,1244
152905,221941,1245
152906,221942,9190
152907,221943,1136
152908,221944,4214
152909,221945,9217
152910,221946,9218
152911,221947,9219
152912,221948,1328
152913,221949,8790
152914,221950,5139
152915,221951,5730
152916,221952,1339
152917,221953,4223
152918,221954,5158
152919,221955,8775
152920,221956,8786
152921,221957,8801
152922,221958,8764
152923,221959,5148
152924,221960,1554
152925,221961,3099
152926,221962,8865
152927,221963,8891
152928,221964,3089
152929,221965,4177
152930,221966,4161
152931,221967,8814
152932,221968,8824
152933,221969,8835
152934,221970,8851
152935,221971,8860
152936,221972,8877
152937,221973,8890
152938,221974,1567
152939,221975,1105
152940,221976,5722
152941,221977,9227
152942,221978,9228
152943,221979,9229
152944,221980,1571
152945,221981,3115
152946,221982,8969
152947,221983,3093
152948,221984,1574
152949,221985,8820
152950,221986,8843
152951,221987,8869
152952,221988,8897
152953,221989,4284
152954,221990,8983
152955,221991,4160
152956,221992,8870
152957,221993,1101
152958,221994,8977
152959,221995,8978
152960,221996,1591
152961,221997,9066
152962,221998,9067
152963,221999,9068
152964,222000,9069
152965,222001,9070
152966,222002,9185
152967,222003,5713
152968,222004,3130
152969,222005,5721
152970,222006,4189
152971,222007,9084
152972,222008,9085
152973,222009,9086
152974,222010,9087
152975,222011,5676
152976,222012,4201
152977,222013,5673
152978,222014,4179
152979,222015,4178
152980,222016,9123
152981,222017,9124
152982,222018,9125
152983,222019,9126
152984,222020,9127
152985,222021,9128
152986,222022,9145
152987,222023,9146
152988,222024,9147
152989,222025,9148
152990,222026,9169
152991,222027,9170
152992,222028,9171
152993,222029,9174
152994,222030,9175
152995,222031,9176
152996,222032,4175
152997,222033,9100
152998,222034,9101
152999,222035,9102
153000,222036,9103
153001,222037,9104
153002,222038,9105
153003,222039,9137
153004,222040,9138
153005,222041,9139
153006,222042,9140
153007,222043,9141
153008,222044,9142
153009,222045,9143
153010,222046,9162
153011,222047,9163
153012,222048,9164
153013,222049,9165
153014,222050,9166
153015,222051,9167
153016,222052,9168
153017,222053,9177
153018,222054,9178
153019,222055,9180
153020,222056,9181
153021,222057,9182
153022,222058,5724
153023,222059,9191
153024,222060,5716
153025,222061,4228
153026,222062,8763
153027,222063,8770
153028,222064,8777
153029,222065,8796
153030,222066,8903
153031,222067,8904
153032,222068,4270
153033,222069,8970
153034,222070,8971
153035,222071,8972
153036,222072,8992
153037,222073,8993
153038,222074,8994
153039,222075,8995
153040,222076,8996
153041,222077,1641
153042,222078,4281
153043,222079,5725
153044,222080,9216
153045,222081,3142
153046,222082,9194
153047,222083,1648
153048,222084,8979
153049,222085,8980
153050,222086,3120
153051,222087,4282
153052,222088,1655
153053,222089,4147
153054,222090,1658
153055,222091,4286
153056,222092,8986
153057,222093,8987
153058,222094,8988
153059,222095,8989
153060,222096,8990
153061,222097,8991
153062,222098,9007
153063,222099,9008
153064,222100,9009
153065,222101,9010
153066,222102,9011
153067,222103,9012
153068,222104,9019
153069,222105,9020
153070,222106,9021
153071,222107,9022
153072,222108,9023
153073,222109,9029
153074,222110,9031
153075,222111,9032
153076,222112,9033
153077,222113,9034
153078,222114,9035
153079,222115,4271
153080,222116,3124
153081,222117,8974
153082,222118,8975
153083,222119,8997
153084,222120,8998
153085,222121,8999
153086,222122,9000
153087,222123,9024
153088,222124,9025
153089,222125,9026
153090,222126,9027
153091,222127,9028
153092,222128,5677
153093,222129,4206
153094,222130,1224
153095,222131,5683
153096,222132,4166
153097,222133,4203
153098,222134,9201
153099,222135,1534
153100,222136,5723
153101,222137,4212
153102,222138,5684
153103,222139,4164
153104,222140,1238
153105,222141,9195
153106,222142,9196
153107,222143,4218
153108,222144,4148
153109,222145,1334
153110,222146,5147
153111,222147,5154
153112,222148,8769
153113,222149,8782
153114,222150,8792
153115,222151,3139
153116,222152,9223
153117,222153,3138
153118,222154,9212
153119,222155,9213
153120,222156,9215
153121,222157,9225
153122,222158,9226
153123,222159,1676
153124,222160,4200
153125,222161,4211
153126,222162,9192
153127,222163,5720
153128,222164,4213
153129,222165,1085
153130,222166,8967
153131,222167,4268
153132,222168,2404
153133,222169,2405
153134,222170,2406
153135,222171,2407
153136,222172,2408
153137,222173,2409
153138,222174,2553
153139,222175,2554
153140,222176,2555
153141,222177,2556
153142,222178,2598
153143,222179,2601
153144,222180,2697
153145,222181,728
153146,222182,2698
153147,222183,2699
153148,222184,2700
153149,222185,2701
153150,222186,2881
153151,222187,5577
153152,222188,5578
153153,222189,2889
153154,222190,8760
153155,222191,8900
153156,222192,1877
153157,222193,3088
153158,222194,8762
153159,222195,8771
153160,222196,8778
153161,222197,8785
153162,222198,8797
153163,222199,8906
153164,222200,1651
153165,222201,3091
153166,222202,8802
153167,222203,3102
153168,222204,8852
153169,222205,8883
153170,222206,5649
153171,222207,8808
153172,222208,8818
153173,222209,8833
153174,222210,8858
153175,222211,8873
153176,222212,8896
153177,222213,3100
153178,222214,8832
153179,222215,8857
153180,222216,8872
153181,222217,8895
153182,222218,1084
153183,222219,8955
153184,222220,1088
153185,222221,8960
153186,222222,8961
153187,222223,8976
153188,222224,1108
153189,222225,968
153190,222226,3094
153191,222227,3095
153192,222228,8823
153193,222229,8841
153194,222230,8859
153195,222231,8878
153196,222232,1112
153197,222233,8954
153198,222234,3123
153199,222235,4285
153200,222236,8981
153201,222237,8982
153202,222238,9004
153203,222239,9005
153204,222240,9006
153205,222241,3113
153206,222242,3116
153207,222243,3122
153208,222244,3118
153209,222245,9001
153210,222246,9002
153211,222247,9003
153212,222248,9013
153213,222249,9014
153214,222250,9015
153215,222251,9016
153216,222252,9017
153217,222253,9018
153218,222254,3129
153219,222255,9071
153220,222256,9072
153221,222257,9073
153222,222258,9093
153223,222259,9094
153224,222260,9095
153225,222261,5696
153226,222262,3126
153227,222263,3127
153228,222264,3143
153229,222265,3144
153230,222266,3146
153231,222267,1250
153232,222268,3096
153233,222269,3393
153234,222270,3395
153235,222271,3396
153236,222272,6211
