ID,ChrModelTextureTargetID,MaterialResourcesID
57179,17,751918
57180,18,745727
57181,16,745662
57182,17,751896
57183,18,745706
57184,16,745673
57185,17,751908
57186,18,745717
57187,16,745684
57188,17,751919
57189,18,745728
57190,16,745663
57191,17,751898
57192,18,745707
57193,16,745674
57194,17,751909
57195,18,745718
57196,16,745685
57197,17,751920
57198,18,745729
57199,16,745664
57200,17,751899
57201,18,745708
57202,16,745675
57203,17,751910
57204,18,745719
57205,16,745686
57206,17,751921
57207,18,745730
57208,16,745665
57209,17,751900
57210,18,745709
57211,16,745676
57212,17,751911
57213,18,745720
57214,16,745687
57215,17,751922
57216,18,745731
57217,16,745666
57218,17,751901
57219,18,745710
57220,16,745677
57221,17,751912
57222,18,745721
57223,16,745688
57224,17,751923
57225,18,745732
57226,16,745667
57227,17,751902
57228,18,745711
57229,16,745678
57230,17,751913
57231,18,745722
57232,16,745689
57233,17,751924
57234,18,745733
57235,16,745668
57236,17,751903
57237,18,745712
57238,16,745679
57239,17,751914
57240,18,745723
57241,16,745690
57242,17,751925
57243,18,745734
57244,16,745669
57245,17,751904
57246,18,745713
57247,16,745680
57248,17,751915
57249,18,745724
57250,16,745691
57251,17,751926
57252,18,745735
57253,16,745670
57254,17,751905
57255,18,745714
57256,16,745681
57257,17,751916
57258,18,745725
57259,16,745692
57260,17,751927
57261,18,745736
57262,16,745671
57263,17,751906
57264,18,745715
57265,16,745682
57266,17,751917
57267,18,745726
57268,16,745693
57269,17,751928
57270,18,745737
57271,10,758128
57272,10,758129
57273,10,758130
57274,10,758131
57275,10,758132
57276,10,758133
57277,10,758134
57278,10,758135
57279,10,758136
57280,10,758137
57281,10,758138
57469,19,745430
57470,21,745749
57471,19,745441
57472,19,745452
57473,19,745463
57474,19,745431
57475,21,745750
57476,19,745442
57477,19,745453
57478,19,745464
57479,19,745432
57480,21,745751
57481,19,745443
57482,19,745454
57483,19,745465
57484,19,745433
57485,21,745752
57486,19,745444
57487,19,745455
57488,19,745466
57489,19,745434
57490,21,745753
57491,19,745445
57492,19,745456
57493,19,745467
57494,19,745435
57495,21,745754
57496,19,745446
57497,19,745457
57498,19,745468
57499,19,745436
57500,21,745755
57501,19,745447
57502,19,745458
57503,19,745469
57504,19,745437
57505,21,745756
57506,19,745448
57507,19,745459
57508,19,745470
57509,19,745438
57510,21,745757
57511,19,745449
57512,19,745460
57513,19,745471
57514,19,745439
57515,21,745758
57516,19,745450
57517,19,745461
57518,19,745472
57519,19,745440
57520,21,745759
57521,19,745451
57522,19,745462
57523,19,745473
57568,5,745551
57569,5,745562
57570,5,745573
57571,5,745584
57572,5,745552
57573,5,745563
57574,5,745574
57575,5,745585
57576,5,745553
57577,5,745564
57578,5,745575
57579,5,745586
57580,5,745554
57581,5,745565
57582,5,745576
57583,5,745587
57584,5,745555
57585,5,745566
57586,5,745577
57587,5,745588
57588,5,745556
57589,5,745567
57590,5,745578
57591,5,745589
57592,5,745557
57593,5,745568
57594,5,745579
57595,5,745590
57596,5,745558
57597,5,745569
57598,5,745580
57599,5,745591
57600,5,745559
57601,5,745570
57602,5,745581
57603,5,745592
57604,5,745560
57605,5,745571
57606,5,745582
57607,5,745593
57608,5,745561
57609,5,745572
57610,5,745583
57611,5,745594
57755,22,745386
57756,23,750497
57757,24,745738
57758,22,745397
57759,22,745408
57760,22,745419
57761,22,745387
57762,23,750498
57763,24,745739
57764,22,745398
57765,22,745409
57766,22,745420
57767,22,745388
57768,23,750499
57769,24,745740
57770,22,745399
57771,22,745410
57772,22,745421
57773,22,745389
57774,23,750500
57775,24,745741
57776,22,745400
57777,22,745411
57778,22,745422
57779,22,745390
57780,23,750501
57781,24,745742
57782,22,745401
57783,22,745412
57784,22,745423
57785,22,745391
57786,23,750502
57787,24,745743
57788,22,745402
57789,22,745413
57790,22,745424
57791,22,745392
57792,23,750503
57793,24,745744
57794,22,745403
57795,22,745414
57796,22,745425
57797,22,745393
57798,23,750504
57799,24,745745
57800,22,745404
57801,22,745415
57802,22,745426
57803,22,745394
57804,23,750505
57805,24,745746
57806,22,745405
57807,22,745416
57808,22,745427
57809,22,745395
57810,23,750506
57811,24,745747
57812,22,745406
57813,22,745417
57814,22,745428
57815,22,745396
57816,23,750507
57817,24,745748
57818,22,745407
57819,22,745418
57820,22,745429
57865,6,745507
57866,6,745518
57867,6,745529
57868,6,745540
57869,6,745508
57870,6,745519
57871,6,745530
57872,6,745541
57873,6,745509
57874,6,745520
57875,6,745531
57876,6,745542
57877,6,745510
57878,6,745521
57879,6,745532
57880,6,745543
57881,6,745511
57882,6,745522
57883,6,745533
57884,6,745544
57885,6,745512
57886,6,745523
57887,6,745534
57888,6,745545
57889,6,745513
57890,6,745524
57891,6,745535
57892,6,745546
57893,6,745514
57894,6,745525
57895,6,745536
57896,6,745547
57897,6,745515
57898,6,745526
57899,6,745537
57900,6,745548
57901,6,745516
57902,6,745527
57903,6,745538
57904,6,745549
57905,6,745517
57906,6,745528
57907,6,745539
57908,6,745550
57933,1,748658
57934,1,748659
57935,1,748660
57936,1,748661
57937,1,748662
57938,1,748663
57939,1,748664
57940,1,748665
57941,1,748666
57942,1,748667
57943,1,752216
57944,1,752217
57945,1,752218
57946,1,752219
57947,1,752220
57948,1,752221
57949,1,752222
57950,1,752223
57951,1,752224
57952,1,752225
57953,1,752226
57954,1,752227
57955,1,751999
57956,1,752000
57957,1,752001
57958,1,752002
57959,1,752003
57960,1,752004
57961,1,752005
57962,1,752006
57963,1,752007
57964,1,752008
57965,1,752009
57966,1,752010
57967,1,752011
57968,1,752012
57969,1,750361
57970,1,750362
57971,1,750363
57972,1,750364
57973,1,750365
57974,1,750366
57975,1,750367
57976,1,750368
57977,1,750369
57978,1,750370
57979,38,753347
57980,38,753348
57987,10,748645
57988,10,748646
57989,10,748647
57990,2,748648
57991,2,748649
57992,2,748650
57993,2,748651
57994,2,748652
57995,2,748653
58000,3,748654
58001,3,748655
58002,3,748656
58003,3,748657
58004,16,750664
58005,16,750665
58006,16,750666
58007,16,750667
58008,16,750668
58009,16,750669
58010,16,750670
58011,16,750671
58012,10,752197
58013,10,752198
58014,10,752199
58015,10,752200
58016,10,752201
58017,10,752202
58018,10,752203
58019,2,780592
58020,2,752205
58021,2,797726
58022,2,752207
58023,2,752208
58024,2,752209
58025,2,797728
58026,2,752211
58027,3,752212
58028,3,752213
58029,3,752214
58030,16,752189
58031,16,752190
58032,16,752191
58033,16,752192
58034,16,752193
58035,16,752194
58036,16,752195
58037,16,752196
58038,16,752572
58044,10,750349
58045,10,750350
58046,10,750351
58047,10,750352
58048,10,750353
58049,2,750354
58050,2,750355
58051,2,750356
58052,2,750357
58053,3,750358
58054,3,750359
58055,3,750360
58056,16,751748
58057,16,751749
58058,16,751750
58059,16,751751
58060,16,751752
58061,16,751753
58062,16,751754
58063,16,751755
58069,10,751980
58070,10,751981
58071,10,751982
58072,10,751983
58073,10,751984
58074,2,751985
58075,2,751986
58076,2,751987
58077,2,751992
58078,2,751993
58079,2,751995
58080,16,751988
58081,16,751989
58082,16,751990
58083,16,751991
58084,16,751994
58085,16,751996
58086,16,751997
58087,16,751998
58215,25,750786
58216,25,750787
58217,25,750788
58218,25,750789
58219,25,750790
58220,25,750791
58221,25,750792
58222,25,750793
58223,25,750794
58224,25,750795
58225,25,750796
58226,25,750797
58227,25,750798
58228,25,750799
58229,25,750800
58230,25,750801
58231,25,750802
58232,25,750803
58233,25,750804
58234,25,750805
58235,25,750806
58236,25,750807
58237,25,750808
58238,25,750809
58239,25,750810
58240,25,750811
58241,25,750812
58242,25,750813
58243,25,750814
58244,25,750815
58245,25,750816
58246,25,750817
58247,25,750818
58248,25,750819
58249,25,750820
58250,25,750821
58251,25,750822
58252,25,750823
58253,25,750824
58254,25,750825
58255,25,750826
58256,25,750827
58257,25,750828
58258,25,750829
58259,25,750830
58260,25,750831
58261,25,750832
58262,25,750833
58263,25,750834
58264,25,750835
58265,25,750836
58266,25,750837
58267,25,750838
58268,25,750839
58269,25,750840
58270,25,750841
58271,25,750842
58272,25,750843
58273,25,750844
58274,25,750845
58275,25,750846
58276,25,750847
58277,25,750848
58278,25,750849
58279,25,750850
58280,25,750851
58281,25,750852
58282,25,750853
58283,25,750854
58284,25,750855
58285,25,750856
58286,25,750857
58287,25,750858
58288,25,750859
58289,25,750860
58290,25,750861
58291,25,750862
58292,25,750863
58293,25,750864
58294,25,750865
58295,25,750866
58296,25,750867
58297,25,750868
58298,25,750869
58299,25,750870
58300,25,750871
58301,25,750872
58302,25,750873
58303,25,750874
58304,25,750875
58305,25,750876
58306,25,750877
58307,25,750878
58308,25,750879
58309,25,750880
58310,25,750881
58311,25,750882
58312,25,750883
58313,25,750884
58314,25,750885
58315,25,750886
58316,25,750887
58317,25,750888
58318,25,750889
58319,25,750890
58320,25,750891
58321,25,750892
58322,25,750893
58323,25,750894
58324,25,750895
58325,25,750896
58326,25,750897
58327,25,750898
58328,25,750899
58329,25,750900
58330,25,750901
58331,25,750902
58332,25,750903
58333,25,750904
58334,25,750905
58335,25,750906
58336,25,750907
58337,25,750908
58338,25,750909
58339,25,750910
58340,25,750911
58341,25,750912
58342,25,750786
58343,25,750787
58344,25,750788
58345,25,750789
58346,25,750790
58347,25,750791
58348,25,750792
58349,25,750793
58350,25,750794
58351,25,750795
58352,25,750796
58353,25,750797
58354,25,750798
58355,25,750799
58356,25,750800
58357,25,750801
58358,25,750802
58359,25,750803
58360,25,750804
58361,25,750805
58362,25,750806
58363,25,750807
58364,25,750808
58365,25,750809
58366,25,750810
58367,25,750811
58368,25,750812
58369,25,750813
58370,25,750814
58371,25,750815
58372,25,750816
58373,25,750817
58374,25,750818
58375,25,750819
58376,25,750820
58377,25,750821
58378,25,750822
58379,25,750823
58380,25,750824
58381,25,750825
58382,25,750826
58383,25,750827
58384,25,750828
58385,25,750829
58386,25,750830
58387,25,750831
58388,25,750832
58389,25,750833
58390,25,750834
58391,25,750835
58392,25,750836
58393,25,750837
58394,25,750838
58395,25,750839
58396,25,750840
58397,25,750841
58398,25,750842
58399,25,750843
58400,25,750844
58401,25,750845
58402,25,750846
58403,25,750847
58404,25,750848
58405,25,750849
58406,25,750850
58407,25,750851
58408,25,750852
58409,25,750853
58410,25,750854
58411,25,750855
58412,25,750856
58413,25,750857
58414,25,750858
58415,25,750859
58416,25,750860
58417,25,750861
58418,25,750862
58419,25,750863
58420,25,750864
58421,25,750865
58422,25,750866
58423,25,750867
58424,25,750868
58425,25,750869
58426,25,750870
58427,25,750871
58428,25,750872
58429,25,750873
58430,25,750874
58431,25,750875
58432,25,750876
58433,25,750877
58434,25,750878
58435,25,750879
58436,25,750880
58437,25,750881
58438,25,750882
58439,25,750883
58440,25,750884
58441,25,750885
58442,25,750886
58443,25,750887
58444,25,750888
58445,25,750889
58446,25,750890
58447,25,750891
58448,25,750892
58449,25,750893
58450,25,750894
58451,25,750895
58452,25,750896
58453,25,750897
58454,25,750898
58455,25,750899
58456,25,750900
58457,25,750901
58458,25,750902
58459,25,750903
58460,25,750904
58461,25,750905
58462,25,750906
58463,25,750907
58464,25,750908
58465,25,750909
58466,25,750910
58467,25,750911
58468,25,750912
58469,25,750786
58470,25,750787
58471,25,750788
58472,25,750789
58473,25,750790
58474,25,750791
58475,25,750792
58476,25,750793
58477,25,750794
58478,25,750795
58479,25,750796
58480,25,750797
58481,25,750798
58482,25,750799
58483,25,750800
58484,25,750801
58485,25,750802
58486,25,750803
58487,25,750804
58488,25,750805
58489,25,750806
58490,25,750807
58491,25,750808
58492,25,750809
58493,25,750810
58494,25,750811
58495,25,750812
58496,25,750813
58497,25,750814
58498,25,750815
58499,25,750816
58500,25,750817
58501,25,750818
58502,25,750819
58503,25,750820
58504,25,750821
58505,25,750822
58506,25,750823
58507,25,750824
58508,25,750825
58509,25,750826
58510,25,750827
58511,25,750828
58512,25,750829
58513,25,750830
58514,25,750831
58515,25,750832
58516,25,750833
58517,25,750834
58518,25,750835
58519,25,750836
58520,25,750837
58521,25,750838
58522,25,750839
58523,25,750840
58524,25,750841
58525,25,750842
58526,25,750843
58527,25,750844
58528,25,750845
58529,25,750846
58530,25,750847
58531,25,750848
58532,25,750849
58533,25,750850
58534,25,750851
58535,25,750852
58536,25,750853
58537,25,750854
58538,25,750855
58539,25,750856
58540,25,750857
58541,25,750858
58542,25,750859
58543,25,750860
58544,25,750861
58545,25,750862
58546,25,750863
58547,25,750864
58548,25,750865
58549,25,750866
58550,25,750867
58551,25,750868
58552,25,750869
58553,25,750870
58554,25,750871
58555,25,750872
58556,25,750873
58557,25,750874
58558,25,750875
58559,25,750876
58560,25,750877
58561,25,750878
58562,25,750879
58563,25,750880
58564,25,750881
58565,25,750882
58566,25,750883
58567,25,750884
58568,25,750885
58569,25,750886
58570,25,750887
58571,25,750888
58572,25,750889
58573,25,750890
58574,25,750891
58575,25,750892
58576,25,750893
58577,25,750894
58578,25,750895
58579,25,750896
58580,25,750897
58581,25,750898
58582,25,750899
58583,25,750900
58584,25,750901
58585,25,750902
58586,25,750903
58587,25,750904
58588,25,750905
58589,25,750906
58590,25,750907
58591,25,750908
58592,25,750909
58593,25,750910
58594,25,750911
58595,25,750912
58596,25,750786
58597,25,750787
58598,25,750788
58599,25,750789
58600,25,750790
58601,25,750791
58602,25,750792
58603,25,750793
58604,25,750794
58605,25,750795
58606,25,750796
58607,25,750797
58608,25,750798
58609,25,750799
58610,25,750800
58611,25,750801
58612,25,750802
58613,25,750803
58614,25,750804
58615,25,750805
58616,25,750806
58617,25,750807
58618,25,750808
58619,25,750809
58620,25,750810
58621,25,750811
58622,25,750812
58623,25,750813
58624,25,750814
58625,25,750815
58626,25,750816
58627,25,750817
58628,25,750818
58629,25,750819
58630,25,750820
58631,25,750821
58632,25,750822
58633,25,750823
58634,25,750824
58635,25,750825
58636,25,750826
58637,25,750827
58638,25,750828
58639,25,750829
58640,25,750830
58641,25,750831
58642,25,750832
58643,25,750833
58644,25,750834
58645,25,750835
58646,25,750836
58647,25,750837
58648,25,750838
58649,25,750839
58650,25,750840
58651,25,750841
58652,25,750842
58653,25,750843
58654,25,750844
58655,25,750845
58656,25,750846
58657,25,750847
58658,25,750848
58659,25,750849
58660,25,750850
58661,25,750851
58662,25,750852
58663,25,750853
58664,25,750854
58665,25,750855
58666,25,750856
58667,25,750857
58668,25,750858
58669,25,750859
58670,25,750860
58671,25,750861
58672,25,750862
58673,25,750863
58674,25,750864
58675,25,750865
58676,25,750866
58677,25,750867
58678,25,750868
58679,25,750869
58680,25,750870
58681,25,750871
58682,25,750872
58683,25,750873
58684,25,750874
58685,25,750875
58686,25,750876
58687,25,750877
58688,25,750878
58689,25,750879
58690,25,750880
58691,25,750881
58692,25,750882
58693,25,750883
58694,25,750884
58695,25,750885
58696,25,750886
58697,25,750887
58698,25,750888
58699,25,750889
58700,25,750890
58701,25,750891
58702,25,750892
58703,25,750893
58704,25,750894
58705,25,750895
58706,25,750896
58707,25,750897
58708,25,750898
58709,25,750899
58710,25,750900
58711,25,750901
58712,25,750902
58713,25,750903
58714,25,750904
58715,25,750905
58716,25,750906
58717,25,750907
58718,25,750908
58719,25,750909
58720,25,750910
58721,25,750911
58722,25,750912
58723,25,750786
58724,25,750787
58725,25,750788
58726,25,750789
58727,25,750790
58728,25,750791
58729,25,750792
58730,25,750793
58731,25,750794
58732,25,750795
58733,25,750796
58734,25,750797
58735,25,750798
58736,25,750799
58737,25,750800
58738,25,750801
58739,25,750802
58740,25,750803
58741,25,750804
58742,25,750805
58743,25,750806
58744,25,750807
58745,25,750808
58746,25,750809
58747,25,750810
58748,25,750811
58749,25,750812
58750,25,750813
58751,25,750814
58752,25,750815
58753,25,750816
58754,25,750817
58755,25,750818
58756,25,750819
58757,25,750820
58758,25,750821
58759,25,750822
58760,25,750823
58761,25,750824
58762,25,750825
58763,25,750826
58764,25,750827
58765,25,750828
58766,25,750829
58767,25,750830
58768,25,750831
58769,25,750832
58770,25,750833
58771,25,750834
58772,25,750835
58773,25,750836
58774,25,750837
58775,25,750838
58776,25,750839
58777,25,750840
58778,25,750841
58779,25,750842
58780,25,750843
58781,25,750844
58782,25,750845
58783,25,750846
58784,25,750847
58785,25,750848
58786,25,750849
58787,25,750850
58788,25,750851
58789,25,750852
58790,25,750853
58791,25,750854
58792,25,750855
58793,25,750856
58794,25,750857
58795,25,750858
58796,25,750859
58797,25,750860
58798,25,750861
58799,25,750862
58800,25,750863
58801,25,750864
58802,25,750865
58803,25,750866
58804,25,750867
58805,25,750868
58806,25,750869
58807,25,750870
58808,25,750871
58809,25,750872
58810,25,750873
58811,25,750874
58812,25,750875
58813,25,750876
58814,25,750877
58815,25,750878
58816,25,750879
58817,25,750880
58818,25,750881
58819,25,750882
58820,25,750883
58821,25,750884
58822,25,750885
58823,25,750886
58824,25,750887
58825,25,750888
58826,25,750889
58827,25,750890
58828,25,750891
58829,25,750892
58830,25,750893
58831,25,750894
58832,25,750895
58833,25,750896
58834,25,750897
58835,25,750898
58836,25,750899
58837,25,750900
58838,25,750901
58839,25,750902
58840,25,750903
58841,25,750904
58842,25,750905
58843,25,750906
58844,25,750907
58845,25,750908
58846,25,750909
58847,25,750910
58848,25,750911
58849,25,750912
58850,25,750786
58851,25,750787
58852,25,750788
58853,25,750789
58854,25,750790
58855,25,750791
58856,25,750792
58857,25,750793
58858,25,750794
58859,25,750795
58860,25,750796
58861,25,750797
58862,25,750798
58863,25,750799
58864,25,750800
58865,25,750801
58866,25,750802
58867,25,750803
58868,25,750804
58869,25,750805
58870,25,750806
58871,25,750807
58872,25,750808
58873,25,750809
58874,25,750810
58875,25,750811
58876,25,750812
58877,25,750813
58878,25,750814
58879,25,750815
58880,25,750816
58881,25,750817
58882,25,750818
58883,25,750819
58884,25,750820
58885,25,750821
58886,25,750822
58887,25,750823
58888,25,750824
58889,25,750825
58890,25,750826
58891,25,750827
58892,25,750828
58893,25,750829
58894,25,750830
58895,25,750831
58896,25,750832
58897,25,750833
58898,25,750834
58899,25,750835
58900,25,750836
58901,25,750837
58902,25,750838
58903,25,750839
58904,25,750840
58905,25,750841
58906,25,750842
58907,25,750843
58908,25,750844
58909,25,750845
58910,25,750846
58911,25,750847
58912,25,750848
58913,25,750849
