ID,Name,ScriptBody,Flags,MissileCount
3027,Monk - Grapple Weapon,"local angle = 0
local maxMagnitude = startDistance * .1

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude
modelRoll = progress * 650",0,1
3028,"Spiral Vortex (4 Missiles, Tight, Don't Spiral, P 90)","local startAngle = 45
local degreesPerSec = 0
local maxMagnitude = 1.75
local maxKickBack = 5
modelPitch = 90

transAngle = startAngle + ((missileIndex / missileCount) * 360) + (time * degreesPerSec)
transMag = 1 - progress
transMag = (transMag * transMag * 2) - 1
transMag = (1 - (transMag * transMag))
transFront = transMag * -maxKickBack
transMag = transMag * maxMagnitude
",0,4
3029,1001 Needles (Circular Shotgun) JJS,"local startAngle = 45
local degreesPerSec = 0
local maxMagnitude = 1.75
local maxKickBack = 1
local numCenterMiss = 3
modelPitch = 90


if missileIndex < numCenterMiss then
	transMag = 0.25
	transAngle = startAngle + ((missileIndex / numCenterMiss) * 360) + (time * degreesPerSec)
else
	transAngle = startAngle + ((missileIndex / (missileCount - numCenterMiss)) * 360) + (time * degreesPerSec)
	transMag = 0.5
end

transMag = (transMag * transMag * 2) - 1
transMag = (1 - (transMag * transMag))
transFront = (transMag * -maxKickBack) + (progress * 2)
transMag = transMag * maxMagnitude
",0,10
3030,Parabola (Very High),"local angle = 0
local maxMagnitude = startDistance * .50

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude",0,1
3032,Spin (Roll) (Pitch 180),"
modelPitch = 180

modelRoll = progress * 600",0,1
3033,"Parabola (High, Slight Back Spin)","local angle = 0
local maxMagnitude = startDistance * .30
local spinRate = -45

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

modelPitch = time * spinRate",0,1
3034,Spiral Flat - Tall,"local numSpirals = 4

if missileIndex == 0 then
	radius = 15
elseif missileIndex == 1 then
	radius = 35
else
	radius = 50
end

local curAngle = numSpirals * progress * 180

transFront = (sin(curAngle) * radius) - distanceToFirePos
transRight = (cos(curAngle) * radius)

transUp = 15 + rand2 * 75

-- spin them a little so they look good from the side
modelRoll = 30",0,3
3035,Spin (Roll 600),modelRoll = progress * 600,0,1
3036,Parabola (Lower),"local angle = 0
local maxMagnitude = startDistance * .10

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude
transMag = transMag - 3

if (rand1>0.6) then
	transRight = 2
elseif (rand1>0.3) then
	transRight = -2
end

transFront = progress * 5",0,1
3037,Power Word: Solace,"local mult = 2.5
transFront = -mult + mult*progress
faceImpactPos = 1",0,1
3038,Raft Spray,"modelPitch = 90
transRight = (progress+.2) * 15 * (missileIndex-0.5)
",0,2
3039,"Drunken Missiles (3, 1-2 miss)","local maxMagnitude = 1.5
local minSpeedScalar = .7
local maxSpeedScalar = 1.5

local magnitude = (progress * 1.9) - 1
magnitude = 1 - (magnitude * magnitude * magnitude * magnitude)

transRight = (sin((rand1 * 1000) + (time * 1000)) + cos((rand2 * 1000) + (time * 200))) * magnitude
transUp = (sin((rand2 * 1000) + (time * 700)) + cos((rand1 * 1000) + (time * 300))) * magnitude
speedScalar = minSpeedScalar + ((maxSpeedScalar - minSpeedScalar) * rand3)

if (missileIndex == 1) then
	transRight = transRight + (5*progress*progress*progress)*sin(rand1 * 1000)
	transUp = transRight + (5*progress*progress*progress)*cos(rand1 * 1000)
elseif (missileIndex == 2) then
	if rand3>0.35 then
		transRight = transRight + (7*progress*progress*progress)*sin(rand2 * 1000)
		transUp = transRight + (7*progress*progress*progress)*cos(rand2 * 1000)
	end
end",0,3
3040,Forward Spin + Parabola (2 Missiles),"local angle = 0
local maxMagnitude = startDistance * .15
local spinRate = 360

modelPitch = time * spinRate
transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude",0,2
3041,Spinning Wooden Planks,"local angle = 0
local maxMagnitude = startDistance * 0.35
local spinRateP = 1000
local spinRateY = 1000
local spinRateR = 720

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude


modelPitch = time * spinRateP
modelYaw = time * spinRateY
modelRoll = time * spinRateR",0,1
3042,Meander (2),"local maxMagnitude = 1.0
local minSpeedScalar = 1.0
local maxSpeedScalar = 1.0
local randscalar = 100
local timescalar = 50
 
local angle = 0
local maxArcMagnitude = startDistance * .35

local magnitude = (progress * 1.9) - 1

magnitude = 1 

transRight = (sin((rand1 * randscalar * progress) + (time * randscalar)) + sin((rand2 * randscalar * progress) + (time * timescalar))) * magnitude
",0,1
3043,"Parabola (Pitch Spin, med speed, low) copy","local angle = 0
local maxMagnitude = startDistance * .1
local spinRate = 360

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

modelPitch = time * spinRate
",0,1
3044,"Parabola (Roll 600, Very High)","local angle = 0
local maxMagnitude = startDistance * .35

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude
modelRoll = progress * 600
",0,1
3045,Rockets With Afterburners (7 yd drop),"local angle = 160+40*missileIndex
local maxDrop = 7

if (progress <= 0.1) then
	transMag = maxDrop*10*progress
	modelPitch = -8*maxDrop
elseif (progress <= 0.3) then
	transMag = maxDrop
	modelPitch = -2*maxDrop
else
	transMag = -maxDrop*progress/0.7 + (maxDrop/0.7)
end

transAngle = angle

speedScalar = 0.1 + (5 * time * time * time * time)",0,2
3046,"Forward Spin + Parabola (Very High, 90 Degree Roll)","local angle = 0
local maxMagnitude = startDistance * .90
local spinRate = 360

modelRoll = 90
modelPitch = time * spinRate
transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude",0,1
3047,"Parabola (High, Yaw Spin)","local angle = 0
local maxMagnitude = startDistance * .3
local spinRate = 720

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

modelYaw = time * spinRate
",0,1
3048,Parabola (Fish),"local angle = 0
local maxMagnitude = startDistance * .5
local spinRate = 720

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

modelYaw = 90
modelRoll = time * spinRate
",0,1
3049,Creature - Magma Erruption Low,"local angle = 0
local maxMagnitude = startDistance * .30

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude",0,1
3050,Rockets With Afterburners (5 yd drop),"local angle = 160+40*missileIndex
local maxDrop = 5

if (progress <= 0.1) then
	transMag = maxDrop*10*progress
	modelPitch = -8*maxDrop
elseif (progress <= 0.3) then
	transMag = maxDrop
	modelPitch = -2*maxDrop
else
	transMag = -maxDrop*progress/0.7 + (maxDrop/0.7)
end

transAngle = angle

speedScalar = 0.1 + (5 * time * time * time * time)

",0,2
3051,Orbital Strike (Upwards From Caster),"local magnitude = totalDistance * 2

transUp = 0.99 * magnitude * ( progress )
",0,1
3052,Meteor Strike (15 Yards) Falls Straight Down,"local magnitude = 15

transUp = magnitude * ( 1 - progress )
transFront = distanceToImpactPos
",0,1
3053,"Parabola (Roll 600, High)","local angle = 0
local maxMagnitude = startDistance * .35

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude
modelRoll = progress * 600
",0,1
3054,Orbital Strike (No Rotation),"local magnitude = totalDistance * 2

transUp = magnitude * ( 1 - progress )
",0,1
3055,Jade Forest - Twinspire Keep - Demolitionist - Dynamite,"local angle = 0
local maxMagnitude = 5

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude",0,1
3056,Jade Forest - Thunder Hold - Sha Shooter - Sha Burst,"transUp = 2.5
transAngle = 0
transFront = (time/3)*35",0,1
3057,Ring JS Mantid Siege,"local percentOfCircle = 0.5
local startAngle = 0
local maxRadius = 20
local offset = 1
local radius

-- start missiles in a circle maxRadius distance from the caster, decreasing by offset with each missile
-- missile count can be adjusted safely without changing this script

radius = (maxRadius - (offset * missileIndex)) * (1.5 - progress)
startAngle = missileIndex * (360 / missileCount)


local curAngle = (percentOfCircle * progress * 360) + startAngle

--transFront = (sin(curAngle) * radius)
transFront = (sin(curAngle) * radius) - distanceToFirePos
transRight = (cos(curAngle) * radius)

--transUp = -rand2 * 2

-- spin them a little so they look good from the side
modelRoll = 45 * rand3
modelYaw = 45 * rand3",0,3
3058,Murder of Crows Fly In,"

local radius = 10*math.pow((1-sin(progress*90)),0.30+rand3/5)


local curAngle = (progress * (rand2/5+0.9)) * 222.5 --+ 360 * (missileIndex + rand1/3) / missileCount


--transFront = startDistance - (sin(curAngle) * radius) - distanceToFirePos
transFront = -(sin(curAngle) * radius)
transRight = (cos(curAngle) * radius)
transUp = 10*math.pow((1-sin(progress*90)),0.3+rand1/3) + 0.25

modelYaw = progress * 35
",0,1
3059,Warlock - Chaos Bolt,"local angle = 0
local maxMagnitude = startDistance * .1

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

local outerWheelSpinRate = 360 	-- 1 spin / sec
local outerWheelMag = 1.5			-- 1 yard
local missileAngle = outerWheelSpinRate * time

if ( rand1 > 0.5 ) then
	missileAngle = missileAngle * -1
end

if (missileIndex > 0) then
	local anglePerMissile = 360 / (missileCount-1)
	missileAngle = missileAngle + anglePerMissile * missileIndex

	if ( progress < 0.5 ) then 
		outerWheelMag = outerWheelMag * 0.5 + progress 
	else
		outerWheelMag = outerWheelMag * ( 0.25 + 0.75*(1-progress ))
	end

	transUp = outerWheelMag * cos ( missileAngle )
	transRight = outerWheelMag * sin ( missileAngle )
	transFront = -1.5 + 0.75 * progress
	scale = 0.25
	faceImpactPos = 1
else
	scale = 1
end



",0,1
3060,Mel'jarak - Rain of Blades,"local spinRate = 720
local angle = 0
local maxMagnitude = startDistance * .15

modelRoll = time * spinRate

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude",0,1
3062,Sha of Fear - Transfer Light JS,"-- normal low parabola, with special speed adjustment
local angle = 0
local maxMagnitude = startDistance * .10

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

-- reduce missile speed to make it appear to land right as the aura applies
speedScalar = 1 - 0.99999
",0,1
3066,Sha of Fear - Huddle in Terror,"local magnitude = totalDistance * 2

if missileIndex == 0 then
	transUp = -magnitude * ( 1 - progress )
else
	transUp = magnitude * ( 1 - progress )
end

transFront = distanceToImpactPos
",0,2
3096,Orbital Strike 3 Missiles JS (Sha of Fear),"local magnitude = 10
local radius = 5
local startAngle = missileIndex * (360 / missileCount)


local curAngle = (progress * 360) + startAngle

-- to work from the target location instead of the caster's location, we need to add
-- distanceToImpactPos to transFront. For the height the best we can do is a manual offset
-- from the caster (fired from base, for example)

transFront = distanceToImpactPos + ((sin(curAngle) * radius) * (1 - progress))
transRight = (cos(curAngle) * radius) * (1 - progress)
transUp = magnitude * ( 1 - progress )
",0,3
3105,Orbital Strike using Static Model JS,"local magnitude = totalDistance * 2

transUp = totalDistance + -magnitude * ( progress )
modelPitch = 180

--stops crazy twitching motion caused by purely vertical movement
faceImpactPos = 1",0,1
3106,Dragon Turtle Boss - Rockfall Secondary,"local angle = 0
local magScalar = (rand1 / 5) + 0.05
local maxMagnitude = startDistance * magScalar

modelPitch = 90

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude

scale = 2.5 - progress",0,1
3107,Lei Shen - Decapitate (Distance Based Spin Rate),"if startDistance < 20 then
	spinRate = 2440
elseif startDistance > 20 and startDistance < 40 then
	spinRate = 720
elseif startDistance > 40 then
	if distanceToImpactPos > 40 then
		spinRate = 2440
	elseif distanceToImpactPos <= 40 and distanceToImpactPos > 20 then
		spinRate = 720
	elseif distanceToImpactPos <= 20 then
		spinRate = 0
	end
end

modelPitch = time * spinRate",0,0
3108,Spiral Vortex (Drain the Weak) JJS,"local startAngle = -60

transAngle = startAngle + ((missileIndex / (missileCount * 2)) * 360)
transMag = 1 - progress
transMag = (transMag * transMag * 2) - 1
transMag = (1 - (transMag * transMag))

transFront = (progress * progress * progress) - (progress * progress)
",0,3
3109,Glaive Boomerang,"local angle = -90
local maxMagnitude = startDistance * .2
local spinRate = 720

modelRoll = 90

transAngle = angle
transMag = (progress * 2) - 1
transMag = (1 - (transMag * transMag)) * maxMagnitude
modelRoll = time * spinRate",0,1
3110,Cluster Rockets (No speed mod),"
transAngle = 0	

local splitPoint = 0.5
local spreadX = (rand1-.5)*2
local spreadY = (rand2-.5)*2
local spreadAmt = 5
local height = 6.5

--speedAbs = startDistance / 7.5

if progress < splitPoint then
	transMag = (1 - (((progress*3.33)-1)^2)) * height
	speedAbs = speedAbs * .5
else
	transRight = spreadAmt*spreadX*(progress-splitPoint)/(1-splitPoint)
	transFront = spreadAmt*spreadY*(progress-splitPoint)/(1-splitPoint)
    transMag = (1 - (progress*1.43) +0.43) * height
	speedAbs = speedAbs * (1.2+progress)^3
end

",0,12
3111,Lei Shen - Eye of the Storm Missile,"local radius = (progress * 45) +5

local curAngle = progress * 0
if (missileIndex > 0) then
	local anglePerMissile = 360 / (missileCount)
	curAngle = curAngle + anglePerMissile * missileIndex
end

transFront = (sin(curAngle) * radius) - distanceToFirePos
transRight = (cos(curAngle) * radius)
scale = math.max(0.001, progress * 2.475/1) +.274",0,8
3112,Priest - Halo Cosmetic BUG EXAMPLE,,0,8
3113,Rogue - Shuriken Toss (One Missile - MH),"-- lower is closer
local distBetweenMissiles = 0.3
-- spread out as the missiles travel
local outerWheelMag = 0.5 * progress

--speedScalar = 1 + ((index ) * distBetweenMissiles)

transAngle = 0

transMag = outerWheelMag",0,1
3114,Emperor's Shield - Electro Pulse Missile,"local radius = (progress * 30) +5

local curAngle = progress * 0
if (missileIndex > 0) then
	local anglePerMissile = 360 / (missileCount)
	curAngle = curAngle + anglePerMissile * missileIndex
end

transFront = (sin(curAngle) * radius) - distanceToFirePos
transRight = (cos(curAngle) * radius)
scale = math.max(0.001, progress * 2.475/1) +.274",0,8
3115,Thunder King Raid - Phoenix - Quills - Cosmetic,"speedScalar = ((progress - 1)*(progress - 1))
modelPitch=math.sin(progress*1080*math.pi/180)*math.random(8,27)
modelRoll=progress*1080",0,1
3116,5.2 Legendary Scenario - Throw Axes,"local axeCurveWidth = 8
local transAmount = cos(progress * 90) * (progress * axeCurveWidth)

local initialAxeOffset = 3

local negMod = -1

if(missileIndex == 1) then
negMod = 1
end

transRight = negMod * (transAmount + initialAxeOffset*(1-progress))
transUp = 1

--modelRoll = negMod * -30

modelPitch = 780 * progress",0,2
