ID,Name_lang
425442,Frenzied Assault
425443,Engrave Gloves - Quick Strike
425444,Engrave Chest - Raging Blow
425445,Engrave Chest - Warbringer
425446,Engrave Pants - Consumed by Rage
425447,Engrave Pants - Frenzied Assault
425460,Dream Eater
425462,Dream Eater
425463,Demonic Grace
425464,Demonic Pact
425465,Sleep
425466,Demonic Pact
425467,Demonic Pact
425473,Demonic Pact
425474,Demonic Grace
425476,Engrave Pants - Demonic Pact
425477,Engrave Pants - Demonic Grace
425480,Sleep
425497,Toss Bait
425589,Aegis
425600,Horn of Lordaeron
425609,Rebuke
425614,Hallowed Ground
425615,Aegis
425616,Rebuke
425618,Engrave Chest - Hallowed Ground
425619,Engrave Chest - Aegis
425621,Engrave Pants - Rebuke
425711,Carve
425713,Cobra Strikes
425714,Cobra Strikes
425718,Cobra Strikes
425728,Serpent Sting
425729,Serpent Sting
425730,Serpent Sting
425732,Serpent Sting
425733,Serpent Sting
425734,Serpent Sting
425735,Serpent Sting
425736,Serpent Sting
425737,Serpent Sting
425738,Serpent Spread
425754,Carve
425755,Cobra Strikes
425756,Serpent Spread
425757,Flanking Strike
425758,Engrave Gloves - Carve
425759,Engrave Chest - Cobra Strikes
425760,Engrave Pants - Serpent Spread
425762,Engrave Pants - Flanking Strike
425798,Arena Fatigue
425858,Ancestral Awakening
425861,Ancestral Awakening
425864,Ancestral Awakening
425874,Decoy Totem
425876,Decoy Totem
425879,Ancestral Awakening
425881,Decoy Totem
425882,Engrave Boots - Decoy Totem
425883,Engrave Boots - Ancestral Awakening
425886,Dead Serrakis
425887,Rot Bane
425891,Scared
425892,Adventurer Challenge
425893,Grease-Matted Fur
425894,Deep Rend
425895,Frost Breath
426019,Marshroom
426053,Give Marshroom
426062,Quest Invisibility
426065,Infusion of Light
426068,Give Rune of Stars
426069,Shadow Crash
426070,Shadow Crash
426072,Idol of the Wild
426080,Omni Diffusion Armor
426084,Bulky Protective Ironweave
426086,Electrostatic Discharge Shielding
426090,Idol of the Wild Spam Prevention Dummy
426097,Auxiliary Anti-Tamper Mechanism
426101,Central Reaping Function 9000
426117,Share Meditation
426157,The Art of War
426162,Fanaticism
426173,Enlightened Judgements
426174,Malleable Protection
426175,Engrave Belt - Malleable Protection
426178,Engrave Belt - Sheath of Light
426179,Infusion of Light
426180,Engrave Belt - Infusion of Light
426182,Use Phylactery
426190,Summon Lich
426192,Diver Helm Test
426195,Vengeance
426197,Shadow Crash
426198,Shadow Crash
426199,Shadow Crash
426200,Shadow Crash
426223,Shadowform
426241,Invocation
426243,Invocation
426245,Invocation
426246,Invocation
426247,Invocation
426257,Sulfurous Icon
426301,Grimoire of Synergy
426303,Grimoire of Synergy
426311,Flame
426316,Shadow and Flame
426320,Shadowflame
426325,Shadowflame
426331,Invocation
426359,Translate Spell Notes
426366, Icy Veins
426415,Shadow Crash
426429,Dispel Phantasm
426442,Invocation
426443,Engrave Belt - Invocation
426444,Grimoire of Synergy
426445,Engrave Belt - Grimoire of Synergy
426449,Shadow and Flame
426452,Engrave Belt - Shadow and Flame
426454,Shadowflame
426467,Engrave Boots - Shadowflame
426469,Vengeance
426470,Engrave Helm - Vengeance
426487,Manifesting Dreams
426489,Manifesting Dreams
426490,Rallying Cry
426491,Engrave Boots - Rallying Cry
426492,Rallying Cry
426493,Mind Blast
426494,Shadowy Chains
426495,Shadowy Chains
426496,Shadow Crash
426498,Shadow Crash
426501,Shadow Crash
426502,Homunculi
426503,Homunculi
426504,Homunculi
426506,Eye of the Void
426570,Fan of Knives
426571,Search Corpse
426597,Destroy
426598,Spawn Omni Diffusion Armor
426599,Spawn Bulky Protective Ironweave
426600,Spawn Electrostatic Discharge Shield
426601,Spawn Auxiliary Anti-Tamper Mechanism
426604,Rebooting
426606,Speak with the Dead?
426607,Elixir of Coalesced Regret
426611,[DNT] Near Bonfire
426612,Elixir of Insight
426633,Dark Ritual
426639,Offering of Blood
426640,Offering of Blood
426668,Summon Bound Elemental
426694,Bear Form
426737,[DNT] S03 - BFD Raid - Teleport 01 - Entrance
426738,[DNT] S03 - BFD Raid - Teleport 02 - Baron Aquanis
426740,[DNT] S03 - BFD Raid - Teleport 03 - Ghamoo-ra & Sarevess
426742,[DNT] S03 - BFD Raid - Teleport 04 - Gelihast & Lorgus Jett
426745,[DNT] S03 - BFD Raid - Teleport 05 - Kelris
426754,Bloodletting
426764,Only Pain
426811,Battlefield Inspiration
426821,Healing Touch
426832,[DNT] S03 - BFD Raid - Teleport 06 - Aku'mai
426842,Wailing Spirit Haunting
426917,Nature Form
426923,Fire Form
426925,Water Form
426940,Rampage
426953,Taste for Blood
426969,Taste for Blood
426972,Vigilance
426975,Vigilance
426978,Sword and Board
426979,Sword and Board
426980,Shield Mastery
426981,Shield Mastery
427020,Replace Supplies
427061,Mantle of the Second War
427065,Wrecking Crew
427066,Enrage
427067,Taste for Blood
427068,Vigilance
427069,Shield Mastery
427070,Rampage
427073,Sword and Board
427074,Wrecking Crew
427076,Engrave Helm - Taste for Blood
427078,Engrave Helm - Vigilance
427080,Engrave Helm - Shield Mastery
427081,Engrave Bracers - Rampage
427082,Engrave Bracers - Sword and Board
427084,Engrave Bracers - Wrecking Crew
427086,Battlefield Genius
427087,Battlefield Genius
427088,Battlefield Genius
427089,Battlemaster Supreme
427090,Battlemaster Supreme
427091,Battlemaster Supreme
427116,Battlefield Genius
427117,Battlefield Genius
427118,Battlefield Genius
427119,Battlefield Genius
427120,Battlefield Genius
427121,Battlefield Genius
427123,S03 - Ashenvale PvP Event - Leader Area Buff - Alliance Power Level Controller
427143,Curse of Vulnerability
427144,Void Backlash
427592,Scarlet Initiate's Uniform
427625,Corrosion
427711,[DNT] Graveyard Bench Trigger A
427712,Pandemic
427713,Backdraft
427714,Backdraft
427715,[DNT] Graveyard Bench Trigger B
427717,Unstable Affliction
427718,Dark Ritual
427719,Unstable Affliction
427725,Immolation Aura
427726,Immolation Aura
427733,Summon Felguard
427735,Summoned Felguard
427739,Master Demonologist
427742,Anguish
427743,Avoidance
427744,Cleave
427745,Intercept
427746,Intercept Stun
427748,Summon Felguard
427750,Cleansing Pool
427751,Cleansing Pool
427752,Cleansing Pool
427753,Corrosion
427754,Mirror Corrosion Elemental
427755,Mirror Corrosion Elemental
427774,Crushing Darkness
427780,S03 - Rogue 35 Quest Start
427781,S03 - Rogue 35 Quest Reward
427859,Mysterious Traveler
427860,Raszel Ander
427931,[DNT] S03 - Rogue 35 Quest - Remove Quest Items
428090,Dark Ritual
428113,Dark Ritual Portal
428131,Dark Ritual
428172,Dark Ritual Stalker
428221,Dark Ritual
428226,Dark Ritual
428229,Dark Ritual
428238,Dark Ritual
428252,Dark Ritual
428279,Dark Ritual Failed
428297,Dark Ritual
428424,Phoenix Bindings
428482,Shadow Seep
428483,Shadow Seep
428484,Mirror Void Elemental
428485,Mirror Void Elemental
428489,Planar Shift
428490,Judgement
428491,Increased Aura Radii
428567,Trap Critter
428604,Place Bait
428606,[DNT] Summon Gharrik
428658,Mysterious Traveler
428665,Summon Corrosive Droplets
428687,[DNT] S03 - 40 - Hunter 40 Quest - Remove Quest Items
428700,Summon Corrosive Droplets
428708,Frenzied Regeneration
428710,Elemental Instability
428713,Barkskin
428717,T.N.T.
428723,Hateful Bite
428724,Hateful Bite
428726,Focus Fire
428728,Frenzy
428732,Corrosive Pool
428733,Corrosive Pool
428738,Advanced Warding
428739,Deep Freeze
428740,Corrosive Pool
428741,Molten Armor
428743,Molten Armor
428761,Elemental Instability
428796,Consume Partial Supplies
428828,Summon Cleansing Elemental
428837,Replace Supplies
428838,Replace Supplies
428840,Replace Supplies
428842,Replace Supplies
428843,Replace Supplies
428844,Replace Supplies
428845,Replace Supplies
428846,Replace Supplies
428847,Replace Supplies
428848,Replace Supplies
428849,Replace Supplies
428850,Replace Supplies
428851,Replace Supplies
428853,Replace Supplies
428855,Replace Supplies
428856,Replace Supplies
428857,Replace Supplies
428858,Replace Supplies
428861,Displacement
428863,Displacement
428865,Blinked
428872,Balefire Bolt
428878,Balefire Bolt
428885,Temporal Anomaly
428888,Temporal Anomaly
428895,Temporal Anomaly
428909,Light's Grace
428912,Light's Grace
428917,Deep Freeze
428920,Deep Freeze
428996,Tim's Test Sanctuary
428998,Tim's Test Area Trigger
429125,Icy Veins
429133,Improved Sanctuary
429139,Wrath
429142,Fanaticism
429144,Purifying Power
429145,Holy Wrath
429146,Holy Wrath
429147,Stun
429151,Hammer of Wrath
429152,Improved Hammer of Wrath
429154,Corrosive Blast
429165,Corrosive Blast
429167,Corrosive Blast
429168,Corrosive Blast
429207,Corrosive Bite
429237,Siphon Corruption
429242,Engrave Bracers - Light's Grace
429243,Light's Grace
429245,Improved Sanctuary
429247,Engrave Helm - Improved Sanctuary
429248,Wrath
429249,Engrave Helm - Wrath
429250,Fanaticism
429251,Engrave Helm - Fanaticism
429254,Purifying Power
429255,Engrave Bracers - Purifying Power
429259,Improved Hammer of Wrath
429261,Engrave Bracers - Improved Hammer of Wrath
429283,Pandemic
429303,Deep Freeze
429304,Engrave Helm - Deep Freeze
429305,Temporal Anomaly
429306,Engrave Helm - Temporal Anomaly
429307,Molten Armor
429308,Engrave Bracers - Molten Armor
429309,Engrave Bracers - Displacement
429310,Balefire Bolt
429311,Engrave Bracers - Balefire Bolt
429314,Aku'mai Phase Transition
429315,Aku'mai Phase Transition
429327,Aku'mai Phase Transition
429328,Aku'mai Phase Transition
429329,Void Empowerment
429336,S03 - Flag Tracking Quest - Twilight Artisan 01
429337,S03 - Give Item - Twilight Artisan 02 - Shadow Scales
429338,S03 - Flag Tracking Quest - Twilight Artisan 02
429339,Shifting Scale Talisman
429340,Shifting Scale Talisman
429347,Destroy The Box
429348,Shifting Silver Breastplate
429349,Teach Void Armaments
429350,Destroy The Box - After Phase
429351,Extraplanar Spidersilk Boots
429352,Siphon Shadows
429353,Void Fang
429354,Void-Touched Leather Gloves
429355,S03 - Flag Tracking Quest - Twilight Artisan 03
429356,Void Blast
429357,Void Blast
429358,Void Blast
429359,Void Blast
429387,Pool of Shadow
429390,Elemental Instability
429391,Pool of Shadow
429394,Pool of Shadow
429407,Bough of Shadows
429429,Shadow Bolt Volley
429432,S03 - Ashenvale PvP Event - Alliance Leader Death
429434,Shadow Bolt
429436,S03 - Ashenvale PvP Event - Horde Leader Death
429541,Dark Protection
429543,Elemental Instability
429547,Elemental Instability
429578,Libram of Banishment
429593,Libram of Banishment Turn Undead  Dummy
429660,Demolition Explosives
429671,Shatterspear Blessing
429687,Dominate Mind
429688,Dominate Mind
429701,Shatterspear Blessing Meditation
429723,Lunar Idol Moonfire Dummy
429732,Demolition Explosives
429743,Demolition Explosives
429748,Quick Strike
429765,Quick Strike
429820,Starfall
429821,Searing Arrow
429822,Cleave
429823,Moonfire
429825,Chain Lightning
429827,Shock
429836,Anointed By Light
429838,Incinerate
429856,Summon Sentinel Nightsaber
429857,Summon Outrider Wolf
429863,Battlegear of Might
429864,Battlegear of Might
429865,Battlegear of Might
429867,Void Madness
429868,Void Madness
429869,Void-Touched Leather Gauntlets
429898,Anoint Shrine
429953,Tim's Test Spell Visual
429958,Blackfathom Teleporter Activation Visual
429959,Well-Rested
429960,Well-Rested Tracking Aura
429961,Unroll Bag
429972,Dark Insight
429984,Torrential Downpour
430021,Primal Insight
430025,Demonic Grace
430134,[DNT] Arcane Shard Trigger A
430139,Arcane Charge
430141,Arcane Shards - Give Rune
430182,[DNT] Arcane Shard Trigger B
430185,[DNT] Arcane Shard Trigger C
430231,Comprehend Language
430236,Decipher Scroll
430318,Reintegration
430352,Ashenvale Rallying Cry
430373,Portal to Zoram Strand
430374,Replace Supplies
430375,Replace Supplies
430376,Replace Supplies
430377,Replace Supplies
430378,Replace Supplies
430380,Replace Supplies
430383,Replace Supplies
430385,Replace Supplies
430387,Replace Supplies
430388,Replace Supplies
430389,Replace Supplies
430391,Hit Weapon +2
430392,Sharpen Weapon - Hit
430393,Replace Supplies
430394,Replace Supplies
430395,Replace Supplies
430396,Replace Supplies
430397,Blackfathom Sharpening Stone
430399,Replace Supplies
430401,Replace Supplies
430402,Replace Supplies
430403,Replace Supplies
430404,Replace Supplies
430405,Replace Supplies
430406,Increased Mana Regen and Spell Hit
430407,Consume Partial Supplies
430409,Blackfathom Mana Oil
430419,Decipher Scroll
430420,Anointed By Elune
430421,Anointed By The Loa
430422,Anointed By Undeath
430432,Battle Hardened
430472,Single-Minded Fury
430491,WoW Variety Show - Health Drain!
430492,WoW Variety Show - Healthy Competition!
430493,WoW Variety Show - Unhealthy!
430494,WoW Variety Show - Blazing Speed!
430495,WoW Variety Show - Lethargy!
430496,WoW Variety Show - The Winds of Inspiration!
430497,WoW Variety Show - Back to Goldshire!
430499,WoW Variety Show - Back to Razor Hill!
430501,WoW Variety Show - Slightly Tipsy!
430565,Summon Bat Loa
430571,[DNT] Kill Credit
430585,Increased Mana Regen and Spell Hit
430587,Void Empowerment
430723,Triple Puncture
430771,Replace Supplies
430773,Replace Supplies
430776,Replace Supplies
430818,[DNT] Mob Damage Modifier
430947,Boon of Blackfathom
430948,Arcane Recovery
430949,Arcane Accuracy
430950,Arcane Protection - Fire
430951,Arcane Protection - Frost
430952,Arcane Power
430959,Exit Dream
430984,Reputation - Merchant Faction
430989,Reputation - Merchant Faction
430990,Reputation - Merchant Faction
430991,Reputation - Merchant Faction
430996,Reputation - Merchant Faction
430999,Reputation - Merchant Faction
431000,Reputation - Merchant Faction
431001,Reputation - Merchant Faction
431046,Frenzied Assault
431060,Flight Insurance
431111,Boon of Blackfathom
431266,Cancel Mail
431268,Bough of Shadows
431362,Soul Vessel
431384,[DNT] Player Health Modifier
431388,Improved Barkskin
431389,Improved Frenzied Regeneration
431446,Gore
431447,Engrave Helm - Gore
431448,Improved Barkskin
431449,Engrave Helm - Improved Barkskin
431450,Gale Winds
431451,Engrave Helm - Gale Winds
431457,Leper Toss!
431458,Improved Frenzied Regeneration
431461,Engrave Bracers - Improved Frenzied Regeneration
431466,Efflorescence
431468,Engrave Bracers - Efflorescence
431567,Self-Found Adventurer
431600,Focus Fire
431601,Engrave Bracers - Focus Fire
431606,Frenzy
431610,T.N.T.
431611,Engrave Bracers - T.N.T.
431622,Divine Aegis
431624,Divine Aegis
431649,Divine Aegis
431650,Engrave Helm - Divine Aegis
431655,Mind Spike
431662,Mind Spike
431663,Engrave Belt - Mind Spike
431664,Surge of Light
431666,Surge of Light
431668,Surge of Light
431669,Engrave Bracers - Surge of Light
431670,Despair
431673,Engrave Bracers - Despair
431675,Despair
431678,Unbroken Self-Found Champion
431681,Void Zone
431688,Void Zone
431690,Void Zone
431704,Void Zone
431705,Engrave Bracers - Void Zone
431720,Gnomeregan Smash
431733,Level-up Spell
431742,Backdraft
431743,Engrave Helm - Pandemic
431745,Engrave Helm - Backdraft
431747,Engrave Bracers - Unstable Affliction
431748,Unstable Affliction
431754,Summon Felguard
431756,Engrave Bracers - Summon Felguard
431757,Immolation Aura
431758,Engrave Bracers - Immolation Aura
431781,Whisper Event
431839,Off Balanced
431841,Gnomeregan Smash
431842,Gnomeregan Smash
431843,Gnomeregan Smash
431946,Gear Toss
431957,Gear Toss
431980,[DNT] Tauren Rogue Questgiver Invisibility
431981,[DNT] Tauren Rogue Questgiver Grant Visibility
431990,Desolace Ritual
431996,Event Test
432029,Desolace Ritual Begin
432039,Transform
432041,Tidal Waves
432042,Tidal Waves
432056,Rolling Thunder
432062,The Claw!
432064,The Claw!
432069,Tangled Causality
432085,The Claw!
432106,Ritual Sacrifice
432109,Give Key
432115,[DNT] Fight Illari
432129,Rolling Thunder
432134,Static Shock
432137,Automatic Crowd Pummeler
432139,Automatic Crowd Pummeler
432140,Overcharged
432143,Lightning Shield
432144,Lightning Shield
432145,Lightning Shield
432146,Lightning Shield
432147,Lightning Shield
432148,Lightning Shield
432149,Lightning Shield
432155,Desolace Ritual
432190,Wolfshead Trophy
432216,Desolace Ritual
432222,Tremble in Fear
432233,Tidal Waves
432234,Engrave Helm - Tidal Waves
432235,Rolling Thunder
432236,Engrave Bracers - Rolling Thunder
432237,Static Shock
432238,Engrave Bracers - Static Shock
432240,Overcharged
432241,Engrave Bracers - Overcharged
432255,Focused Attacks
432256,Focused Attacks
432259,Combat Potency
432260,Combat Potency
432264,Honor Among Thieves
432266,Honor Among Thieves
432268,Honor Among Thieves
432271,Cut to the Chase
432273,Unfair Advantage
432274,Unfair Advantage
432275,Carnage
432276,Carnage
432288,Rowboat
432289,Rowboat
432290,Focused Attacks
432291,Engrave Helm - Focused Attacks
432292,Combat Potency
432293,Engrave Helm - Combat Potency
432294,Honor Among Thieves
432295,Engrave Helm - Honor Among Thieves
432296,Cut to the Chase
432297,Engrave Bracers - Cut to the Chase
432298,Carnage
432299,Engrave Bracers - Carnage
432300,Unfair Advantage
432301,Engrave Bracers - Unfair Advantage
432308,The Claw!
432330,Channel
432407,Gear Toss
432417,Remove Self-Found Soul
432422,Gnomeregan Smash
432423,Gnomeregan Smash
432439,Channel
432467,Transform
432639,Increased Hit Chance 01
432773,[DNT] Decayed Ancient Sapling
433006,Siphon Corruption
433008,Siphon Corruption
433009,Siphon Shadows
433010,Siphon Shadows
433094,[DNT] Summer Sapling
433095,[DNT] Spring Sapling
433096,[DNT] Fall Sapling
433097,[DNT] Winter Sapling
433100,Carve
433107,Wild Strikes
433248,Heavy Rain
433251,Static Arc
433254,Torrential Burst
433255,Shamanistic Rage
433273,Sand Vortex
433354,Coming of the Storm
433355,Magnetic Pulse
433357,Coming of the Storm
433359,Magnetic Pulse
433363,Magnetic Pulse
433366,Coming of the Storm
433368,Magnetic Pulse
433395,Magnetic Pulse
433398,Discombobulation Protocol
433427,Squall-breakers Potion
433434,Flight Path
433455,Chronomantic Healing
433521,Deadly Brew
433546,Radiation Burn
433551,Give Water
433559,Coming of the Storm
433616,Storms End
433653,Windbreak Canyon Ridge Teleport
433655,Flight Path
433672,Loathing
433699,[DNT] Give Water of Elune'ara
433780,Translate Spell Notes
433797,Bladestorm
433801,Bladestorm
433804,Blood for the Blood Loa
433805,Transparent
433813,Neverending Soul Vessel
