ID,EffectType,Effect,ParentSpellVisualKitID
404825,11,1804,153618
404826,2,453163,153583
404827,2,453164,153618
404828,2,453165,153821
404829,6,385043,153822
404830,2,453166,153822
404831,13,4197,153823
404832,2,453167,153823
404833,2,453168,153824
404834,2,453169,153824
404835,6,385044,153824
404836,5,192659,153824
404837,2,453170,153825
404838,2,453171,153825
404839,6,385045,153825
404840,5,192660,153825
404841,5,168284,153817
404842,2,453172,153817
404843,2,453173,153825
404844,2,453174,153826
404845,2,453175,153827
404847,2,453177,153828
404848,2,453178,153829
404849,2,453179,153829
404850,2,453180,153830
404851,2,453181,153830
404852,2,453182,153831
404856,2,453183,153833
404858,2,453184,153832
404859,2,453185,153834
404860,2,453186,153834
404861,2,453187,153834
404862,2,453188,153834
404864,2,453190,153835
404866,2,453191,153837
404868,2,453192,153838
404869,2,453193,153839
404870,5,190331,150107
404872,2,453195,153840
404873,5,190332,150107
404874,13,4198,153841
404875,5,190287,150108
404876,2,453196,153842
404877,5,20056,153842
404878,2,453197,153842
404882,5,190334,153345
404883,2,453199,153844
404884,2,453200,153843
404885,6,385048,153845
404886,2,453201,153846
404887,5,187116,153846
404892,6,385050,153847
404893,6,385051,153848
404894,6,385052,153849
404895,12,3721,152896
404897,2,453203,153850
404898,2,453204,153851
404899,6,385053,153852
404901,2,453205,153853
404902,6,385054,153854
404903,19,21,153854
404904,5,13912,153854
404905,5,190363,151414
404906,5,190364,152042
404907,5,190365,151997
404908,5,190364,151322
404909,5,190365,151352
404910,6,385055,153855
404911,2,453206,153855
404912,2,453207,153855
404913,5,190366,153855
404914,5,190367,152043
404915,5,190367,151309
404916,5,190368,152044
404917,5,168240,131915
404918,6,385056,153856
404919,5,190370,153856
404920,5,190366,151405
404921,5,190371,151406
404922,5,190372,153857
404923,5,190373,153444
404924,5,190374,153444
404925,10,1,153857
404926,5,190376,152165
404927,5,190377,152165
404928,5,120274,84023
404929,6,385057,153858
404930,6,385058,153859
404931,5,6425,153859
404932,5,190388,153859
404933,5,190390,150166
404934,5,190392,153797
404935,2,453208,153860
404936,5,190394,153860
404937,5,190395,152580
404938,5,190396,152581
404939,5,190397,152598
404940,5,190398,152599
404941,6,385059,153861
404942,2,453209,153861
404943,5,190399,153861
404944,5,190400,153861
404945,5,190401,153861
404946,5,190402,153861
404947,5,190403,152580
404948,5,190404,152581
404949,5,190405,153862
404950,5,190406,153862
404951,5,190407,153862
404952,5,153526,152838
404953,5,153819,152843
404954,5,174838,152845
404955,5,182046,152850
404956,5,182048,152852
404957,5,155107,152857
404958,5,155146,152858
404959,6,385060,153863
404960,2,453210,153864
404961,2,453211,153864
404962,2,453212,153864
404963,2,453213,153864
404964,2,453214,153864
404965,2,453215,153864
404966,2,453216,153864
404967,6,385061,153864
404970,5,189676,153086
404971,5,182094,153866
404975,2,453219,153867
404976,5,191309,153867
404979,2,453222,153868
404981,2,453223,153790
404982,6,385062,153869
404983,2,453224,153870
404984,5,202612,153870
404985,1,363203,153870
404986,6,385063,153870
404987,1,363204,153843
404988,1,363205,153869
404989,13,4202,153866
404990,2,453225,153871
404992,2,453226,153872
404993,6,385064,153873
404994,2,453227,153873
404995,2,453228,153873
404996,2,453229,153874
404997,5,190337,153871
404998,1,363206,153875
404999,12,3722,153875
405000,2,453230,152626
405002,2,453232,152627
405003,2,453233,153876
405004,8,1166,153865
405005,5,190412,148715
405006,5,190413,148712
405008,5,33086,153877
405009,3,3,153877
405010,6,385066,153878
405013,12,3725,153879
405015,2,453234,153879
405017,6,385067,132912
405018,5,190414,152065
405020,5,190415,152066
405021,12,3727,73974
405022,12,3728,132912
405023,2,453235,153880
405024,2,453236,153880
405025,2,453237,153880
405026,2,453238,153881
405027,6,385068,153881
405028,6,385069,153880
405029,5,190416,152064
405031,5,190417,152060
405033,2,453239,153883
405034,6,385071,153883
405035,2,453240,153882
405036,2,453241,153882
405037,2,453242,153884
405038,12,3730,153884
405040,6,385072,153885
405041,2,453243,153885
405042,5,190419,152062
405045,6,385073,153886
405046,2,453245,153886
405047,2,453246,153887
405049,2,453247,153888
405050,2,453248,153889
405051,13,4203,153889
405053,2,453249,153890
405054,6,385074,153890
405055,2,453250,153889
405056,5,190426,153281
405057,5,190427,153285
405058,5,190428,153891
405059,5,190431,153023
405060,5,190430,153023
405061,5,190432,153023
405062,5,187116,153847
405063,5,190433,153184
405064,5,190287,150099
405065,5,190287,150170
405066,5,190287,150111
405067,5,190287,150175
405068,5,190287,150176
405069,5,190287,150177
405070,5,190287,150198
405071,5,190287,150200
405072,5,190287,150201
405073,5,190287,150682
405074,5,190287,151441
405075,2,453251,153892
405077,11,1755,153893
405078,2,453252,153894
405079,2,453253,153895
405081,6,385076,153896
405082,5,93160,153896
405083,5,190464,147216
405084,5,190463,147216
405085,5,190466,147216
405086,5,190465,147216
405087,5,190465,147217
405088,5,190464,147217
405089,11,1806,153897
405091,5,190470,153523
405092,5,190471,153524
405093,10,38,153551
405094,5,190472,153551
405095,5,190473,153552
405096,5,190469,153538
405097,2,453254,153898
405098,2,453255,153898
405099,2,453256,153898
405100,2,453257,153899
405101,2,453258,153900
405102,2,453259,153900
405103,2,453260,153900
405104,2,453261,153898
405105,2,453262,153898
405106,2,453263,153898
405107,2,453264,153901
405108,13,4205,153902
405110,2,453265,153903
405111,2,453266,153843
405112,2,453267,153904
405113,5,190475,151791
405114,5,190476,153307
405115,5,190477,153307
405118,6,385078,153468
405119,5,190478,146880
405120,2,453269,149758
405121,2,453270,149675
405122,5,190480,150545
405123,11,1804,149676
405124,2,453271,153906
405125,5,190482,150834
405126,5,190484,151840
405127,2,453272,153907
405128,2,453273,153907
405129,2,453274,153907
405130,2,453275,153907
405131,2,453276,153907
405132,5,190485,150492
405133,5,190487,151841
405134,2,453277,153908
405135,5,168310,153908
405136,5,190488,151842
405137,5,190483,150492
405138,5,190489,150534
405140,5,190490,150536
405142,2,453280,153909
405143,5,3226,151842
405144,5,190492,153212
405145,5,190494,151852
405146,5,190495,151853
405147,5,190493,153910
405148,5,190496,150571
405149,6,385079,153911
405150,5,190497,153212
405152,5,190499,150253
405154,6,385080,153913
405155,5,1185,153913
405156,2,453281,153913
405157,2,453282,153913
405158,2,453283,153913
405159,5,106776,153913
405160,5,190498,147233
405167,5,190500,150250
405168,2,453287,153915
405169,5,190501,147233
405170,1,363207,153912
405171,1,363208,153912
405172,1,363209,153912
405173,1,363210,153912
405174,5,190502,147233
405175,1,363211,153912
405176,1,363212,153912
405177,1,363213,153912
405178,1,363214,153912
405179,1,363215,153912
405180,5,190503,150243
405181,5,190504,150243
405182,5,190505,150244
405183,6,385082,153914
405184,5,1185,153914
405185,2,453288,153914
405186,2,453289,153914
405187,2,453290,153914
405188,5,106776,153914
405189,2,453291,153912
405190,5,190506,150245
405192,2,453293,153917
405193,3,83,153917
405194,6,385083,153912
405196,2,453295,153919
405197,2,453296,153920
405198,2,453297,153921
405199,6,385084,153922
405200,2,453298,153923
405201,3,83,153923
405202,2,453299,153923
405203,2,453300,153924
405204,5,192667,153924
405205,6,385085,153924
405206,6,385086,153925
405207,5,2560,153925
405208,2,453301,153925
405209,2,453302,153925
405210,2,453303,153925
405211,5,3226,153925
405212,2,453304,153926
405213,5,192666,153926
405214,6,385087,153926
405215,2,453305,153926
405216,2,453306,153926
405217,2,453307,153926
405218,13,4206,153927
405219,2,453308,153928
405220,2,453309,153929
405221,2,453310,153930
405222,13,4207,153931
405223,6,385088,153932
405224,6,385089,153933
405225,5,190525,151611
405226,2,453311,153932
405227,2,453312,153934
405228,2,453313,153932
405229,2,453314,153932
405230,2,453315,153933
405231,2,453316,153933
405232,2,453317,153618
405233,2,453318,153935
405234,13,4208,153935
405235,6,385090,153936
405236,2,453319,153936
405237,2,453320,153618
405238,5,12872,153937
405239,5,190529,150412
405240,2,453321,153938
405241,2,453322,153939
405242,6,385091,153940
405243,2,453323,153940
405244,2,453324,153941
405245,6,385092,153942
405246,2,453325,153942
405247,2,453326,153942
405248,5,189515,31008
405249,5,190536,150418
405250,6,385093,153943
405252,6,385094,153944
405260,1,363216,153945
405265,2,453330,153946
405266,2,453331,153947
405267,2,453332,153948
405268,5,190537,150419
405269,5,190538,150419
405270,2,453333,153949
405272,5,190539,150419
405274,2,453335,153949
405275,5,190540,151850
405276,2,453336,153950
405279,5,184253,153951
405281,6,385095,153952
405282,5,192370,153952
405283,6,385096,153953
405284,5,190541,153953
405286,6,385097,153954
405287,5,190542,153954
405289,5,190543,153458
405290,5,190544,153450
405291,2,453340,153955
405292,6,385098,153956
405293,6,385099,153957
405294,2,453341,153958
405295,6,385100,153958
405296,5,185738,153958
405297,5,190563,150614
405298,5,190549,149986
405300,2,453342,153959
405301,2,453343,153959
405302,6,385101,153959
405303,5,190550,153959
405304,5,190551,149988
405305,2,453344,153960
405306,2,453345,153960
405307,5,190552,150209
405308,5,190553,150625
405309,5,190554,150623
405310,5,190555,150622
405311,2,453346,151624
405312,2,453347,153961
405313,2,453348,153962
405314,2,453349,153963
405315,6,385102,153963
405316,5,190556,153963
405317,11,1553,153963
405318,6,385103,153964
405319,2,453350,153964
405320,6,385104,153962
405321,5,189515,153460
405322,5,64050,153965
405323,6,385105,153966
405324,13,4209,153966
405326,5,64052,153966
405327,2,453352,153967
405329,2,453354,153968
405330,2,453355,153968
405331,5,190560,150423
405332,5,190561,153969
405333,2,453356,153970
405334,5,190562,150630
405335,5,190564,150614
405337,2,453357,153972
405338,6,385106,153972
405339,5,190563,153972
405340,2,453358,153973
405341,5,190564,153972
405342,2,453359,153974
405344,2,453361,153974
405345,2,453362,153975
405346,6,385107,153975
405347,12,3734,153976
405348,2,453363,153976
405349,2,453364,153976
405350,2,453365,153976
405351,2,453366,149676
405355,2,453370,149676
405356,6,385108,153977
405358,6,385109,153978
405360,6,385110,153979
405361,2,453373,153980
405362,2,453374,153980
405363,2,453375,153979
405364,2,453376,153980
405366,2,453378,153981
405367,2,453379,153982
405368,2,453380,153982
405369,5,190585,150325
405370,5,190586,150337
405371,5,190587,153983
405372,5,190588,150334
405373,2,453381,153984
405374,6,385111,153984
405375,2,453382,153985
405376,6,385112,153985
405377,10,38,153351
405378,5,190321,34352
405379,5,190589,153986
405380,2,453383,153987
405381,2,453384,153987
405382,3,83,153987
405383,2,453385,153987
405384,3,83,153980
405385,2,453386,153988
405386,3,86,153988
405387,2,453387,153988
405388,2,453388,153824
405389,5,182693,153989
405390,5,182694,153990
405391,2,453389,153991
405392,5,184968,153991
405394,2,453391,153992
405395,2,453392,153993
405396,2,453393,153993
405397,6,385113,153993
405398,2,453394,153994
405399,2,453395,153994
405400,6,385114,153994
405401,2,453396,153995
405402,2,453397,153996
405403,6,385115,153997
405404,2,453398,153997
405405,2,453399,153998
405406,6,385116,153998
405407,2,453400,153999
405408,1,363217,152681
405409,2,453401,154000
405410,2,453402,152681
405411,2,453403,152681
405412,2,453404,152681
405416,2,453408,154001
405417,2,453409,154001
405418,2,453410,154001
405419,2,453411,154002
405420,6,385117,154003
405421,6,385118,154004
405422,2,453412,154003
405423,2,453413,154003
405424,2,453414,154005
405425,2,453415,154003
405426,6,385119,154006
405427,2,453416,154006
405428,2,453417,154007
405429,5,187130,154007
405430,2,453418,154008
405431,6,385120,154009
405432,12,3735,154009
405433,5,193116,154009
405434,6,385121,154010
405435,2,453419,154011
405436,2,453420,154011
405437,2,453421,154012
405438,6,385122,154012
405439,2,453422,154013
405440,2,453423,154014
405441,6,385123,154014
405442,5,190610,150677
405443,5,190611,150676
405444,10,14,150701
405445,10,38,150717
405446,5,190612,150702
405447,5,190615,151061
405448,5,190616,151061
405449,5,190617,151922
405450,2,453424,154015
405451,5,190619,153590
405452,2,453425,154016
405453,5,190621,154016
405454,5,190622,154017
405456,5,190623,154018
405457,2,453426,154019
405458,5,190624,153519
405459,2,453427,154020
405461,6,385124,154021
405462,2,453428,154022
405463,6,385125,154023
405464,5,190626,153520
405465,3,83,154022
405466,12,3736,154024
405467,6,385126,154024
405468,2,453429,154024
405469,5,188128,154024
405470,5,188129,154024
405471,5,188130,154024
405473,5,190628,153522
405474,5,190629,153539
405477,5,190630,154025
405479,5,190630,151959
405480,2,453433,154026
405481,2,453434,154027
405482,2,453435,154028
405483,5,190633,154029
405484,5,190634,153591
405485,12,3737,151316
405486,1,363219,151316
405487,2,453436,154030
405488,6,385127,154030
405489,6,385128,154031
405490,1,363220,154031
405492,2,453438,153966
405493,2,453439,154032
405494,6,385129,154032
405496,2,453441,120461
405498,6,385130,154034
405499,2,453443,154034
405501,2,453444,154035
405502,6,385131,154036
405503,2,453445,154036
405504,2,453446,154032
405505,2,453447,154037
405506,2,453448,154038
405507,5,191087,154038
405508,2,453449,154039
405509,2,453450,154039
405510,6,385132,154039
405511,6,385133,154040
405512,2,453451,154040
405513,2,453452,154040
405514,2,453453,154040
405515,6,385134,154041
405516,2,453454,154041
405517,2,453455,154041
405518,2,453456,154041
405519,2,453457,120339
405520,2,453458,120339
405521,2,453459,122688
405522,2,453460,154042
405523,2,453461,154042
405524,6,385135,154042
405525,2,453462,154042
405526,6,385136,154043
405527,2,453463,154043
405528,2,453464,154043
405529,2,453465,154043
405530,2,453466,154043
405531,2,453467,154043
405532,2,453468,154044
405533,6,385137,154045
405534,2,453469,154045
405535,2,453470,154045
405536,5,168324,154045
405537,2,453471,154046
405538,2,453472,154047
405539,2,453473,152002
405540,12,3738,154048
405541,6,385138,154048
405542,2,453474,154048
405543,5,188128,154048
405544,5,188129,154048
405545,5,188130,154048
405546,6,385139,154049
405547,2,453475,154049
405548,12,3739,154049
405549,5,187115,154049
405550,2,453476,154050
405551,5,188488,154050
405552,13,4211,154050
405553,6,385140,154051
405554,2,453477,152681
405555,6,385141,154052
405556,2,453478,154052
405557,5,188488,154052
405558,2,453479,154052
405559,6,385142,154053
405560,2,453480,154053
405561,5,187115,154053
405562,2,453481,154053
405564,2,453483,154054
405565,6,385143,154054
405566,2,453484,154054
405567,2,453485,154054
405568,6,385144,154055
405569,2,453486,154055
405570,2,453487,154055
405571,2,453488,154055
405572,5,190714,153898
405573,5,190715,153898
405574,5,190716,153898
405575,2,453489,154056
405576,2,453490,154056
405577,5,190717,153898
405578,5,190718,153898
405579,5,190719,153898
405580,2,453491,154057
405582,5,190720,153899
405583,2,453493,152805
405584,2,453494,154058
405585,2,453495,154059
405586,2,453496,154060
405587,13,4212,154060
405588,6,385145,154061
405589,2,453497,154061
405590,5,187134,154061
405591,6,385146,154062
405592,2,453498,154062
405593,5,187134,154062
405595,2,453499,154059
405596,2,453500,154059
405597,2,453501,154059
405598,2,453502,154063
405599,2,453503,154064
405600,2,453504,154055
405601,6,385147,154065
405602,6,385148,154066
405603,1,363221,154066
405604,6,385149,154067
405605,2,453505,154067
405607,2,453507,154068
405608,6,385150,154069
405609,6,385151,154070
405610,2,453508,154070
405611,2,453509,154070
405612,5,187134,154070
405613,2,453510,154069
405614,2,453511,154069
405615,2,453512,154069
405616,2,453513,154069
405617,2,453514,154071
405618,2,453515,154071
405619,2,453516,154059
405620,6,385152,154072
405621,2,453517,154072
405622,2,453518,154072
405623,6,385153,154073
405624,2,453519,154073
405625,2,453520,154073
405626,6,385154,154074
405627,1,363222,154074
