ID,Name_lang,HordeName_lang,Charges,Effect[0],Effect[1],Effect[2],EffectPointsMin[0],EffectPointsMin[1],EffectPointsMin[2],EffectPointsMax[0],EffectPointsMax[1],EffectPointsMax[2],EffectArg[0],EffectArg[1],EffectArg[2],ItemVisual,Flags,Field_1_15_3_55112_009[0],Field_1_15_3_55112_009[1],Field_1_15_3_55112_009[2],Field_1_15_3_55112_010,ScalingClassRestricted,Field_1_15_3_55112_012,Field_1_15_3_55112_013,Field_1_15_3_55112_014,Field_1_15_3_55112_015,MinLevel,MaxLevel,Field_1_15_3_55112_018,ItemLevel,Field_1_15_3_55112_020,Field_1_15_3_55112_021
2285,+24 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,17988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2286,+26 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,17989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2287,+27 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,17990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2288,+29 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,17819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2289,+30 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,17991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2290,+31 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,17992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2291,+33 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,17993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2292,+34 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,16638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2293,+36 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,17994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2294,+37 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,17995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2295,+39 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,17996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2296,+40 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,17997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2297,+41 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,17998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2298,+43 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,17999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2299,+44 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2300,+46 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,18001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2301,+47 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,18002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2302,+49 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,18003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2303,+50 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,18004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2304,+51 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,18005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2305,+53 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,18006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2306,+54 Nature Spell Damage,,0,3,0,0,0,0,0,0,0,0,18007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2307,+2 Healing Spells,,0,3,0,0,0,0,0,0,0,0,7675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2308,+4 Healing Spells,,0,3,0,0,0,0,0,0,0,0,7676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2309,+7 Healing Spells,,0,3,0,0,0,0,0,0,0,0,7677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2310,+9 Healing Spells,,0,3,0,0,0,0,0,0,0,0,7678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2311,+11 Healing Spells,,0,3,0,0,0,0,0,0,0,0,7679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2312,+13 Healing Spells,,0,3,0,0,0,0,0,0,0,0,7680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2313,+15 Healing Spells,,0,3,0,0,0,0,0,0,0,0,7681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2314,+18 Healing Spells,,0,3,0,0,0,0,0,0,0,0,9406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2315,+20 Healing Spells,,0,3,0,0,0,0,0,0,0,0,9407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2316,+22 Healing Spells,,0,3,0,0,0,0,0,0,0,0,9408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2317,+24 Healing Spells,,0,3,0,0,0,0,0,0,0,0,9314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2318,+26 Healing Spells,,0,3,0,0,0,0,0,0,0,0,9315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2319,+29 Healing Spells,,0,3,0,0,0,0,0,0,0,0,9316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2320,+31 Healing Spells,,0,3,0,0,0,0,0,0,0,0,9317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2321,+33 Healing Spells,,0,3,0,0,0,0,0,0,0,0,9318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2322,+35 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2323,+37 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2324,+40 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2325,+42 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2326,+44 Healing Spells,,0,3,0,0,0,0,0,0,0,0,17371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2327,+46 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2328,+48 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2329,+51 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2330,+53 Healing Spells,,0,3,0,0,0,0,0,0,0,0,15696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2331,+55 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2332,+57 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2333,+59 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2334,+62 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2335,+64 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2336,+66 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2337,+68 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2338,+70 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2339,+73 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2340,+75 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2341,+77 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2342,+79 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2343,+81 Healing Spells,,0,3,0,0,0,0,0,0,0,0,18048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2344,+84 Healing Spells,,0,3,0,0,0,0,0,0,0,0,17320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2363,+1 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2364,+1 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2365,+1 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2366,+2 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2367,+2 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2368,+2 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2369,+3 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2370,+3 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2371,+4 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2372,+4 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2373,+4 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2374,+5 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2375,+5 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2376,+6 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2377,+6 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,18379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2378,+6 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2379,+7 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2380,+7 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2381,+8 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2382,+8 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,18378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2383,+8 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2384,+9 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2385,+9 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2386,+10 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2387,+10 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,20959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2388,+10 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2389,+11 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2390,+11 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2391,+12 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2392,+12 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2393,+12 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2394,+13 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2395,+13 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2396,+14 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2397,+14 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2398,+14 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2399,+15 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2400,+15 mana every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2401,+1 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2402,+1 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2403,+1 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2404,+1 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2405,+1 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2406,+2 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2407,+2 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2408,+2 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2409,+2 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2410,+3 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2411,+3 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2412,+3 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2413,+3 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2414,+4 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2415,+4 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2416,+4 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2417,+4 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2418,+5 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2419,+5 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2420,+5 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,20885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2421,+5 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2422,+6 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2423,+6 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2424,+6 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2425,+6 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2426,+7 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2427,+7 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2428,+7 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2429,+7 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2430,+8 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2431,+8 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2432,+8 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2433,+8 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2434,+9 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2435,+9 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2436,+9 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2437,+9 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2438,+10 health every 5 sec.,,0,3,0,0,0,0,0,0,0,0,21617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2443,Frost Spell Damage +7,,0,3,0,0,0,0,0,0,0,0,21930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2463,+7 Fire Resistance,,0,3,0,0,0,0,0,0,0,0,13652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2483,+5 Fire Resistance,,0,3,0,0,0,0,0,0,0,0,14585,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2484,+5 Frost Resistance,,0,3,0,0,0,0,0,0,0,0,14546,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2485,+5 Arcane Resistance,,0,3,0,0,0,0,0,0,0,0,14707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2486,+5 Nature Resistance,,0,3,0,0,0,0,0,0,0,0,14626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2487,+5 Shadow Resistance,,0,3,0,0,0,0,0,0,0,0,14668,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2488,+5 All Resistances,,0,3,0,0,0,0,0,0,0,0,18676,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2503,Defense +3,,0,3,0,0,0,0,0,0,0,0,7516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2504,Spell Damage +30,,0,3,0,0,0,0,0,0,0,0,22747,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2505,Healing Spells +55,,0,3,0,0,0,0,0,0,0,0,22748,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2506,Critical +2%,,0,3,0,0,0,0,0,0,0,0,22755,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2523,+3% Hit,,0,3,0,0,0,0,0,0,0,0,22780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2543,Attack Speed +1%,,0,3,0,0,0,0,0,0,0,0,22841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2544,Healing and Spell Damage +8,,0,3,0,0,0,0,0,0,0,0,22843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2545,Dodge +1%,,0,3,0,0,0,0,0,0,0,0,22847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2563,Strength +15,,0,3,0,0,0,0,0,0,0,0,23793,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2564,Agility +15,,0,3,0,0,0,0,0,0,0,0,23794,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2565,Mana Regen 4 per 5 sec.,,0,3,0,0,0,0,0,0,0,0,23795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2566,Healing Spells +24,,0,3,0,0,0,0,0,0,0,0,23796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2567,Spirit +20,,0,3,0,0,0,0,0,0,0,0,23797,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2568,Intellect +22,,0,3,0,0,0,0,0,0,0,0,23798,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2583,Defense +7/Stamina +10/Block Value +15,,0,3,0,0,0,0,0,0,0,0,24148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2584,Defense +7/Stamina +10/Healing Spells +24,,0,3,0,0,0,0,0,0,0,0,24151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2585,Attack Power +28/Dodge +1%,,0,3,0,0,0,0,0,0,0,0,24153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2586,Ranged Attack Power +24/Stamina +10/Hit +1%,,0,3,0,0,0,0,0,0,0,0,24154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2587,Healing and Spell Damage +13/Intellect +15,,0,3,0,0,0,0,0,0,0,0,24155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2588,Healing and Spell Damage +18/Spell Hit +1%,,0,3,0,0,0,0,0,0,0,0,24156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2589,Healing and Spell Damage +18/Stamina +10,,0,3,0,0,0,0,0,0,0,0,24157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2590,Mana Regen +4/Stamina +10/Healing Spells +24,,0,3,0,0,0,0,0,0,0,0,24158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2591,Intellect +10/Stamina +10/Healing Spells +24,,0,3,0,0,0,0,0,0,0,0,24159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2603,Eternium Line,,0,3,0,0,0,0,0,0,0,0,24303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2604,+33 Healing Spells,,0,3,0,0,0,0,0,0,0,0,9318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2605,+18 Spell Damage and Healing,,0,3,0,0,0,0,0,0,0,0,9346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2606,+30 Attack Power,,0,3,0,0,0,0,0,0,0,0,9336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2607,+12 Damage and Healing Spells,,0,3,0,0,0,0,0,0,0,0,9417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2608,+13 Damage and Healing Spells,,0,3,0,0,0,0,0,0,0,0,9342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2609,+15 Damage and Healing Spells,,0,3,0,0,0,0,0,0,0,0,9344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2610,+14 Damage and Healing Spells,,0,3,0,0,0,0,0,0,0,0,9343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2611,REUSE Random - 15 Spells All,,0,3,0,0,0,0,0,0,0,0,9346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2612,+18 Damage and Healing Spells,,0,3,0,0,0,0,0,0,0,0,9346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
