ID,ModelName,GeoBox[0],GeoBox[1],GeoBox[2],GeoBox[3],GeoBox[4],GeoBox[5],FileDataID,ObjectEffectPackageID,OverrideLootEffectScale,OverrideNameScale,Field_1_15_4_56400_006
8070,World\Expansion02\Doodads\BoreanTundra\Crystals\Borean_Corrupted_Crystals_01.mdx,-0.0076417793,-0.94653934,0.475073,0.11856428,0.9416839,1.9667007,194232,0,0,0,0
8071,World\Expansion02\Doodads\Generic\Scourge\SC_Bodyjar.mdx,-1.5723124,-1.6390032,-0.07120047,1.6542716,1.5589626,4.0818357,243545,0,0,0,0
8072,World\Expansion02\Doodads\Generic\Scourge\SC_Cages_01.mdx,-2.2614117,-2.2295856,-0.3120229,2.2510498,2.2428553,5.9607983,195115,0,0,0,0
8073,World\Expansion02\Doodads\Generic\Scourge\SC_SurgicalTable_01.mdx,-2.204667,-1.5366572,-0.95091873,2.2234204,1.5641965,2.1895947,195135,0,0,0,0
8074,World\Expansion02\Doodads\Generic\Scourge\SC_SurgicalTable_02.mdx,-2.280665,-2.0222473,-0.16442107,3.0187714,1.9525877,3.7578409,195136,0,0,0,0
8075,World\Expansion02\Doodads\Generic\Scourge\SC_BodyHook_Arm_02.mdx,-1.9350417,-3.5379019,-4.856995,1.935058,1.2963301,14.217396,243541,0,0,0,0
8076,World\Expansion02\Doodads\Generic\Scourge\SC_BodyHook_Torso.mdx,-3.3117058,-3.983092,-3.613132,2.8620443,2.5631595,14.217396,243543,0,0,0,0
8077,World\Expansion02\Doodads\Generic\Scourge\SC_Fleshgiant_Boot.mdx,-2.0272515,-1.738741,-2.102448,2.027252,1.7387414,2.1024482,243588,0,0,0,0
8078,World\Expansion02\Doodads\Generic\Scourge\SC_Wall_06_Piece.mdx,-0.31587416,-0.9923383,0.0770115,0.3158733,0.9923384,2.5837708,243629,0,0,0,0
8079,WORLD\EXPANSION02\DOODADS\GRIZZLYHILLS\VENTURECO\LOGRUN_PUMPELEVATOR02.MDX,-1.9439977,-2.7371957,-0.16376668,3.3406515,2.5674946,10.020159,243769,0,0,0,0
8080,WORLD\EXPANSION02\DOODADS\GRIZZLYHILLS\VENTURECO\LOGRUN_PUMPELEVATOR03.MDX,-2.7369115,-2.7130232,0.0024346681,2.6934328,2.717381,8.108418,243770,0,0,0,0
8081,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_ULDUAR_DOORS01.MDX,-15.454378,-3.095149,-1.4945067,15.348362,2.801765,31.97297,196574,0,0,0,0
8082,World\Expansion02\Doodads\Ulduar\UL_lightning.mdx,-11.465871,-11.248169,-5.2274914,2.9406095,10.907094,7.3166676,196514,0,0,0,0
8083,World\Generic\PVP\Fires\LowPolyFire_NoSmoke.mdx,0,0,0,0,0,0,244263,0,0,0,0
8084,World\SkillActivated\TradeskillNodes\Bush_EvergreenMoss.mdx,-0.47537237,-0.70302445,-0.15300427,0.52998465,0.6096104,0.7143802,219448,0,0,0,0
8085,World\SkillActivated\TradeskillNodes\Bush_FrozenHerb.mdx,-0.39830455,-0.60565674,-0.6811059,0.25830448,0.664339,1.1110673,219457,0,0,0,0
8086,World\SkillActivated\TradeskillNodes\Bush_IceThorn.mdx,-0.5171061,-0.7962383,-0.10294808,0.6136692,0.79218894,1.1340308,219467,0,0,0,0
8087,World\SkillActivated\TradeskillNodes\Bush_WhisperVine.mdx,-0.51279736,-0.45987162,-0.07571371,0.55259347,0.49629095,1.161784,219506,0,0,0,0
8088,World\SkillActivated\TradeskillNodes\Bush_FrostLotus.mdx,-0.37819684,-0.43607116,-0.089862,0.24653919,0.4590187,0.9261907,219456,0,0,0,0
8089,World\Expansion02\Doodads\ZulDrak\Decorations\ZulDrak_BurningLog_01.mdx,-2.7325702,-6.2999907,-4.1435776,2.8314326,6.8465304,6.762301,244054,0,0,0,0
8090,World\Expansion02\Doodads\Generic\ScarletOnslaught\ScarletO_Brazier_Fire.mdx,-1.6854492,-1.6828709,0.33361048,1.5573753,1.6294774,3.8802364,243492,0,0,0,0
8091,World\Expansion02\Doodads\Dalaran\Dalaran_Lamppost01.mdx,-3.594169,-3.6167805,0.022223357,3.6449356,3.6223238,10.014919,194468,0,0,0,0
8092,World\Expansion02\Doodads\Dalaran\Dalaran_LampWall01.mdx,-0.70633054,-0.3740341,-1.900238,0.3905444,0.39514282,1.7623823,194470,0,0,0,0
8093,World\Lordaeron\Stratholme\PassiveDoodads\FX\Nox_portal_top_zero.mdx,-6.0182114,-6.018171,0.027701583,6.018171,6.0181866,0.09708806,244292,0,0,0,0
8094,World\Expansion02\Doodads\Azjol-Nerub\Saronite\Saronite_Arrow_01.mdx,-0.12568037,-0.33942237,-0.41225734,0.44997656,0.20766725,1.2894541,242884,0,0,0,0
8095,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_CHAIR01.MDX,-0.8925667,-0.898724,0.06559171,0.11799701,0.90939575,1.1769644,194466,0,0,0,0
8096,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_BENCH01.MDX,-0.91406685,-2.2545063,0.05144249,0.211106,2.2587576,1.299901,194464,0,0,0,0
8097,World\Expansion02\Doodads\Dalaran\Dalaran_Fountain_01.mdx,-7.1067467,-10.371963,-0.22505562,8.779392,8.1773815,31.460714,243055,0,0,0,0
8098,World\Goober\Goblin_Lottery.mdx,-1.7630334,-2.8623211,-3.4012933,3.6069026,1.8186518,3.303986,201149,0,0,0,0
8099,World\Expansion02\Doodads\Generic\Goblin\Goblin_FuelCell.mdx,-0.35015675,-0.350175,-0.00041,0.3501787,0.35015997,0.87590337,243384,0,0,0,0
8100,World\Expansion02\Doodads\Ulduar\UL_TitanEnergy_02.mdx,-0.7506628,-1.2745656,-0.4125365,0.77750224,1.2745656,2.9073985,196564,0,0,0,0
8101,World\Generic\PassiveDoodads\Weapons\stone_club01.mdx,-0.087137915,-0.21633533,-0.008305815,0.087137915,0.2250109,0.8549507,200238,0,0,0,0
8102,World\Expansion02\Doodads\DragonBlight\ScytheOfAntiok.mdx,-1.1441137,-0.13120823,-0.13904566,0.7613925,0.13027048,1.7210437,243356,0,0,0,0
8103,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_PRISONDOOR_01.MDX,-0.82278645,-7.0589166,-1.7231292E-06,0.79949903,7.1536527,22.068441,243112,0,0,0,0
8104,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_HEAD_FEMALE01.MDX,-10.85833,-11.568364,-0.20121719,10.79622,11.381676,35.134884,196498,0,0,0,0
8105,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_HEAD_FEMALE02.MDX,-9.89834,-9.851199,-0.3443268,12.556791,9.897595,34.2206,196499,0,0,0,0
8106,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_HEAD_MALE01.MDX,-9.972965,-12.572286,-1.2298867,11.778462,12.337144,32.65885,196500,0,0,0,0
8107,WORLD\EXPANSION02\DOODADS\ULDUAR\UL_DATAROOM_HEADS_01.MDX,-33.409523,-48.114296,-269.98676,33.22093,41.10919,37.3052,243961,0,0,0,0
8108,World\Generic\Human\Passive Doodads\GunShop\GunShopGunBarrel.mdx,-0.11015099,-0.5573788,-0.0005328939,0.10899152,0.52847314,0.21144533,198276,0,0,0,0
8109,WORLD\EXPANSION02\DOODADS\GENERIC\SCOURGE\SC_ALCHEMY_TABLE.MDX,-0.96322304,-1.5983051,-0.13276525,0.9828522,1.7246221,2.4529274,243506,0,0,0,0
8110,World\Expansion01\Doodads\Generic\Draenei\Mailbox\DalaranPostbox.mdx,-0.5365375,-0.9463152,-0.00596637,0.51295835,0.9858431,3.5954416,242720,0,0,0,0
8111,World\Generic\ActiveDoodads\SpellPortals\MagePortal_Dalaran.mdx,-2.8159567E-07,-1.5487683,0.18975033,0,1.5487682,3.6344097,244119,0,0,0,0
8112,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_PRISONDOOR_02.MDX,-14.243491,-6.2626233,-10.348362,14.372421,0.16830958,10.339144,243113,0,0,0,0
8113,World\Expansion02\Doodads\Dalaran\Dalaran_GuildVault_01.mdx,-0.10360244,-2.8383718,-3.6267188,1.0531446,2.8101745,3.8914273,243074,0,0,0,0
8114,World\Expansion02\Doodads\Generic\Scourge\SC_Spirits_01.mdx,-7.2173343,-6.4468894,-2.6670816,11.511924,17.659685,60.549366,243608,0,0,0,0
8115,World\Expansion02\Doodads\Generic\Scourge\SC_Brazier3.mdx,-2.308326,-3.3191152,-1.3558664,1.2960745,3.2725158,6.5046244,195113,0,0,0,0
8116,World\Dungeon\Goldmine\PassiveDoodads\CaveMineKobolds\CaveMineKobold06.mdx,-0.6331296,-0.7440717,-0.028158184,1.059728,0.7440717,1.5979505,190876,0,0,0,0
8117,World\Dungeon\Goldmine\PassiveDoodads\CaveMineKobolds\CaveMineKobold05.mdx,-0.69894356,-0.62183535,-0.09176443,0.69506335,0.6218357,1.5236583,190875,0,0,0,0
8118,World\Dungeon\Goldmine\PassiveDoodads\CaveMineKobolds\CaveMineKobold04.mdx,-0.38840553,-0.84120536,-1.0006319,0.3884055,0.8412054,1.0817335,190874,0,0,0,0
8119,World\Dungeon\Goldmine\PassiveDoodads\CaveMineKobolds\CaveMineKobold01.mdx,-0.568542,-0.396578,-2.97794,0.778294,0.603881,0.0166711,190872,0,0,0,0
8120,World\Dungeon\Goldmine\PassiveDoodads\CaveMineKobolds\CaveMineKobold02.mdx,-0.493792,-0.4015,-2.71227,0.753919,0.4015,0.0407061,190873,0,0,0,0
8121,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_PRISONDOOR_03.MDX,-9.491738,-4.2811446,-10.127799,10.733922,0.69628143,33.031883,243118,0,0,0,0
8122,World\Expansion02\Doodads\Generic\Scourge\Sc_Crystal.mdx,-1.2535428,-1.253543,-0.30155253,1.2535427,1.2535431,3.4606042,243570,0,0,0,0
8123,World\Expansion02\Doodads\Generic\Scourge\Sc_Crystal_Base.mdx,-1.2535428,-1.253543,-0.30155253,1.2535427,1.2535431,3.2627652,243571,0,0,0,0
8124,World\Expansion02\Doodads\Generic\Scourge\SC_EyeofAcherus_02.mdx,-3.8433087,-3.842162,0.13992268,3.8374972,3.8386366,7.8207192,243581,0,0,0,0
8125,World\Expansion02\Doodads\ZulDrak\LightFX\Zuldrak_Blue_Fire.mdx,-8.261769,-6.9704843,-9.172125,8.40357,7.013398,13.104114,196733,0,0,0,0
8126,World\Expansion02\Doodads\Generic\Wolvar\Wolvar_Spikes01.mdx,-4.511027,-4.2601247,-0.71220547,4.266276,1.0151243,3.4902499,195741,0,0,0,0
8127,World\Expansion01\Doodads\Generic\BloodElf\Books\BE_Book_Medium01.mdx,-0.20952837,-0.30743793,0.009887059,0.24799752,0.3074379,0.088523805,191946,0,0,0,0
8128,World\Generic\Human\Passive Doodads\Books\Book_Human_01.mdx,-0.23701854,-0.16280247,-0.005861497,0.23910056,0.18049367,0.16591685,244161,0,0,0,0
8129,World\Expansion02\Doodads\SholazarBasin\Sholazar_Vine_Quest_01.mdx,-2.5583766,-5.36756,-9.926793,1.7936774,5.1386647,55.06956,243885,0,0,0,0
8130,World\Expansion02\Doodads\Generic\Inscription\Inscription_Scroll_RolledPinDouble01.mdx,-0.4370399,-0.15578915,-0.0020952704,0.44951466,0.15590592,0.17538649,243444,0,0,0,0
8131,World\Generic\Human\Passive Doodads\Books\Book_Troll_01.mdx,-0.24886703,-0.22927539,-0.001978467,0.2425609,0.22554281,0.21081002,244165,0,0,0,0
8132,World\Expansion02\Doodads\Ulduar\UL_Throne.mdx,-10.711828,-7.319921,-0.08854642,10.597106,7.680363,30.542175,244022,0,0,0,0
8133,World\Generic\Human\Passive Doodads\Books\Book_Human_02.mdx,-0.24267533,-0.1620665,-0.007983515,0.23252644,0.1715581,0.16379483,244162,0,0,0,0
8134,World\Expansion02\Doodads\LakeWintergrasp\Bushes\Wintergrasp_Bush_01.mdx,-0.98667836,-1.2657675,-0.17382905,1.0595881,0.9885586,1.7816614,196087,0,0,0,0
8135,World\Generic\Human\Passive Doodads\Books\Book_Dwarf_02.mdx,-0.2839791,-0.22646625,-0.006582288,0.2842049,0.21701686,0.21545668,244158,0,0,0,0
8136,World\Generic\Human\Passive Doodads\Books\Book_Dwarf_04.mdx,-0.2647589,-0.24020524,-0.0035570855,0.26611933,0.24989063,0.1742256,244160,0,0,0,0
8137,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_ENGINEERING.MDX,-0.5844946,-4.0488687,-3.5905554,2.4806042,3.001695,2.8405228,243158,0,0,0,0
8138,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_STAVESWANDS.MDX,-0.6958643,-0.9702756,-3.298857,7.0072727,0.9815656,3.674402,243174,0,0,0,0
8139,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_ARMORSHOP.MDX,-0.6958643,-0.9702756,-3.298857,7.0072727,0.9815656,3.674402,243152,0,0,0,0
8140,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_GENERALGOODS.MDX,-0.6958643,-0.9702756,-3.298857,7.0072727,0.9815656,3.674402,243161,0,0,0,0
8141,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_WEAPONSHOP.MDX,-0.6958643,-0.9702756,-3.298857,7.0072727,0.9815656,3.674402,243181,0,0,0,0
8142,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_INFORMATIONCENTER.MDX,-0.6958643,-0.9702756,-3.298857,7.0072727,0.9815656,3.674402,243163,0,0,0,0
8143,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_RANGEDWEAPONSHOP.MDX,-0.6958643,-0.9702756,-3.298857,7.0072727,0.9815656,3.674402,243172,0,0,0,0
8144,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_PETSHOP.MDX,-0.6958643,-0.9702756,-3.298857,7.0072727,0.9815656,3.674402,243170,0,0,0,0
8145,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_TAVERN.MDX,-0.6958643,-0.9702756,-3.298857,7.0072727,0.9815656,3.674402,243177,0,0,0,0
8146,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_CHEESESHOP.MDX,-0.6958643,-0.9702756,-3.298857,7.0072727,0.9815656,3.674402,243156,0,0,0,0
8147,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_ENCHANTING.MDX,-0.0066746557,-2.7768304,-3.5905554,4.052611,3.2071362,3.1293468,243157,0,0,0,0
8148,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_FIRSTAID.MDX,-1.389537,-2.787142,-5.4008226,2.2435741,2.8555615,2.8405228,243159,0,0,0,0
8149,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_INSCRIPTION.MDX,-0.5844946,-3.4445584,-3.5905554,5.335571,3.438995,4.75491,243164,0,0,0,0
8150,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_JEWELCRAFTING.MDX,-0.1975339,-1.1834733,-1.9518694,0.990351,1.1834804,1.9543813,243165,0,0,0,0
8151,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_LEATHERWORKING.MDX,-0.5844946,-2.787142,-5.1538386,1.7117401,2.8229742,2.8405228,243166,0,0,0,0
8152,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_MINING.MDX,-0.5844946,-3.073867,-3.5905554,1.9640073,2.8765736,2.8405228,243169,0,0,0,0
8153,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_TAILORING.MDX,-0.5844946,-3.8223813,-3.5905554,4.0667963,3.8427887,3.0076425,243175,0,0,0,0
8154,World\Generic\Orc\Passive Doodads\HordeBanners\HordeBanner04.mdx,-0.21498752,-0.20965992,-0.23050366,4.5295186,0.22291824,18.838932,199176,0,0,0,0
8155,World\Generic\Orc\Passive Doodads\HordeBanners\HordeBanner02.mdx,-1.1459253,-1.3530844,-0.099015094,0.22235502,1.3581027,9.393285,199174,0,0,0,0
8156,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_PRISONDOOR_04.MDX,-0.9246702,-9.211603,0.12742354,1.0208565,9.279337,15.887063,243119,0,0,0,0
8157,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_PRISONDOOR_05.MDX,-0.8570225,-7.0589166,-1.7231292E-06,0.79949903,7.1536527,22.068441,243120,0,0,0,0
8158,World\Generic\Human\Passive Doodads\Food\CheeseWheelSwiss01.mdx,-0.0388931,-0.04491,0,0.0388931,0.04491,0.0328486,198222,0,0,0,0
8159,World\Generic\Human\Passive Doodads\Food\CheeseWheel01.mdx,-0.038893,-0.04491,0,0.038893,0.04491,0.032849,198221,0,0,0,0
8160,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_ALCHEMY.MDX,-0.9838706,-2.6576097,0.11146206,0.78458786,2.5726874,10.268411,243147,0,0,0,0
8161,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_MAGICSHOP.MDX,-0.6958643,-0.9702756,-3.298857,7.0072727,0.9815656,3.674402,243168,0,0,0,0
8162,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_TOYSHOP.MDX,-0.6958643,-0.9702756,-3.298857,7.0072727,0.9815656,3.674402,243179,0,0,0,0
8163,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_SIGN_BANK.MDX,-0.6958643,-0.9702756,-3.298857,7.0072727,0.9815656,3.674402,243154,0,0,0,0
8164,World\Generic\Dwarf\Passive Doodads\ChainLinks\TS_Chainmounting01.mdx,-9.584554,-3.4338956,-5.586646,9.584554,3.4339232,5.5866446,197299,0,0,0,0
8165,world\wmo\northrend\wintergrasp\wg_keep_door01.wmo,-3.4625092,-22.05791,-13.964293,3.2540822,22.05791,13.742031,249027,0,0,0,0
8166,World\wmo\Northrend\Wintergrasp\WG_Keep_Door01C.wmo,-3.462499,-22.05791,-13.964293,3.254082,22.05791,13.742031,249029,0,0,0,0
8167,World\wmo\Northrend\Wintergrasp\WG_Keep_Door01D.wmo,-3.254083,-20.694582,-11.945829,3.254081,20.694582,11.94583,249031,0,0,0,0
8168,World\wmo\Northrend\Wintergrasp\WG_Bridge02C.wmo,0,0,0,0,0,0,249020,0,0,0,0
8169,World\wmo\Northrend\Wintergrasp\WG_Tower02C.wmo,-38.620632,-38.62063,-1.559247,38.620625,38.620625,52.980667,249045,0,0,0,0
8170,WORLD\EXPANSION02\DOODADS\GENERIC\BARBERSHOP\BARBERSHOP_POLEWALL.MDX,-0.6011736,-0.36355534,-0.2310763,0.26436487,0.29016867,1.6182867,194750,0,0,0,0
8171,World\Goober\G_GnomeMailBox.mdx,-1.1312582,-1.0431333,-0.004329,1.0309368,1.1523969,2.8756363,244272,0,0,0,0
8172,World\Generic\Human\Passive Doodads\Banners\StormwindLionBanner.mdx,-0.2087425,-2.4557195,-0.5505361,0.17082,2.4053862,6.455392,197996,0,0,0,0
8173,World\wmo\Northrend\Wintergrasp\WG_Tower01C.wmo,-42.245575,-39.820053,-1.559253,38.13452,40.560043,52.980663,249042,0,0,0,0
8174,SPELLS\UTGARDE_MIRROR_FX.MDX,6.803543,-10.018956,1.0806234,8.485656,10.000577,63.200893,241109,0,0,0,0
8175,WORLD\EXPANSION02\DOODADS\GENERIC\SCOURGE\SC_RUNEFORGE_01.MDX,-2.720524,-2.8975418,-0.14864728,1.5410408,2.9170637,10.215668,195129,0,0,0,0
8176,WORLD\EXPANSION02\DOODADS\GENERIC\SCOURGE\SC_RUNEFORGE_02.MDX,-2.720524,-2.8975418,-0.1486473,1.5410408,2.9170637,10.215668,243603,0,0,0,0
8177,World\Expansion02\Doodads\Ulduar\UL_button_Control_Unit.mdx,0.019279882,-4.499422,-1.1459451,3.1796672,3.695499,3.1146402,243957,0,0,0,0
8178,World\Expansion02\Doodads\Ulduar\UL_Hexagon_Floor.mdx,-15.276011,-13.242299,-0.017513,15.31387,13.249303,0,196504,0,0,0,0
8179,World\Expansion02\Doodads\ZulDrak\SkyVortex\ZulDrak_SkyVortex.mdx,-76.891716,-54.072495,-17.948013,63.1088,61.71726,135.78897,244081,0,0,0,0
8180,World\Expansion02\Doodads\Generic\Scourge\SC_SlimePool_Orange.mdx,-1.6709783,-1.647492,-0.022521973,1.5948099,1.625467,0.13704781,243605,0,0,0,0
8181,World\Expansion02\Doodads\Generic\Scourge\SC_PlagueBomb_Orange.mdx,-1.2426426,-1.2817152,0.0016148387,1.261772,1.2548573,2.7187893,243602,0,0,0,0
8182,World\Expansion02\Doodads\Generic\Scourge\SC_Wall_05_Piece.mdx,-0.6454945,-3.2713618,-0.16229892,0.7640637,3.2737668,3.7377918,243627,0,0,0,0
8183,World\Expansion02\Doodads\Generic\Scourge\sc_TankTrap.mdx,-3.3797324,-3.0591595,-0.106129,3.2656555,3.145213,4.876683,243610,0,0,0,0
8184,World\Generic\Orc\Passive Doodads\Tents\orctent01.mdx,-7.7315345,-6.716661,-0.7902325,7.7583756,6.73179,9.397333,199387,0,0,0,0
8185,World\Expansion02\Doodads\Generic\Scourge\SC_PlagueBomb_Green.mdx,-1.2426426,-1.2817152,0.0016148387,1.261772,1.2548573,2.7187893,243601,0,0,0,0
8186,World\wmo\Northrend\Wintergrasp\WG_Wall02C.wmo,-14.236867,-6.203586,-2.087628,14.278486,6.727057,23.7174,249048,0,0,0,0
8187,World\Generic\PassiveDoodads\GrayStone\GrayStone02.mdx,-6.944159,-8.377214,-5.823574,7.3270173,7.1163855,5.677675,199758,0,0,0,0
8188,World\Expansion02\Doodads\Generic\Vrykul\Quest\VR_Banner_01_Q.mdx,-1.9746138,-4.3066177,-1.9490182,2.8990138,4.314901,16.664967,195530,0,0,0,0
8189,World\Expansion02\Doodads\Generic\Vrykul\Quest\VR_Banner_02_Q.mdx,-1.9679701,-4.3066177,-1.9490182,2.8990138,4.314901,16.664967,195531,0,0,0,0
8190,World\Expansion02\Doodads\DragonBlight\DragonBlight_Shoreline_Ice_01.mdx,-3.2853117,-5.4389734,-0.3486204,3.2787554,5.2017493,0.1949769,194646,0,0,0,0
8191,WORLD\EXPANSION02\DOODADS\ZULDRAK\DECORATIONS\ZULDRAK_BRAZIER_01.MDX,-5.378365,-7.1542273,-4.5724974,5.3311343,6.629701,9.865019,196678,0,0,0,0
8192,WORLD\EXPANSION02\DOODADS\ZULDRAK\DECORATIONS\ZULDRAK_TORCH_03.MDX,-1.5472195,-1.5899475,-0.60430443,1.4804244,1.0320691,0.75899756,196719,0,0,0,0
8193,World\Expansion02\Doodads\BoreanTundra\MagnataurItems\Snobold_WarningRock02_HiBatch.mdx,-1.8010956,-1.4995408,-1.4153163,1.4533343,1.5557572,4.4299707,194289,0,0,0,0
8194,World\Expansion02\Doodads\Stormpeaks\Rocks\StormPeaks_RockB.mdx,-3.5571578,-3.3603563,-5.2673483,4.1351504,2.887032,9.954478,196394,0,0,0,0
8195,World\Expansion02\Doodads\Stormpeaks\Rocks\StormPeaks_RockE.mdx,-7.768003,-6.523001,-7.924468,8.225422,6.4243145,17.292336,243921,0,0,0,0
8196,SPELLS\INSTANCENEWPORTAL_PURPLE.MDX,-0.93733567,-4.348226,-1.4529917,1.1702996,4.480478,7.4152284,240937,0,0,0,0
8197,SPELLS\INSTANCENEWPORTAL_PURPLE_SKULL.MDX,-0.93733567,-4.527834,-1.4645318,1.1702996,4.5613604,7.4795566,240938,0,0,0,0
8198,World\wmo\Northrend\Wintergrasp\WG_Gate01C.wmo,-5.826795,-15.145887,-3.603944,5.852826,15.226512,28.09409,249022,0,0,0,0
8199,WORLD\EXPANSION02\DOODADS\ZULDRAK\TROLLRUINS\IT_BRAZIER02.MDX,-6.817931,-7.6443973,-0.9985835,6.7176347,7.7179556,13.476627,196829,0,0,0,0
8200,WORLD\EXPANSION02\DOODADS\DRAGONBLIGHT\BD_LAVAFALL01.MDX,-3.9792917,-11.857082,-1.6292503,4.679446,14.016099,83.951225,194474,0,0,0,0
8201,WORLD\EXPANSION02\DOODADS\DRAGONBLIGHT\BD_LAVAFALL03.MDX,-2.349148,-5.9723825,-0.8647859,3.5537248,6.9242277,83.53394,194476,0,0,0,0
8202,WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\FX\STRATHOLMEFLOATINGEMBERS.MDX,0,0,0,0,0,0,204057,0,0,0,0
8203,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_FORGE.MDX,-5.2319674,-7.667929,0.291778,5.0600905,4.0990667,7.8384724,243047,0,0,0,0
8204,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_CHAIR_02.MDX,-0.75162536,-0.41764298,0.0050609373,0.21627133,0.45138943,1.4427844,243011,0,0,0,0
8205,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_CHAIR_01.MDX,-0.6302799,-0.40950063,-0.0021491947,0.19740565,0.4110812,1.4226633,243010,0,0,0,0
8206,WORLD\EXPANSION02\DOODADS\DALARAN\DALARAN_FORSALE_01.MDX,-0.56584597,-0.54107505,-0.07369245,0.54664284,0.5163607,1.2435303,243054,0,0,0,0
8207,World\Expansion02\Doodads\Scholazar\WaspKit\Wasp_SmallHive01.mdx,-0.5569112,-5.1561575,-5.6379013,4.5970798,5.5997305,5.142973,243871,0,0,0,0
8208,world\wmo\northrend\wintergrasp\wg_siege01.wmo,-29.733585,-30.557741,-2.148949,33.686337,23.723906,57.759033,116785,0,0,0,0
8209,World\wmo\Northrend\Wintergrasp\WG_Siege01C.wmo,-29.733585,-30.557741,-2.148949,33.686337,23.723906,57.759033,249039,0,0,0,0
8210,World\wmo\Northrend\Wintergrasp\WG_Siege01D.wmo,-29.73358,-30.557741,-2.424544,33.68634,23.75008,27.410206,116787,0,0,0,0
8211,World\Expansion02\Doodads\DragonBlight\DragonBlight_Shoreline_Ice_Single.mdx,-4.4814897,-3.4961243,-0.69805694,4.48277,3.4961247,0.69805676,243352,0,0,0,0
8212,World\Goober\G_Necropolis02.mdx,-17.386515,-21.479507,13.573166,17.656475,21.383335,53.361958,201078,0,0,0,0
8213,WORLD\GENERIC\PASSIVEDOODADS\WEAPONS\HAMMER_PVPALLIANCE_A_01.MDX,-0.4482486,-0.16210788,-0.28597713,1.1645341,0.16210786,0.28597713,244238,0,0,0,0
8214,WORLD\GENERIC\PASSIVEDOODADS\WEAPONS\AXE_NORTHREND_C_03.MDX,-0.3753119,-0.090567,-0.324189,0.9907341,0.084989,0.3262,244231,0,0,0,0
8215,WORLD\GENERIC\PASSIVEDOODADS\WEAPONS\HAMMER_MAUL_B_02.MDX,-0.20180513,-0.10726175,-0.16395584,0.6714173,0.10708631,0.1667311,244237,0,0,0,0
8216,World\Expansion02\Doodads\Generic\Vrykul\Crates\VR_Crate_02.mdx,-1.026007,-1.1921165,0.01672822,1.1377347,1.218966,2.1971512,195437,0,0,0,0
8217,World\Expansion02\Doodads\Generic\Vrykul\Quest\VR_Crate_01_Q.mdx,-1.3437146,-1.3435498,0.0015825852,1.2692593,1.3724059,2.3679469,195533,0,0,0,0
8218,World\Expansion02\Doodads\Generic\Vrykul\Anvil\VR_Anvil_Cold_01.mdx,-1.7563595,-7.345726,1.4739155,1.74192,7.0876746,5.5865464,195373,0,0,0,0
8219,World\Expansion02\Doodads\Generic\Scourge\SC_FrostGlow.mdx,-1.9477448,-2.6169565,-1.9346542,1.9215676,2.3157322,1.9346542,243593,0,0,0,0
8220,World\Expansion02\Doodads\Generic\FrostGiant\FrostGiant_Spear01.mdx,-10.654671,-2.2142532,-1.3629124,9.503812,1.8561963,2.0471141,194880,0,0,6,0
