ID,ComponentSection,MaterialResourcesID,ItemDisplayInfoID
103770,6,63637,147950
103771,2,63715,147951
103772,0,24935,147952
103773,1,232470,147952
103774,3,63657,147952
103775,4,63653,147952
103776,5,63646,147952
103777,6,63637,147952
103778,0,24934,147953
103779,1,232470,147953
103780,3,63657,147953
103781,4,63653,147953
103782,5,63646,147953
103783,6,63637,147953
103784,0,69783,147956
103785,3,69815,147956
103786,4,69811,147956
103787,0,24812,147957
103788,3,63657,147957
103789,4,69811,147957
103790,5,63646,147957
103791,6,63637,147957
103792,0,24812,147958
103793,1,63926,147958
103794,3,63657,147958
103795,4,69811,147958
103796,5,63646,147958
103797,6,63637,147958
103798,2,79139,147959
103799,0,69783,147960
103800,3,69815,147960
103801,4,69811,147960
103802,0,24812,147961
103803,1,63926,147961
103804,3,63657,147961
103805,4,69811,147961
103806,5,63646,147961
103807,6,63637,147961
103808,0,232487,147962
103809,1,89793,147962
103810,3,63657,147962
103811,4,63653,147962
103812,5,63646,147962
103813,6,63637,147962
103814,0,232487,147964
103815,3,63657,147964
103816,4,63653,147964
103817,5,63646,147964
103818,6,63637,147964
103819,0,232487,147966
103820,1,232471,147966
103821,3,63657,147966
103822,4,63653,147966
103823,5,63646,147966
103824,6,63637,147966
103825,0,232487,147967
103826,1,63926,147967
103827,3,63657,147967
103828,4,63653,147967
103829,5,63646,147967
103830,6,63637,147967
103831,0,84414,147971
103832,3,84441,147971
103833,4,84438,147971
103834,0,84414,147972
103835,3,84441,147972
103836,4,84438,147972
103837,5,84431,147972
103838,6,84424,147972
103839,5,84430,147973
103840,6,84423,147973
103841,0,59617,147976
103842,1,57267,147976
103843,3,59759,147976
103844,4,59713,147976
103845,0,59617,147977
103846,1,57267,147977
103847,3,59759,147977
103848,4,59713,147977
103849,5,57338,147977
103850,6,56650,147977
103851,4,43781,147978
103852,5,57336,147978
103853,6,31480,147979
103854,7,60075,147979
103855,3,44473,147980
103856,4,43781,147980
103857,0,26492,147981
103858,3,43886,147981
103859,4,32727,147981
103860,6,33273,147982
103861,7,25061,147982
103862,5,35037,147984
103863,7,25036,147985
103864,0,25186,147988
103865,1,28488,147988
103866,3,45374,147988
103867,4,45813,147988
103868,4,45811,147989
103869,0,204681,147990
103870,1,204667,147990
103871,3,204741,147990
103872,4,204735,147990
103873,0,204681,147991
103874,1,204667,147991
103875,3,204741,147991
103876,4,204735,147991
103877,5,204721,147991
103878,6,204703,147991
103879,4,99052,147992
103880,5,204719,147992
103881,5,204720,147993
103882,6,204702,147993
103883,6,204701,147994
103884,7,204687,147994
103885,4,235925,147995
103886,6,106478,147996
103887,0,106468,147997
103888,4,106491,147997
103889,5,151409,147998
103890,6,204701,147999
103891,7,204687,147999
103892,1,204667,148000
103893,2,204693,148000
103894,1,106465,148001
103895,5,106487,148003
103896,1,106463,148005
103897,4,216528,148012
103898,5,216517,148012
103899,6,216505,148013
103900,0,216493,148014
103901,3,235927,148014
103902,4,235923,148014
103903,0,84881,148015
103904,1,84876,148015
103905,3,84905,148015
103906,4,84902,148015
103907,5,58983,148015
103908,6,58897,148015
103909,0,232070,148019
103910,1,232068,148019
103911,3,232088,148019
103912,4,232086,148019
103913,0,30150,148020
103914,1,232068,148020
103915,3,43774,148020
103916,4,33154,148020
103917,5,232084,148020
103918,6,232080,148020
103919,4,232086,148021
103920,5,232084,148021
103921,5,232083,148022
103922,6,232079,148022
103923,1,232067,148023
103924,2,232074,148023
103925,0,26477,148024
103926,3,45117,148024
103927,4,35044,148024
103928,5,194668,148025
103929,6,194650,148025
103930,5,232081,148026
103931,6,232076,148026
103932,6,232075,148027
103933,7,232071,148027
103934,1,232064,148028
103935,2,232073,148028
103936,3,45117,148029
103937,4,35044,148029
103938,5,194671,148030
103939,6,194653,148030
103940,0,227935,148032
103941,1,227931,148032
103942,3,227953,148032
103943,4,227950,148032
103944,4,232086,148033
103945,5,227947,148033
103946,5,227948,148034
103947,6,227944,148034
103948,1,227933,148035
103949,2,227940,148035
103950,6,227943,148036
103951,7,227938,148036
103952,0,26518,148039
103953,1,232068,148039
103954,3,43916,148039
103955,4,33119,148039
103956,6,232078,148040
103957,7,232072,148040
103958,0,229988,148041
103959,1,229977,148041
103960,3,230033,148041
103961,4,230025,148041
103962,5,230014,148042
103963,5,230015,148043
103964,6,230005,148043
103965,6,230004,148044
103966,7,229993,148044
103967,4,232085,148046
103968,5,232081,148046
103969,6,232075,148047
103970,7,232071,148047
103971,4,232086,148048
103972,2,216501,148049
103973,6,216512,148051
103974,1,216487,148053
103975,3,216537,148054
103976,4,216533,148054
103977,6,216513,148054
103978,5,216520,148055
103979,6,216503,148055
103980,4,235923,148056
103981,7,233208,148057
103982,3,233237,148058
103983,4,233233,148058
103984,1,233322,148059
103985,6,233326,148061
103986,1,233196,148063
103987,4,232086,148071
103988,5,57321,148072
103989,6,58741,148072
103990,0,74784,148073
103991,3,74825,148073
103992,4,74821,148073
103993,5,74816,148073
103994,6,74804,148073
103995,7,122695,148074
103996,7,81068,148075
103997,0,74781,148076
103998,1,74771,148076
103999,3,74822,148076
104000,4,74818,148076
104001,5,74807,148076
104002,6,74795,148076
104003,0,74781,148077
104004,3,74822,148077
104005,4,74818,148077
104006,5,74807,148077
104007,6,74795,148077
104008,0,156385,148078
104009,1,74771,148078
104010,3,74822,148078
104011,4,74818,148078
104012,5,74807,148078
104013,6,74795,148078
104014,7,215025,148082
104015,0,30148,148083
104016,3,43772,148083
104017,4,33152,148083
104018,1,27353,148084
104019,3,43772,148084
104020,4,33152,148084
104021,0,28092,148085
104022,1,28245,148085
104023,3,43650,148085
104024,4,45642,148085
104025,0,28114,148086
104026,1,28263,148086
104027,3,46286,148086
104028,4,45664,148086
104029,1,28263,148087
104030,3,46286,148087
104031,4,45664,148087
104032,0,24956,148088
104033,1,26359,148088
104034,3,44645,148088
104035,4,34299,148088
104036,0,24956,148089
104037,1,26359,148089
104038,3,44645,148089
104039,4,34299,148089
104040,0,24956,148090
104041,1,25381,148090
104042,3,44645,148090
104043,4,34299,148090
104044,0,24956,148091
104045,1,26359,148091
104046,3,44645,148091
104047,4,34299,148091
104048,0,24958,148092
104049,1,26361,148092
104050,3,44647,148092
104051,4,34301,148092
104052,7,25018,148093
104053,0,24958,148094
104054,1,26361,148094
104055,3,44647,148094
104056,4,34301,148094
104057,0,24958,148095
104058,1,27105,148095
104059,3,44647,148095
104060,4,34301,148095
104061,0,24958,148096
104062,1,89788,148096
104063,3,44647,148096
104064,4,34301,148096
104065,0,28102,148097
104066,1,28255,148097
104067,3,46286,148097
104068,4,45664,148097
104069,2,69833,148098
104070,0,30372,148099
104071,3,46286,148099
104072,4,45664,148099
104073,1,28255,148100
104074,2,69833,148100
104075,0,27652,148105
104076,1,25912,148105
104077,3,43677,148105
104078,4,44216,148105
104079,5,34733,148105
104080,6,29338,148105
104081,4,44216,148106
104082,5,34731,148106
104083,4,110081,148107
104084,5,34731,148107
104085,4,110081,148108
104086,5,34731,148108
104087,5,108145,148113
104088,7,108129,148114
104089,0,108126,148115
104090,4,108148,148115
104091,1,108122,148116
104092,6,108137,148118
104093,1,108124,148120
104094,1,216489,148121
104095,5,86006,148122
104096,7,85995,148123
104097,3,86016,148124
104098,4,86013,148124
104099,2,85998,148125
104100,5,86010,148127
104101,1,85987,148129
104102,0,227935,148130
104103,1,227931,148130
104104,3,232087,148130
104105,4,232085,148130
104106,5,232082,148130
104107,6,232077,148130
104108,2,227939,148131
104109,7,232071,148132
104110,0,25207,148135
104111,3,45695,148135
104112,4,45209,148135
104113,3,99482,148143
104114,4,99478,148143
104115,5,99471,148143
104116,6,99462,148143
104117,4,235925,148266
104118,5,241387,148266
104119,4,241349,148267
104120,5,241347,148267
104121,6,241345,148268
104122,7,241343,148268
104123,0,241342,148269
104124,1,241341,148269
104125,3,235857,148269
104126,4,241350,148269
104127,1,241339,148270
104128,2,241344,148270
104129,1,241340,148271
104130,2,241344,148271
104131,5,241348,148272
104132,6,241346,148272
104133,1,241339,148273
104134,5,241385,148274
104135,6,241376,148244
104136,7,241365,148244
104137,0,241361,148237
104138,3,235928,148237
104139,4,241392,148237
104140,1,241356,148242
104141,2,241369,148242
104142,5,241386,148275
104143,6,241377,148275
104144,1,241355,148241
104145,4,241390,148288
104146,5,241380,148288
104147,5,241382,148289
104148,6,241373,148289
104149,0,241359,148247
104150,3,235926,148247
104151,4,241390,148247
104152,5,241382,148247
104153,6,241373,148247
104154,1,241351,148251
104155,5,241381,148290
104156,6,241372,148290
104157,1,241352,148252
104158,2,241367,148252
104159,0,241359,148291
104160,3,235926,148291
104161,4,241390,148291
104162,6,241371,148292
104163,7,241363,148292
104164,4,241389,148293
104165,5,241380,148293
104166,1,241353,148259
104167,5,241384,148294
104168,6,241375,148294
104169,1,241354,148295
104170,2,241368,148295
104171,0,241360,148255
104172,3,235927,148255
104173,4,235923,148255
104174,6,241374,148296
104175,7,241364,148296
104176,4,241391,148256
104177,5,241383,148256
104178,1,241357,148297
104179,5,241388,148298
104180,6,241379,148298
104181,1,241358,148299
104182,2,241370,148299
104183,0,241362,148300
104184,3,235929,148300
104185,4,235925,148300
104186,6,241378,148301
104187,7,241366,148301
104188,5,241387,148302
104189,4,241338,148327
104190,5,241335,148327
104191,7,241331,148328
104192,0,235534,148329
104193,1,241330,148329
104194,3,235544,148329
104195,4,235543,148329
104196,1,241329,148330
104197,2,241332,148330
104198,5,241336,148332
104199,6,241333,148332
104200,0,235534,148333
104201,1,241330,148333
104202,3,235544,148333
104203,4,235543,148333
104204,5,241337,148333
104205,6,241334,148333
104206,1,241328,148335
104212,0,27436,148495
104213,3,45882,148495
104214,4,32673,148495
104215,0,25516,148496
104216,3,44596,148496
104217,4,35714,148496
104230,4,230024,148701
104231,5,230014,148701
104249,5,250851,149052
104250,4,250855,149052
104266,0,100015,148150
104267,1,100008,148150
104268,3,100042,148150
104269,4,100037,148150
104270,5,35033,148151
104271,6,31280,148151
104272,8,88551,148151
104273,0,30142,148153
104274,3,43766,148153
104275,4,33146,148153
104276,0,78195,148163
104277,1,78187,148163
104278,3,78243,148163
104279,4,78237,148163
104280,5,78230,148164
104281,6,78218,148164
104282,0,31184,148165
104283,1,28398,148165
104284,3,45509,148165
104285,4,33943,148165
104286,6,28702,148166
104287,7,25034,148166
104288,5,233030,148168
104289,6,233028,148168
104290,1,233022,148169
104291,2,233026,148169
104292,4,236983,148192
104293,5,227947,148192
104294,5,236969,148193
104295,6,236953,148193
104296,0,241361,148236
104297,3,235928,148236
104298,4,241392,148236
104299,4,108149,148238
104300,5,241385,148238
104301,5,241386,148239
104302,6,241377,148239
104303,6,241376,148240
104304,7,241365,148240
104305,0,241359,148246
104306,3,235926,148246
104307,4,241390,148246
104308,4,241389,148248
104309,5,241380,148248
104310,5,241381,148249
104311,6,241372,148249
104312,6,241371,148250
104313,7,241363,148250
104314,0,241360,148254
104315,3,235927,148254
104316,4,235923,148254
104317,5,241384,148257
104318,6,241375,148257
104319,6,241374,148258
104320,7,241364,148258
104321,1,241354,148260
104322,2,241368,148260
104323,0,25546,148278
104324,1,26008,148278
104325,3,45094,148278
104326,4,35647,148278
104327,0,25546,148279
104328,1,26008,148279
104329,3,45094,148279
104330,4,35647,148279
104331,5,77796,148279
104332,6,77787,148279
104333,4,102818,148280
104334,5,32544,148280
104335,5,32545,148281
104336,6,28579,148281
104337,1,26007,148283
104338,2,30564,148283
104339,0,194626,148285
104340,1,26008,148285
104341,3,194692,148285
104342,4,194685,148285
104343,0,194626,148286
104344,1,26008,148286
104345,3,194692,148286
104346,4,194685,148286
104347,5,194672,148286
104348,6,194654,148286
104349,1,194619,148287
104350,2,194638,148287
104351,0,67674,148319
104352,1,67662,148319
104353,3,67745,148319
104354,4,67737,148319
104355,0,86964,148324
104356,3,87003,148324
104357,4,86997,148324
104358,5,86987,148324
104359,6,86976,148324
104360,5,86986,148325
104361,6,86975,148325
104362,8,88551,148325
104363,6,86974,148326
104364,7,86968,148326
104365,0,122556,148336
104366,1,232470,148336
104367,3,63657,148336
104368,4,63653,148336
104369,5,63646,148336
104370,6,63637,148336
104371,0,63931,148337
104372,1,232470,148337
104373,3,63657,148337
104374,4,63653,148337
104375,5,63646,148337
104376,6,63637,148337
104377,0,63931,148338
104378,3,63657,148338
104379,4,63653,148338
104380,5,63646,148338
104381,6,63637,148338
104382,0,122556,148339
104383,1,232470,148339
104384,3,63657,148339
104385,5,63646,148339
104386,6,63637,148339
104387,0,122556,148340
104388,3,63657,148340
104389,4,63653,148340
104390,5,63646,148340
104391,6,63637,148340
104392,0,216345,148344
104393,1,74531,148344
104394,3,63657,148344
104395,4,63653,148344
104396,5,63646,148344
104397,6,63637,148344
104398,0,24812,148345
104399,1,74531,148345
104400,3,63657,148345
104401,4,63653,148345
104402,5,63646,148345
104403,6,63637,148345
104404,0,107862,148346
104405,1,74531,148346
104406,3,63657,148346
104407,4,69811,148346
104408,5,63646,148346
104409,6,63637,148346
104410,3,43867,148388
104411,4,33836,148388
104412,3,60030,148389
104413,4,58309,148389
104414,0,57275,148398
104415,1,26008,148398
104416,3,60037,148398
104417,4,58319,148398
104418,0,57275,148399
104419,1,26008,148399
104420,3,60037,148399
104421,4,58319,148399
104422,5,58265,148399
104423,6,59661,148399
104424,4,194684,148400
104425,5,58263,148400
104426,5,58264,148401
104427,6,59660,148401
104428,6,59659,148402
104429,7,59701,148402
104430,0,65818,148434
104431,3,65847,148434
104432,4,65843,148434
104433,5,65837,148435
104434,6,65830,148436
104435,7,65821,148436
104436,0,98209,148441
104437,3,98213,148441
104438,4,98212,148441
104439,4,168334,148442
104440,5,57363,148442
104441,0,78425,148444
104442,1,78415,148444
104443,3,78465,148444
104444,4,78461,148444
104445,5,78451,148444
104446,6,78439,148444
104447,5,78450,148445
104448,6,78438,148445
104449,5,74601,148447
104450,6,74584,148447
104451,5,58080,148452
104452,5,58081,148453
104453,6,58024,148453
104454,0,74551,148454
104455,1,74537,148454
104456,3,74615,148454
104457,4,74607,148454
104458,5,74593,148454
104459,6,74576,148454
104460,0,30147,148456
104461,1,27352,148456
104462,3,43771,148456
104463,4,33151,148456
104464,0,27391,148462
104465,3,129763,148462
104466,4,129758,148462
104467,0,28500,148497
104468,1,82879,148497
104469,3,44726,148497
104470,4,32823,148497
104471,4,233031,148566
104472,5,233029,148566
104473,0,215816,148572
104474,3,215852,148572
104475,4,215845,148572
104476,0,215816,148573
104477,1,215809,148573
104478,3,215852,148573
104479,4,215845,148573
104480,0,24942,148574
104481,1,26149,148574
104482,0,24939,148575
104483,1,26145,148575
104484,0,64242,148576
104485,3,64293,148576
104486,4,64284,148576
104487,1,26149,148577
104488,0,64312,148578
104489,3,64326,148578
104490,4,64323,148578
104491,0,30137,148579
104492,1,27335,148579
104493,3,45174,148579
104494,4,35061,148579
104495,0,30137,148580
104496,1,27335,148580
104497,3,45080,148580
104498,4,34951,148580
104499,0,111223,148581
104500,3,111241,148581
104501,4,111239,148581
104502,0,24939,148582
104503,1,26143,148582
104504,3,45167,148582
104505,4,34975,148582
104506,3,218211,148611
104507,0,30112,148621
104508,3,45086,148621
104509,4,34957,148621
104510,0,81306,148652
104511,1,81334,148652
104512,3,81333,148652
104513,4,81330,148652
104514,0,145426,148653
104515,1,145413,148653
104516,3,145479,148653
104517,4,145470,148653
104518,4,81329,148654
104519,5,81323,148654
104520,6,81317,148655
104521,7,81309,148655
104522,1,26252,148659
104523,0,145944,148661
104524,3,145972,148661
104525,4,145967,148661
104526,0,145944,148662
104527,3,145972,148662
104528,4,145967,148662
104529,5,145961,148662
104530,6,145955,148662
104531,4,149759,148663
104532,5,149750,148663
104533,6,149740,148664
104534,7,149730,148664
104535,0,24982,148672
104536,1,26394,148672
104537,3,44749,148672
104538,4,34947,148672
104539,1,26394,148673
104540,2,33974,148673
104541,0,30115,148674
104542,1,27107,148674
104543,3,45089,148674
104544,4,34960,148674
104545,6,29505,148675
104546,7,25036,148675
104547,1,27107,148676
104548,2,33974,148676
104549,0,27654,148680
104550,1,26642,148680
104551,3,43679,148680
104552,4,44218,148680
104553,4,157085,148681
104554,5,34738,148681
