ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,ScalingClass,Node__Field_12_0_0_63534_001,EffectMiscValue[0],EffectMiscValue[1],EffectRadiusIndex[0],EffectRadiusIndex[1],EffectSpellClassMask[0],EffectSpellClassMask[1],EffectSpellClassMask[2],EffectSpellClassMask[3],ImplicitTarget[0],ImplicitTarget[1],SpellID
704858,0,0,0,24,0,0,0,0,1,0,19843,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28946
704859,26,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,28858
704860,3,0,1,6,0,0,3000,0.1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,146.17436,0,0,0,0,0,0,0,0,0,0,6,0,28858
704861,0,0,0,24,0,0,0,0,1,0,19823,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28886
704862,79,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,1,0,29084
704863,22,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,200,0,0,1,0,0,0,0,0,0,0,1,0,29091
704864,56,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16985,0,0,0,0,0,0,0,1,0,29242
704865,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,28753,0,1,0,0,0,1,0,0,0,0,0,0,0,4096,0,0,0,1,0,28752
704866,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,38,0,28861
704867,10,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-35,0,0,127,0,0,0,0,0,0,0,1,0,28862
704868,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,16697,64,16,0,0,0,0,0,53,0,28863
704869,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,16698,64,12,0,0,0,0,0,18,0,28864
704870,24,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,1,0,0,0,0,0,0,0,1,0,29131
704871,94,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29131
704872,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,22,15,28089
704873,23,0,0,6,0,0,150000,0,1,0,0,0,0,0,0,28091,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28090
704874,0,0,0,24,0,0,0,0,1,0,22761,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,28474
704875,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28091
704876,22,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,35,0,0,4,0,0,0,0,0,0,0,1,0,28765
704877,0,0,0,24,0,0,0,0,1,0,19845,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28951
704878,0,0,0,24,0,0,0,0,1,0,19846,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28952
704879,56,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16785,0,0,0,0,0,0,0,1,0,28989
704880,56,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16784,0,0,0,0,0,0,0,1,0,28990
704881,0,0,0,24,0,0,0,0,1,0,21406,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29025
704882,0,0,0,24,0,0,0,0,1,0,21405,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29026
704883,0,0,0,24,0,0,0,0,1,0,21398,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29027
704884,0,0,0,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10211,0,0,0,0,0,0,0,0,0,29250
704885,0,0,0,28,0,0,0,0,1,0,0,0,0,3.682645,0,0,0,1,0,0,0,1,1,0,0,16983,64,16,0,0,0,0,0,17,0,29258
704886,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,51,0,0,126,0,0,0,0,0,0,0,1,0,28767
704887,135,0,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,51,0,0,126,0,0,0,0,0,0,0,1,0,28767
704888,108,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-3,0,0,14,0,0,0,240,0,0,0,1,0,28743
704889,79,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0,0,1,0,0,0,0,0,0,0,1,0,28747
704890,319,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,1,0,28747
704891,61,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,1,0,28747
704892,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,38,0,28366
704893,13,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,80,0,0,126,0,0,0,0,0,0,0,21,0,28825
704894,22,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,700,0,0,1,0,0,0,0,0,0,0,21,0,28827
704895,108,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,12,0,0,22,0,0,0,2,0,0,0,1,0,28829
704896,108,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-12,0,0,14,0,0,0,262144,0,0,0,1,0,28830
704897,22,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,35,0,0,16,0,0,0,0,0,0,0,1,0,28766
704898,107,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,5,0,0,0,3,266240,0,0,1,0,28999
704899,0,0,0,24,0,0,0,0,1,0,21392,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29034
704900,0,0,0,24,0,0,0,0,1,0,23227,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,25,0,29156
704901,57,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,29159
704902,0,0,0,24,0,0,0,0,1,0,21400,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29028
704903,0,0,0,24,0,0,0,0,1,0,21399,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29030
704904,0,0,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,28800
704905,109,0,0,6,0,0,0,0,1,0,0,0,0,0,0,28820,0,1,0,0,0,1,100,0,0,0,0,0,0,1024,0,0,0,1,0,28821
704906,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,22,15,28835
704907,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30796
704908,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,6,0,29515
704909,37,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,85,0,0,0,0,0,0,0,25,0,29519
704910,139,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,950,0,0,0,0,0,0,0,25,0,29519
704911,23,0,2,6,0,0,15000,0,1,0,0,0,0,0,0,30176,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29519
704912,4,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,29530
704913,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,448,0,0,0,1,0,30868
704914,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,0,0,0,0,448,0,0,0,1,0,30869
704915,109,0,0,6,0,0,0,0,1,0,0,0,0,0,0,28839,0,1,0,0,0,1,100,0,0,0,0,0,0,1,0,131072,0,1,0,28831
704916,3,0,0,27,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0.15,0,1,2000,0,0,0,0,13,0,0,0,0,0,28,0,28794
704917,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,28846,0,1,0,0,0,1,100,0,0,0,0,0,0,1,0,0,0,1,0,28845
704918,0,0,0,24,0,0,0,0,1,0,21408,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29011
704919,319,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,28866
704920,140,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,28866
704921,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.36363637,0,1,28,0,0,0,0,0,0,0,0,0,0,6,0,29638
704922,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.3902439,0,1,49,0,0,0,0,0,0,0,0,0,0,6,0,29639
704923,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17869,64,0,0,0,0,0,0,18,0,31557
704924,23,0,0,6,0,0,5000,0,1,0,0,0,0,0,0,31563,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31562
704925,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31563
704927,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,29422,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29423
704928,69,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0,1,2000,0,0,4,0,0,0,0,0,0,0,1,0,29432
704929,12,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,22,15,29484
704930,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,2000,0,0,0,0,22,0,0,0,0,0,22,15,29484
704931,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,6,0,29498
704932,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.14933333,0,1,750,0,0,0,0,13,0,0,0,0,0,22,15,30094
704933,26,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,22,15,30094
704934,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,0,0,0,0,448,0,0,0,1,0,30870
704935,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,29387,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29388
704936,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.33333334,0,1,28,0,0,0,0,0,0,0,0,0,0,6,0,29655
704937,102,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,108,0,0,32,0,0,0,0,0,0,0,1,0,28888
704938,131,0,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,108,0,0,32,0,0,0,0,0,0,0,1,0,28888
704939,0,0,0,24,0,0,0,0,1,0,19831,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28921
704940,78,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17266,0,0,0,0,0,0,0,1,0,30174
704941,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30176
704943,0,0,0,252,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,29181
704944,191,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,31565
704945,0,0,0,2,0,0,0,0.214,1,0,0,0,0,0,2.1,0,0,1,0,0,0,1,166,0,0,0,0,0,0,0,0,0,0,6,0,29228
704946,3,0,1,6,0,0,3000,0.1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,6,0,29228
704948,39,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,127,0,0,0,0,0,0,0,1,0,29230
704949,10,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-100,0,0,127,0,13,0,0,0,0,0,22,15,29232
704950,52,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,50,0,0,0,0,13,0,0,0,0,0,22,15,29232
704951,57,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,60,0,0,0,0,13,0,0,0,0,0,22,15,29232
704952,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,28772,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28771
704953,14,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,200,0,0,126,0,0,0,0,0,0,0,6,0,28772
704954,14,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,120,0,0,127,0,0,0,0,0,0,0,6,0,30113
704955,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30114
704956,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,28,0,0,0,0,0,22,51,30116
704957,0,0,1,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,28,0,0,0,0,0,22,51,30116
704958,0,0,2,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,28,0,0,0,0,0,22,51,30116
704959,0,0,0,54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1800,0,0,2684,0,0,0,0,0,0,0,0,0,28891
704960,0,0,0,24,0,0,0,0,1,0,21407,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29009
704961,0,0,0,24,0,0,0,0,1,0,21409,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29010
704962,0,0,0,38,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,11,0,0,0,0,0,22,15,29462
704963,180,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,26,0,0,32,0,0,0,0,0,0,0,1,0,28876
704964,0,0,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,29182
704965,0,0,0,76,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,181597,0,0,0,0,0,0,0,18,0,30227
704966,77,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,1,0,29183
704967,0,0,0,24,0,0,0,0,1,0,23179,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29130
704968,33,0,0,6,0,0,0,0,1,0,0,11,0,0,0,0,0,1,0,0,0,1,-40,0,0,0,0,0,0,0,0,0,0,6,0,29163
704969,0,0,1,2,0,0,0,0.163,1,0,0,0,0,0,0.5,0,0,1,0,0.10526316,0,1,19,0,0,0,0,0,0,0,0,0,0,6,0,29163
704970,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.1,0,1,4000,0,0,0,0,0,0,0,0,0,0,6,46,28364
704971,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,38,0,28365
704972,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,28369,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28370
704973,319,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,0,28371
704974,79,0,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,50,0,0,127,0,0,0,0,0,0,0,1,0,28371
704975,61,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,1,0,28371
704976,0,0,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,22,7,28374
704977,12,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28374
704978,0,0,2,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10495,0,0,0,0,0,0,0,0,0,28374
704979,22,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,200,0,0,1,0,0,0,0,0,0,0,1,0,29090
704980,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,28,0,0,0,0,0,22,51,30119
704981,0,0,1,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,28,0,0,0,0,0,22,51,30119
704982,0,0,2,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,28,0,0,0,0,0,22,51,30119
704983,0,0,0,86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,15,0,22,0,0,0,0,0,22,51,30132
704984,0,0,1,77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,22,15,30132
704985,0,0,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,28,0,0,0,0,0,22,7,30134
704986,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,29640,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29626
704987,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,29644,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29633
704988,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,29641,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29632
704989,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,28882,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28881
704990,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.2,0,1,2400,0,0,0,0,0,0,0,0,0,0,6,0,28882
704991,3,0,1,6,0,0,1000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,600,0,0,0,0,0,0,0,0,0,0,6,0,28882
704992,180,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,32,0,0,0,0,0,0,0,1,0,28890
704993,7,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,16,0,29419
704994,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,38,0,29531
704995,24,0,0,6,0,0,5000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,29040
704996,84,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,368,0,0,0,0,0,0,0,0,0,0,1,0,29041
704997,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,29042,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29041
704998,4,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29042
704999,7,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,29168
705000,29,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,25,0,0,4,0,0,0,0,0,0,0,25,0,30177
705001,123,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-4,0,0,124,0,0,0,0,0,0,0,1,0,28869
705002,102,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,60,0,0,32,0,0,0,0,0,0,0,1,0,28870
705003,131,0,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,60,0,0,32,0,0,0,0,0,0,0,1,0,28870
705004,0,0,0,24,0,0,0,0,1,0,21394,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29036
705005,84,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,1,0,29038
705006,33,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-50,0,0,0,0,13,0,0,0,0,0,24,0,30095
705007,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.2,0,1,1500,0,0,0,0,13,0,0,0,0,0,24,0,30095
705008,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,29647,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29635
705009,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,30111,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,30110
705010,0,0,0,96,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,30112
705011,0,0,1,58,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,75,0,0,0,0,0,0,0,0,0,0,6,0,30112
705012,12,0,2,6,0,0,0,1,1,0,0,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,30112
705013,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,28836
705014,107,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-20,0,0,14,0,0,0,2048,64,0,0,1,0,28855
705015,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.2,0,1,4400,0,0,0,0,15,0,0,0,0,0,22,15,28865
705016,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.144,0,1,250,0,0,0,0,8,0,0,0,0,0,22,15,30109
705017,33,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-50,0,0,0,0,8,0,0,0,0,0,22,15,30109
705018,4,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,31316
705019,0,0,1,252,0,0,0,0,1,0,0,0,0,0.02740167,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,17,29295
705020,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,16127,61,13,0,0,0,0,0,32,0,29316
705021,0,0,1,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,16148,61,13,0,0,0,0,0,32,0,29316
705022,0,0,2,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10143,0,0,0,0,0,0,0,0,0,29316
705023,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,9204,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,29526
705024,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,29682,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29681
705025,29,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,25,0,30178
705026,168,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,32,0,0,0,0,0,0,0,25,0,30683
705027,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0,1,600,0,0,0,0,13,0,0,0,0,0,22,15,29324
705028,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0,1,500,0,0,0,0,0,0,0,0,0,0,1,0,29324
705029,0,0,0,252,0,0,0,0,1,0,0,0,0,3.193953,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,17,29273
705030,0,0,1,79,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29273
705031,107,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4,0,0,0,0,32,0,0,1,0,28856
705032,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.375,0,1,16,0,0,0,0,0,0,0,0,0,0,6,0,29640
705033,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.36363637,0,1,26,0,0,0,0,0,0,0,0,0,0,6,0,29641
705034,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.4,0,1,28,0,0,0,0,0,0,0,0,0,0,6,0,29644
705035,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.3902439,0,1,33,0,0,0,0,0,0,0,0,0,0,6,0,29646
705036,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.36363637,0,1,38.5,0,0,0,0,0,0,0,0,0,0,6,0,29647
705037,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.36842105,0,1,28,0,0,0,0,0,0,0,0,0,0,6,0,29653
