ID,ChrCustomizationOptionID,ChrCustomizationChoiceID,CreatureDisplayInfoExtraID
653419,132,18067,11800
653420,128,18026,11803
653421,129,18039,11803
653422,130,18050,11803
653423,131,18060,11803
653424,132,18066,11803
653425,128,18027,11805
653426,129,18041,11805
653427,130,18049,11805
653428,131,18059,11805
653429,132,18067,11805
653430,128,18027,11806
653431,129,18041,11806
653432,130,18050,11806
653433,131,18058,11806
653434,132,18065,11806
653435,128,18035,11818
653436,129,18047,11818
653437,130,18054,11818
653438,131,18058,11818
653439,132,18072,11818
653440,128,18026,11819
653441,129,18039,11819
653442,130,18050,11819
653443,131,18060,11819
653444,132,18067,11819
653445,128,18027,11838
653446,129,18041,11838
653447,130,18050,11838
653448,131,18059,11838
653449,132,18065,11838
653450,128,18025,11850
653451,129,18040,11850
653452,130,18050,11850
653453,131,18061,11850
653454,132,18068,11850
653455,128,18027,11855
653456,129,18040,11855
653457,130,18049,11855
653458,131,18061,11855
653459,132,18065,11855
653460,128,18025,11856
653461,129,18039,11856
653462,130,18049,11856
653463,131,18058,11856
653464,132,18065,11856
653465,128,18025,11857
653466,129,18040,11857
653467,130,18050,11857
653468,131,18059,11857
653469,132,18065,11857
653470,128,18025,11859
653471,129,18039,11859
653472,130,18049,11859
653473,131,18058,11859
653474,132,18065,11859
653475,128,18026,11861
653476,129,18039,11861
653477,130,18057,11861
653478,131,18058,11861
653479,132,18065,11861
653480,128,18036,11863
653481,129,18048,11863
653482,130,18054,11863
653483,131,18061,11863
653484,132,18067,11863
653485,128,18029,11865
653486,129,18045,11865
653487,130,18055,11865
653488,131,18058,11865
653489,132,18065,11865
653490,128,18034,11866
653491,129,18045,11866
653492,130,18053,11866
653493,131,18062,11866
653494,132,18068,11866
653495,128,18030,11867
653496,129,18046,11867
653497,130,18051,11867
653498,131,18058,11867
653499,132,18067,11867
653500,128,18037,11870
653501,129,18044,11870
653502,130,18052,11870
653503,131,18059,11870
653504,132,18072,11870
653505,128,18038,11871
653506,129,18047,11871
653507,130,18052,11871
653508,131,18062,11871
653509,132,18070,11871
653510,128,18025,11879
653511,129,18039,11879
653512,130,18055,11879
653513,131,18058,11879
653514,132,18069,11879
653515,128,18029,11884
653516,129,18047,11884
653517,130,18052,11884
653518,131,18064,11884
653519,132,18068,11884
653520,128,18031,11885
653521,129,18045,11885
653522,130,18050,11885
653523,131,18064,11885
653524,132,18070,11885
653525,128,18028,11888
653526,129,18041,11888
653527,130,18050,11888
653528,131,18061,11888
653529,132,18069,11888
653530,128,18035,11889
653531,129,18045,11889
653532,130,18049,11889
653533,131,18064,11889
653534,132,18071,11889
653535,128,18029,11890
653536,129,18047,11890
653537,130,18051,11890
653538,131,18064,11890
653539,132,18072,11890
653540,128,18030,11891
653541,129,18039,11891
653542,130,18055,11891
653543,131,18060,11891
653544,132,18072,11891
653545,128,18032,11893
653546,129,18043,11893
653547,130,18052,11893
653548,131,18064,11893
653549,132,18072,11893
653550,128,18025,11894
653551,129,18039,11894
653552,130,18054,11894
653553,131,18063,11894
653554,132,18070,11894
653555,128,18031,11897
653556,129,18043,11897
653557,130,18052,11897
653558,131,18058,11897
653559,132,18072,11897
653560,128,18031,11899
653561,129,18041,11899
653562,130,18054,11899
653563,131,18064,11899
653564,132,18069,11899
653565,128,18034,11901
653566,129,18048,11901
653567,130,18056,11901
653568,131,18063,11901
653569,132,18068,11901
653570,128,18037,11903
653571,129,18044,11903
653572,130,18054,11903
653573,131,18064,11903
653574,132,18069,11903
653575,128,18033,11904
653576,129,18048,11904
653577,130,18057,11904
653578,131,18064,11904
653579,132,18072,11904
653580,128,18030,11906
653581,129,18045,11906
653582,130,18052,11906
653583,131,18064,11906
653584,132,18070,11906
653585,128,18033,11910
653586,129,18047,11910
653587,130,18056,11910
653588,131,18059,11910
653589,132,18068,11910
653590,128,18031,11911
653591,129,18043,11911
653592,130,18052,11911
653593,131,18061,11911
653594,132,18067,11911
653595,128,18031,11913
653596,129,18044,11913
653597,130,18056,11913
653598,131,18058,11913
653599,132,18070,11913
653600,128,18029,11914
653601,129,18039,11914
653602,130,18049,11914
653603,131,18062,11914
653604,132,18068,11914
653605,128,18032,11915
653606,129,18042,11915
653607,130,18053,11915
653608,131,18064,11915
653609,132,18071,11915
653610,128,18032,11916
653611,129,18042,11916
653612,130,18053,11916
653613,131,18064,11916
653614,132,18071,11916
653615,128,18034,11917
653616,129,18045,11917
653617,130,18053,11917
653618,131,18062,11917
653619,132,18070,11917
653620,128,18036,11918
653621,129,18041,11918
653622,130,18050,11918
653623,131,18064,11918
653624,132,18069,11918
653625,128,18036,11919
653626,129,18039,11919
653627,130,18054,11919
653628,131,18064,11919
653629,132,18072,11919
653630,128,18036,11920
653631,129,18039,11920
653632,130,18054,11920
653633,131,18064,11920
653634,132,18072,11920
653635,128,18036,11921
653636,129,18039,11921
653637,130,18054,11921
653638,131,18064,11921
653639,132,18072,11921
653640,128,18037,11938
653641,129,18042,11938
653642,130,18054,11938
653643,131,18059,11938
653644,132,18071,11938
653645,128,18037,11939
653646,129,18045,11939
653647,130,18056,11939
653648,131,18059,11939
653649,132,18072,11939
653650,128,18025,11942
653651,129,18039,11942
653652,130,18049,11942
653653,131,18058,11942
653654,132,18065,11942
653655,128,18025,11943
653656,129,18041,11943
653657,130,18051,11943
653658,131,18064,11943
653659,132,18066,11943
653660,128,18026,11951
653661,129,18039,11951
653662,130,18049,11951
653663,131,18061,11951
653664,132,18068,11951
653665,128,18032,11982
653666,129,18044,11982
653667,130,18056,11982
653668,131,18059,11982
653669,132,18065,11982
653670,128,18031,11984
653671,129,18045,11984
653672,130,18053,11984
653673,131,18064,11984
653674,132,18070,11984
653675,128,18026,11985
653676,129,18039,11985
653677,130,18049,11985
653678,131,18061,11985
653679,132,18068,11985
653680,128,18033,12005
653681,129,18045,12005
653682,130,18054,12005
653683,131,18060,12005
653684,132,18071,12005
653685,128,18032,12006
653686,129,18042,12006
653687,130,18057,12006
653688,131,18061,12006
653689,132,18066,12006
653690,128,18036,12012
653691,129,18041,12012
653692,130,18053,12012
653693,131,18060,12012
653694,132,18066,12012
653695,128,18033,12013
653696,129,18043,12013
653697,130,18050,12013
653698,131,18061,12013
653699,132,18068,12013
653700,128,18035,12017
653701,129,18045,12017
653702,130,18057,12017
653703,131,18061,12017
653704,132,18065,12017
653705,128,18027,12018
653706,129,18041,12018
653707,130,18050,12018
653708,131,18060,12018
653709,132,18069,12018
653710,128,18027,12019
653711,129,18041,12019
653712,130,18052,12019
653713,131,18058,12019
653714,132,18071,12019
653715,128,18027,12021
653716,129,18042,12021
653717,130,18056,12021
653718,131,18060,12021
653719,132,18066,12021
653720,128,18027,12032
653721,129,18045,12032
653722,130,18051,12032
653723,131,18062,12032
653724,132,18071,12032
653725,128,18029,12035
653726,129,18042,12035
653727,130,18054,12035
653728,131,18061,12035
653729,132,18069,12035
653730,128,18026,12041
653731,129,18041,12041
653732,130,18052,12041
653733,131,18060,12041
653734,132,18072,12041
653735,128,18032,12042
653736,129,18044,12042
653737,130,18050,12042
653738,131,18059,12042
653739,132,18069,12042
653740,128,18036,12043
653741,129,18042,12043
653742,130,18054,12043
653743,131,18061,12043
653744,132,18066,12043
653745,128,18038,12044
653746,129,18047,12044
653747,130,18055,12044
653748,131,18059,12044
653749,132,18071,12044
653750,128,18029,12046
653751,129,18044,12046
653752,130,18053,12046
653753,131,18059,12046
653754,132,18065,12046
653755,128,18035,12048
653756,129,18043,12048
653757,130,18051,12048
653758,131,18064,12048
653759,132,18068,12048
653760,128,18027,12050
653761,129,18040,12050
653762,130,18056,12050
653763,131,18060,12050
653764,132,18068,12050
653765,128,18031,12051
653766,129,18044,12051
653767,130,18051,12051
653768,131,18064,12051
653769,132,18071,12051
653770,128,18032,12052
653771,129,18039,12052
653772,130,18053,12052
653773,131,18059,12052
653774,132,18070,12052
653775,128,18025,12053
653776,129,18045,12053
653777,130,18050,12053
653778,131,18058,12053
653779,132,18071,12053
653780,128,18027,12055
653781,129,18039,12055
653782,130,18054,12055
653783,131,18060,12055
653784,132,18066,12055
653785,128,18036,12062
653786,129,18043,12062
653787,130,18049,12062
653788,131,18058,12062
653789,132,18070,12062
653790,128,18034,12065
653791,129,18046,12065
653792,130,18052,12065
653793,131,18058,12065
653794,132,18067,12065
653795,128,18036,12070
653796,129,18048,12070
653797,130,18051,12070
653798,131,18063,12070
653799,132,18065,12070
653800,128,18030,12074
653801,129,18041,12074
653802,130,18054,12074
653803,131,18063,12074
653804,132,18071,12074
653805,128,18038,12076
653806,129,18043,12076
653807,130,18057,12076
653808,131,18062,12076
653809,132,18068,12076
653810,128,18036,12081
653811,129,18041,12081
653812,130,18055,12081
653813,131,18058,12081
653814,132,18072,12081
653815,128,18033,12082
653816,129,18047,12082
653817,130,18050,12082
653818,131,18063,12082
653819,132,18067,12082
653820,128,18035,12084
653821,129,18046,12084
653822,130,18050,12084
653823,131,18062,12084
653824,132,18068,12084
653825,128,18038,12096
653826,129,18039,12096
653827,130,18055,12096
653828,131,18061,12096
653829,132,18072,12096
653830,128,18027,12097
653831,129,18043,12097
653832,130,18057,12097
653833,131,18064,12097
653834,132,18068,12097
653835,128,18027,12101
653836,129,18040,12101
653837,130,18049,12101
653838,131,18059,12101
653839,132,18069,12101
653840,128,18028,12177
653841,129,18043,12177
653842,130,18054,12177
653843,131,18063,12177
653844,132,18069,12177
653845,128,18035,12178
653846,129,18041,12178
653847,130,18056,12178
653848,131,18061,12178
653849,132,18071,12178
653850,128,18031,12201
653851,129,18041,12201
653852,130,18054,12201
653853,131,18063,12201
653854,132,18068,12201
653855,128,18030,12207
653856,129,18042,12207
653857,130,18051,12207
653858,131,18061,12207
653859,132,18071,12207
653860,128,18036,12236
653861,129,18043,12236
653862,130,18056,12236
653863,131,18058,12236
653864,132,18071,12236
653865,128,18032,12259
653866,129,18042,12259
653867,130,18054,12259
653868,131,18062,12259
653869,132,18068,12259
653870,128,18025,12284
653871,129,18041,12284
653872,130,18057,12284
653873,131,18058,12284
653874,132,18065,12284
653875,128,18034,12287
653876,129,18043,12287
653877,130,18051,12287
653878,131,18064,12287
653879,132,18065,12287
653880,128,18030,12300
653881,129,18039,12300
653882,130,18057,12300
653883,131,18061,12300
653884,132,18067,12300
653885,128,18029,12317
653886,129,18043,12317
653887,130,18051,12317
653888,131,18059,12317
653889,132,18072,12317
653890,128,18031,12322
653891,129,18042,12322
653892,130,18053,12322
653893,131,18060,12322
653894,132,18068,12322
653895,128,18030,12325
653896,129,18043,12325
653897,130,18050,12325
653898,131,18061,12325
653899,132,18067,12325
653900,128,18030,12326
653901,129,18044,12326
653902,130,18052,12326
653903,131,18061,12326
653904,132,18069,12326
653905,128,18029,12329
653906,129,18043,12329
653907,130,18057,12329
653908,131,18059,12329
653909,132,18072,12329
653910,128,18029,12330
653911,129,18047,12330
653912,130,18057,12330
653913,131,18059,12330
653914,132,18070,12330
653915,128,18034,12334
653916,129,18046,12334
653917,130,18051,12334
653918,131,18064,12334
653919,132,18065,12334
653920,128,18034,12339
653921,129,18047,12339
653922,130,18049,12339
653923,131,18064,12339
653924,132,18069,12339
653925,128,18030,12346
653926,129,18047,12346
653927,130,18052,12346
653928,131,18061,12346
653929,132,18070,12346
653930,128,18036,12355
653931,129,18046,12355
653932,130,18049,12355
653933,131,18060,12355
653934,132,18065,12355
653935,128,18035,12357
653936,129,18044,12357
653937,130,18049,12357
653938,131,18060,12357
653939,132,18069,12357
653940,128,18037,12358
653941,129,18041,12358
653942,130,18053,12358
653943,131,18064,12358
653944,132,18067,12358
653945,128,18030,12360
653946,129,18043,12360
653947,130,18050,12360
653948,131,18061,12360
653949,132,18067,12360
653950,128,18038,12363
653951,129,18039,12363
653952,130,18057,12363
653953,131,18058,12363
653954,132,18065,12363
653955,128,18030,12367
653956,129,18041,12367
653957,130,18054,12367
653958,131,18064,12367
653959,132,18068,12367
653960,128,18030,12369
653961,129,18043,12369
653962,130,18057,12369
653963,131,18061,12369
653964,132,18068,12369
653965,128,18028,12403
653966,129,18042,12403
653967,130,18050,12403
653968,131,18060,12403
653969,132,18069,12403
653970,128,18033,12406
653971,129,18043,12406
653972,130,18049,12406
653973,131,18060,12406
653974,132,18071,12406
653975,128,18031,12407
653976,129,18048,12407
653977,130,18049,12407
653978,131,18061,12407
653979,132,18072,12407
653980,128,18029,12410
653981,129,18041,12410
653982,130,18055,12410
653983,131,18059,12410
653984,132,18070,12410
653985,128,18031,12413
653986,129,18045,12413
653987,130,18053,12413
653988,131,18060,12413
653989,132,18066,12413
653990,128,18028,12481
653991,129,18042,12481
653992,130,18052,12481
653993,131,18061,12481
653994,132,18068,12481
653995,128,18038,12484
653996,129,18046,12484
653997,130,18049,12484
653998,131,18059,12484
653999,132,18068,12484
654000,128,18029,12485
654001,129,18048,12485
654002,130,18054,12485
654003,131,18059,12485
654004,132,18070,12485
654005,128,18036,12530
654006,129,18045,12530
654007,130,18052,12530
654008,131,18062,12530
654009,132,18065,12530
654010,128,18031,12531
654011,129,18040,12531
654012,130,18051,12531
654013,131,18062,12531
654014,132,18068,12531
654015,128,18031,12536
654016,129,18043,12536
654017,130,18052,12536
654018,131,18058,12536
654019,132,18069,12536
654020,128,18025,12571
654021,129,18041,12571
654022,130,18050,12571
654023,131,18060,12571
654024,132,18066,12571
654025,128,18027,12572
654026,129,18044,12572
654027,130,18054,12572
654028,131,18063,12572
654029,132,18069,12572
654030,128,18033,12604
654031,129,18043,12604
654032,130,18055,12604
654033,131,18058,12604
654034,132,18066,12604
654035,128,18029,12607
654036,129,18048,12607
654037,130,18056,12607
654038,131,18062,12607
654039,132,18068,12607
654040,128,18030,12614
654041,129,18040,12614
654042,130,18050,12614
654043,131,18060,12614
654044,132,18067,12614
654045,128,18030,12615
654046,129,18040,12615
654047,130,18050,12615
654048,131,18060,12615
654049,132,18067,12615
654050,128,18026,12651
654051,129,18039,12651
654052,130,18050,12651
654053,131,18060,12651
654054,132,18066,12651
654055,128,18036,12653
654056,129,18045,12653
654057,130,18049,12653
654058,131,18058,12653
654059,132,18065,12653
654060,128,18038,12654
654061,129,18042,12654
654062,130,18055,12654
654063,131,18063,12654
654064,132,18068,12654
654065,128,18027,12673
654066,129,18041,12673
654067,130,18057,12673
654068,131,18059,12673
654069,132,18066,12673
654070,128,18029,12674
654071,129,18047,12674
654072,130,18051,12674
654073,131,18061,12674
654074,132,18065,12674
654075,128,18030,12676
654076,129,18046,12676
654077,130,18050,12676
654078,131,18062,12676
654079,132,18067,12676
654080,128,18031,12677
654081,129,18047,12677
654082,130,18052,12677
654083,131,18064,12677
654084,132,18066,12677
654085,128,18028,12678
654086,129,18047,12678
654087,130,18050,12678
654088,131,18059,12678
654089,132,18072,12678
654090,128,18030,12687
654091,129,18046,12687
654092,130,18055,12687
654093,131,18064,12687
654094,132,18067,12687
654095,128,18028,12688
654096,129,18040,12688
654097,130,18056,12688
654098,131,18062,12688
654099,132,18072,12688
654100,128,18031,12713
654101,129,18047,12713
654102,130,18053,12713
654103,131,18062,12713
654104,132,18070,12713
654105,128,18036,12731
654106,129,18047,12731
654107,130,18051,12731
