OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID,VisibleSpellID
,,Gain +$ev1 $en1 when making Dawnweave Bolts.,128818,0,0,0,0
,,Gain +$ev1 $en1 when making Dawnweave Bolts and learn to craft $@spellname446934.,128819,446934,0,0,0
,,Gain +$ev1 $en1 when making Dawnweave Bolts.,128820,0,0,0,0
,,"[NYI] Further improve your connection with Dawnweave, decreasing how quickly you exhaust the magic used to craft Dawnweave Bolts.",128821,0,0,0,0
Dawnweaving,,"Master the art of creating Dawnweave Bolts, gaining +$ev1 $en1 per point in this Specialization.",128822,0,4549266,0,0
,,Learn to craft $@spellname446931.,128823,446931,0,0,0
,,Gain +$ev1 $en1 and +$ev2 $en2 when making and using Dawnweave.,128824,0,0,0,0
,,Gain +$ev1 $en1 and +$ev2 $en2 when making and using Dawnweave.,128825,0,0,0,0
,,Learn a sub-specialization of your choice.,128826,0,0,0,0
,,Learn to craft $@spellname446930.,128827,446930,0,0,0
,,Gain +$ev1 $en1 when making and using Dawnweave.,128828,0,0,0,0
,,Become aware of salvaging scraps of Dawnweave from humanoids around Khaz Algar and learn to craft $@spellname446928s.,128829,446928,0,0,0
Dawnweave Tailoring,,"Unravel thread imbued with Dawn's light in your tailoring, gaining +$ev1 +$en1 Crafting Skill per point in this specialization when making and using Dawnweave.",128830,0,4549249,0,0
,,Learn the final sub-specialization.,128831,0,0,0,0
,,Gain +$ev1 $en1 and +ev2 $en2 when crafting Items using either Dawnweave or Duskweave.,128832,0,0,0,0
,,Learn to craft the $@spellname446981.,128833,446981,0,0,0
,,Gain +$ev1 $en1 and +ev2 $en2 when crafting Items using either Dawnweave or Duskweave.,128834,0,0,0,0
,,Learn to craft the $@spellname446980.,128835,446980,0,0,0
,,Gain +$ev1 $en1 and +ev2 $en2 when crafting Items using either Dawnweave or Duskweave.,128836,0,0,0,0
,,Learn a sub-specialization of your choice.,128837,0,0,0,0
From Dawn Until Dusk,,"Harness the energy imbued in threads around Khaz Algar to make powerful cloth gear and reagent items, gaining +$ev1 $en1 per point in this Specialization.",128838,0,4914680,0,0
Duskweaving,,,128839,0,4549277,0,0
Duskweave Tailoring,,,128840,0,4549274,0,0
Dawnweaving,,,128841,0,4549266,0,0
Dawnweave Tailoring,,,128842,0,4549249,0,0
From Dawn Until Dusk,,Specialize in the energy imbued in threads around Khaz Algar to make powerful cloth gear and reagent items.,128843,0,4914680,0,0
,,,128844,452363,0,0,0
,,,128845,459494,0,0,0
,,,128846,452363,0,0,0
,,,128847,452413,0,0,0
,,,128848,452407,0,0,0
,,,128849,452404,0,0,0
,,Learn to add Embroidery Thread Finishing Reagents to Waist armor.,128850,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Waist Armor.,128851,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Waist Armor.,128852,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Waist Armor.,128853,0,0,0,0
,,Learn to craft $@spellname446939.,128854,446939,0,0,0
Belts,,"Specialize in tailoring cloth Waist armors, gaining +$ev1 $en1 per point in this Specialization.",128855,0,5660121,0,0
,,Learn to add Embroidery Thread Finishing Reagents to Wrist armor.,128856,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Wrist Armor.,128857,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Wrist Armor.,128858,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Wrist Armor.,128859,0,0,0,0
,,Learn to craft $@spellname446938.,128860,446938,0,0,0
Armbands,,"Specialize in tailoring cloth Wrist armors, gaining +$ev1 $en1 per point in this Specialization.",128861,0,5660124,0,0
,,Learn to add Embroidery Thread Finishing Reagents to Shoulder armor.,128862,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Shoulder Armor.,128863,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Shoulder Armor.,128864,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Shoulder Armor.,128865,0,0,0,0
,,Learn to craft $@spellname446944.,128866,446944,0,0,0
Mantles,,"Specialize in tailoring cloth Shoulder armors, gaining +$ev1 $en1 per point in this specialization.",128867,0,5660119,0,0
,,"Learn the final sub-specialization and gain +$ev1 $en1 when crafting Waist, Shoulder, and Wrist pieces.",128868,0,0,0,0
,,"Gain +$ev1 $en1 and $ev1 $en2 when crafting Waist, Shoulder, and Wrist pieces.",128869,0,0,0,0
,,"Gain +$ev1 $en1 and $ev1 $en2 when crafting Waist, Shoulder, and Wrist pieces.",128870,0,0,0,0
,,"Learn a sub-specialization of your choice and gain +$ev1 $en1 when crafting Waist, Shoulder, and Wrist pieces.",128871,0,0,0,0
,,"Gain +$ev1 $en1 and $ev1 $en2 when crafting Waist, Shoulder, and Wrist pieces.",128872,0,0,0,0
Gloves,,"Specialize in tailoring cloth Hand armors, gaining +$ev1 $en1 per point in this Specialization.",128873,0,5660123,0,0
,,"Learn a sub-specialization of your choice and gain +$ev1 $en1 when crafting Waist, Shoulder, and Wrist pieces.",128874,0,0,0,0
,,"+$ev1 $en1 when crafting Hand, Feet, Head, and Back pieces.|n|n- $ev1 $en2 when crafting Hand, Feet, Head, and Back pieces.",128875,0,0,0,0
,,Learn to add Embroidery Thread Finishing Reagents to Leg armor.,128876,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Leg Armor.,128877,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Leg Armor.,128878,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Leg Armor.,128879,0,0,0,0
,,Learn to craft $@spellname446943.,128880,446943,0,0,0
Leggings,,"Specialize in tailoring cloth Leg armor, gaining +$ev1 $en1 per point in this specialization.",128881,0,4624565,0,0
,,Learn to add Embroidery Thread Finishing Reagents to Chest armor.,128882,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Chest Armor.,128883,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Chest Armor.,128884,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Chest Armor.,128885,0,0,0,0
,,Learn to craft $@spellname446942.,128886,446942,0,0,0
Robes,,"Specialize in tailoring cloth Chest armor, gaining +$ev1 $en1 per point in this specialization.",128887,0,5660118,0,0
,,Gain +$ev1 $en1 when crafting Chest and Leg Armor.,128888,0,0,0,0
,,Gain +$ev1 $en1 and +$ev2 $en2 when crafting Chest and Leg Armor.,128889,0,0,0,0
,,Gain +$ev1 $en1 and +$ev2 $en2 when crafting Chest and Leg Armor.,128890,0,0,0,0
,,Gain +$ev1 $en1 and +$ev2 $en2 when crafting Chest and Leg Armor.,128891,0,0,0,0
,,Gain +$ev1 $en1 when crafting Chest and Leg Armor.,128892,0,0,0,0
Armbands,,"Specialize in tailoring cloth Wrist armors, gaining +$ev1 $en1 per point in this Specialization.",128893,0,5660120,0,0
,,Learn a sub-specialization of your choice and how to use Optional Reagents to specify the secondary stats on many Chest and Leg Armor pieces.,128894,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Shoulder Armor.,128895,0,0,0,0
,,Learn the final sub-specialization.|n|nGain +$ev1 $en1 and +$ev2 $en2 when crafting Cloth Armor.,128896,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Armor.,128897,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Armor.,128898,0,0,0,0
Mantles,,"Specialize in tailoring cloth Shoulder armors, gaining +$ev1 $en1 per point in this Specialization.",128899,0,5660127,0,0
,,Gain +$ev1 $en1 when crafting Cloth Armor.,128900,0,0,0,0
,,Learn a sub-specialization of your choice and gain +$ev1 $en1 when crafting Cloth Armor.,128901,0,0,0,0
,,Learn to use Optional Reagents to upgrade item level on most Cloth Armor.,128902,0,0,0,0
,,"- Learn a sub-specialization of your choice.|n|n- +$ev1 $en1 when crafting Waist, Shoulder, and Wrist pieces.",128903,0,0,0,0
,,Learn to add Embroidery Thread Finishing Reagents to Cloaks.,128904,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Back Armor.,128905,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Back Armor.,128906,0,0,0,0
Making a Statement,,"Improve at tailoring the embelishments of an outfit such as Hand, Feet, Head, and Back pieces. Gain +$ev1 $en1 per point in this Specialization.",128907,0,4624560,0,0
,,Learn to craft $@spellname446940.,128908,446940,0,0,0
,,+$ev1 $en1 when crafting Cloth Leg Armor.,128909,0,0,0,0
,,Learn to add Embroidery Thread Finishing Reagents to Head armor.,128910,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Head Armor.,128911,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Head Armor.,128912,0,0,0,0
Leggings,,,128913,0,5660125,0,0
,,Learn to craft $@spellname446941.,128914,446941,0,0,0
,,+$ev1 $en1 when crafting Cloth Chest Armor.,128915,0,0,0,0
,,Learn to add Embroidery Thread Finishing Reagents to Feet.,128916,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Feet Armor.,128917,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Feet Armor.,128918,0,0,0,0
Robes,,,128919,0,5660122,0,0
,,Learn to craft $@spellname446937.,128920,446937,0,0,0
,,+$ev1 $en1 when crafting Chest and Leg Armor.,128921,0,0,0,0
,,Learn to add Embroidery Thread Finishing Reagents to Hands.,128922,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Hand Armor.,128923,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Hand Armor.,128924,0,0,0,0
,,Gain +$ev1 $en1 when crafting Cloth Hand Armor.,128925,0,0,0,0
,,Learn to craft $@spellname446945.,128926,446945,0,0,0
Gloves,,"Specialize in tailoring cloth Hand armors, gaining +$ev1 $en1 per point in this Specialization.",128927,0,5660122,0,0
,,"Learn the final sub-specialization of your choice and gain +$ev1 $en1 when crafting Hand, Feet, Head, and Back pieces.",128928,0,0,0,0
,,"Gain +$ev1 $en1 when crafting Hand, Feet, Head, and Back armor.",128929,0,0,0,0
,,"Learn a sub-specialization of your choice and gain +$ev1 $en1 when crafting Hand, Feet, Head, and Back pieces.",128930,0,0,0,0
,,"Gain +$ev1 $en1 when crafting Hand, Feet, Head, and Back armor.",128931,0,0,0,0
,,"Learn a sub-specialization of your choice and gain +$ev1 $en1 when crafting Hand, Feet, Head, and Back pieces.",128932,0,0,0,0
,,"Gain +$ev1 $en1 when crafting Hand, Feet, Head, and Back armor.",128933,0,0,0,0
,,"Learn a sub-specialization of your choice and gain +$ev1 $en1 when crafting Hand, Feet, Head, and Back pieces.",128934,0,0,0,0
Gloves,,"Specialize in tailoring cloth Hand armor, gaining +$ev1 $en1 per point in this Specialization.",128935,0,5660122,0,0
Belts,,,128936,0,5660121,0,0
Armbands,,,128937,0,5660124,0,0
Mantles,,,128938,0,5660119,0,0
Making a Statement,,,128939,0,5660123,0,0
Leggings,,,128940,0,4624565,0,0
Robes,,,128941,0,5660118,0,0
Weighted Garments,,,128942,0,5660120,0,0
Cloaks,,,128943,0,5660127,0,0
Hats,,,128944,0,4624560,0,0
Footwear,,,128945,0,5660125,0,0
Gloves,,,128946,0,5660122,0,0
Weathering Wear,,,128947,0,4624566,0,0
Threads of Devotion,,Specialize in crafting a broad range of equipment necessary for your adventures in Khaz Algar.,128948,0,4624558,0,0
,,Learn to add Embroidery Thread Finishing Reagents to Waist armor.,128949,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Waist Armor.,128950,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Waist Armor.,128951,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Waist Armor.,128952,0,0,0,0
,,Learn to craft $@spellname376510.,128953,446939,0,0,0
Belts,,"Specialize in tailoring cloth Waist armors, gaining +$ev1 $en1 per point in this Specialization.",128954,0,5660118,0,0
,,Learn to add Embroidery Thread Finishing Reagents to Wrist armor.,128955,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Wrist Armor.,128956,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Wrist Armor.,128957,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Wrist Armor.,128958,0,0,0,0
,,Learn to craft $@spellname376510.,128959,446938,0,0,0
Armbands,,"Specialize in tailoring cloth Wrist armors, gaining +$ev1 $en1 per point in this Specialization.",128960,0,5660120,0,0
,,Learn to add Embroidery Thread Finishing Reagents to Shoulder armor.,128961,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Shoulder Armor.,128962,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Shoulder Armor.,128963,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Shoulder Armor.,128964,0,0,0,0
,,Learn to craft $@spellname376510.,128965,446944,0,0,0
Mantles,,"Specialize in tailoring cloth Shoulder armors, gaining +$ev1 $en1 per point in this Specialization.",128966,0,5660127,0,0
,,"- Learn the final sub-specialization.|n|n- +$ev1 $en1 when crafting Waist, Shoulder, and Wrist pieces.",128967,0,0,0,0
,,"+$ev1 $en1 when crafting Waist, Shoulder, and Wrist pieces.|n|n- $ev1 $en2 when crafting Waist, Shoulder, and Wrist pieces.",128968,0,0,0,0
,,"+$ev1 $en1 when crafting Waist, Shoulder, and Wrist pieces.|n|n- $ev1 $en2 when crafting Waist, Shoulder, and Wrist pieces.",128969,0,0,0,0
,,"- Learn a sub-specialization of your choice.|n|n- +$ev1 $en1 when crafting Waist, Shoulder, and Wrist pieces.",128970,0,0,0,0
,,"+$ev1 $en1 when crafting Waist, Shoulder, and Wrist pieces.|n|n- $ev1 $en2 when crafting Waist, Shoulder, and Wrist pieces.",128971,0,0,0,0
Gloves,,"Specialize in tailoring cloth Hand armors, gaining +$ev1 $en1 per point in this Specialization.",128972,0,5660123,0,0
,,"- Learn a sub-specialization of your choice.|n|n- +$ev1 $en1 when crafting Waist, Shoulder, and Wrist pieces.",128973,0,0,0,0
,,"+$ev1 $en1 when crafting Hand, Feet, Head, and Back pieces.|n|n- $ev1 $en2 when crafting Hand, Feet, Head, and Back pieces.",128974,0,0,0,0
,,Learn to add Embroidery Thread Finishing Reagents to Leg armor.,128975,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Leg Armor.,128976,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Leg Armor.,128977,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Leg Armor.,128978,0,0,0,0
,,Learn to craft $@spellname376510.,128979,446943,0,0,0
Leggings,,,128980,0,5660125,0,0
,,Learn to add Embroidery Thread Finishing Reagents to Chest armor.,128981,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Chest Armor.,128982,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Chest Armor.,128983,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Chest Armor.,128984,0,0,0,0
,,Learn to craft $@spellname376510.,128985,446942,0,0,0
Robes,,,128986,0,5660122,0,0
,,,128987,0,0,0,0
,,+$ev1 $en1 when crafting Chest and Leg Armor.,128988,0,0,0,0
,,+$ev1 $en1 when crafting Chest and Leg Armor.,128989,0,0,0,0
,,+$ev1 $en1 when crafting Chest and Leg Armor.,128990,0,0,0,0
,,+$ev1 $en1 when crafting Chest and Leg Armor.,128991,0,0,0,0
Armbands,,"Specialize in tailoring cloth Wrist armors, gaining +$ev1 $en1 per point in this Specialization.",128992,0,5660120,0,0
,,- Learn a sub-specialization of your choice.-|n|n Learn to use Optional Reagents to specify the secondary stats on many Chest and Leg Armor pieces.,128993,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Shoulder Armor.,128994,0,0,0,0
,,- Learn a sub-specialization of your choice.|n|n- +$ev1 $en1 when crafting Cloth Armor.|n|n-+$ev2 $en2 when crafting Cloth Armor.,128995,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Armor.,128996,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Armor.,128997,0,0,0,0
Mantles,,"Specialize in tailoring cloth Shoulder armors, gaining +$ev1 $en1 per point in this Specialization.",128998,0,5660127,0,0
,,+$ev1 $en1 when crafting Cloth Armor.,128999,0,0,0,0
,,- Learn a sub-specialization of your choice.|n|n- +$ev1 $en1 when crafting Cloth Armor.,129000,0,0,0,0
,,Learn to use Optional Reagents to upgrade item level on most Cloth Armor.,129001,0,0,0,0
,,"- Learn a sub-specialization of your choice.|n|n- +$ev1 $en1 when crafting Waist, Shoulder, and Wrist pieces.",129002,0,0,0,0
,,Learn to add Embroidery Thread Finishing Reagents to Cloaks.,129003,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Back Armor.,129004,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Back Armor.,129005,0,0,0,0
Making a Statement,,"Improve at tailoring the embelishments of an outfit such as Hand, Feet, Head, and Back pieces. Gain +$ev1 $en1 per point in this Specialization.",129006,0,4624560,0,0
,,Learn to craft $@spellname376510.,129007,446940,0,0,0
,,+$ev1 $en1 when crafting Cloth Leg Armor.,129008,0,0,0,0
,,Learn to add Embroidery Thread Finishing Reagents to Head armor.,129009,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Head Armor.,129010,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Head Armor.,129011,0,0,0,0
Leggings,,,129012,0,5660125,0,0
,,Learn to craft $@spellname376510.,129013,446941,0,0,0
,,+$ev1 $en1 when crafting Cloth Chest Armor.,129014,0,0,0,0
,,Learn to add Embroidery Thread Finishing Reagents to Feet.,129015,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Feet Armor.,129016,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Feet Armor.,129017,0,0,0,0
Robes,,,129018,0,5660122,0,0
,,Learn to craft $@spellname376510.,129019,446937,0,0,0
,,+$ev1 $en1 when crafting Chest and Leg Armor.,129020,0,0,0,0
,,Learn to add Embroidery Thread Finishing Reagents to Hands.,129021,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Hand Armor.,129022,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Hand Armor.,129023,0,0,0,0
,,+$ev1 $en1 when crafting Cloth Hand Armor.,129024,0,0,0,0
,,Learn to craft $@spellname376510.,129025,446945,0,0,0
Gloves,,"Specialize in tailoring cloth Hand armors, gaining +$ev1 $en1 per point in this Specialization.",129026,0,5660123,0,0
,,"- Learn the final sub-specialization.|n|n- +$ev1 $en1 when crafting Hand, Feet, Head, and Back pieces.",129027,0,0,0,0
,,"+$ev1 $en1 when crafting Hand, Feet, Head, and Back pieces.|n|n- $ev1 $en2 when crafting Hand, Feet, Head, and Back pieces.",129028,0,0,0,0
,,"+$ev1 $en1 when crafting Hand, Feet, Head, and Back armor.",129029,0,0,0,0
,,"+$ev1 $en1 when crafting Hand, Feet, Head, and Back pieces.|n|n- $ev1 $en2 when crafting Hand, Feet, Head, and Back pieces.",129030,0,0,0,0
,,"- Learn a sub-specialization of your choice.|n|n- +$ev1 $en1 when crafting Hand, Feet, Head, and Back pieces.",129031,0,0,0,0
,,"+$ev1 $en1 when crafting Hand, Feet, Head, and Back armor.",129032,0,0,0,0
,,"- Learn a sub-specialization of your choice.|n|n- +$ev1 $en1 when crafting Hand, Feet, Head, and Back pieces.",129033,0,0,0,0
Weathering Wear,,"Improve at tailoring the embelishments of an outfit such as Hand, Feet, Head, and Back pieces. Gain +$ev1 $en1 per point in this Specialization.",129034,0,4624565,0,0
